name,gas,temp,pressure,cutoff,path,abs_mol_per_kg_framework,abs_molecules_per_uc,abs_mg_per_g_framework,abs_cm3STP_per_g,abs_cm3STP_per_cm3
HOGJIX_clean,H2,293.0,5.0,14.0,HOGJIX_clean_H2_293.0K_5.0bar_14.0/Output/System_0,1.2104857233,3.52284375,2.4401939599,27.131797645,21.2787683935
IBITEU_clean,H2,293.0,5.0,14.0,IBITEU_clean_H2_293.0K_5.0bar_14.0/Output/System_0,1.5396430426,6.0704333333,3.1037356167,34.5095218167,38.5503613258
am301365h_si_002_clean,H2,293.0,5.0,14.0,am301365h_si_002_clean_H2_293.0K_5.0bar_14.0/Output/System_0,0.7051765258,1.94304375,1.4215512549,15.805809548,14.3369942974
APAYUN_clean,H2,293.0,5.0,14.0,APAYUN_clean_H2_293.0K_5.0bar_14.0/Output/System_0,1.3369446675,5.3286833333,2.6951200163,29.9662453532,31.3657457673
OKOQOW_clean,H2,293.0,5.0,14.0,OKOQOW_clean_H2_293.0K_5.0bar_14.0/Output/System_0,0.3514784018,3.0379125,0.7085382806,7.8780283731,18.8810376812
HICZAW_clean,H2,293.0,5.0,14.0,HICZAW_clean_H2_293.0K_5.0bar_14.0/Output/System_0,1.3470227511,5.4810125,2.7154362235,30.1921352749,50.4178519303
BIQVII_clean,H2,293.0,5.0,14.0,BIQVII_clean_H2_293.0K_5.0bar_14.0/Output/System_0,0.6546507913,1.6639166667,1.3196974372,14.6733269595,23.8061515142
EZOFEF_clean,H2,293.0,5.0,14.0,EZOFEF_clean_H2_293.0K_5.0bar_14.0/Output/System_0,1.6729397817,4.85530625,3.3724458472,37.4972316946,38.4314214257
WUDVEY_clean,H2,293.0,5.0,14.0,WUDVEY_clean_H2_293.0K_5.0bar_14.0/Output/System_0,0.3635760128,2.01451,0.7329256127,8.1491839333,11.3443063938
MIDRAT_clean,H2,293.0,5.0,14.0,MIDRAT_clean_H2_293.0K_5.0bar_14.0/Output/System_0,1.1715763261,2.2584375,2.3617572842,26.2596833586,33.181324687
MIZPUI_clean,H2,293.0,5.0,14.0,MIZPUI_clean_H2_293.0K_5.0bar_14.0/Output/System_0,1.4100508014,2.51913125,2.8424932094,31.6048444645,23.7435405995
XOMCIN_clean,H2,293.0,5.0,14.0,XOMCIN_clean_H2_293.0K_5.0bar_14.0/Output/System_0,1.6647755686,6.4343666667,3.3559877733,37.3142392201,37.1315574836
LABJUV_clean,H2,293.0,5.0,14.0,LABJUV_clean_H2_293.0K_5.0bar_14.0/Output/System_0,0.2031052004,0.5437944444,0.4094357114,4.5523950367,10.7252931395
WIYWOS_clean,H2,293.0,5.0,14.0,WIYWOS_clean_H2_293.0K_5.0bar_14.0/Output/System_0,0.6022716012,2.2574583333,1.2141072754,13.4993010627,20.4063034977
YINXIE_clean,H2,293.0,5.0,14.0,YINXIE_clean_H2_293.0K_5.0bar_14.0/Output/System_0,0.6813022696,0.7967425926,1.3734236192,15.2706925469,19.5064458123
OKAYOQ_clean,H2,293.0,5.0,14.0,OKAYOQ_clean_H2_293.0K_5.0bar_14.0/Output/System_0,1.1754258427,0.7012555556,2.3695174478,26.3459663311,31.3915796591
WAMRIN_clean,H2,293.0,5.0,14.0,WAMRIN_clean_H2_293.0K_5.0bar_14.0/Output/System_0,1.6269993909,2.6860625,3.2798355322,36.46752489,34.6079642711
MIMSUY_clean,H2,293.0,5.0,14.0,MIMSUY_clean_H2_293.0K_5.0bar_14.0/Output/System_0,0.9107194163,2.5476541667,1.8359010568,20.4128429088,19.9032335028
FEZTIP_clean,H2,293.0,5.0,14.0,FEZTIP_clean_H2_293.0K_5.0bar_14.0/Output/System_0,1.1830301031,1.9895791667,2.3848467243,26.5164080401,29.4566686807
