name,gas,temp,pressure,cutoff,path,abs_mol_per_kg_framework,abs_molecules_per_uc,abs_mg_per_g_framework,abs_cm3STP_per_g,abs_cm3STP_per_cm3
ZALMIL_clean,H2,293.0,0.01,14.0,ZALMIL_clean_H2_293.0K_0.01bar_14.0/Output/System_0,0.0013650809,0.0014733333,0.0027518393,0.0305968909,0.0514601018
CUMLUT_clean,H2,293.0,0.01,14.0,CUMLUT_clean_H2_293.0K_0.01bar_14.0/Output/System_0,0.0033585377,0.0042925926,0.0067704089,0.0752781816,0.0916289932
JITQEI_clean,H2,293.0,0.01,14.0,JITQEI_clean_H2_293.0K_0.01bar_14.0/Output/System_0,0.0019859896,0.0075777778,0.0040035168,0.0445139235,0.0429880157
DUKNII_clean,H2,293.0,0.01,14.0,DUKNII_clean_H2_293.0K_0.01bar_14.0/Output/System_0,0.001634798,0.01405,0.0032955567,0.0366423237,0.0451430757
ic402692p_si_005_clean,H2,293.0,0.01,14.0,ic402692p_si_005_clean_H2_293.0K_0.01bar_14.0/Output/System_0,0.002374456,0.00595,0.0047866184,0.0532210002,0.0580250965
TOHJIL_clean,H2,293.0,0.01,14.0,TOHJIL_clean_H2_293.0K_0.01bar_14.0/Output/System_0,0.0009229853,0.001787037,0.0018606275,0.0206877694,0.0514055786
DANFUW_clean,H2,293.0,0.01,14.0,DANFUW_clean_H2_293.0K_0.01bar_14.0/Output/System_0,0.0012630874,0.0110375,0.0025462326,0.0283108103,0.0343620996
APARAM_clean,H2,293.0,0.01,14.0,APARAM_clean_H2_293.0K_0.01bar_14.0/Output/System_0,0.0027352926,0.005246875,0.0055140217,0.0613087829,0.0591905055
PIQMOT_clean,H2,293.0,0.01,14.0,PIQMOT_clean_H2_293.0K_0.01bar_14.0/Output/System_0,0.0024133378,0.007140625,0.0048649993,0.0540924942,0.0665519674
XIHSEN01_clean,H2,293.0,0.01,14.0,XIHSEN01_clean_H2_293.0K_0.01bar_14.0/Output/System_0,0.002959765,0.00485,0.0059665311,0.0663401015,0.0719638661
