name,gas,temp,pressure,cutoff,path,abs_mol_per_kg_framework,abs_molecules_per_uc,abs_mg_per_g_framework,abs_cm3STP_per_g,abs_cm3STP_per_cm3
LIVKUW_clean,helium,273.0,5.0,14.0,LIVKUW_clean_helium_273.0K_5.0bar_14.0/Output/System_0,0.0456211078,0.0561703704,0.1826031374,1.0225504041,2.1032250855
APAYIB_clean,helium,273.0,5.0,14.0,APAYIB_clean_helium_273.0K_5.0bar_14.0/Output/System_0,0.1250838842,0.5116166667,0.5006610052,2.8036271478,3.1103504679
WIKNOU_clean,helium,273.0,5.0,14.0,WIKNOU_clean_helium_273.0K_5.0bar_14.0/Output/System_0,0.0154687118,0.0824458333,0.0619150968,0.3467153314,0.5566154564
QOQWOK_clean,helium,273.0,5.0,14.0,QOQWOK_clean_helium_273.0K_5.0bar_14.0/Output/System_0,0.1237351139,0.2233833333,0.4952624143,2.7733958417,2.6550983283
MUVNAT_clean,helium,273.0,5.0,14.0,MUVNAT_clean_helium_273.0K_5.0bar_14.0/Output/System_0,0.0419015381,0.1980958333,0.1677151802,0.9391800587,2.1887638021
MALSEA_clean,helium,273.0,5.0,14.0,MALSEA_clean_helium_273.0K_5.0bar_14.0/Output/System_0,0.271102817,0.31059,1.0851166776,6.0764919658,4.0800990855
ATIBIO_clean,helium,273.0,5.0,14.0,ATIBIO_clean_helium_273.0K_5.0bar_14.0/Output/System_0,0.0258237549,0.0480222222,0.1033622131,0.5788130166,1.0021604338
IWELIG01_clean,helium,273.0,5.0,14.0,IWELIG01_clean_helium_273.0K_5.0bar_14.0/Output/System_0,0.0452891585,0.092571875,0.1812744763,1.0151100998,1.8961981223
MUBQIJ_clean,helium,273.0,5.0,14.0,MUBQIJ_clean_helium_273.0K_5.0bar_14.0/Output/System_0,0.098972519,1.2974,0.3961476026,2.2183676409,2.5783760166
DUZKAM_clean,helium,273.0,5.0,14.0,DUZKAM_clean_helium_273.0K_5.0bar_14.0/Output/System_0,0.1829462357,1.747725,0.7322609691,4.1005524912,3.1315321961
DOJXOQ_clean,helium,273.0,5.0,14.0,DOJXOQ_clean_helium_273.0K_5.0bar_14.0/Output/System_0,0.0437282354,0.0820583333,0.1750267225,0.9801236077,1.6202779529
OVEHUT_clean,helium,273.0,5.0,14.0,OVEHUT_clean_helium_273.0K_5.0bar_14.0/Output/System_0,0.1252641817,0.1601018519,0.5013826642,2.8076683306,3.3003511219
cg8002564_si_008_clean,helium,273.0,5.0,14.0,cg8002564_si_008_clean_helium_273.0K_5.0bar_14.0/Output/System_0,0.0491747507,0.0766259259,0.1968269554,1.1022016692,1.5254626053
XANKOO_clean,helium,273.0,5.0,14.0,XANKOO_clean_helium_273.0K_5.0bar_14.0/Output/System_0,0.1995678414,4.966525,0.7987906412,4.4731087574,3.3348849955
ODONIF_clean,helium,273.0,5.0,14.0,ODONIF_clean_helium_273.0K_5.0bar_14.0/Output/System_0,0.0170369646,0.11355,0.0681921885,0.3818661112,0.4902053995
FERWAC_clean,helium,273.0,5.0,14.0,FERWAC_clean_helium_273.0K_5.0bar_14.0/Output/System_0,0.0687430623,0.1204111111,0.2751511186,1.5408053312,2.1932375803
ROQNES03_clean,helium,273.0,5.0,14.0,ROQNES03_clean_helium_273.0K_5.0bar_14.0/Output/System_0,0.0770100708,0.1057240741,0.3082406632,1.7261018581,1.7305902874
cm503311x_aloh450K_clean,helium,273.0,5.0,14.0,cm503311x_aloh450K_clean_helium_273.0K_5.0bar_14.0/Output/System_0,0.1344380394,0.1091983333,0.5381019655,3.0132909554,2.855430716
UMUBAH_clean,helium,273.0,5.0,14.0,UMUBAH_clean_helium_273.0K_5.0bar_14.0/Output/System_0,0.2927187675,2.228225,1.1716367242,6.5609913556,3.783845245
OBEDEE_clean,helium,273.0,5.0,14.0,OBEDEE_clean_helium_273.0K_5.0bar_14.0/Output/System_0,0.125545443,0.2225805556,0.5025084413,2.8139725151,2.6237939876
KIDDOS_clean,helium,273.0,5.0,14.0,KIDDOS_clean_helium_273.0K_5.0bar_14.0/Output/System_0,0.0755421522,0.2640541667,0.3023651696,1.6931999682,2.277128892
UMODEH21_clean,helium,273.0,5.0,14.0,UMODEH21_clean_helium_273.0K_5.0bar_14.0/Output/System_0,0.2923377986,2.225325,1.1701118574,6.552452328,3.7738688803
IKUTUF_clean,helium,273.0,5.0,14.0,IKUTUF_clean_helium_273.0K_5.0bar_14.0/Output/System_0,0.1301856921,0.92939375,0.5210815114,2.9179789447,3.2379675443
FALZIC_clean,helium,273.0,5.0,14.0,FALZIC_clean_helium_273.0K_5.0bar_14.0/Output/System_0,0.1571865629,0.437125,0.6291552511,3.5231758092,3.4071085853
AXAFAG_clean,helium,273.0,5.0,14.0,AXAFAG_clean_helium_273.0K_5.0bar_14.0/Output/System_0,0.0470433194,0.3838791667,0.1882956842,1.0544278195,2.9790243173
ASOHUL_clean,helium,273.0,5.0,14.0,ASOHUL_clean_helium_273.0K_5.0bar_14.0/Output/System_0,0.1174745307,0.1066783333,0.4702037914,2.6330712813,2.7358126579
CEFDAU_clean,helium,273.0,5.0,14.0,CEFDAU_clean_helium_273.0K_5.0bar_14.0/Output/System_0,0.0632340182,0.0747520833,0.2531006078,1.417325751,1.7670434935
PARKUQ01_clean,helium,273.0,5.0,14.0,PARKUQ01_clean_helium_273.0K_5.0bar_14.0/Output/System_0,0.1243173291,0.1588916667,0.49759279,2.7864455991,3.2638454081
HIWKEE_clean,helium,273.0,5.0,14.0,HIWKEE_clean_helium_273.0K_5.0bar_14.0/Output/System_0,0.0652470975,0.14905,0.2611581628,1.4624468604,1.7262428843
MANDUD_clean,helium,273.0,5.0,14.0,MANDUD_clean_helium_273.0K_5.0bar_14.0/Output/System_0,0.1616700589,1.4320125,0.6471009011,3.6236687793,3.266171076
BIHRER_clean,helium,273.0,5.0,14.0,BIHRER_clean_helium_273.0K_5.0bar_14.0/Output/System_0,0.0450409939,0.2504583333,0.1802811722,1.0095477448,1.2651771056
HOLQIK_clean,helium,273.0,5.0,14.0,HOLQIK_clean_helium_273.0K_5.0bar_14.0/Output/System_0,0.1575161695,1.4167875,0.630474535,3.5305636028,3.2239807906
VAGMEX_clean,helium,273.0,5.0,14.0,VAGMEX_clean_helium_273.0K_5.0bar_14.0/Output/System_0,0.5488845327,0.868825,2.1969663286,12.3026846053,4.3333814994
HOJNUR_clean,helium,273.0,5.0,14.0,HOJNUR_clean_helium_273.0K_5.0bar_14.0/Output/System_0,0.0496692773,0.2313625,0.1988063489,1.1132859779,1.3712089327
QAXROW_clean,helium,273.0,5.0,14.0,QAXROW_clean_helium_273.0K_5.0bar_14.0/Output/System_0,0.0270047914,0.079775,0.108089432,0.6052847394,1.5567209977
LUYBIS_clean,helium,273.0,5.0,14.0,LUYBIS_clean_helium_273.0K_5.0bar_14.0/Output/System_0,0.1167297501,0.58015,0.4672227314,2.6163777887,3.4746349587
XIDBUJ_clean,helium,273.0,5.0,14.0,XIDBUJ_clean_helium_273.0K_5.0bar_14.0/Output/System_0,0.1001114132,0.1544472222,0.4007061425,2.2438947867,2.4580994277
ja203898s_si_004_clean,helium,273.0,5.0,14.0,ja203898s_si_004_clean_helium_273.0K_5.0bar_14.0/Output/System_0,0.1360256152,0.273225,0.5444563996,3.048874841,2.9898470982
AMUFIZ_clean,helium,273.0,5.0,14.0,AMUFIZ_clean_helium_273.0K_5.0bar_14.0/Output/System_0,0.0286910404,0.0259427083,0.1148388155,0.6430802829,1.0224120148
LEMNOH_clean,helium,273.0,5.0,14.0,LEMNOH_clean_helium_273.0K_5.0bar_14.0/Output/System_0,0.0706659098,0.1096972222,0.2828475119,1.5839039886,1.8914324031
ELECIJ_clean,helium,273.0,5.0,14.0,ELECIJ_clean_helium_273.0K_5.0bar_14.0/Output/System_0,0.0942758485,0.449675,0.3773486998,2.1130965821,2.9593852741
NIKJUN_clean,helium,273.0,5.0,14.0,NIKJUN_clean_helium_273.0K_5.0bar_14.0/Output/System_0,0.0634132035,0.4051875,0.2538178153,1.4213420063,1.9595544461
MEJZEI_clean,helium,273.0,5.0,14.0,MEJZEI_clean_helium_273.0K_5.0bar_14.0/Output/System_0,0.0296935186,0.0837,0.118851337,0.6655498062,1.1159310345
WECSAZ_clean,helium,273.0,5.0,14.0,WECSAZ_clean_helium_273.0K_5.0bar_14.0/Output/System_0,0.053521815,0.0426180556,0.2142265238,1.1996366638,1.9037070217
HITXUE_clean,helium,273.0,5.0,14.0,HITXUE_clean_helium_273.0K_5.0bar_14.0/Output/System_0,0.0858814793,0.2513638889,0.3437493808,1.9249453941,2.8094306775
GUHPEG_clean,helium,273.0,5.0,14.0,GUHPEG_clean_helium_273.0K_5.0bar_14.0/Output/System_0,0.0706170281,0.37730625,0.2826518578,1.5828083546,1.9277973378
ILEPEW_clean,helium,273.0,5.0,14.0,ILEPEW_clean_helium_273.0K_5.0bar_14.0/Output/System_0,0.0666921949,0.3862166667,0.2669423128,1.4948372396,2.189990816
ja500330a_si_002_clean,helium,273.0,5.0,14.0,ja500330a_si_002_clean_helium_273.0K_5.0bar_14.0/Output/System_0,0.063172367,0.37591875,0.2528538426,1.4159439023,2.4736384815
MEFZUU_manual,helium,273.0,5.0,14.0,MEFZUU_manual_helium_273.0K_5.0bar_14.0/Output/System_0,0.1754537822,3.91595,0.7022716595,3.9326168191,3.3160630329
VIGNOQ_clean,helium,273.0,5.0,14.0,VIGNOQ_clean_helium_273.0K_5.0bar_14.0/Output/System_0,0.0737336307,0.2224861111,0.2951263778,1.6526638109,2.3629364712
OCUQIN_clean,helium,273.0,5.0,14.0,OCUQIN_clean_helium_273.0K_5.0bar_14.0/Output/System_0,0.0676873735,0.1726916667,0.2709256167,1.5171431489,2.2530902261
EBIHII_clean,helium,273.0,5.0,14.0,EBIHII_clean_helium_273.0K_5.0bar_14.0/Output/System_0,0.1226299309,0.2498375,0.4908388067,2.7486242971,3.1107354572
OLAGIR_clean,helium,273.0,5.0,14.0,OLAGIR_clean_helium_273.0K_5.0bar_14.0/Output/System_0,0.1007808392,0.415003125,0.4033855886,2.2588992861,3.114278614
LARNEA_clean,helium,273.0,5.0,14.0,LARNEA_clean_helium_273.0K_5.0bar_14.0/Output/System_0,0.0525466723,0.0501055556,0.2103234155,1.1777798378,2.0050057174
XEDLUN01_clean,helium,273.0,5.0,14.0,XEDLUN01_clean_helium_273.0K_5.0bar_14.0/Output/System_0,0.130615855,0.1693583333,0.5228032824,2.9276206058,2.5937912783
WAPTIT_clean,helium,273.0,5.0,14.0,WAPTIT_clean_helium_273.0K_5.0bar_14.0/Output/System_0,0.0344322955,0.42463125,0.1378187748,0.7717646362,2.505051323
HAPVEB_clean,helium,273.0,5.0,14.0,HAPVEB_clean_helium_273.0K_5.0bar_14.0/Output/System_0,0.036558975,0.1445416667,0.1463310263,0.8194319781,2.2731852413
