---- START at 2025-09-08 15:21:35, Target=369/369 ----
[11/369] SABWAU01_clean_DDEC_CO2_298.0K_5.0bar_12.5 Done. TimeForThis=1165.9s, Completed=1/369, ETA=2025-09-13 14:51:43
[2/369] LARZEL_SL_part_DDEC_CO2_298.0K_5.0bar_12.5 Done. TimeForThis=1440.8s, Completed=2/369, ETA=2025-09-11 17:11:58
[7/369] PEVLIN_clean_DDEC_CO2_298.0K_5.0bar_12.5 Done. TimeForThis=2845.9s, Completed=3/369, ETA=2025-09-12 16:35:43
[18/369] ECUCOV_clean_DDEC_CO2_298.0K_5.0bar_12.5 Done. TimeForThis=2973.7s, Completed=4/369, ETA=2025-09-11 19:33:43
[3/369] SADMIV_clean_DDEC_CO2_298.0K_5.0bar_12.5 Done. TimeForThis=3300.4s, Completed=5/369, ETA=2025-09-11 11:01:07
[25/369] TEVZIE_clean_DDEC_CO2_298.0K_5.0bar_12.5 Done. TimeForThis=3602.1s, Completed=6/369, ETA=2025-09-11 04:53:42
[19/369] GEDREO_clean_DDEC_CO2_298.0K_5.0bar_12.5 Done. TimeForThis=3854.5s, Completed=7/369, ETA=2025-09-10 23:48:04
[16/369] POMSOB_clean_DDEC_CO2_298.0K_5.0bar_12.5 Done. TimeForThis=3869.4s, Completed=8/369, ETA=2025-09-10 16:56:13
[14/369] WECBAJ_clean_DDEC_CO2_298.0K_5.0bar_12.5 Done. TimeForThis=3927.8s, Completed=9/369, ETA=2025-09-10 12:05:37
[5/369] OQESEJ_clean_DDEC_CO2_298.0K_5.0bar_12.5 Done. TimeForThis=4192.6s, Completed=10/369, ETA=2025-09-10 10:20:03
[4/369] IBASOV_clean_DDEC_CO2_298.0K_5.0bar_12.5 Done. TimeForThis=4315.1s, Completed=11/369, ETA=2025-09-10 07:34:08
[1/369] OFESIC_clean_DDEC_CO2_298.0K_5.0bar_12.5 Done. TimeForThis=4472.0s, Completed=12/369, ETA=2025-09-10 05:33:30
[23/369] SABWUQ_clean_DDEC_CO2_298.0K_5.0bar_12.5 Done. TimeForThis=4745.8s, Completed=13/369, ETA=2025-09-10 04:46:42
[8/369] PURSOK_clean_DDEC_CO2_298.0K_5.0bar_12.5 Done. TimeForThis=4751.8s, Completed=14/369, ETA=2025-09-10 02:08:59
[6/369] IFOSIG_clean_DDEC_CO2_298.0K_5.0bar_12.5 Done. TimeForThis=4911.4s, Completed=15/369, ETA=2025-09-10 00:55:15
[27/369] JUMDEC_clean_DDEC_CO2_298.0K_5.0bar_12.5 Done. TimeForThis=5051.4s, Completed=16/369, ETA=2025-09-09 23:43:14
[20/369] XAKQOR_clean_DDEC_CO2_298.0K_5.0bar_12.5 Done. TimeForThis=5224.5s, Completed=17/369, ETA=2025-09-09 22:51:37
[12/369] HUCFAO_clean_DDEC_CO2_298.0K_5.0bar_12.5 Done. TimeForThis=6055.1s, Completed=18/369, ETA=2025-09-10 01:50:25
[37/369] HAJJAE_clean_DDEC_CO2_298.0K_5.0bar_12.5 Done. TimeForThis=2145.7s, Completed=19/369, ETA=2025-09-10 00:07:30
[29/369] LAGBUS_clean_DDEC_CO2_298.0K_5.0bar_12.5 Done. TimeForThis=5323.7s, Completed=20/369, ETA=2025-09-10 00:37:08
[31/369] HORCUN_clean_DDEC_CO2_298.0K_5.0bar_12.5 Done. TimeForThis=3910.6s, Completed=21/369, ETA=2025-09-10 00:20:17
[43/369] HOVJIN_clean_DDEC_CO2_298.0K_5.0bar_12.5 Done. TimeForThis=2066.2s, Completed=22/369, ETA=2025-09-09 23:52:09
[22/369] LIBJAJ_clean_DDEC_CO2_298.0K_5.0bar_12.5 Done. TimeForThis=7167.6s, Completed=23/369, ETA=2025-09-09 23:18:08
[10/369] XASFAY_clean_DDEC_CO2_298.0K_5.0bar_12.5 Done. TimeForThis=7362.3s, Completed=24/369, ETA=2025-09-09 22:48:10
[33/369] LEDHEJ_clean_DDEC_CO2_298.0K_5.0bar_12.5 Done. TimeForThis=4174.2s, Completed=25/369, ETA=2025-09-09 22:00:20
[44/369] ZAXWAY_clean_DDEC_CO2_298.0K_5.0bar_12.5 Done. TimeForThis=2897.6s, Completed=26/369, ETA=2025-09-09 22:41:50
[38/369] UBACOR_clean_DDEC_CO2_298.0K_5.0bar_12.5 Done. TimeForThis=3859.3s, Completed=27/369, ETA=2025-09-09 21:55:38
[34/369] LAGHIL_clean_DDEC_CO2_298.0K_5.0bar_12.5 Done. TimeForThis=4622.3s, Completed=28/369, ETA=2025-09-09 21:28:00
[17/369] FIJDIM07_clean_DDEC_CO2_298.0K_5.0bar_12.5 Done. TimeForThis=8294.1s, Completed=29/369, ETA=2025-09-09 20:40:30
[9/369] POKTUG_clean_DDEC_CO2_298.0K_5.0bar_12.5 Done. TimeForThis=8644.8s, Completed=30/369, ETA=2025-09-09 20:53:47
[57/369] RONZID_clean_DDEC_CO2_298.0K_5.0bar_12.5 Done. TimeForThis=626.0s, Completed=31/369, ETA=2025-09-09 20:51:13
[30/369] UZAMUE_clean_DDEC_CO2_298.0K_5.0bar_12.5 Done. TimeForThis=7491.0s, Completed=32/369, ETA=2025-09-09 19:58:09
[39/369] ESUMOU_clean_DDEC_CO2_298.0K_5.0bar_12.5 Done. TimeForThis=4902.2s, Completed=33/369, ETA=2025-09-09 19:59:21
[35/369] DUZWOM_clean_DDEC_CO2_298.0K_5.0bar_12.5 Done. TimeForThis=5616.1s, Completed=34/369, ETA=2025-09-09 19:54:39
[42/369] SABYUS_clean_DDEC_CO2_298.0K_5.0bar_12.5 Done. TimeForThis=4774.5s, Completed=35/369, ETA=2025-09-09 19:15:30
[54/369] HAJMAH_clean_DDEC_CO2_298.0K_5.0bar_12.5 Done. TimeForThis=1618.1s, Completed=36/369, ETA=2025-09-09 18:35:58
[48/369] IDAZEU_clean_DDEC_CO2_298.0K_5.0bar_12.5 Done. TimeForThis=3237.9s, Completed=37/369, ETA=2025-09-09 18:18:27
[21/369] WIJDAV_clean_DDEC_CO2_298.0K_5.0bar_12.5 Done. TimeForThis=10042.8s, Completed=38/369, ETA=2025-09-09 18:26:55
[53/369] MEJZOS_clean_DDEC_CO2_298.0K_5.0bar_12.5 Done. TimeForThis=2807.7s, Completed=39/369, ETA=2025-09-09 18:23:01
[36/369] QOJTUE_clean_DDEC_CO2_298.0K_5.0bar_12.5 Done. TimeForThis=6514.0s, Completed=40/369, ETA=2025-09-09 17:58:02
[50/369] ATIBOU_clean_DDEC_CO2_298.0K_5.0bar_12.5 Done. TimeForThis=3459.4s, Completed=41/369, ETA=2025-09-09 17:27:08
[24/369] ZEZPEB_clean_DDEC_CO2_298.0K_5.0bar_12.5 Done. TimeForThis=10600.7s, Completed=42/369, ETA=2025-09-09 17:13:50
[52/369] CODQOD_clean_DDEC_CO2_298.0K_5.0bar_12.5 Done. TimeForThis=3646.5s, Completed=43/369, ETA=2025-09-09 17:36:06
[32/369] XOHTUJ_clean_DDEC_CO2_298.0K_5.0bar_12.5 Done. TimeForThis=8094.9s, Completed=44/369, ETA=2025-09-09 17:08:41
[40/369] UCEXEG_clean_DDEC_CO2_298.0K_5.0bar_12.5 Done. TimeForThis=6783.1s, Completed=45/369, ETA=2025-09-09 16:59:47
[26/369] ORIVUI_clean_DDEC_CO2_298.0K_5.0bar_12.5 Done. TimeForThis=11301.4s, Completed=46/369, ETA=2025-09-09 16:32:32
[46/369] ALUKOI_clean_DDEC_CO2_298.0K_5.0bar_12.5 Done. TimeForThis=5895.2s, Completed=47/369, ETA=2025-09-09 17:25:18
[58/369] ORANAY_clean_DDEC_CO2_298.0K_5.0bar_12.5 Done. TimeForThis=4729.5s, Completed=48/369, ETA=2025-09-09 19:55:10
[51/369] MATTOR_clean_DDEC_CO2_298.0K_5.0bar_12.5 Done. TimeForThis=6253.6s, Completed=49/369, ETA=2025-09-09 19:26:05
[65/369] BIMDEF_clean_DDEC_CO2_298.0K_5.0bar_12.5 Done. TimeForThis=3817.4s, Completed=50/369, ETA=2025-09-09 19:07:36
[28/369] RANNUS_clean_DDEC_CO2_298.0K_5.0bar_12.5 Done. TimeForThis=13815.9s, Completed=51/369, ETA=2025-09-09 19:07:37
[69/369] FIQZAH_clean_DDEC_CO2_298.0K_5.0bar_12.5 Done. TimeForThis=3624.3s, Completed=52/369, ETA=2025-09-09 19:04:36
[64/369] OVICUS_clean_DDEC_CO2_298.0K_5.0bar_12.5 Done. TimeForThis=4524.9s, Completed=53/369, ETA=2025-09-09 18:36:47
[70/369] OSIWUJ_clean_DDEC_CO2_298.0K_5.0bar_12.5 Done. TimeForThis=3670.4s, Completed=54/369, ETA=2025-09-09 18:26:55
[68/369] HAMRIY_clean_DDEC_CO2_298.0K_5.0bar_12.5 Done. TimeForThis=4024.9s, Completed=55/369, ETA=2025-09-09 18:12:42
[45/369] JOVDON_clean_DDEC_CO2_298.0K_5.0bar_12.5 Done. TimeForThis=9894.6s, Completed=56/369, ETA=2025-09-09 19:01:59
[56/369] YAPXIX_clean_DDEC_CO2_298.0K_5.0bar_12.5 Done. TimeForThis=6941.5s, Completed=57/369, ETA=2025-09-09 18:37:54
[83/369] UJOKIP04_clean_DDEC_CO2_298.0K_5.0bar_12.5 Done. TimeForThis=817.6s, Completed=58/369, ETA=2025-09-09 18:16:03
[71/369] SIVGIP_clean_DDEC_CO2_298.0K_5.0bar_12.5 Done. TimeForThis=4334.0s, Completed=59/369, ETA=2025-09-09 18:00:52
[41/369] AVAQIX_clean_DDEC_CO2_298.0K_5.0bar_12.5 Done. TimeForThis=11366.1s, Completed=60/369, ETA=2025-09-09 18:53:03
[55/369] ESUVAR_clean_DDEC_CO2_298.0K_5.0bar_12.5 Done. TimeForThis=8433.3s, Completed=61/369, ETA=2025-09-09 19:03:37
[15/369] UZIJUJ_clean_DDEC_CO2_298.0K_5.0bar_12.5 Done. TimeForThis=16570.7s, Completed=62/369, ETA=2025-09-09 18:45:17
[82/369] ACAJOF_clean_DDEC_CO2_298.0K_5.0bar_12.5 Done. TimeForThis=2463.2s, Completed=63/369, ETA=2025-09-09 18:35:11
[73/369] FAWCEN03_SL_DDEC_CO2_298.0K_5.0bar_12.5 Done. TimeForThis=5849.4s, Completed=64/369, ETA=2025-09-09 18:45:13
[62/369] VIWHUG_clean_DDEC_CO2_298.0K_5.0bar_12.5 Done. TimeForThis=8169.9s, Completed=65/369, ETA=2025-09-09 19:10:39
[78/369] TUMGUD_clean_DDEC_CO2_298.0K_5.0bar_12.5 Done. TimeForThis=4364.6s, Completed=66/369, ETA=2025-09-09 19:10:25
[77/369] DOGZIJ_clean_DDEC_CO2_298.0K_5.0bar_12.5 Done. TimeForThis=4968.4s, Completed=67/369, ETA=2025-09-09 19:29:35
[75/369] GEHSAN_clean_manual_DDEC_CO2_298.0K_5.0bar_12.5 Done. TimeForThis=6551.2s, Completed=68/369, ETA=2025-09-09 19:14:53
[66/369] DICVAO_clean_DDEC_CO2_298.0K_5.0bar_12.5 Done. TimeForThis=8713.3s, Completed=69/369, ETA=2025-09-09 19:13:19
[74/369] QOJVAM_clean_DDEC_CO2_298.0K_5.0bar_12.5 Done. TimeForThis=7655.0s, Completed=70/369, ETA=2025-09-09 19:07:02
[90/369] HAZNED_clean_DDEC_CO2_298.0K_5.0bar_12.5 Done. TimeForThis=2912.3s, Completed=71/369, ETA=2025-09-09 19:29:12
[86/369] ZUSBOG_clean_DDEC_CO2_298.0K_5.0bar_12.5 Done. TimeForThis=4610.3s, Completed=72/369, ETA=2025-09-09 19:35:56
[88/369] XUPCAM_clean_DDEC_CO2_298.0K_5.0bar_12.5 Done. TimeForThis=3928.3s, Completed=73/369, ETA=2025-09-09 19:29:54
[100/369] YUWHOO_SL_DDEC_CO2_298.0K_5.0bar_12.5 Done. TimeForThis=300.3s, Completed=74/369, ETA=2025-09-09 19:15:05
[84/369] QOMTET_clean_DDEC_CO2_298.0K_5.0bar_12.5 Done. TimeForThis=5366.5s, Completed=75/369, ETA=2025-09-09 19:21:24
[96/369] ZECKID_clean_DDEC_CO2_298.0K_5.0bar_12.5 Done. TimeForThis=2536.9s, Completed=76/369, ETA=2025-09-09 19:44:02
[63/369] ORIWAP_clean_DDEC_CO2_298.0K_5.0bar_12.5 Done. TimeForThis=11896.8s, Completed=77/369, ETA=2025-09-09 19:52:39
[94/369] CUGFAN_clean_DDEC_CO2_298.0K_5.0bar_12.5 Done. TimeForThis=3556.9s, Completed=78/369, ETA=2025-09-09 19:34:08
[76/369] POKVES_clean_DDEC_CO2_298.0K_5.0bar_12.5 Done. TimeForThis=8164.3s, Completed=79/369, ETA=2025-09-09 19:18:20
[49/369] WOJZIG_clean_DDEC_CO2_298.0K_5.0bar_12.5 Done. TimeForThis=14916.3s, Completed=80/369, ETA=2025-09-09 19:07:41
