name,gas,temp,pressure,cutoff,path,abs_mol_per_kg_framework,abs_molecules_per_uc,abs_mg_per_g_framework,abs_cm3STP_per_g,abs_cm3STP_per_cm3
acs.jpcc.6b08594_Zn2Cd6MOF5_opt_clean,H2,293.0,5.0,14.0,acs.jpcc.6b08594_Zn2Cd6MOF5_opt_clean_H2_293.0K_5.0bar_14.0/Output/System_0,0.740967071,4.050075,1.4937006991,16.6080179596,10.4392855003
TAKVAF_clean,H2,293.0,5.0,14.0,TAKVAF_clean_H2_293.0K_5.0bar_14.0/Output/System_0,1.570981807,2.9655083333,3.1669108051,35.2119481218,41.5424911204
VUGYAZ_clean,H2,293.0,5.0,14.0,VUGYAZ_clean_H2_293.0K_5.0bar_14.0/Output/System_0,1.1416523362,1.5710333333,2.3014341114,25.588967775,28.321194154
YOZBEW_clean,H2,293.0,5.0,14.0,YOZBEW_clean_H2_293.0K_5.0bar_14.0/Output/System_0,0.8257360365,2.2805708333,1.6645847614,18.5080274971,14.2085224415
WENKUX_manual,H2,293.0,5.0,14.0,WENKUX_manual_H2_293.0K_5.0bar_14.0/Output/System_0,0.5105346531,1.397590625,1.0291765965,11.4431113326,17.7170738139
GEGGEG01_clean,H2,293.0,5.0,14.0,GEGGEG01_clean_H2_293.0K_5.0bar_14.0/Output/System_0,1.430713087,2.6329722222,2.8841458977,32.0679684329,48.4709254433
KEHGIP_clean,H2,293.0,5.0,14.0,KEHGIP_clean_H2_293.0K_5.0bar_14.0/Output/System_0,1.7179696818,3.2158916667,3.4632207221,38.5065307824,41.212059348
GIXNAE_clean,H2,293.0,5.0,14.0,GIXNAE_clean_H2_293.0K_5.0bar_14.0/Output/System_0,0.9526847142,1.3221333333,1.9204980617,21.3534520791,18.2068044552
SIQQEO_clean,H2,293.0,5.0,14.0,SIQQEO_clean_H2_293.0K_5.0bar_14.0/Output/System_0,1.0412058242,0.6787430556,2.098945997,23.3375620929,23.8532246451
XUJSAY_clean,H2,293.0,5.0,14.0,XUJSAY_clean_H2_293.0K_5.0bar_14.0/Output/System_0,0.7587972335,2.6696791667,1.5296441672,17.00766279,24.5917115775
NOCYUB_clean,H2,293.0,5.0,14.0,NOCYUB_clean_H2_293.0K_5.0bar_14.0/Output/System_0,0.5429533271,0.799175,1.0945287531,12.1697427061,21.0008549681
