name,gas,temp,pressure,cutoff,path,abs_mol_per_kg_framework,abs_molecules_per_uc,abs_mg_per_g_framework,abs_cm3STP_per_g,abs_cm3STP_per_cm3
REXCOO_clean,O2,293.0,5.0,14.0,REXCOO_clean_O2_293.0K_5.0bar_14.0/Output/System_0,0.6820860167,4.3170875,21.8259340301,15.2882594353,20.234889226
BOWSOW_clean,O2,293.0,5.0,14.0,BOWSOW_clean_O2_293.0K_5.0bar_14.0/Output/System_0,2.406160708,2.31826,76.9942552641,53.9316277546,87.903153545
SURDOA_clean,O2,293.0,5.0,14.0,SURDOA_clean_O2_293.0K_5.0bar_14.0/Output/System_0,0.8011226374,2.4432875,25.63496305,17.9563433658,23.3101373059
ITAPAU_clean,O2,293.0,5.0,14.0,ITAPAU_clean_O2_293.0K_5.0bar_14.0/Output/System_0,0.3856599228,0.6329277778,12.3406547367,8.6441721557,9.81865486
XEYMAR_clean,O2,293.0,5.0,14.0,XEYMAR_clean_O2_293.0K_5.0bar_14.0/Output/System_0,0.8762107503,4.8861,28.0376925569,19.6393665071,26.3859501637
GEDQIR_clean,O2,293.0,5.0,14.0,GEDQIR_clean_O2_293.0K_5.0bar_14.0/Output/System_0,1.6645964042,3.0260666667,53.2650874191,37.3102234335,39.3519032633
NALWOO_clean,O2,293.0,5.0,14.0,NALWOO_clean_O2_293.0K_5.0bar_14.0/Output/System_0,0.971924279,2.230528125,31.1004106196,21.7846872185,22.3585713819
HIMSAY_clean,O2,293.0,5.0,14.0,HIMSAY_clean_O2_293.0K_5.0bar_14.0/Output/System_0,2.9875357551,3.7641027778,95.5975591201,66.9625539598,66.0034286747
XANMUX02_clean,O2,293.0,5.0,14.0,XANMUX02_clean_O2_293.0K_5.0bar_14.0/Output/System_0,0.8652728464,1.411209375,27.6876927558,19.3942045932,22.9788413157
OBAHUX_clean,O2,293.0,5.0,14.0,OBAHUX_clean_O2_293.0K_5.0bar_14.0/Output/System_0,1.5770334441,12.7389375,50.4631777709,35.3475893691,33.9428602155
QEWDON_clean,O2,293.0,5.0,14.0,QEWDON_clean_O2_293.0K_5.0bar_14.0/Output/System_0,1.9974900595,13.7759,63.9172849169,44.7716937504,63.443433678
LELMIA_clean,O2,293.0,5.0,14.0,LELMIA_clean_O2_293.0K_5.0bar_14.0/Output/System_0,1.6929422971,1.7454866667,54.1721219752,37.9455675884,54.680426554
GUPREQ_clean,O2,293.0,5.0,14.0,GUPREQ_clean_O2_293.0K_5.0bar_14.0/Output/System_0,1.1269981725,4.3603833333,36.0625891225,25.2605097062,33.0910282675
WUYYOG_clean,O2,293.0,5.0,14.0,WUYYOG_clean_O2_293.0K_5.0bar_14.0/Output/System_0,1.6159621182,2.6376125,51.7088486279,36.2201357264,26.8210335808
BUCSIC01_clean,O2,293.0,5.0,14.0,BUCSIC01_clean_O2_293.0K_5.0bar_14.0/Output/System_0,2.0249234536,6.0068625,64.7951206082,45.3865851806,68.3589995438
NETYIV_clean,O2,293.0,5.0,14.0,NETYIV_clean_O2_293.0K_5.0bar_14.0/Output/System_0,1.1652228117,3.946825,37.2857317075,26.1172758423,20.3976963738
FITGEW_clean,O2,293.0,5.0,14.0,FITGEW_clean_O2_293.0K_5.0bar_14.0/Output/System_0,0.6259461584,8.585675,20.0295259334,14.0299420137,15.2676617623
QOSJEP_clean,O2,293.0,5.0,14.0,QOSJEP_clean_O2_293.0K_5.0bar_14.0/Output/System_0,1.0451849041,2.5922916667,33.4446627095,23.4267490924,34.0912306592
BEPNUH_clean,O2,293.0,5.0,14.0,BEPNUH_clean_O2_293.0K_5.0bar_14.0/Output/System_0,0.4867340664,0.9476958333,15.5749060444,10.9096455602,12.7178563429
QOHYET_clean,O2,293.0,5.0,14.0,QOHYET_clean_O2_293.0K_5.0bar_14.0/Output/System_0,1.5510217819,5.8366125,49.6308357953,34.7645646039,49.8334596943
OXEVOE_clean,O2,293.0,5.0,14.0,OXEVOE_clean_O2_293.0K_5.0bar_14.0/Output/System_0,1.0433551861,3.19076875,33.3861139282,23.3857378368,30.890854388
KEHFUA_clean,O2,293.0,5.0,14.0,KEHFUA_clean_O2_293.0K_5.0bar_14.0/Output/System_0,1.217550215,3.9148333333,38.9601458206,27.2901409911,30.3454025113
AHAMAY_clean,O2,293.0,5.0,14.0,AHAMAY_clean_O2_293.0K_5.0bar_14.0/Output/System_0,0.787636489,1.4808851852,25.2034224858,17.6540651634,39.7246113333
QOFDIA02_clean,O2,293.0,5.0,14.0,QOFDIA02_clean_O2_293.0K_5.0bar_14.0/Output/System_0,0.7813385071,5.25305625,25.0018946222,17.5129023496,23.3662030083
XAPGED_clean,O2,293.0,5.0,14.0,XAPGED_clean_O2_293.0K_5.0bar_14.0/Output/System_0,0.3176883315,5.09315,10.165645382,7.1206585576,9.3411971117
NIMPEG_clean,O2,293.0,5.0,14.0,NIMPEG_clean_O2_293.0K_5.0bar_14.0/Output/System_0,1.8392690175,3.2660875,58.854401438,41.2253311521,30.3210690375
LACZEX_clean,O2,293.0,5.0,14.0,LACZEX_clean_O2_293.0K_5.0bar_14.0/Output/System_0,1.5751586064,6.97875,50.4031852155,35.3055668032,24.9381529864
CUVTUJ_clean,O2,293.0,5.0,14.0,CUVTUJ_clean_O2_293.0K_5.0bar_14.0/Output/System_0,1.0456903704,0.978655,33.4608370234,23.4380786009,27.5559507243
DADLEC_clean,O2,293.0,5.0,14.0,DADLEC_clean_O2_293.0K_5.0bar_14.0/Output/System_0,0.9196888196,4.84535,29.428938602,20.6138828988,22.5766350877
EBELUU_clean,O2,293.0,5.0,14.0,EBELUU_clean_O2_293.0K_5.0bar_14.0/Output/System_0,2.0872506104,1.7798944444,66.7895148309,46.7835845598,51.0167142727
WABVIF03_clean,O2,293.0,5.0,14.0,WABVIF03_clean_O2_293.0K_5.0bar_14.0/Output/System_0,0.8892792814,0.6529583333,28.4558698698,19.9322842463,26.056294695
EHAGIF_clean,O2,293.0,5.0,14.0,EHAGIF_clean_O2_293.0K_5.0bar_14.0/Output/System_0,0.731833557,1.3018925926,23.4177956223,16.4032995969,35.7232574678
jacs.6b09155_ja6b09155_si_009_clean,O2,293.0,5.0,14.0,jacs.6b09155_ja6b09155_si_009_clean_O2_293.0K_5.0bar_14.0/Output/System_0,1.2395949852,1.50305,39.6655520131,27.7842519356,23.5244102943
BAFHAU_clean,O2,293.0,5.0,14.0,BAFHAU_clean_O2_293.0K_5.0bar_14.0/Output/System_0,0.5560999321,1.0106333333,17.7945305068,12.464410391,10.701231316
FIXVUE_clean,O2,293.0,5.0,14.0,FIXVUE_clean_O2_293.0K_5.0bar_14.0/Output/System_0,0.2210125316,7.5048,7.0721357947,4.9537695222,7.9526688642
YOYVAL_clean,O2,293.0,5.0,14.0,YOYVAL_clean_O2_293.0K_5.0bar_14.0/Output/System_0,1.186544933,6.2350958333,37.9680140027,26.5951893521,36.3276835028
AVEMAQ_clean,O2,293.0,5.0,14.0,AVEMAQ_clean_O2_293.0K_5.0bar_14.0/Output/System_0,1.0187344376,2.6730972222,32.5982795203,22.8338889765,20.7161983561
IGIZEF_clean,O2,293.0,5.0,14.0,IGIZEF_clean_O2_293.0K_5.0bar_14.0/Output/System_0,1.1223199458,4.7891833333,35.9128914807,25.1556520455,47.109750374
DIDBEZ_clean,O2,293.0,5.0,14.0,DIDBEZ_clean_O2_293.0K_5.0bar_14.0/Output/System_0,1.9489826349,7.099425,62.3651055369,43.6844495106,40.5841759125
HAPVAX_clean,O2,293.0,5.0,14.0,HAPVAX_clean_O2_293.0K_5.0bar_14.0/Output/System_0,0.6023458745,2.3715416667,19.2743451698,13.5009658233,37.1650404048
CODSUL_clean,O2,293.0,5.0,14.0,CODSUL_clean_O2_293.0K_5.0bar_14.0/Output/System_0,0.7128568125,2.3732958333,22.810562573,15.9779553077,20.3258634487
QOFDIA_clean,O2,293.0,5.0,14.0,QOFDIA_clean_O2_293.0K_5.0bar_14.0/Output/System_0,0.7834134273,5.26700625,25.0682895765,17.5594095592,23.0871275051
MATPUV_clean,O2,293.0,5.0,14.0,MATPUV_clean_O2_293.0K_5.0bar_14.0/Output/System_0,1.1101385399,6.7114666667,35.5231011096,24.8826183091,29.0397363851
MURCAD_clean,O2,293.0,5.0,14.0,MURCAD_clean_O2_293.0K_5.0bar_14.0/Output/System_0,1.7509254295,1.8118472222,56.0275126326,39.245200112,46.6047590355
ZURROT_clean,O2,293.0,5.0,14.0,ZURROT_clean_O2_293.0K_5.0bar_14.0/Output/System_0,0.9757167725,0.8027597222,31.2217658604,21.8696920757,23.5696301223
OTOLIU_clean,O2,293.0,5.0,14.0,OTOLIU_clean_O2_293.0K_5.0bar_14.0/Output/System_0,1.7749808544,9.62789375,56.7972573628,39.7843778223,29.7935028254
FIBKEI_clean,O2,293.0,5.0,14.0,FIBKEI_clean_O2_293.0K_5.0bar_14.0/Output/System_0,1.7124678614,11.173625,54.7969166037,38.3832131142,27.1847959285
TANBOZ_clean,O2,293.0,5.0,14.0,TANBOZ_clean_O2_293.0K_5.0bar_14.0/Output/System_0,0.4113989067,0.3375847222,13.1642713358,9.2210851174,9.787445895
IKEVAW_clean,O2,293.0,5.0,14.0,IKEVAW_clean_O2_293.0K_5.0bar_14.0/Output/System_0,1.0658293343,0.7942566667,34.1052597026,23.8894728502,40.9236464021
LAGTIY_clean,O2,293.0,5.0,14.0,LAGTIY_clean_O2_293.0K_5.0bar_14.0/Output/System_0,0.8582169453,1.7842208333,27.4619123891,19.236053798,21.7410563865
GEDDEA_clean,O2,293.0,5.0,14.0,GEDDEA_clean_O2_293.0K_5.0bar_14.0/Output/System_0,0.9228498579,4.32610625,29.5300880317,20.6847343327,26.8324248898
cm503311x_F-mil-53-Al-lp-mono_clean,O2,293.0,5.0,14.0,cm503311x_F-mil-53-Al-lp-mono_clean_O2_293.0K_5.0bar_14.0/Output/System_0,1.5103107724,2.5384722222,48.3281323449,33.8520690246,32.9040111913
KAKCEH_clean,O2,293.0,5.0,14.0,KAKCEH_clean_O2_293.0K_5.0bar_14.0/Output/System_0,0.9617754773,2.203359375,30.7756611439,21.5572122235,22.2340791289
TETWEW_clean,O2,293.0,5.0,14.0,TETWEW_clean_O2_293.0K_5.0bar_14.0/Output/System_0,0.4562954154,2.1827416667,14.6009057385,10.2273943746,20.7342160793
KOSKEK_clean,O2,293.0,5.0,14.0,KOSKEK_clean_O2_293.0K_5.0bar_14.0/Output/System_0,1.0366686902,0.9702116667,33.1721540854,23.2358668815,27.3925953346
