MOF,Total time (s)
HIQKID_clean,82.0
HIVSAI_clean,110.1
HIWMAD_clean,88.2
HIZSEQ_clean,60.6
HIZTUG_clean,122.6
HOGJET_clean,83.3
HOJJUN_clean,122.8
HONXAL_clean,393.8
HOQNOS_clean,103.1
HOVGEG_clean,149.1
HOZFIN_clean,69.3
HUBQEC_clean,158.8
HUCSEF_clean,180.7
HUDCEQ_clean,70.8
HUGTOT_clean,390.5
HUHBUJ_clean,475.8
HUNCIE_clean,81.6
HURFIL_clean,173.8
HURFOR_clean,133.0
HUVNAP_clean,433.4
HUXHUF_clean,103.5
HUYFAJ_clean,195.1
HUZYEI_clean,253.8
HUZYIM_clean,351.0
IBAPOS_clean,50.5
IBAQAF_clean,51.0
IBAQEJ_clean,50.4
IBIYUO_clean,255.3
IBURAZ_clean,113.7
ic062019u-file003_clean,151.9
ic1010083_si_002_clean,589.0
ic200054b_si_002_clean,171.8
ic302758g_si_002_clean,363.3
ic403175w_si_002_clean,151.0
ic5005374_si_003_clean,214.9
ic502478u_si_003_clean,321.6
ic502488c_si_002_clean,158.6
ic502643m_si_011_clean,59.6
ic502643m_si_012_clean,75.9
ic5b00096_si_002_clean,474.4
ic5b00561_si_002_clean,293.5
ic8008859_si_001_clean,280.5
ic801677y_si_001_clean,98.9
ICAREL_clean,181.9
ICIKAH_clean,713.4
ICITIY_clean,105.6
ICIVEW_clean,54.0
IDUYOX_clean,74.9
IFEPUG01_clean,323.4
IFEPUG02_clean,263.4
IFEPUG03_clean,249.6
IFEPUG04_clean,262.3
IFEPUG05_clean,244.7
IFEPUG06_clean,261.0
IFEPUG07_clean,275.0
IFEPUG08_clean,271.2
IFEPUG09_clean,312.9
IFEPUG10_clean,318.1
IFEQER_clean,247.2
IFUPAC_clean,96.0
IGORUS_clean,54.6
IGUCEU_clean,251.0
IJAPIU_clean,108.9
IJAPOA_clean,105.1
IJENIV_clean,141.1
IJENOB_clean,394.2
IJEXUS_clean,113.0
IKOTEH_clean,180.4
ILITON_clean,83.3
ILOWAI_clean,148.8
IMACZN01_clean,87.1
IMAXOL_clean,121.3
IMULEH_clean,172.9
IMUVES_clean,494.8
INASAT_clean,156.9
INECIP_clean,168.2
INECOV_clean,118.2
INEPEY_clean,97.1
INEXEG_clean,151.9
INIROO_clean,115.8
IPEBEM_clean,448.4
IPIVOT_clean,140.2
IREGOD_clean,131.6
IRUVUO_clean,385.7
ISEQIH_clean,76.5
IVEKEA_clean,609.8
IVIPEK_clean,147.7
IWAHIZ_clean,160.4
IWAHUK_clean,300.8
IWEVUD_clean,98.9
IWEWAK_clean,107.3
IWEWEO_clean,94.9
IWEWIS_clean,112.7
IWEWOY_clean,145.6
IXIKOR01_clean,495.6
IXIKOR_clean,504.5
IYALUR_clean,843.6
IYIHUU_manual,93.7
IYITOB_clean,82.5
IYOCUW_clean,81.9
IYOVEY_clean,60.6
IYUHOB_clean,99.2
IZIHIK_clean,157.1
IZULUL_clean,184.5
IZUSEC_clean,145.6
ja0660047si20060818_060256_clean,118.7
ja0660047si20060818_060458_clean,143.1
ja0734952si20070516_030528_clean,382.6
ja078060t-file002_clean,452.0
ja101440z_si_001_clean,87.7
ja102862j_si_005_clean,121.1
ja111042f_si_002_clean,40.6
ja202154j_si_003_clean,108.8
ja206029a_si_003_clean,153.3
ja4015666_si_002_clean,54.5
ja4015666_si_003_clean,55.7
ja4015666_si_005_clean,57.0
ja403810k_si_003_clean,883.3
ja406030p_si_010_clean,570.1
ja410368j_si_002_clean,111.5
ja501810r_si_002_clean,48.3
ja507119n_si_002_clean,223.4
ja507971r_si_004_clean,86.8
ja508679h_si_001_clean,612.7
ja5109535_si_002_clean,250.6
ja5111317_ja5111317_si_003_clean,386.3
ja5b00450_si_002_clean,150.8
ja5b00450_si_003_clean,916.1
jacs.5b11034_ja5b11034_si_002_clean,147.4
jacs.5b11079_ja5b11079_si_002_clean,149.1
jacs.6b01663_ja6b01663_si_002_clean,48.1
jacs.6b02030_ja6b02030_si_004_clean,144.0
jacs.6b03263_ja6b03263_si_002_clean,456.7
jacs.6b04608_ja6b04608_si_002_clean,701.3
jacs.6b06375_ja6b06375_si_001_clean,406.5
jacs.6b08724_ja6b08724_si_010_clean,44.6
jacs.6b08724_ja6b08724_si_011_clean,45.0
jacs.6b08724_ja6b08724_si_012_clean,26.5
jacs.6b08724_ja6b08724_si_013_clean,45.3
jacs.6b08724_ja6b08724_si_015_clean,45.4
JADBEY_clean,134.8
JADMIN_clean,419.6
JAJZAY_clean,70.0
JALLIU_clean,171.0
j.inoche.2015.02.023_INC05895-mmc1_clean,108.6
j.inoche.2015.03.005_INC05902-mmc1_clean,561.1
JIVQOU_clean,200.5
JIVSAJ01_clean,521.9
JIVSEN01_clean,370.3
JIVSIR01_clean,411.3
j.jssc.2015.08.048_mmc2_clean,262.2
j.jssc.2016.06.015_ZJU-10_clean,80.3
JOBFEM_clean,199.6
JOBFIQ_clean,249.5
JOHQUT_clean,87.0
JOHSIJ_clean,181.1
JOQSIT_clean,80.1
JOZWOM_clean,159.0
JOZWUS_clean,160.7
jp302979a_si_002_clean,90.1
JUKPAI_clean,212.8
JUSGUB_clean,297.6
JUTCOS_clean,171.1
JUYBEM_clean,69.1
KACGAZ_clean,94.8
KACGED_clean,202.8
KACKIL_clean,45.7
KAHZAW_clean,48.6
KALFUA_clean,176.6
KARMUN_clean,334.3
KAVXAI_clean,126.7
KELJAN_clean,390.6
KEVBIY_clean,640.7
KEVBOE_clean,615.6
KEWJIG_clean,171.7
KIFDIM_clean,68.6
KINMUR_clean,84.6
KINSEH_clean,65.7
KODPUP_clean,72.1
KOGSOQ_clean,140.4
KOJZOZ_clean,124.7
KOMHEB_clean,184.0
KOMHIF_clean,201.8
KOMHOL_clean,195.6
KOMHUR_clean,201.7
KOMJAZ_clean,206.5
KOQGAA_clean,84.5
KOVGOT01_clean,107.4
KOVGOT_clean,108.0
KOZNEU_clean,141.8
KOZQIB_clean,71.2
KUGFAU_clean,83.6
KUHZET_clean,461.7
KUKPUD_clean,55.3
KUKQAK_clean,259.9
KULMAG_clean,226.1
KULMIO_clean,151.4
KUNLAH_clean,138.6
KUSDOT_clean,154.0
KUXROM_clean,99.1
KUXSAZ_clean,78.3
KUZYUB_clean,91.6
LABMOT_clean,89.4
LABMUZ_clean,316.8
LABNEK_clean,107.5
LABNOU_clean,311.2
LABNUA_clean,88.3
LABPEM_clean,303.9
LABPIQ_clean,91.2
LABPOW_clean,108.3
LABPUC_clean,105.8
LABQAJ_clean,97.0
LABQEN_clean,103.0
LACYEW_clean,88.4
LACYIA_clean,102.0
LACYOG_clean,78.5
LACYUM_clean,128.5
LACZAT_clean,118.7
LACZIB_clean,47.2
LAGVEX_clean,71.8
LAGWIB_clean,48.1
LAJFAG_clean,314.1
LAJKUE_charged,440.6
LAJLAL_charged,404.5
LAJLEP_charged,454.8
LAPLEW_clean,403.0
LAPLOG01_clean,399.6
LAPLOG_clean,486.3
LAPLUM_clean,574.3
LAPMAT_clean,496.4
LAPMEX_clean,593.9
LAPMIB_clean,442.7
LAPMOH_clean,535.0
LAPMUN_clean,546.7
LAPNAU_clean,440.9
LAPNEY_clean,444.6
LAPNIC_clean,361.2
LAPNOI_clean,385.7
LAPNUO_clean,335.5
LAPZEK_clean,109.0
LAQNOJ_clean,99.3
LAQNUP_clean,106.1
LATBUG_clean,138.9
LATCAN_clean,139.0
LATCIS_clean,26.4
LAVMAY_clean,77.3
LAWGOI_clean,105.4
LAWGUO_clean,97.9
LAWHEZ01_clean,99.8
LAWHEZ_clean,100.1
LAWHID_clean,97.4
LAXCUK_clean,109.3
LAZXIV_clean,88.4
LEJCEK_clean,58.2
LEJZOQ_clean,206.5
LELDOX_clean,656.3
LENGES_clean,468.2
LEQBUG_clean,94.6
LEQCAN_clean,92.0
LETREJ_clean,326.0
LEWZET_clean,49.9
LEZJOQ_clean,98.1
LEZJUW_clean,344.7
LIDSAU_clean,105.0
LIDSEY01_clean,230.7
LIDSEY_clean,102.4
LIDSIC_clean,126.8
LIFWEE_clean,43.3
LIHKAQ_clean,218.6
LIKCOY_charged,57.9
LIQTUC_clean,171.8
LIRTUC_clean,151.4
LIXXEW_clean,125.2
LOCRUR_clean,47.3
LODCUC_clean,105.6
LODTAB_clean,60.7
LOFJAT_clean,74.9
LORNEL_clean,34.4
LOSYAV_clean,77.2
LOXVUR_clean,240.4
LOZSOK_clean,187.0
LOZSUQ_clean,182.9
LUDKIG_clean,159.2
LUDTUZ_clean,93.3
LUDVAH_clean,112.5
LUDVEL_clean,81.6
LUDVOV_clean,82.9
LUKLIN_clean,96.8
LURRIA_clean,78.7
LURRUM_clean,269.1
LUSQOH_clean,452.2
LUTZEH_clean,600.3
LUWMUN_clean,61.2
LUWNAU_clean,60.9
LUXFEQ_charged,243.2
LUYBIS_clean,131.4
MAFFUW_clean,245.5
MAJJUF_clean,47.0
MAJKAM_clean,180.8
MAMVED_charged,733.1
MAQMEZ_clean,128.8
MAVRAE_clean,100.5
MAXHUP_clean,75.7
MAZSOX_clean,72.0
MIBQAR16_clean,33.2
MIMSIM_clean,148.7
MINCET_clean,178.2
MIPHEA_clean,945.7
MIVFUU_clean,78.2
MIXYOJ_clean,159.5
MIZKAI_clean,136.3
MIZPUI_clean,55.7
MODNIC_clean,72.1
MOKVOZ_clean,104.4
MOXBOS_clean,87.1
MOXPAR_clean,487.4
MOYMUJ_clean,234.1
MOYTUR_clean,221.7
MOYZIK_clean,36.8
MUFZIY_clean,128.0
MUGXIX_clean,142.3
MUKQUG_clean,108.8
MUKRAN_clean,120.7
MULXUO_clean,107.2
MUMLOX_clean,145.1
MUTCEL_clean,120.0
MUVJAP_clean,88.2
MUWRON_clean,86.4
MUZKEZ_clean,141.1
NACZUP01_clean,359.9
NACZUP03_clean,374.9
NACZUP_clean,368.7
NAHHOW_clean,84.3
NANPUN_clean,23.8
NATHOI_clean,222.1
NATXOW_clean,78.7
NAYHAY_clean,96.8
NEBYOK_clean,140.5
NEDLOZ_clean,151.4
NENHEU_clean,228.8
NIKHAS_clean,119.7
NIMQAC_clean,168.4
NIMQAD_clean,108.9
NIMQEH_clean,85.3
NIRFIE_clean,144.7
NIXFUX_clean,265.4
NIXGIM_clean,224.0
NIXKIQ_clean,182.1
NOBWEI_clean,305.6
NODKEX_clean,52.0
NODKIB_clean,175.2
NOFRIK_clean,528.9
NOHQEI_clean,713.6
NOMPOW_clean,117.0
NORPIV_clean,277.1
NUCPIM_clean,71.6
NUDLAB_clean,90.5
NUDLEF_clean,181.4
NUMPAO_clean,50.4
NUNZUT_clean,103.0
NUSXEG_clean,279.4
NUTQEZ_clean,47.6
NUTYOS_clean,92.4
NUVWIL_clean,62.4
NUVXUZ_clean,245.4
NUZCIV_clean,264.7
OBUBIW_clean,91.0
OCILEU_clean,97.6
OCILIY_clean,81.8
OCIMAR_clean,98.1
OCIMEV_clean,88.9
OCIMIZ_clean,56.9
OCIMOF_clean,87.9
OCIMUL_clean,93.6
OCINAS_clean,101.4
OCIZAD_clean,119.8
OCUMUX_clean,134.0
OCUPOS_clean,77.2
OCUTAI_clean,80.5
ODIXIK_clean,210.9
OFAMUF_clean,59.7
OFODAP_clean,50.2
OFORUX_clean,90.0
OGIJIY_clean,137.3
OGOJAX_clean,80.5
OHAQAR_clean,975.5
OHOLIH_clean,95.2
OJIFAP_clean,133.1
OJIWEK_clean,131.5
OJOSEN_clean,72.2
OJOSIR_clean,137.3
OJUPEQ_clean,359.2
OKIZIT_clean,204.1
OKUJOV_clean,640.9
OKUJUB_clean,1692.6
OKUKEM_clean,917.1
OLODEA_clean,229.9
OLOGAY_clean,138.2
OLOPIQ_clean,271.7
OLOPOW_clean,465.4
OMOWEU_clean,190.9
OMUHUB_clean,405.8
OMUMEQ_clean,437.3
OMUMIU_clean,359.1
ONEYIQ_clean,2161.3
ONUJUE_clean,135.5
OPAHIY_clean,201.4
OQUFAJ01_clean,95.8
OQUFAJ03_clean,86.1
OQUFIR_clean,130.1
OQUFUD_clean,135.7
OQUGAK_clean,336.6
ORAWAH_clean,486.9
OREZUI_clean,517.1
OSOTIB_clean,76.8
OTOYUT_clean,103.0
OTOZAA_clean,75.0
OTOZEE_clean,118.2
OVADAR_clean,114.0
OVEDAW_clean,152.9
OVIWOG_clean,57.6
OVUNIE_clean,107.2
OVUVIL_clean,74.5
OXAMEG_clean,85.3
OXANOR_clean,100.7
OXANUX_clean,104.3
OXAPAF_clean,104.8
OYAJIJ02_clean,168.2
OYAKAC02_clean,166.2
OYOVOP_clean,159.2
OZASOZ_clean,232.5
PACHUZ_clean,134.6
PALTIH_clean,203.5
PAQMAY_clean,215.8
PAQTIM_clean,123.6
PAQTOS_clean,121.1
PARSAF_clean,223.9
PARSEJ_clean,206.3
PEJMUO_clean,121.4
PEKDEQ_clean,112.0
PEKVUY_clean,76.5
PEMGEV_clean,294.1
PENNIH_clean,151.1
PEQFAT_clean,197.5
PEQTUB_clean,51.7
PETWES_clean,79.1
PETWIW_clean,77.1
PETWUI_clean,502.6
PETXAP_clean,331.2
PIBPAS_clean,97.3
PIDNEX_clean,72.8
PIDNOH_clean,620.5
PILJAX_clean,89.2
PITRIU_clean,163.2
PIVBEC_clean,93.6
POBGAQ01_clean,122.7
POBGAQ_clean,69.3
POBJIB_clean,142.4
POCRAB_clean,95.3
PUBROU_clean,138.2
PUBRUA_clean,340.8
PUBSAH_clean,84.7
PUBSEL_clean,115.0
PUBSIP_clean,90.9
PUBSOV_clean,200.9
PUCKUV_clean,120.7
PUMGIP_clean,215.0
PUPJER_clean,110.0
PUSSEC_clean,124.5
PUWCEP_charged,343.1
PUWCIT_clean,82.5
PUWZOX_clean,382.3
QAHDOU_clean,48.4
QAHDUA_clean,45.9
QAMHAQ_clean,85.8
QAMLEY_clean,41.7
QAPPON_clean,87.7
QARLON_clean,87.6
QARLUT_clean,84.4
QARMAA_clean,84.6
QAVPOU_clean,219.0
QETQIP_clean,180.3
QIKYOA_clean,66.7
QILBUK_clean,330.7
QITHAC_clean,551.8
QITHEG_clean,674.3
QIWHEL_clean,162.1
QIWQES_clean,86.0
QIYDAF01_clean,109.3
QOGGID_clean,136.0
QOGPIM_clean,211.0
QOPDAA_clean,142.3
QOTHOY_clean,86.5
QOZPEC_clean,83.0
QUJWEZ_clean,95.8
QUNMUI_clean,74.8
QUQGEP_neutral,122.5
QUQMOG_clean,259.4
QUQPIC_clean,92.7
QUQQOJ_clean,243.2
QUQZOS_clean,327.0
QURPIE_clean,444.7
QUSSAA_clean,170.8
QUSSOO_clean,104.1
QUTDAM_clean,84.2
RACZIG_clean,108.6
RAHNUL_clean,1517.0
RAHPAT_clean,1188.4
RANCEQ_clean,98.5
RANVUA_clean,129.2
RAXBOJ_clean,77.7
RAZXIA01_clean,80.8
REHHET_clean,143.0
REHHIX_clean,109.9
REHHUJ_clean,127.8
REHJAR_clean,150.5
REHTUV_clean,805.8
REJLOI_clean,294.2
REKZIR_clean,235.2
RELLAW_clean,86.4
RESDUQ_clean,102.9
RESZIA_clean,118.8
RETVIW_clean,128.7
REXCEE_clean,113.3
REXGAE_clean,194.3
RIRDIH_clean,243.0
RITGEI_clean,110.9
RITGUY_clean,55.6
RIWNAO_clean,312.0
RIZXUT_clean,33.8
ROBYOY_clean,281.5
ROKRIU_clean,589.6
ROKROA_clean,442.9
ROMMAJ_clean,112.7
RONSOE_clean,138.8
RORTID_clean,102.4
RORTOJ_clean,98.7
RORTUP_clean,104.4
RUBLUX_clean,92.7
RUBTAK04_clean,280.1
RUBTAK06_clean,295.0
RUBTAK07_clean,290.9
RUBTAK08_clean,288.2
RUBTAK09_clean,282.0
RUDPOW_clean,97.2
RUDQEN_clean,132.0
RUDQOX_clean,69.3
RUFPUF_clean,50.4
RUFZOJ_clean,92.1
