MOF,Total time (s)
DIWMUT_clean,3646.0
DIWNAA_clean,1048.8
DIXKOL_clean,770.0
DIYKAZ_clean,823.8
DIYKED_clean,412.9
DIYTEM_clean,2160.7
DIZVAK_clean,1672.8
DOCKOW_clean,565.1
DODMIT_clean,1461.0
DOFTID_clean,1958.0
DOFTOJ_clean,2077.6
DOGBAE_clean,2575.0
DOGMET_clean,1437.6
DOHNUL_clean,568.6
DOJXOR_clean,3030.5
DOKDEN_clean,1318.5
DOKHIV_clean,887.5
DOLRAZ_clean,2148.9
DOLWEI_clean,7841.3
DOLXOR01_clean,95.9
DOLXOR02_clean,96.7
DOLXOR_clean,96.1
DOMCUE_clean,1839.8
DOMDAL_clean,218.0
DOMFUI_clean,1541.9
DOMGAP_clean,1744.6
DOMKEX_clean,703.6
DONKIC_clean,1432.8
DONKOI_clean,1421.7
DONKUO_clean,1007.8
DONNAW01_SL,1141.7
DONNAW_clean,1224.7
DONNEA_clean,859.3
DONNIE_clean,1366.7
DONXUB_clean,1729.6
DOPHOH_clean,2516.7
DOPHUN_clean,2471.6
DOPJAV_clean,1268.5
DORFAS_clean,1483.0
DORFOG_clean,648.2
DORFUM_clean,1593.1
DORYUG_clean,2839.1
DOTFOJ_clean,6782.2
DOTTEM_clean,1279.5
DOTYES_clean,2256.9
DOYBAV_clean,2032.5
DOYBEA_clean,1527.4
DOYBUQ01_clean,481.2
DOYBUQ_clean,460.2
DOYHOQ_clean,1050.5
DOYHUW_clean,2286.6
DOYLEI_clean,401.6
DOZCEC_clean,487.5
DOZKIO_clean,922.7
DUBBEI_clean,734.7
DUBJUH_clean,2028.2
DUBKAO_clean,2025.7
DUBWON_clean,1729.9
DUDKEU_clean,1247.8
DUDKIY_clean,1559.5
DUDKOE_clean,1076.6
DUDKUK_clean,415.1
DUFGOB_clean,513.4
DUFKAS_clean,784.3
DUGMOJ_clean,972.5
DUHXIP_clean,3162.3
DUJRAD_clean,1041.3
DUKNEE_clean,3594.3
DUKNII_clean,2159.9
DUMXEQ01_clean,964.5
DUMXEQ_clean,1009.5
DUMXIU_clean,805.5
DUNJON_clean,549.8
DUNXUH01_clean,2093.7
DUNXUH02_clean,2086.1
DUNXUH03_clean,2002.0
DUNXUH04_clean,1939.4
DUNXUH05_clean,2003.4
DUNXUH06_clean,1888.3
DUNXUH12_clean,1985.6
DUNXUH13_clean,1991.8
DUNXUH14_clean,2024.3
DUNXUH15_clean,2073.7
DUNXUH21_clean,2105.5
DUNXUH_clean,2069.2
DUNYOC_clean,1906.6
DUPJAB_clean,2636.0
DUPKAC_clean,12326.7
DUPVER_clean,991.6
DUQRUD_clean,1199.3
DUQSEO_clean,322.2
DUQYEU01_clean,659.5
DUQYEU_clean,695.0
DURDAX_clean,1157.6
DURDIF_clean,439.7
DUSHEG_clean,20335.2
DUSHIK_clean,20134.2
DUTKAG_clean,1811.1
DUWBEE_clean,1408.9
DUWFOS_clean,594.2
DUWGEJ_clean,838.6
DUWROE_clean,1479.7
DUWRUK_clean,727.3
DUWSAR_clean,866.5
DUXKUD_clean,1080.9
DUXMAL_clean,1793.1
DUYJIS_clean,2813.1
DUYRAR_clean,815.9
DUYREV_clean,838.5
DUYRIZ_clean,906.5
DUYROF_clean,889.9
DUYVEA_clean,271.5
DUZKAM_clean,658.8
DUZKEQ_clean,404.5
DUZPUL_clean,915.7
DUZWOM_clean,510.8
EBAMUS_clean,11274.6
EBATUY_clean,648.1
EBATUZ_clean,1288.4
EBAVAH_auto,1105.0
EBAVIP_clean,6742.6
EBAVOV_clean,6496.9
EBAVUB_clean,6570.6
EBELUU_clean,1581.5
EBEMEE_clean,969.0
EBEMEF_clean,191.6
EBEMII_clean,1150.5
EBEWIT_clean,515.8
EBEXAM_clean,495.2
EBEXEQ01_clean,529.9
EBEXEQ_clean,533.5
EBEXIU02_clean,974.3
EBIDOK_ion_b,4004.7
EBIHII_clean,963.6
EBIJAC_clean,806.3
EBIMEJ_clean,1378.3
EBIPOX_clean,658.8
EBIZUN_clean,2104.7
EBOBIJ_clean,2823.9
EBOCOQ_clean,1118.2
EBOJOV_clean,564.0
EBOXEA_clean,823.0
EBUQIB_clean,3331.1
EBUREA_clean,667.2
ECAFOG_clean,1173.3
ECAHAT_clean,1197.2
ECAHEX_clean,736.1
ECAHOH_clean,692.8
ECASAD_clean,365.5
ECEDAU_clean,527.4
ECEDEY_clean,1097.2
ECEZAO01_clean,576.3
ECEZAO_clean,820.1
ECIWIW_clean,1869.1
ECIWOC_clean,3346.7
ECODEG_clean,1546.2
ECODIK_clean,1273.4
ECOGEI_clean,2461.2
ECOKAJ_clean,105.5
ECOLEP_clean,224.3
ECOLOX_clean,337.9
ECUDOX_clean,750.6
ECUGEQ_clean,528.8
EDADIX_clean,750.4
EDAFUM_clean,444.5
EDAGAT_clean,442.0
EDAGEX_clean,453.2
EDAPIK_clean_h,1614.8
EDATOT_clean,398.2
EDAVOV_clean,469.4
EDECOG_clean,757.4
EDEPAG_clean,755.5
EDIKIL_clean,764.1
EDOMAM_clean,690.0
EDUSIF_clean,237.6
EDUSOL_clean,19548.9
EDUSUR_clean,3478.9
EDUTIG_clean,6345.4
EDUVAA_clean,1987.5
EDUVEE_clean,9984.7
EDUVII_clean,522.6
EDUVOO_clean,772.6
EDUWAB_clean,489.1
EFAYEQ_clean_h,227.9
EFAYIU_clean,181.4
EFEGOM_clean,1671.7
EFESEP_clean,7564.1
EFESOZ_clean,8143.2
EFIMOV_clean,1192.1
EFOSUO_clean,247.3
EFOTAV_clean,213.2
EFOTEZ_clean,179.8
EFOTID_clean,210.3
EGABAR_clean,1156.7
EGATAI_clean,223.0
EGATEM_clean,2288.1
EGATIQ_clean,2376.8
EGATOW_clean,1269.7
EGEJIK_manual,398.1
EGEJOQ_clean,5066.4
EGEJUW_clean,2613.1
EGELUY01_manual,1427.9
EGELUY_SL,1354.6
EGIFUV_clean,4060.1
EGOXII_clean,1573.9
EGOZAB_clean,2086.1
EHAFEA_clean,718.6
EHAFIE_clean,679.6
EHAFOK_clean,680.0
EHAFUQ_clean,674.2
EHAGAX_clean,645.2
EHAGEB_clean,653.8
EHAGIF_clean,658.8
EHAGOL_clean,644.0
EHAGUR_clean,621.5
EHALOP_manual,1448.8
EHEKUY_clean,1729.5
EHIPOC_clean,332.2
EHODOV_SL,5368.9
EHUSUX_clean,3431.0
EHUTAE_clean,4751.8
EJATIS_clean,2030.3
EJAXIW_clean,1053.9
EJESUJ_clean,946.1
EJETAQ_clean,790.3
EJIDUW02_clean,698.1
EJONOH_clean,738.6
EJOQOL_clean,3039.3
EJOQUR_clean,1217.7
EJORAY_clean,835.4
EJOZOU_clean,1363.0
EKADIF_clean,9379.7
EKEKIQ_clean,548.2
EKEKOW_clean,5266.5
EKEMEO_clean,4406.6
EKEQIV_clean,835.0
EKETOF_clean,1654.0
EKETUL_clean,1604.1
EKEVAT_clean,1612.0
EKIDEH_clean,1810.8
EKIDIL_clean,1366.7
EKOKIA_clean,749.0
EKOPEA_clean,1019.4
EKOPIE_clean,1327.7
EKOPOK_clean,1585.5
EKOPUQ_clean,780.6
EKUPEG_clean,3514.4
ELECIJ_clean,4782.1
ELELEN_clean,1202.7
ELEREU_clean,9201.6
ELERIY_clean,892.7
ELEROE_clean,2090.4
ELIJOZ_clean,1001.2
ELIJUF_clean,970.8
ELIKAM_clean,999.9
ELIKEQ_clean,1024.0
ELIKIU_clean,932.3
ELIKOA_clean,938.4
ELIKUG_clean,1637.2
ELILAN_clean,914.5
ELILER_clean,935.4
ELILIV_clean,942.0
ELOGUJ_clean,2416.4
ELOHOE_clean,2403.6
ELOZEK_clean,367.7
ELUJAY_clean,2806.2
ELUJEC_clean,2646.3
ELUZES_clean,234.2
EMAGAB_clean,653.3
EMAMOW_clean,848.6
EMAMUC_clean,625.8
EMAPAK_clean,593.5
EMIFOW_clean,1739.7
EMIGOX_clean,2326.1
EMIYUW_clean,590.0
EMIZAD_clean,479.3
EMOHIZ_clean,602.8
EMUBIZ_clean,573.0
EMUBOF_clean,1123.1
ENAFAB_clean,520.6
ENAFOP_ion_b,944.3
ENANIS_clean,1102.1
ENCDBZ01_clean,597.2
ENCDBZ_clean,482.0
ENCNBZ01_clean,592.1
ENEQUL_clean,2937.4
ENESOH_clean,2191.8
ENESUN_clean,2213.2
ENIHUG01_clean,3658.7
ENIHUG_clean,3822.2
ENISOK_clean,820.4
ENISUQ_clean,1582.0
ENITAX_clean,840.0
ENITEB_clean,1722.2
ENITIF_clean,3506.2
ENITOL_clean,2097.4
ENIXUV_clean,2532.6
ENOSAD_clean,1339.4
ENOVAG_clean,430.2
EPAGEJ_clean,1061.4
EPECEJ_clean,3777.0
EPECOT_clean,2979.6
EPEWAY_clean,2211.4
EPEWEC_clean,2196.1
EPEXUU_clean,3169.4
EPEYAB_clean,3404.5
EPISOM_clean,799.5
EPONAA_clean,184.2
EPONEE_clean,96.9
EPOPEG_clean,1818.9
EPOTAF_clean,215.5
EPOXAJ_clean,333.1
EPUSUE_clean,880.7
EQAMUG_clean,2237.9
EQERAU_clean,2539.5
EQEREY_clean,1000.9
EQERIC_clean,1323.6
EQETAX_clean,1130.1
EQOCOC01_clean,2419.2
EQOXIT_clean,749.7
EQUBIC_clean,846.9
EQUBOI_clean,863.0
EQUBUO_clean,829.2
EQUNEL_clean,5481.2
EQUNIP_clean,3413.5
ERAHOV_clean,520.0
ERALEQ_clean,4537.0
ERALIU_clean,4072.6
ERALUG_clean,866.0
ERAMAN_clean,1885.1
ERAMER_clean,1095.0
ERAMUH_clean,4169.5
ERANES_clean,1655.5
ERAQAR_clean,1492.4
EREFEN01_SL,3479.9
EREGOY_clean,1218.1
ERELIX_clean,1277.5
ERIGER_clean,1428.5
ERIRIG_auto,243.7
ERIWAF_clean,1660.3
EROCIZ_clean,2382.2
ERUFUS_clean,412.3
ERULEK_clean,2602.0
ERUNOW_clean,2547.7
ERUNUC_clean,9248.3
ESANET_clean,2058.7
ESARIB_clean,3436.2
ESAROH_clean,1062.7
ESARUN_clean,1583.0
ESASAU_clean,2796.2
ESASEY_clean,2599.4
ESEBOV_clean,154.5
ESEDIQ_clean,1426.6
ESEHIV_clean,1165.8
ESEQUO_clean,547.0
ESEVIH_clean,853.5
ESIDOB_clean,1624.0
ESIFET_clean,1493.7
ESIGES01_clean,2221.0
ESIGES02_clean,2683.2
ESIGES_clean,2770.8
ESURER01_clean,1318.3
ESURER02_clean,1303.0
ESURER03_clean,1305.3
ESURER04_clean,1404.3
ESURER_clean,1357.6
ESUSAO01_clean,741.2
ESUSAO_clean,750.7
ESUSIW_clean,1350.0
ESUSOC01_clean,839.6
ESUSOC02_clean,825.9
ESUSOC_clean,857.6
ESUTAP_clean,689.3
ESUTIX_clean,828.8
ESUVAR01_clean,720.4
ESUVAR_clean,746.0
ESUVOF_clean,1361.9
ETAXUT_clean,2388.4
ETECIR_clean,2935.4
ETECOX_clean,2128.5
ETEJIX01_clean,612.6
ETEJIX_clean,649.1
ETEJOD01_clean,673.0
ETEJOD_clean,771.4
ETEJUJ_clean,697.8
ETEKAQ01_manual,562.3
ETEKAQ_clean,699.3
ETEKEU_clean,692.9
ETEPID_clean,14061.6
ETEQUQ_clean,719.0
ETESIG_clean,1384.4
ETEXEI01_clean,888.2
ETEXEI_clean,892.4
ETIPII_clean,2534.8
ETIXAI_clean,2608.2
ETIXIQ_clean,1227.1
ETIYEN_clean,3200.0
ETUWEW_clean,623.5
ETUWIA_clean,738.1
ETUXEW_clean,818.9
EVADEK_clean,5938.6
EVADIO_clean,6762.0
EVADIQ_clean,1791.1
EVAKIV_clean,5617.8
EVEGIV_clean,3912.0
EVEGOB_clean,392.4
EVEGUH_clean,402.8
EVIMUT_clean,924.6
EVOTIT_SL,4343.5
EVUDAA_clean,2852.6
EVUPOC_clean,838.0
EVUQOC_clean,583.5
EVUQUI_clean,977.9
EVURAP_clean,1015.1
EWASIG01_clean,918.9
EWASIG_clean,936.7
EWECOY_clean,557.4
EWESAC_clean,920.5
EWETUW_clean,1900.5
EWIPIL_clean,2060.8
EWUCOP_clean,1577.0
EWUGEK_clean,332.0
EWUKAK_clean,1678.3
EWUKEO_clean,1040.8
EWUKIS_clean,1045.8
EWUSOF_clean,411.5
EWUSUL_clean,395.0
EWUTEW_clean,1662.4
EXALAR_clean,781.1
EXALIZ_clean,1002.9
EXAPEA_clean,253.0
EXAXAE01_clean,564.6
EXAXAE_clean,590.4
EXEMUR_clean,377.1
EXENAX_clean,1058.2
EXEQAA_clean,2029.3
EXEQII_SL,1131.7
EXEWIO_clean,3870.9
EXEXAH_clean,487.3
EXIDOF_clean,633.6
EXOFIH_clean,2243.5
EXOTOB_clean,1844.9
EXOTUH_SL,1489.0
EXOZIB_clean,774.5
EXUHEM_clean,714.8
EXUHUC_clean,868.0
EYACOX_clean,1003.1
EYINOR_clean,1252.1
EYIYES_clean,1062.0
EYOCIG_clean,1058.4
EYOCOM_clean,1085.8
EYULOA_clean,1301.2
EYUWAW_clean_h,1479.6
EZABEN_clean,821.3
EZEQEH_clean,1061.2
EZEQIL_clean,1219.7
EZEQOR_clean,1258.1
EZEQUX_clean,1272.4
EZESAF_clean,793.0
EZIMEG_clean,2938.4
EZIMIK_clean,2736.6
EZIPEK_clean,4306.3
EZITUE_clean,3211.7
EZIVAM_clean,1159.8
EZOBUR01_clean,9620.4
EZOBUR02_clean,689.4
EZOBUR_clean,672.8
EZOFEF_clean,1517.7
EZOFUV_clean,735.3
EZUCIM_clean,1245.8
EZULAO_clean,487.0
FABCUI_clean,2160.0
FABGUM_clean,683.9
FAFDEX_clean,873.4
FAFMAC_clean,474.8
FAFQEJ01_clean,493.2
FAGMAE_clean,4285.3
FAGMEI_clean,5076.1
FAGMOS_clean,5193.0
FAGQAI_clean,797.9
FAGREM_clean,825.4
FAGXIX_clean,3498.8
FAHGAY_clean,1205.0
FAHPOV_clean,1817.1
FAHQIQ_clean,7159.0
FAHQIR_clean,2908.6
FAJYAS_clean,1887.1
FAJZOI_clean,2960.1
FAKHIK_clean,4178.6
FAKLIO_clean,689.3
FAKLOU_clean,670.5
FAKLUA_clean,742.0
FAKMAH_clean,1303.5
FAKNIR_clean,420.8
FALBAX_manual,8545.1
FALDAA_clean,777.8
FALLOT_clean,256.0
FALPOY_clean,1793.8
FALRIV01_clean,2255.4
FALRIV_clean,2388.5
FALROB_clean,2285.4
FALSAO_clean,2405.0
FALVOF_clean,1105.7
FAMPUH_clean,730.5
FAMQAO_clean,725.3
FAMQES_clean,730.6
FANCIJ_clean,1013.4
FANCOP_clean,1133.1
FANDEG_clean,1136.5
FANQER_clean,285.3
FAPXEC_clean,740.6
FAPXIG_clean,715.6
FAPXOM_clean,747.9
FAQGEL_clean,1143.0
FAQGIP_clean,1103.7
FAQLUH_clean,744.6
FARBIL_clean,1036.8
FARFIO_clean,369.9
FARFOU_clean,392.2
FARFUA_clean,380.6
FARHIR_ion_b,1312.8
FARHOX_ion_b,3834.8
FASGIS_clean,1345.4
FASHAK_clean,595.8
FASHOX_clean,578.9
FASVIH_clean,754.4
FATKAO_clean,941.2
FATKES_clean,917.0
FATKIV_clean,1626.0
FATKIW_clean,942.9
FATKOC_clean,929.1
FATKUI_clean,931.5
FATLUJ_clean,1250.9
FATQID_clean,253.9
FATVOM_clean,948.0
FAVDAK_clean,1295.0
FAVDEO_clean,886.6
FAVDIS_clean,806.1
FAVFUG_clean,3992.9
FAVGAN_clean,1651.9
FAVGER_clean,1551.3
FAVGIV_clean,978.0
FAVGOB_clean,975.3
FAVGUH_clean,980.3
FAVHAO_clean,1012.3
FAVHES_clean,949.8
FAVHIW_clean,1032.4
FAVKAP_clean,356.4
FAWCEN02_SL,670.7
FAYLIC_clean,784.9
FAYPAY_clean,1671.5
FAYPEC_clean,2022.7
FAYPIG_clean,1335.1
FAYPOM_clean,1388.9
FAYQAZ_clean,1600.3
FAYQED_clean,2621.0
FAYQUT_clean,8038.4
FAZFET_clean,6490.0
FAZPED_clean,1123.5
FAZZEM_clean,653.3
FEBPUY_clean,1400.5
FEBXIV_clean,710.9
FECCIZ_clean,1056.5
FECFAV_clean,540.8
FECJUT_clean,3176.3
FECKAA_clean,1682.0
FECXAO_clean,1723.8
FECXES_clean,3544.0
FECXUI_clean,1782.3
FECYUJ_clean,1587.0
FECZAQ_manual,893.5
FEDBEX_clean,557.9
FEFCUQ_clean,344.3
FEFDAX_clean,354.9
FEFDEB_manual,253.2
FEFZOF_clean,297.7
FEGNIQ_clean,2286.0
FEHCIG_manual,1375.3
FEJDII01_clean,874.6
FEJDII_clean,1529.8
FENROG_clean,480.2
FEQSIF_clean,1020.1
FERHAN_clean,642.4
FERVEF_clean,2591.2
FERVIJ_clean,758.7
FERVUV_clean,2809.2
FERWAC_clean,828.3
FESTUT_clean,1457.7
FEVNOL_clean,12755.6
FEVSAC_clean,718.8
FEWGUL_clean,2302.8
FEWQIJ_manual,3873.3
FEWQOP_clean,1402.1
FEWWEL_clean,7543.6
FEWWIP_clean,9009.2
FEWWOV_clean,2035.5
FEWWUB_clean,9742.8
FEWXEM_clean,2335.8
FEWXIQ_clean,2086.1
FEXCES_clean,2035.6
FEYDET_clean,800.1
FEYJID_clean,954.4
FEYJOJ_clean,886.7
FEYQIK_clean,564.1
FEYQUW_clean,1396.6
FEYZUF_clean,2365.5
FEZCIX_clean,730.0
FEZQEI_clean,1024.3
FEZREJ_clean,1282.5
FEZTIP_clean,509.6
FIBHIJ_clean,644.3
FIBKEI_clean,1268.2
FIDMIP_clean,1982.7
FIDRIV_clean,740.5
FIFGAE_clean,948.9
FIFGEI_clean,568.6
FIFGIM_clean,1167.3
FIFMIS01_clean,2507.5
FIFMIS_clean,2435.7
FIFMOX_clean,2557.9
FIFMOY_clean,2392.1
FIFMUD_clean,2341.0
FIFNUE01_clean,489.7
FIFNUE_clean,513.6
FIFPAM01_clean,509.9
FIFPAM_clean,430.9
FIHFAF_clean,2240.2
FIHHOV_clean,360.1
FIHHUB_SL,2266.7
FIHRIZ_clean,796.6
FIJCUX01_clean,968.9
FIJDIM01_clean,1532.6
FIJDIM02_clean,1557.3
FIJDIM03_clean,1568.5
FIJDIM04_clean,1578.2
FIJDIM05_clean,1563.7
FIJDIM06_clean,1580.4
FIJDIM07_clean,1594.1
FIJDIM08_clean,1588.3
FIJDIM09_clean,1591.6
FIJDIM10_clean,1463.7
FIJDIM11_clean,1503.5
FIJDIM12_clean,1535.3
FIJDIM_clean,1533.0
FIJDOS_clean,817.5
FIJDUY_clean,465.8
FIJFEK_manual,529.3
FIJFIO_clean,1032.4
FIJFOU_clean,1009.7
FIJFUA_clean,1095.9
FIJXUR_clean,777.1
FIJYED_clean,2579.9
FIJZEE_clean,3108.7
FILYEG_clean,952.6
FIMNIA_clean,1111.2
FIMXUW_clean,662.6
FIMZAE_clean,7765.8
FINQOK_clean,1104.3
FINQUQ_clean,1078.0
FIPJAR_clean,575.7
FIPJEV_clean,2164.8
FIPKOG01_clean,730.5
FIPKOG_clean,713.9
FIPKUM_clean,685.6
FIPWOS_clean,1167.4
FIPXAF_clean,2096.0
FIPXEJ_clean,953.1
FIQKIB_clean,2309.7
FIQYOU_clean,585.8
FIQYUA_clean,450.4
FIQZAH_clean,571.7
FIRMUQ_clean,1228.7
FIRNAX01_clean,1150.8
FIRNAX_clean,1109.5
FIRNIF_clean,1145.0
FIRNOL_clean,1522.1
FIRNUR_clean,1357.0
FIRPAZ_clean,1090.1
FIRZOX_clean,658.1
FISGOF_clean,561.5
FISXEM_clean,2936.4
FITGEW_clean,1328.2
FITHIA_clean,2493.9
FIVNAZ_clean,192.7
FIVQOR_clean,2450.5
FIVYEP01_clean,479.9
FIVYEP_clean,486.3
FIVYUF_clean,1563.7
FIWKUT_clean,2923.9
FIXVUE_clean,386.7
FIYDOH_clean,475.6
FIZPOV_clean,1768.8
FOBNAN_clean,1117.8
FOCZAA_clean,694.9
FOCZEE_clean,695.1
FOFCIO_clean,610.8
FOFCOU_clean,681.9
FOFHAK_clean,2189.7
FOFHEO_clean,1923.5
FOFTIF_clean,844.2
FOFTOL_clean,1007.7
FOFTUR_clean,843.5
FOHCIP_clean,304.0
FOHQUO_clean,218.5
FOJKIA_clean,1400.5
FOJLOH_clean,1082.5
FOKWIN_clean,446.9
FOKYEL_clean,2689.4
FOKYIP_clean,4836.9
FOLLEZ_clean,1369.8
FOMWOV_clean,2319.8
FONKEA_clean,630.8
FONPUV_clean,2762.9
FONQIJ_clean,833.1
FOPBAP_clean,612.4
FOPFAS_clean,23072.8
FOPTOU_clean,1807.5
FOQNIK_clean,811.8
FOQNOQ01_clean,638.2
FOQNOQ02_clean,625.8
FOQNOQ_clean,528.3
FOQNUW01_clean,659.2
FOQNUW02_clean,602.0
FOQNUW_clean,614.7
FOQPAE01_clean,734.5
FOQPAE02_clean,811.6
FOQPAE_clean,481.8
FORKUU_clean,639.7
FORPIM_clean,266.0
FORPOS_clean,260.8
FORPUY_clean,312.7
FORQAF_clean,271.5
FORQEJ_clean,263.4
FORQIN_clean,255.3
FORTIR_clean,3993.8
FORTUD_clean,1266.8
FORWAL_clean,840.6
FORXAM_clean,17192.7
FOSTOY_clean,10203.5
FOSTUE_clean,6985.8
FOTNIN_clean,159.0
FOVPEN_clean,881.8
FOVPOX_clean,1107.7
FOVPUD_clean,1107.6
FOWTOC_clean,1203.7
FOXHUX_clean,1164.4
FOXNIQ_clean,534.9
FUBDAI_clean,3750.0
FUBDEM_clean,1167.3
FUBDIQ_clean,3918.1
FUBNOH_clean,727.8
FUDGES_clean,889.9
FUDHAP_clean,677.2
FUDHET_clean,1698.5
FUHJOJ_clean,2122.5
FUHMOM_clean,1667.6
FUHNED_clean,1744.7
FUHNIH_clean,1288.0
FULQOT_clean,1016.1
FULQUZ_clean,954.3
FUMHOL_clean,185.2
FUMJAA_clean,1409.6
FUNBAS_clean,680.4
FUNCAT_clean,674.0
FUNCEX_clean,332.6
FUNFOL_clean,491.7
FUNGAY_clean,1194.8
FUNLAD_clean,2384.2
FUQJUX_clean,2267.2
FURFIJ01_clean,480.2
FURFIJ_clean,466.1
FURFOP_clean,1063.2
FURQOZ01_ion_b,439.6
FURQUF_ion_b,438.7
FURRAM_clean,310.2
FURREQ_clean,322.4
FURRIU_clean,339.5
FURROA_clean,347.1
FURRUG01_ion_b,367.9
FURRUG_ion_b,404.0
FURSES_clean,811.8
FUSGOR_clean,851.5
FUSMEM_clean,313.9
FUSMIQ_clean,306.7
FUSMOW_clean,315.7
FUSMUC_clean,317.1
FUSNAJ_clean,350.3
FUSNEN_clean,346.5
FUSNIR_clean,320.4
FUSQUH_clean,2206.4
FUTCAZ_clean,248.7
FUTDII_clean,724.6
FUTKEL_manual,885.6
FUTTIZ_clean,5095.4
FUTYEA_clean,762.8
FUTYOK_clean,651.9
FUTYUQ_clean,4257.9
FUTZAX_clean,609.4
FUTZEB_clean,1266.0
FUTZIF_clean,1763.9
FUTZOK_clean,510.0
FUTZOL_clean,3782.7
FUVBAB_clean,754.1
FUVBOP_clean,1722.0
FUVDEH01_clean,4380.8
FUVDEH02_clean,4070.1
FUVDEH03_clean,4126.0
FUVDEH04_clean,4216.9
FUVDEH05_clean,4587.7
FUVDEH06_clean,1635.4
FUVDEH07_clean,1755.4
FUVDEH08_clean,1631.1
FUVDEH09_clean,4329.7
FUVDEH10_clean,3981.0
FUVDEH11_clean,3995.8
FUVDEH13_clean,4234.4
FUVDEH_clean,4752.1
FUVFUZ_clean,1585.3
FUVGAG01_clean,1540.0
FUVGAG02_clean,1581.9
FUVGAG_clean,1643.3
FUWFIO_clean,1186.9
FUWFUA_clean,2168.2
FUWQIZ_clean,1541.9
FUWXOL_SL,1285.3
FUWYAY_clean,701.1
FUXCOS_clean,735.9
FUXXIH_clean,1800.2
FUYCAE_clean,897.3
FUYCEJ_clean,1598.5
FUYCIN_clean,329.3
FUYKER_clean,1575.6
FUZPUN_clean,2701.3
GABYUG_clean,4583.8
GACBIY_clean,2866.0
GACBOE_clean,1797.5
GACPUX_clean,525.3
GACQAE_clean,807.9
GACVIS_clean,547.7
GACYER_clean,3092.1
GADDOH_clean,729.4
GADFAV_clean,1406.6
GADMAA01_clean,257.9
GADMAA_clean,276.4
GADNUX_clean,4886.5
GADRAH_clean,1114.9
GAFGEC_clean,2136.6
GAFROX_clean,1510.5
GAFRUD_clean,1377.1
GAGQAI_clean,868.2
GAGSUF_clean,412.9
GAGZEV_clean,497.0
GAHSEQ_clean,1017.2
GAHWIX_clean,2193.1
GAHXUL_clean,647.1
GAJYUN_clean,792.1
GAJZAU_clean,803.3
GAJZEY_clean,1135.4
GAJZIC_clean,1185.5
GAJZOI_clean,1158.9
GAJZUO_clean,1220.3
GAKBAX_clean,1166.4
GALCAZ_clean,1274.6
GALFAB_clean,1825.0
GALHOS_ion_b,801.4
GALJAG_clean,1404.6
GAMFEI_clean,927.2
GAMXAV_clean,1231.6
GANBAZ01_clean,2819.7
GANBAZ02_clean,1252.8
GANBAZ_clean,2819.5
GANBED02_clean,2701.9
GANBED_clean,2746.0
GANBIH_clean,1504.4
GAPNOD_clean,540.8
GAQYIH_clean,237.0
GARLAP_clean,1259.9
GARLET_clean,1374.4
GARLIX_clean,1387.6
GARLOD_clean,1302.7
GARLUJ_clean,1324.9
GARMAQ_clean,1354.6
GARQAU_clean,1939.7
GARSUQ_clean,1447.4
GARTAX_clean,1655.4
GARTEB_clean,1366.5
GARTIF_clean,1548.5
GARTUR_clean,2390.6
GASSEB_clean,885.0
GASSUR_clean,710.0
GASTIG_clean,1154.5
GATQIE_clean,2120.2
GATQOK_clean,4926.3
GAVYAG_clean,1540.8
GAWCUF_clean,1459.3
GAWLIB_clean,732.1
GAWMOJ_clean,336.7
GAXDIS10_clean,273.5
GAXKOH_clean,843.3
GAXQIH_clean,438.9
GAYFUJ_clean,1396.9
GAYGAQ_clean_h,843.5
GAYPED_clean,597.0
GAYTEH_ion_b,5258.6
GAZLAW_clean,663.4
GEBCAT_clean,700.5
GEBPEK_clean,250.2
GEBSAJ_clean,5755.5
GEDDAW_clean,597.1
GEDDEA_clean,1173.0
GEDPAH_clean,344.8
GEDQIR_clean,1577.9
GEDQOX_clean,805.0
GEDRAK_clean,1738.7
GEDROY_clean,1408.1
GEDRUE_clean,850.2
GEDSAL_clean,1812.4
GEDSEP_clean,2150.9
GEDSOZ_clean,838.4
GEDSUF_clean,990.2
GEDTAM_clean,831.3
GEFYUN_clean,971.4
GEFZAU_clean,861.8
GEGDED_clean,3658.8
GEGGEG01_clean,2334.6
GEGGIK01_clean,2366.5
GEGGIK_clean,2342.8
GEGGUW_clean,2353.3
GEGHAD_clean,2355.6
GEJJEL01_clean,488.5
GEKVEZ_clean,293.3
GEPDEM_clean,421.0
GERNOI_clean,2126.9
GERPUP_clean,252.0
GERWEH_clean,1092.3
GESDUF_clean,512.6
GESFAN_clean,511.9
GESNIC_clean,963.5
GESNOI_clean,838.1
GEVXIQ_clean,386.0
GEWXAJ_clean,515.2
GEZRAG_clean,13427.7
GEZYOB_clean,2778.4
GEZYUH_clean,2810.5
GIDKOU_clean,722.2
GIFKEL_clean,624.6
GIJXAA_clean,2410.9
GIKQIC_clean,348.0
GIMSIG_clean,829.9
GINLIA_clean,1084.4
GINNUO_clean,1097.7
GIQXEK_clean,397.7
GIQXIO_clean,433.7
GIQXOU_clean,452.6
GIQXUA_clean,436.8
GIQYAH_clean,463.1
GIQYEL_clean,395.7
GIQYIP_clean,437.1
GIQYOV_clean,380.2
GIQYUB_clean,439.6
GIRDUI_clean,405.3
GIRXUC_clean,129.5
GIRYAJ_clean,1432.7
GIRYEN_clean,1194.4
GIRYUD_clean,1176.3
GIRZAK_clean,1464.2
