MOF,Total time (s)
AGONEQ_clean,224.0
AGOVOJ_clean,120.5
AGUBUA_clean,745.2
AHAMAY_clean,552.3
AHEQAH_clean,245.0
AHIYOH_clean,1574.0
AHOKIR01_clean,608.5
AHOKIR_clean,447.5
AHOKOX_clean,447.8
AHUFIU_clean,294.7
AJAKON_clean,497.8
AJAYIT_clean,454.2
AJIGIL_clean,761.4
AJOTEY_clean,192.1
AJOVEB_clean,958.5
AJOXAA_clean,550.5
AKEDIF_clean,472.1
AKOBAF_clean,1094.6
AKOHEO_clean,262.3
AKOXIJ_clean,3244.6
AKUKUO_clean,357.2
ALAHUS_clean,589.3
ALAMUW_clean,208.7
ALANAD_clean,375.1
ALEJAE_clean,339.3
ALEJEI_clean,449.0
ALEJIM_clean,540.0
ALEQIT_clean,367.5
ALIBUT_clean,1221.0
ALICAA_clean,1142.9
ALIXAU_clean_h,288.7
ALIXOJ_clean,296.2
ALIXUP_clean,236.9
ALOLES_ion_b,281.9
ALOLIY_clean,258.1
ALONEV_clean,420.9
ALUJEX_clean,407.7
ALUJIB_clean,389.4
ALUJOH_clean,366.1
ALUKIC_clean,203.5
ALUKOI_clean,203.5
ALUKUO_clean,201.7
ALULAV_clean,202.9
ALULEZ_clean,185.6
ALULID_clean,186.0
ALURAB_clean,816.1
ALUREF_clean,854.6
ALURIJ_clean,866.0
AMAFOK_clean,489.4
AMAGAX_clean,1752.4
AMILOY_clean,792.7
AMILUE_clean,658.1
AMIMAL_clean,772.3
AMIMEP_clean,676.9
AMIZIG_clean,386.4
AMODUC_clean,223.5
AMOFAK_clean,198.7
AMOYOR_clean,599.2
AMUFOF_clean,276.0
AMUPOP_clean,1173.3
AMUWUB_clean,224.1
AMUXAI_clean,271.0
ANAWIX_clean,389.3
ANAWOD_clean,938.8
ANEHEI_clean,414.2
ANENEN_clean,246.1
ANENIR_clean,256.6
ANIDIL_clean,1452.7
ANOMOG_clean,313.6
ANOMUM_clean,251.9
ANONAT_manual,233.5
ANUGEW_clean,604.0
ANUGIA_clean,176.6
ANUGOG_clean,292.2
APACAX_clean,251.5
APARAM_clean,564.7
APAYIB_clean,1037.8
APAYOH_clean,1031.4
APAYUN_clean,444.7
APAZAU_clean,675.9
APAZEY_clean,661.8
APAZIC_clean,616.5
APAZOI_clean,938.6
APEBED_clean,405.0
APEBEE_clean,619.7
APEBII_clean,1826.3
APEBOO_clean,3950.0
APEBUU_clean,564.8
APUPEH_clean,81.0
AQEGUY_clean,724.1
AQEQES_clean,288.0
AQEQIW_clean,341.5
AQERUL_clean,11913.0
AQIQAU_clean,1561.3
AQIXUU_clean,808.2
AQIXUV_clean,556.4
AQOLEZ_clean,427.4
AQOLID_clean,2365.0
AQOLOJ_clean,1068.1
AQOLUP_clean,1425.1
AQOMAW_clean,593.7
AQOMEA01_clean,1391.9
AQOMEA_clean,1390.2
AQOTIK_clean,312.2
AQUCOF_clean,404.7
AQUCOG_clean,867.7
AQUCUM_clean,884.3
AQUDAS_clean,407.4
AQUDAT_clean,344.4
AQUDEX_clean,354.1
AQUDIB_clean,856.4
AQUDOH_clean,348.0
ARADEE_clean,791.9
ARAFEF_clean,357.9
ARAFIJ_clean,368.6
ARAFOP_clean,807.6
ARAGOR_clean,859.9
ARINOF_clean,636.8
ARINUL_clean,551.2
AROFAP_clean,442.8
AROFET_clean,279.4
ARUYES_clean,651.5
ARUYUH01_clean,919.2
ARUYUH_clean,796.2
ASACON_clean,364.7
ASADAA_clean,317.2
ASAHEJ_clean,294.6
ASANAL_clean,480.8
ASECUY_clean,707.8
ASEJOZ01_clean,402.9
ASEJOZ_clean,226.9
ASEKAM_clean,687.6
ASINAT_clean,581.0
ASINEX_clean,2474.9
ASINIB_clean,2547.4
ASIQEA_clean,345.6
ASIQIE_clean,341.2
ASIVAB_clean,238.9
ASIVEF_clean,291.3
ASOHUL_clean,187.2
ASOSUY_clean,551.7
ASOVEL_clean,267.4
ASOYOY_clean,747.5
ASUBIB_clean,417.7
ASUKEE01_clean,1124.9
ASUKEE_clean,1143.9
ASUWUI_clean,383.2
ATAFIK_clean,513.6
ATAYAX_clean,576.9
ATAYEB_clean,569.2
ATEJOA_clean,1971.2
ATEYED_clean,219.0
ATEYOP_clean,970.8
ATEYUV_clean,1056.9
ATEZAC_clean,214.7
ATEZEG_clean,265.7
ATEZIK_clean,256.8
ATIBAG_clean,245.5
ATIBOU01_clean,248.9
ATIBOU02_clean,243.1
ATIBOU_clean,248.4
ATIBUA_clean,247.3
ATICAH_clean,245.4
ATICEL_clean,246.4
ATIJUJ_manual,285.9
ATIRUS_clean,464.9
ATIXAE_clean,199.4
ATIXUX_clean,1756.0
ATOGEV_clean,233.3
ATOWIQ_clean,567.0
ATOWOW_clean,282.3
ATULIM_clean,359.0
ATUXIY_clean,1572.0
ATUZEW_clean,699.2
AVAGIP_clean,270.5
AVAGOV_clean,277.5
AVAGUB_clean,545.6
AVAJUE_clean,2572.9
AVAKAL_clean,137.4
AVAKEP_clean,195.4
AVAQIX01_clean,754.2
AVAQIX_clean,840.1
AVEHAM_clean,1135.8
AVELOD_clean,1076.7
AVELUJ_clean,1111.6
AVEMAQ_clean,994.6
AVEQID_clean,485.9
AVESOL_clean,894.8
AVESUR_clean,550.3
AVETAY_clean,255.3
AVETEC_clean,298.5
AVEVEE_clean,309.5
AVIHIY_clean,206.9
AVIHOE_clean,189.8
AVILEY_clean,441.3
AVIMIC_clean,433.1
AVIMOI_clean,1440.0
AVIMUO_clean,513.5
AVIPAX_clean,373.2
AVIPOL_clean,549.1
AVITUU_clean,801.2
AVIVAC_clean,732.9
AVIVEG_clean,765.2
AVIVIK_clean,810.5
AVIVOQ_clean,811.8
AVIVUW_clean,795.5
AVUCEA_clean,394.9
AVUDAX_clean,762.7
AWAGEL_clean,561.3
AWAGOV_clean,1354.2
AWAHEM_clean,210.0
AWAKEQ_clean,325.0
AWAREV_clean,498.4
AWARIZ_clean,485.8
AWASAU_clean,199.7
AWASEY_clean,249.7
AWASOI_clean,415.1
AWAWUR_clean,888.6
AWEGEP_clean,367.7
AWEJIW_clean,490.4
AWEVIJ_clean,1450.8
AWEWOP_clean,1071.7
AWEZOS01_clean,1105.4
AWEZOS_clean,1134.8
AWIBAK_clean,1141.9
AWIBAL_clean,635.2
AWIBEO_clean,1134.4
AWIBIS_clean,1078.9
AWOFOI_clean,583.3
AWUPAL_clean,184.7
AWUPOZ_clean,191.3
AXAFAG_clean,374.7
AXIGAR_clean,250.4
AXIMUP_clean,449.2
AXINAX01_clean,148.3
AXINAX_clean,318.9
AXINEA_clean,741.3
AXINIF_clean,963.7
AXIPEE01_clean,176.7
AXIPEE02_clean,519.2
AXIPEE03_clean,189.0
AXIPEE_clean,173.1
AXUBAW_manual,196.9
AXUBOL_clean,544.8
AXUHAD_clean,1483.0
AXUHEH_clean,656.8
AYOQEM_clean,2552.6
AYOXUJ_clean,445.6
AYUJIP_clean,1402.3
AZAFIS_clean,247.8
AZAVOO_clean,505.5
AZAVUU_clean,381.4
AZAWAB_clean,1708.1
AZEBUE_clean,470.4
AZEWEH_clean,408.0
AZIVAI_clean,459.4
AZIXUD_clean,623.1
BABREE_clean,1428.5
BACGAQ_clean,658.9
BADXAI_clean,845.3
BADYAJ_clean,250.0
BAEDTA01_clean,804.8
BAFHAU_clean,107.4
BAKGIF_manual,335.9
BAKJEE_clean,335.2
BAKJII_clean,965.6
BAKJOO_clean,665.8
BAKYIY_clean,467.7
BAKYOE_clean,350.1
BAMKIM_clean,305.1
BAMKOS_clean,308.2
BANMAG_clean,230.7
BAPDAA_clean,627.5
BAQWIC_clean,335.2
BARZUR_clean,831.5
BASJUB_clean,1649.9
BAWROI_clean,218.0
BAWRUO_clean,191.3
BAXFIR01_clean,613.1
BAXFIR02_clean,635.4
BAXSIE_clean,300.5
BAZFUF01_clean,857.1
BAZFUF_clean,913.5
BAZGAM_clean,188.5
BAZGEQ_clean,402.7
BAZJET_clean,357.1
BAZJIX_clean,342.9
BEDYEQ_clean,213.9
BEFGEA_manual,1021.1
BEFLUV_clean,597.6
BEFMAC_clean,917.4
BEGDEY_clean,1710.9
BEJZAS_clean,283.3
BELJIL_clean,447.7
BELTOD_clean,2348.5
BELTUJ_clean,2495.1
BENXUP_clean,489.8
BENZOL_clean,297.4
BENZUR_clean,282.3
BEPBAB_clean,274.7
BEPLUF_clean,217.5
BEPMAM_clean,213.5
BEPMIU_clean,227.7
BEPNIV_clean,209.4
BEPNOB_clean,217.9
BEPNUH_clean,235.6
BEPPAP_clean,232.9
BEPPIX_clean,273.6
BEPPOD_clean,262.1
BEPREV01_clean,1942.3
BEPREV02_clean,1671.8
BEPREV03_clean,1868.7
BEPREV_clean,1897.2
BEPRIZ_clean,294.7
BEPROF_clean,505.5
BEPVEZ_clean,325.0
BEPVID_clean,335.2
BEPVOJ01_clean,349.7
BEPVOJ_clean,314.3
BEPWEA_clean,290.2
BERQIA_clean,2815.8
BETDAH_clean,332.2
BETDEL_clean,681.3
BETDIP_clean,723.2
BETDOV_clean,402.3
BETDUB_clean,319.7
BETFAJ_clean,340.4
BETFEN_clean,331.7
BETFOX_clean,383.9
BETFUD_clean,334.7
BETGAK_clean,334.4
BETGEO_clean,444.0
BETGIS_clean,389.9
BETGOY_clean,388.5
BETGUE_clean,251.0
BETHEP_clean,393.2
BETHIT_clean,260.3
BETZOR_clean,761.2
BEVWAB_clean,2211.1
BEWCUD_clean,169.2
BEWVEG_clean,353.0
BEWVOQ_clean,138.5
BEWWEH_clean,145.5
BEXPAX_clean,292.1
BEXQIF_clean,162.3
BEXQOL_clean,156.4
BEXQUR_clean,152.8
BEXRAY_clean,111.6
BEXREC_clean,113.8
BEXRIG_clean,113.7
BEXRUT_clean,349.7
BEXSAA_clean,352.8
BEXSEE_clean,335.9
BEXSII_clean,292.4
BEXTUV_clean,789.1
BEXVAD01_clean,501.3
BEXVAD_clean,610.3
BEXVEH_clean,391.5
BEXVIL_clean,188.5
BEYKEX_clean,547.3
BEYSEF_clean,326.3
BIBXIV_clean,553.7
BIBXOB_clean,229.8
BIBXUH_clean,188.8
BICPOT_clean,2967.5
BICPUA_clean,334.4
BIDPOV_clean,699.2
BIFGOO_clean,310.3
BIFKEI_clean,622.8
BIGZUO_clean,188.7
BIHBAX_clean,791.9
BIHBEB_clean,583.4
BIJDUV_clean,354.8
BIJFAD_clean,389.9
BIMDEF_clean,483.1
BIMDIL_clean,532.2
BINCUY_manual,818.1
BINDAF_manual,819.5
BINMIW_clean,1066.1
BINROH_clean,341.4
BINRUN_clean,367.0
BINSAU_clean,400.9
BIPBAF_clean,402.7
BIPLIX_clean,480.3
BIPSUQ_clean,272.9
BIQHEQ_clean,521.6
BIQVII_clean,324.1
BIRGIU_clean,377.6
BIRMUM_clean,395.0
BIRSEC_clean,932.1
BIRSIG_clean,995.9
BIWSEG_ion_b,66.0
BIWSIK_ion_b,1014.6
BIWSOQ_clean,490.4
BIWYAH10_clean,113.4
BIXXIR_clean,721.6
BIXYEO_clean,774.6
BIYSUZ_clean,163.3
BIYTAG_clean,184.3
BIYTOU_clean,299.6
BIYVEM_clean,179.3
BIYVIQ_clean,432.4
BIZLUT_clean,1568.6
BIZMAA_clean,1618.3
BIZMEE_clean,1626.2
BIZMII_clean,1633.0
BOCKOT_clean,313.0
BOHJOZ_auto,327.8
BOHWOM_clean,676.3
BOJCIN_clean,466.6
BOKQEZ_clean,365.6
BOLPAU_clean,525.2
BOLZIN_clean,408.0
BOMCOX_clean,1208.2
BOPHIZ_clean,448.4
BORBEQ_clean,338.6
BOSHIC_clean,1406.0
BOVHEB_clean,1978.7
BOWDIC_clean,936.5
BOWNUY_clean,273.2
BOWRAH_clean,1457.2
BOWSOW_clean,471.8
BOWZUK_clean,186.8
BOXFOK_clean,557.1
BOXYIY_clean,229.0
BOYCEY_auto,474.9
BOYTEQ_clean,377.8
BOYYOF_clean,554.3
BOZFIH_clean,1920.2
BOZFON_clean,851.2
BUBQOE_clean,464.1
BUBTUP_clean,438.6
BUCSAU_clean,1067.3
BUCSEY_clean,504.1
BUCSIC01_clean,1175.4
BUCVAY_clean,714.0
BUCWAZ_clean,293.8
BUGSAY_clean,445.9
BUGSEC_clean,448.6
BUGSIG_clean,447.4
BUGSOM_clean,450.1
BUKMUQ01_clean,148.2
BUKRUW01_clean,417.8
BUKRUW02_clean,350.4
BUKRUW03_clean,287.5
BUKYAJ_clean,555.2
BULBER_clean,563.7
BUNKUS_clean,274.2
BUNLAZ_clean,230.8
BUPDOH_clean,951.8
BUPVEP_clean,312.9
BUQWER_clean,912.6
BURJOO_clean,270.7
BURQIQ_clean,1585.7
BUSNAF_clean,351.9
BUSQEM_clean,536.9
BUSQIQ_clean,1261.0
BUSRUE_clean,621.2
BUVHEH_clean,325.3
BUVVIZ_clean,470.6
BUVVOF_clean,521.6
BUVWOF02_clean,418.2
BUVWOF03_clean,328.7
BUVXOG_clean,408.8
BUVYEX_clean,312.7
BUVYIB01_clean,360.8
BUVYIB_clean,367.1
BUWLUC_clean,325.8
BUWMAJ_clean,269.4
BUWMEN_clean,222.5
BUWMIR_clean,206.8
BUXNOZ_clean,886.0
BUXTOF_clean,2485.7
BUXTUL_clean,2070.7
BUXZAX_clean,213.8
CABJOH_clean,433.4
CACBUG_clean,273.4
CACNOM_clean,953.1
CADPII_clean,346.5
CADQAB_clean,274.4
CADQOP_clean,240.2
CADZIT_clean,593.6
CAGSAG_clean,600.8
CAGXIU_clean,518.9
CAJQEL_clean,247.9
CAJQIP_clean,161.4
CAJWIV_ion_b,525.0
CANRIU_clean,665.7
CANROA_clean,623.2
CANRUG_clean,1624.7
CANYIB_clean,774.8
CAPLOX_clean,361.6
CAQCAZ_clean,1017.9
CARGEI_clean,216.0
CASTEW_clean,1033.9
CASWIE_clean,423.5
CAVMIX_clean,1399.0
CAVMOD_clean,433.3
CAVNOE_clean,433.7
CAVPEW_manual,1346.7
CAVPIA_manual,1389.8
CAVPUM_manual,1456.7
CAVRAU_clean,904.1
CAVREY_clean,996.3
CAVSUP_clean,209.2
CAVVUS_clean,336.0
CAWDOU02_clean,388.8
CAWVIH_SL,695.3
CAXSUR_SL,308.7
CAXTAY_clean,252.0
CAXTEC_clean,406.2
CAXVII_clean,274.4
CAXVOO_clean,268.0
CAXVUU_clean,262.6
CAXWAB_clean,266.2
CAXWEF_clean,268.4
CAXWIJ_clean,272.4
CAXXEG_clean,978.9
CAXZOS_clean,4009.3
CAXZUY_clean,1573.6
CAYCAI_clean,306.1
CAYDEN_clean,286.8
CAYDIR_clean,291.5
CAYDUD_clean,280.7
CAYKEU_clean,578.6
CAYMIZ_clean,485.0
CAYQAV_clean,555.2
CAYQIE_clean,416.8
CAYQOK_clean,1450.0
CAYQUQ_clean,535.8
CAYSIE_clean,402.3
CAYSOK_clean,333.6
CAYYEG_clean,399.6
CAZGIT_clean,877.6
CAZNEY_clean,370.9
CEBDOD_clean,365.2
CECVAI_clean,816.3
CEDFIC_clean,543.2
CEDFOI_clean,2043.0
CEDFUO_clean,1199.6
CEGDUO_clean,350.1
CEGFAW_clean,418.2
CEGWER_clean,467.5
CEHLAD_clean,736.7
CEJBEA_clean,381.2
CEJCAW_clean,253.4
CEJZAU_clean,1040.5
CEKHIL_clean,169.9
CEKNIQ_clean,393.4
CEKROB_clean,304.5
CELZEA_clean,286.5
CEMKOV_clean,531.6
CEMYUQ_clean,327.6
CENJIQ_clean,247.3
CENKAJ_clean,246.8
CENPUI_clean,1319.3
CESFIQ_clean,924.8
CESFOW_clean,453.7
CETFOX_clean,241.8
CETFUD_clean,440.3
CETGOY_clean,570.4
CETHEQ_clean,206.3
CETJAN_clean_h,944.9
CETNUL_clean,953.3
CEXHET_clean,475.8
CEXHOD_clean,955.2
CEXJOF_clean,5017.8
CEYPUT01_clean,781.9
CEYPUT_clean,768.8
CEYYIQ_clean,301.4
CEZFIY_clean,1017.7
CIDKUX_clean,222.8
CIFDOM_clean,592.9
CIFDUS_clean,589.4
CIFJAE_clean,388.1
CIFLUA_clean,952.9
CIFMAH_clean,835.9
CIFMEL_clean,102.8
CIFMIP_clean,424.9
CIGDUT_clean,551.6
CIGFAB_clean,493.1
CIGFEF_clean,328.9
CIGXIA_manual,4091.5
CIJVOH01_clean,195.5
CIJVOH_clean,189.0
CIPCUB_clean,866.3
CIPLIX_clean,428.2
CIQQIE_clean,2016.6
CIRTUU_clean,543.4
CISLUN_clean,268.6
CISXEJ_clean,997.0
CITZIP_manual,309.3
CIVTEH_clean,644.4
CIWREG_clean,1409.3
CIWRIK_clean,1357.6
CIWROQ_clean,1421.6
CIWRUW_clean,1350.1
CIWSAD_clean,1370.8
CIWYUD_clean,315.0
CIWZEP_clean,828.5
CIWZIT_clean,843.1
CIXBUH_clean,1352.4
CIXCAO_clean,1430.6
CIYZUG_clean,370.5
CIZMIJ_clean,321.1
CIZPOS_clean,795.8
COBWEV_clean,246.6
COCMAJ_clean,1000.2
COCMOY_clean,341.5
COCMUE_clean,689.2
COCNAL_clean,404.9
COCNEP_clean,647.6
CODFEH_clean,232.6
CODMUF_clean,585.3
CODNAM_clean,547.0
CODROD_clean,684.3
CODRUJ_clean,695.9
CODSUL_clean,665.1
CODVAU_clean,4430.7
COGNAO_clean,3620.8
COJGEO_clean,572.2
COJHIT_clean,370.4
COJMIZ_clean,1421.4
COJMOF02_clean,771.1
COKFAK_clean,508.3
COKMEW_clean,1055.4
COKMIA_clean,872.7
COKMOG_clean,831.0
COKMUM_clean,539.8
COKNAT_clean,1109.9
COKPEZ_clean,1039.1
COKPID_clean,1038.9
COKPOJ_clean,907.5
COKPUP_clean,1128.2
COKQAW_clean,672.7
COKQEA_clean,893.5
COKQIE_clean,1067.7
COKQOK_clean,1083.2
COKROL_clean,1210.5
COKRUR_clean,4070.4
COMDOY_clean,707.9
COPXOV_clean,1176.9
COQGAS_clean,493.1
COQHUN_clean,761.3
COQJID_clean,1226.9
COQJOJ_clean,921.5
COQJUP_clean,982.7
COQLAX_clean,2146.4
COQNIF_clean,1171.1
COQTEJ_clean,272.9
CORZIU_clean,587.7
COSMII_clean,294.4
COTVOY_clean,360.8
COTVUE_clean,348.5
COTXEQ_clean,641.7
COTXIU_clean,658.0
COTXOA_clean,662.7
COTYIV_clean,751.5
COVPAG_clean,796.5
COWBEX_clean,451.1
COWDEZ_clean,2667.6
COWMAD_clean,240.2
COWMEH_clean,239.7
COWMIL_clean,243.0
COWMOR_clean,238.0
COWMUX_clean,238.6
COXDIE_clean,959.4
COXHED_clean,104.3
COXHIH_clean,101.9
COXHON_clean,104.5
COXXIX_clean,154.0
COYCEZ_clean,668.3
COYCID_clean,250.4
COZMUA_clean,250.4
CUBHOY_clean,443.2
CUCSAU_clean,327.3
CUCTAX_clean,281.9
CUFDUD_clean,818.8
CUFFAL_clean,745.1
CUFFEP_clean,844.5
CUFGIV_clean,630.5
CUFGOB_clean,273.3
CUFGUH_clean,268.9
CUFQUR_clean,300.2
CUGLIB_clean,209.2
CUGVUW_clean,399.4
CUGXAF_clean,1399.3
CUGYIO_clean,202.3
CUGYOU_clean,208.2
CUGYUA_clean,300.7
CUGZAH_clean,213.6
CUHLUO_clean,7198.0
CUIMDZ01_clean_h,400.8
CUKXIR_clean,394.7
CUKXOW_clean,231.8
CUKXUC_clean,228.1
CUKYAJ_clean,231.1
CUKZOY_clean,1030.7
CUMDEU_clean,220.2
CUMDIY_clean,404.1
CUMDOE_clean,281.2
CUMDUK_clean,291.2
CUMJEB_clean,553.6
CUMLUT_clean,671.4
CUMQOQ_clean,255.4
CUNFOH01_clean,219.4
CUNFOH_clean,204.9
CUNQOT_clean,206.8
CUNQUZ_clean,172.0
CUNWEO_clean,748.4
CUPHIG_clean,427.8
CUPHUS_clean,241.4
CUQKOQ_clean,382.5
CUQRIR_clean,583.0
CUQROX_clean,332.7
CUQRUD_clean,383.1
CUQSAK_clean,1429.5
CUQTAL_clean,287.3
CUQXUI_clean,333.7
CURBOH_clean,190.0
CURQEN_clean,847.3
CURYOE01_clean,1834.3
CURZAR_clean,685.1
CURZEV_clean,650.7
CUSXIY_clean,381.0
CUSXOE_clean,727.7
CUSYAR_clean,1436.8
CUSYIA_clean,547.5
CUSZEX_clean,464.0
CUSZIB_clean,268.5
CUTBEA_clean,201.1
CUTBIE_clean,193.3
CUTCAX_clean,657.4
CUTFII_clean,685.0
CUTGEF_clean,772.8
CUVGIK_clean,762.5
CUVGOQ_clean,653.1
CUVHEH_clean,180.8
CUVHIL01_clean,267.8
CUVHIL02_clean_h,277.6
CUVHIL_clean_h,276.9
CUVTUJ_clean,239.8
CUVVOG_clean,977.8
CUVXAT_clean,1014.8
CUWHUZ_clean,6974.3
CUWNIT_clean,498.2
CUWNOZ_clean,899.3
CUWTUL_clean,464.1
CUWVAT_clean,344.2
CUWVIB_clean,509.8
CUWWEY_clean,408.1
CUWXAV_clean,465.2
CUWXID_clean,150.2
CUWXOJ_clean,1185.0
CUWXUP_clean,1135.2
CUWYAW_clean,300.6
CUWZAX_clean,314.6
CUWZIF_clean,485.5
CUXFIL_clean,1339.6
CUXFUX_clean,2505.6
CUXJAI_clean,193.4
CUXJEM_clean,421.9
CUXLEO_clean,480.2
CUYWUP_clean,1193.4
CUYYAX_clean,1407.9
CUYYEB_clean,1531.8
DABFIX_clean,3800.2
DABMUR_clean,299.0
DACFAR_clean,1516.0
DACSEI_clean,1938.8
DACYUE_clean,337.5
DACZUF_clean,632.0
DADLEC_clean,449.9
DADLIG_clean,594.9
DADLOM_clean,300.7
DADNII_clean,250.0
DADNOO_clean,271.8
DADNUU_clean,261.5
DADPAC_clean,253.3
DADPEG_clean,278.3
DADXUE_clean,1615.4
DAFJOM_clean,419.1
DAFSOV_clean,350.7
DAFYAN_clean,249.5
DAFYOB_clean,139.3
DAGDIZ_clean,408.9
DAGDUL_clean,1130.8
DAGJED_clean,462.8
DAHNOQ_clean,163.6
DAHNUW_clean,251.6
DAHPAE_clean,250.6
DAKVIW_clean,325.1
DAKVOC_clean,1518.4
DAKVUI_clean,1367.5
DAKZUN_clean,314.0
DALSUH_clean,393.4
DALTAO_clean,388.7
DALVAQ_clean,218.7
DALVEU_clean,1887.0
DALVIY_clean,896.2
DAMDUT_clean,236.4
DAMYOI_clean,385.8
DAMYUO_clean,357.3
DAMZEZ_clean,568.8
DANFUW_clean,1583.0
DANZOJ_neutral,255.1
DAPBED_clean,3893.1
DAPBIH_neutral,268.3
DAPHOU_clean,530.0
DAPXID_ion_b,181.2
DAPYAW_clean,673.9
DARBUU_clean,141.5
DARSEV_SL,334.4
DATHAJ_clean,530.2
DATPIY_clean,221.0
DAWBIO_clean,752.7
DAWBOU_clean,790.2
DAWBUA_clean,874.9
DAWCAH_clean,918.8
DAWCIP_clean,858.7
DAWCOV_clean,507.1
DAWDAI_clean,768.2
DAWWAB_clean,519.0
DAWWEF_clean,595.2
DAXHIV01_clean,377.0
DAXHIV_clean,360.6
DAXHUH01_clean,372.7
DAXHUH_clean,361.4
DAZCAK_clean,879.5
DEBGIA_clean,332.9
DEBWAK_clean,422.0
DEFKUU_clean,370.2
DEFRIR_clean,312.0
DEGJIK_clean,444.3
DEJCIF_clean,322.2
DEJJIN_clean,221.0
DEJRUH_clean,351.1
DEKHEH_clean,805.9
DEKHUX_clean,376.1
DEKPUF_clean,693.8
DELGEI_manual,172.9
DEPSEW_clean,1136.3
DEPTOH_clean,946.5
DEPXAY_clean,554.0
DEPXIG_clean,654.4
DEPXOM_clean,401.0
DEQFOU_clean,362.2
DEQVIF_clean,724.1
DEWQUS_clean,904.6
DEWRIH_clean,449.8
DEYJIC_clean,447.7
DEYJOI_clean,458.7
DEYLOJ_clean,348.2
DEYLUQ_clean,380.6
DEYNIG_clean,199.3
DEZKAW_clean,184.9
DIBJEF_clean,2439.3
DIBJIJ_clean,1391.9
DIBPAH_clean,1232.4
DIBQEM_clean,1062.6
DIBQIQ_clean,973.3
DIBQOW_clean,883.9
DIBQUC_clean,834.5
DICKEH_clean,173.1
DICVAO_clean,1230.4
DICVES_clean,1230.7
DICVIW_clean,1257.5
DIDBAV_clean,1473.9
DIDBEZ_clean,1459.1
DIDDOK_clean,183.7
DIHVIB01_clean,3123.3
DIHVIB_clean,3000.0
DIKJUD_clean,609.0
DIMQIB_clean,1364.1
DINNIZ_clean,699.6
DIPMAS_clean,272.2
DIRPIF_clean,327.0
DITJIB_clean,224.2
DITJOH_clean,221.5
DITPED_clean,2655.7
DITTEH_clean,752.9
DITXOU_clean,316.8
DITYEM_clean,285.8
DITYOW_clean,807.9
DIVGIA_clean,1582.5
DIVPUU_clean,240.3
DIVSUY_clean,983.7
DIWMON_clean,870.7
DIWMUT_clean,1389.5
DIWNAA_clean,384.0
DIXKOL_clean,333.8
DIYKAZ_clean,530.6
DIYKED_clean,322.5
DIYTEM_clean,946.1
DIZVAK_clean,769.8
DOCKOW_clean,352.0
DODMIT_clean,674.9
DOFTID_clean,693.1
DOFTOJ_clean,757.8
DOGBAE_clean,890.8
DOGMET_clean,746.1
DOHNUL_clean,318.9
DOJXOR_clean,1239.7
DOKDEN_clean,499.4
DOKHIV_clean,418.9
DOLRAZ_clean,1158.3
DOLWEI_clean,2567.4
DOLXOR01_clean,90.6
DOLXOR02_clean,92.1
DOLXOR_clean,91.4
DOMCUE_clean,579.8
DOMDAL_clean,161.0
DOMFUI_clean,648.9
DOMGAP_clean,740.1
DOMKEX_clean,319.9
