MOF,Total time (s)
RUDQEN_clean,207.8
RUDQOX_clean,88.3
RUFPUF_clean,55.7
RUFZOJ_clean,131.8
RUGXIC_clean,422.8
RUGXUO_clean,232.2
RUJMAM_clean,246.4
RUKHAI_clean,320.5
RULMUI_clean,307.5
RUMWUS_clean,318.6
RUQVEF_clean,95.0
RUYNEG_clean,328.5
SABFUX_clean,58.2
SAJHUJ_clean,433.5
SAJRAW11_clean,52.2
SAKNOJ_clean,439.4
SALROO_clean,199.1
SALRUU_clean,89.5
SAMVIO_clean,93.1
SAMXUC_clean,313.9
SAMYAJ_clean,292.4
SAMYEN_clean,315.7
SAMYIR_clean,304.6
SANGIA_clean,251.4
SANGOG_clean,254.5
SANHEX_clean,250.5
SAPHOI_clean,261.8
SARPIL_clean,147.4
SEFTOO_clean,105.4
SEFVOQ_clean,106.1
SEHMUO_clean,152.7
SEHNEZ_clean,171.6
SEMPUX_clean,412.6
SENQAE_clean,238.7
SENWAL_clean,38.3
SENWIT_clean,36.9
SENWOZ_clean,36.9
SERKEG_clean,62.6
SERWET_clean,270.0
SERWIX_clean,204.3
SESLUZ_clean,314.2
SETSUH_clean,211.0
SETTAO_clean,116.4
SEZPIY_clean,136.0
SINLAE_clean,122.4
SITFUY_clean,341.7
SIVGAH_clean,108.5
SOHMOS_clean,492.5
SOKXIB_clean,302.6
SOKXOH_clean,247.8
SONTEV_clean,198.2
SOPLIU_clean,97.7
SOVHIU_clean,390.8
SUGSEU_clean,458.3
SUKKUG_clean,461.5
SUKMAO_clean,446.1
SUNLAP_clean,219.1
SUPQAW_clean,103.6
SURHEU01_clean,519.3
SURHEU02_clean,514.2
SURHEU_clean,501.1
SURKUN01_clean,518.1
SURKUN_clean,513.9
SURLEY_clean,540.8
SUWZOB_clean,485.1
SUXGUP_clean,468.7
SUXNIJ_clean,264.3
SUXSEL_clean,297.7
TACFIN01_clean,130.3
TADWOM_clean,209.2
TAPLED_clean,172.7
TATSAK_clean,182.1
TAVSER_clean,341.0
TAWSUI_clean,100.0
TAZLAJ_clean,152.0
TAZLEN_clean,155.0
TEPJAB_clean,561.7
TEQLIM_clean,211.8
TEQPEM_SL,57.3
TEQVOC_clean,112.3
TERFED_clean,111.4
TEVHEJ_clean,250.8
TILBIB01_clean,233.5
TILBIB_clean,237.8
TILBOH_clean,202.5
TILPUA_clean,927.3
TILWEQ_clean,40.9
TIMMEI_clean,962.8
TIPZOJ_clean,182.2
TIPZUP_clean,155.8
TIRKEM_clean,178.1
TIVYAZ_clean,85.0
TOFLIL_clean,166.3
TOHDAX_clean,1380.0
TOHMIO_clean,335.6
TOHZAS_clean,119.4
TOKLEM_clean,155.1
TOKLIQ_clean,150.1
TONKIR_clean,407.3
TORXEE_clean,268.0
TOTVEF_clean,229.0
TOVGUI_clean,346.1
TOVHET_clean,270.4
TOVHIX_clean,815.5
TOVKAS_clean,194.5
TOWMOJ_clean,126.4
TUBWEU_clean,1476.8
TUJGAI_clean,643.9
TUWFUN_clean,252.1
UBACUX_clean,132.9
UCAJUF_clean,564.9
UDALUI_clean,78.8
UDAMET_clean,76.6
UDANIY_clean,71.6
UDAWOO_clean,121.8
UDAWUU_clean,72.9
UDAXAB_clean,123.9
UDAXEF_clean,119.8
UDAXIJ_clean,132.6
UDIQII_clean,137.7
UFEXOT_clean,497.3
UGEMOK_clean,511.9
UGOCAW_clean,2549.4
UJEGUL_clean,154.5
UKIQUB_clean,130.1
UKOLOV_clean,824.4
UKOZOL_clean,156.9
ULILEI_clean,215.1
ULOJUC01_clean,128.7
ULOJUC_clean,121.7
ULOKEN_clean,112.0
ULOKOX_clean,110.0
ULOKUD01_clean,138.9
ULOKUD_clean,123.5
ULOLAK_clean,113.5
UMEJUT_clean,46.6
UMEKAA_clean,141.7
UMIZIB_clean,558.5
UMODEH05_clean,151.4
UMOYOM01_clean,145.8
UMOYOM02_clean,141.7
UMOYOM04_clean,128.4
UMOYOM09_clean,137.5
UMOYOM12_clean,121.4
UMOYOM14_clean,141.9
UMOYOM15_clean,139.1
UMOYOM18_clean,175.3
UMOYOM19_clean,144.6
UMOYOM_clean,141.4
UNABOB_clean,262.2
UNACES01_clean,296.7
UNIFII_clean,1033.6
UNIGEE_clean,41.2
UQETOB_clean,402.0
USAHAZ_clean,197.1
USOXIL_clean,292.4
UTEWUM_clean,126.3
UTEXAT_clean,120.0
UTULEB_clean,67.9
UVEXAV_clean,220.1
UVUCEV_clean,243.1
UVUDEW_clean,406.4
UVUPOR_clean,137.4
UVUQOT_clean,129.6
UXACAY_clean,95.1
UXOHOG_clean,160.7
UYAMIS_clean,183.1
UYAMOY_clean,309.9
UZIZOU_clean,197.0
UZOBAO_clean,191.4
UZOBES_clean,197.1
UZOBIW_clean,205.6
UZUTUG_clean,142.1
UZUXOE_clean,400.9
VABJUE_clean,344.8
VABKAL_clean,307.4
VABKAN_clean,131.1
VABKEP_clean,284.3
VABKER_clean,119.2
VAGTAB_clean,377.9
VAJGAR_clean,482.3
VAJTEH_clean,206.3
VAJVEJ_clean,405.4
VAKLIF_clean,110.0
VAKNAZ_clean,106.0
VAKNED_clean,94.4
VAKPOP_clean,106.3
VAKPUV_clean,258.2
VAKQAC_clean,110.6
VAMYEQ_clean,178.1
VAMYIU_clean,179.6
VAMYOA_clean,791.5
VAMYUG_clean,172.2
VAMZAN_clean,782.0
VAMZER_clean,778.8
VARHON_clean,123.2
VARJAB_clean,283.6
VECVUW_clean,235.6
VEHJID_clean,73.6
VEJZIU_clean,344.6
VELBAQ_clean,112.5
VELVOY_clean,141.1
VEYREX_clean,130.0
VEYREY_clean,521.9
VEYWED_clean,301.4
VIDJID_clean,139.2
VIDWIQ_clean,170.1
VIGDIY_clean,269.3
VIJNIN_clean,589.9
VINHIL_clean,48.5
VIWQUP_clean,322.9
VIWRAW_clean,138.5
VIXPUP_clean,76.1
VOKNAM_clean,575.3
VOLRAQ01_clean,68.9
VONDIN_clean,510.5
VONDOT_clean,268.3
VONROH_clean,209.8
VONRUN_clean,325.0
VOQXIK_clean,91.0
VORHER_clean,355.3
VOSVAC_clean,250.6
VOSVEG_clean,379.7
VOSWIL_clean,86.9
VOVQEE_clean,61.7
VOXTOT_clean,704.7
VOXTUZ_clean,142.9
VOXVAH_clean,266.3
VOZVEN01_clean,121.9
VUHMOC_clean,137.7
VUHNAP_clean,114.7
VUHNIX_clean,127.0
VUHNUJ_clean,127.8
VUHPAR_clean,144.4
VUHPOF_clean,147.0
VUHPUL_clean,161.3
VUJBIM_clean,163.9
VUKSIF_clean,221.6
VUKYOR_clean,141.7
VUKYUX_clean,123.6
VUMBOW_clean,151.0
VURNED01_clean,134.3
VURNED02_clean,131.7
VURNED03_clean,130.7
VURNED04_clean,78.6
VURNED_clean,126.2
VUWROW_clean,158.3
WAFKEU05_clean,123.2
WAFKEU06_clean,141.8
WAFKEU07_clean,127.9
WAFKIY_clean,126.9
WAGPOM_clean,100.8
WAGQAY_clean,167.3
WAHDIT_clean,98.7
WAHROP_clean,235.2
WAKTOS_clean,85.2
WAMRIN02_clean,130.4
WANBIY_clean,210.2
WANHAX_clean,233.4
WANHEB_clean,185.3
WANHOL_clean,151.9
WANHUR_clean,212.9
WANKOO_clean,256.3
WANNEH_clean,622.7
WANNIL_clean,612.6
WAPTAL_clean,92.9
WAPTEP_clean,89.9
WAPTIT_clean,94.2
WAQFAY_clean,292.0
WARFAY01_clean,327.0
WARFAY02_clean,170.0
WARFAY03_clean,162.9
WARFAY04_clean,170.1
WARFAY05_clean,141.1
WARFAY06_clean,139.6
WARFIG_clean,332.4
WARXUL_clean,162.2
WASMUB01_clean,164.7
WASMUB02_clean,159.2
WAVQIV_ion_b,389.0
WAVRES_clean,446.1
WAVRIW_clean,526.1
WAZQIZ_clean,181.1
WEBJIY_clean,228.3
WEBJUK_clean,193.6
WEBKAR_clean,113.4
WEBKEV_clean,143.3
WETPES_clean,115.0
WEXSEZ_clean,144.1
WIJXAQ_clean,187.5
WIKGII_clean,300.5
WIKLOT_clean,203.3
WILGUV_clean,164.3
WIRMUH_clean,145.2
WIRNAO_clean,225.6
WISKOA_clean,188.5
WIWKIX_clean,380.7
WODREO_clean,334.7
WOJYEB_clean,880.6
WOJYIF_clean,895.0
WOJYOL_clean,905.1
WOJYUR_clean,875.7
WOLROF_clean,51.6
WOMFAG_clean,3740.2
WOMFEK_clean,4400.8
WOMXED_clean,1499.0
WONBAD_clean,169.0
WONJUG_clean,792.9
WONZOP_clean,92.1
WONZUV_clean,56.8
WOPSAX01_clean,385.0
WOYWIS_clean,402.9
WOYWOY_clean,343.6
WUDTUM_clean,116.8
WUDYUR_clean,362.9
WUDZAY_clean,284.7
WUDZIG_clean,135.6
WUDZOM_clean,132.5
WUDZUS_clean,137.3
WUGPUL_clean,113.3
WUJPIC_clean,85.4
WUTCET_clean,209.4
WUYLOS_clean,68.1
XACYAB_clean,315.4
XAKLIH_clean,273.7
XAKZEP_clean,127.8
XAMDUM07_clean,81.4
XANMUX01_clean,79.2
XANMUX02_clean,81.2
XANMUX03_clean,79.6
XANMUX04_clean,86.0
XANMUX05_clean,87.1
XANMUX06_clean,96.4
XANMUX07_clean,85.7
XANMUX08_clean,133.1
XANMUX_clean,81.5
XANZAQ01_clean,123.3
XANZAQ02_clean,123.4
XANZAQ03_clean,60.0
XANZAQ04_clean,82.4
XANZAQ05_clean,83.5
XANZAQ06_clean,84.9
XANZAQ07_clean,90.6
XANZAQ08_clean,83.7
XANZAQ_clean,79.9
XEKJIH_clean,274.0
XEKJON_clean,317.7
XEKJUT_clean,323.4
XEMHOM_clean,143.8
XENZEX_clean,406.4
XEVHAJ_clean,367.0
XEVHEN_clean,371.1
XIDMED_clean,116.8
XIJJEH_clean,2183.8
XILDUT_clean,128.0
XINFUW_clean,73.2
XISDIO_clean,283.5
XISDOU_clean,283.6
XISDUA_clean,284.1
XISLUI_clean,378.0
XITYEF_clean,2126.9
XIVVEF_clean,164.3
XIZCUG_clean,157.9
XIZJEW_clean,197.5
XOBDUO_clean,73.7
XOCQUD_clean,151.0
XODNUB_clean,226.7
XOFGEG_clean,695.2
XOMCUZ_clean,84.0
XOMHEO_clean,176.1
XOMHIS_clean,534.3
XOMNEU_clean,428.6
XONLES_clean,222.6
XOPJAO_clean,311.4
XUDPET_clean,506.6
XUDPOD_clean,326.1
XUDPUJ_clean,1085.8
XUDQAQ_clean,841.6
XUDQEU_clean,684.0
XUDVAV_clean,172.5
XUFWAX_clean,117.0
XUFWEB_clean,116.0
XUFWIF_clean,101.2
XUFWOL_clean,166.7
XUFYEE_clean,819.1
XUMNAW_clean,238.4
YABHIV_clean,551.5
YAFJEX_clean,201.1
YAGHAS_clean,391.1
YAGHUM_clean,82.5
YAHWAI_clean,110.1
YAMYUJ_clean,459.5
YAPTIT_clean,313.9
YARBIE_clean,407.4
YARGOP_clean,76.2
YARZEZ01_clean,50.5
YASVOG_clean,415.0
YASVUM_clean,71.8
YATVUN_clean,459.8
YATWAU_clean,482.5
YAZFOW_clean,145.4
YEFNIG_clean,51.2
YEFPAA_clean,51.5
YEFPII_clean,277.3
YEGHEZ_clean,83.8
YEYDAJ_clean,639.7
YIDSOT_clean,149.2
YIJCEB_clean,251.8
YINTEW_clean,97.8
YINXUQ_clean,76.4
YIVTII_clean,203.1
YIWBIR_clean,378.9
YIWMIA_clean,63.4
YIWNEX_clean,67.8
YIWNUN_clean,44.5
YIXBIQ_clean,137.2
YIZJEY_clean,135.6
YOCNIP_clean,275.1
YOGKEM_clean,355.5
YOGKIQ_clean,824.2
YORCEP_clean,133.4
YORCIT_clean,275.2
YORRII_clean,231.1
YORSOP_clean,252.1
YOSWUA_clean,339.8
YOYCEV_clean,626.0
YOYYUI_clean,1911.9
YOZBEW_clean,229.2
YOZBIZ01_clean,818.5
YOZBIZ_clean,806.4
YOZBOF01_clean,654.7
YOZCEW_clean,431.2
YUDDEH_clean,154.3
YUTJAA_clean,134.4
ZADQUT_clean,226.4
ZADRAA_clean,226.0
ZADREE_clean,222.2
ZADROO_clean,226.5
ZARLOV_clean,527.8
ZAXTAV_clean,330.5
ZAYJUG_clean,162.2
ZEBMEA_clean,199.0
ZESFUY_clean,66.3
ZEVYAC_clean,371.0
ZEXSOM_clean,211.4
ZEZPIF_clean,136.9
ZILBUT_clean,49.5
ZIQVAY_clean,278.0
ZISNEW_clean,124.0
ZISXEG_clean,1160.2
ZIVCOY_clean,52.6
ZIZTEJ_clean,217.1
ZODXAT_clean,634.5
ZOGBAA_clean,107.8
ZOJWAY_clean,723.8
ZOKGAJ_clean,316.2
ZOQSUV_clean,133.4
ZOQTAC_clean,142.4
ZOQTIK_clean,166.2
ZOXNAD_clean,371.7
ZULNAX_clean,609.7
ZUQBUK_clean,287.4
ZUSNOS_clean,502.9
ABAYIO_clean,591.2
ABAYOU_clean,604.9
ABESUX_clean,92.3
ABETAE_clean,89.9
ABETIN_clean,466.0
ABEXEM_clean,114.6
ABEXEN_clean,148.0
ABEXOW_clean,114.8
ABEXUC_clean,113.1
ABEYAJ_clean,115.9
ABEYEN_clean,115.6
ABEYIR_clean,114.9
ABIXOZ_clean,60.5
ABIYIV_clean,197.9
ABULOB_clean,164.0
ABUWOJ_clean,110.3
ac403674p_si_001_clean,114.9
ACAJIY_clean,221.6
ACAJIZ_clean,290.9
ACAJOF_clean,110.9
ACIBOE_clean,79.6
ACODON_clean,136.5
ACOGAB_clean,134.6
ACOGEF_clean,139.2
ACOLIP_clean,180.2
ACOLOV_clean,177.5
acs.cgd.5b01686_WAHFUJ1434675_clean,236.2
acs.cgd.6b00463_OLOMUZ1451936_clean,397.5
acs.chemmater.6b02817_cm6b02817_si_004_clean,250.5
acs.chemrev.6b00346_cr6b00346_si_001_clean,105.2
acscombsci.5b00188_24205_clean,148.5
acscombsci.5b00188_3001288_clean,30.7
acscombsci.5b00188_5020072_clean,50.8
acscombsci.5b00188_5024922_clean,40.6
acscombsci.5b00188_5036495_clean,21.4
acscombsci.5b00188_5040209_clean,77.9
acscombsci.5b00188_8372_clean,72.3
acs.inorgchem.5b02108_ic5b02108_si_002_clean,104.5
acs.inorgchem.5b02973_ic5b02973_si_002_clean,185.1
acs.inorgchem.6b00081_ic6b00081_si_001_clean,245.6
acs.inorgchem.6b00433_ic6b00433_si_002_clean,206.1
acs.inorgchem.6b00894_ic6b00894_si_002_clean,438.0
acs.inorgchem.6b01569_ic6b01569_si_002_clean,160.6
acs.inorgchem.6b01740_ic6b01740_si_002_clean,277.5
acs.inorgchem.6b02407_ic6b02407_si_002_clean,123.7
acs.inorgchem.6b02407_ic6b02407_si_003_clean,323.5
acs.inorgchem.6b02413_ic6b02413_si_002_clean,492.3
acs.inorgchem.6b02514_ic6b02514_si_002_clean,122.9
acs.inorgchem.6b02696_ic6b02696_si_002_clean,1238.0
acs.jpcc.6b08594_UiO66_Ce2Zr4_opt_clean,104.9
acs.jpcc.6b08594_Zn2Cd6MOF5_opt_clean,82.8
ACUBAB_clean,189.7
ACUFEK_clean,140.2
ACUJOZ_manual,370.2
ACUTOI_clean,213.5
ADARAA_clean,671.7
ADASAB_charged,166.2
ADASEF_clean,101.1
ADASIJ_clean,170.7
ADASOP_clean,92.4
ADASUV_clean,93.2
ADATAC_clean,109.3
ADATEG_manual,207.7
ADATIK_clean,120.4
ADATOQ_clean,402.2
ADATUW_clean,393.4
ADAVAE_clean,416.9
ADAVEI_clean,421.1
ADAXEK_clean,123.8
ADAXIO_clean,178.7
ADIQEL_clean,229.8
ADOBAX_charged,102.4
ADOBEB_charged,105.5
ADOBOL_charged,96.5
ADOBUR_charged,103.9
ADOCEC_clean,85.3
ADODAA_charged,124.2
ADODOO_clean,102.2
ADODUU_clean,103.6
ADOGEH_clean,991.1
ADUROI_clean,608.4
ADUWIH_clean,238.0
ADUWON_clean,114.4
AFEJOK_ion_b,171.2
AFENEE_clean,99.8
AFIPAH_clean,103.2
AFITEP_clean,141.5
AFITUF_clean,131.2
AFIXAO_clean,251.6
AFIXES_clean,263.5
AFOTOF_clean,109.0
AFOTUL_clean,105.8
AFOVAT_clean,106.3
AFOVEX_clean,106.4
AFOVIB_clean,108.4
AFOVOH_clean,107.3
AFOYAW_clean,204.8
AFOYEB_clean,100.9
AFOYIE_clean,57.1
AFOYOK_clean,157.5
AFUKET_clean,302.8
AFUKIX_clean,177.3
AFUPEX_clean,76.9
AGABIU_clean,39.0
AGARUW_clean,92.1
AGIREP_clean,394.7
AGOFEJ_clean,180.4
AGONAM_clean,122.4
AGONEQ_clean,65.7
AGOVOJ_clean,49.9
AGUVOO_charged,278.9
AHAMAY_clean,199.1
AHEQAH_clean,77.9
AHOKIR01_clean,158.7
AHOKIR_clean,119.2
AHOKOX_clean,105.9
AJAKON_clean,167.3
AJAYIT_clean,173.2
AJIGIL_clean,288.6
AJOTEY_clean,57.7
AJOVEB_clean,249.2
AJOXAA_clean,143.1
AKEDIF_clean,135.2
AKOBAF_clean,279.3
AKOHEO_clean,96.6
AKUKUO_clean,123.3
ALAHUS_clean,170.8
ALAMUW_clean,72.2
ALANAD_clean,115.0
ALEJAE_clean,107.8
ALEJEI_clean,214.9
ALEJIM_clean,209.5
ALEQIT_clean,139.9
ALIBUT_clean,305.0
ALICAA_clean,294.0
ALIXAU_clean_h,109.6
ALIXOJ_clean,100.3
ALIXUP_clean,78.0
ALOLES_ion_b,86.5
ALOLET_charged,330.5
ALOLIX_charged,277.9
ALOLIY_clean,82.6
ALONEV_clean,182.2
ALUJEX_clean,132.1
ALUJIB_clean,126.5
ALUJOH_clean,121.6
ALUKIC_clean,72.0
ALUKOI_clean,73.4
ALUKUO_clean,70.5
ALULAV_clean,71.1
ALULEZ_clean,73.0
ALULID_clean,67.2
ALURAB_clean,222.3
ALUREF_clean,218.9
ALURIJ_clean,221.9
AMAFOK_clean,164.1
AMAGAX_clean,383.8
AMILOY_clean,248.6
AMILUE_clean,209.2
AMIMAL_clean,249.1
AMIMEP_clean,217.8
AMODUC_clean,77.9
AMOFAK_clean,73.4
AMOYOR_clean,205.3
AMUFOF_clean,106.3
AMUPOP_clean,350.7
AMUWIP_charged,174.6
AMUWUB_clean,76.4
AMUXAI_clean,90.5
ANAWIX_clean,116.1
ANAWOD_clean,180.3
ANEHEI_clean,138.8
ANENEN_clean,95.9
ANENIR_clean,103.3
ANIDIL_clean,467.7
ANOMUM_clean,79.6
ANONAT_manual,77.4
ANUGEW_clean,163.0
ANUGIA_clean,63.5
ANUGOG_clean,95.0
APACAX_clean,77.2
APARAM_clean,189.6
APAYIB_clean,214.4
APAYOH_clean,206.4
APAYUN_clean,121.8
APAZAU_clean,163.8
APAZEY_clean,162.9
APAZIC_clean,158.3
APAZOI_clean,203.2
APEBED_clean,126.2
APEBEE_clean,171.8
APEBUU_clean,215.9
APUPEH_clean,29.2
AQEQES_clean,84.7
AQEQIW_clean,90.1
AQIQAU_clean,307.1
AQIXUV_clean,208.2
AQOLEZ_clean,127.5
AQOLID_clean,762.9
AQOLUP_clean,533.3
AQOMAW_clean,153.7
AQOMEA01_clean,548.9
AQOMEA_clean,525.8
AQUCOF_clean,132.7
AQUCOG_clean,191.5
AQUCUM_clean,195.4
AQUDAS_clean,130.8
AQUDAT_clean,134.2
AQUDEX_clean,137.7
AQUDIB_clean,191.8
AQUDOH_clean,135.8
ARADEE_clean,166.4
ARAFEF_clean,101.0
ARAFIJ_clean,105.3
ARAFOP_clean,204.3
ARAGOR_clean,194.0
ARINOF_clean,197.7
ARINUL_clean,173.5
AROFAP_clean,137.8
AROFET_clean,96.0
ARUYES_clean,158.5
ARUYUH01_clean,156.0
ARUYUH_clean,149.1
ASACON_clean,122.4
ASADAA_clean,114.2
ASAHEJ_clean,107.0
ASECUY_clean,218.7
ASEJOZ01_clean,155.4
ASEJOZ_clean,87.3
ASINAT_clean,170.9
ASINEX_clean,986.0
ASINIB_clean,1007.3
ASIQEA_clean,116.2
ASIQIE_clean,112.9
ASIVAB_clean,93.6
ASOHUL_clean,63.6
ASOSUY_clean,139.7
ASOVEL_clean,106.4
ASOYOY_clean,212.1
ASUBIB_clean,117.2
ASUKEE01_clean,326.4
ASUKEE_clean,336.8
ASUWUI_clean,145.0
ATAFIK_clean,116.2
ATAYAX_clean,138.9
ATAYEB_clean,141.9
ATEYED_clean,79.4
ATEYOP_clean,302.2
ATEYUV_clean,305.1
ATEZAC_clean,86.3
ATIBAG_clean,90.1
ATIBOU01_clean,92.2
ATIBOU02_clean,89.4
ATIBOU_clean,91.7
ATIBUA_clean,90.3
ATICAH_clean,90.8
ATICEL_clean,89.3
ATIJUJ_manual,93.5
ATIRUS_clean,161.9
ATIXAE_clean,72.9
ATIXUX_clean,297.8
ATOGEV_clean,74.9
ATOWIQ_clean,149.8
ATOWOW_clean,94.9
ATULIM_clean,143.0
ATUXIY_clean,282.4
AVAGIP_clean,105.1
AVAGOV_clean,108.1
AVAGUB_clean,189.0
AVAJUE_clean,803.9
AVAKAL_clean,56.8
AVAKEP_clean,81.9
AVAQIX01_clean,166.5
AVAQIX_clean,192.0
AVEHAM_clean,343.0
AVELOD_clean,252.8
AVELUJ_clean,274.7
AVEMAQ_clean,256.5
AVEQID_clean,126.5
AVESOL_clean,164.3
AVESUR_clean,126.5
AVETEC_clean,85.9
AVEVEE_clean,107.0
AVIHIY_clean,65.5
AVIHOE_clean,60.2
AVILEY_clean,208.9
AVIMIC_clean,176.7
AVIMOI_clean,324.2
AVIMUO_clean,176.0
AVIPAX_clean,111.9
AVIPOL_clean,136.7
AVITUU_clean,195.0
AVIVAC_clean,194.7
AVIVEG_clean,197.0
AVIVIK_clean,209.2
AVIVOQ_clean,212.7
AVIVUW_clean,208.8
AVOSIO_charged,283.4
AVUCEA_clean,134.1
AVUDAX_clean,221.7
AWAGEL_clean,180.6
AWAGOV_clean,354.3
AWAHEM_clean,74.1
AWAKEQ_clean,117.8
AWAREV_clean,188.9
AWARIZ_clean,188.6
AWASAU_clean,77.5
AWASEY_clean,97.5
AWASOI_clean,156.5
AWAWUR_clean,219.4
AWEDOW_charged,151.5
AWEGEP_clean,124.5
AWEJIW_clean,148.7
AWEVIJ_clean,547.0
AWEZOS01_clean,484.1
AWEZOS_clean,488.8
AWIBAK_clean,485.5
AWIBAL_clean,174.7
AWIBEO_clean,450.8
AWIBIS_clean,465.6
AWOFOI_clean,131.7
AWUPAL_clean,68.1
AXAFAG_clean,119.2
AXIMUP_clean,136.5
AXINAX01_clean,59.5
AXINEA_clean,267.9
AXINIF_clean,217.8
AXIPEE01_clean,66.4
AXIPEE02_clean,200.2
AXIPEE03_clean,71.7
AXIPEE_clean,67.5
AXUBAW_manual,68.6
AXUBOL_clean,155.0
AXUHAD_clean,372.5
AXUHEH_clean,260.9
AYOQEM_clean,522.9
AYOXUJ_clean,163.6
AYUJIP_clean,538.9
AZAFIS_clean,76.7
AZAVOO_clean,151.9
AZAVUU_clean,116.3
AZAWAB_clean,341.0
AZEBUE_clean,130.1
AZEWEH_clean,132.2
AZIVAI_clean,111.5
AZIXUD_clean,138.6
BACGAQ_clean,198.5
BADYAJ_clean,95.5
BAEDTA01_clean,257.9
BAFHAU_clean,33.3
BAKGIF_manual,114.0
BAKJEE_clean,102.1
BAKJII_clean,194.2
BAKJOO_clean,165.5
BAKYOE_clean,100.1
BAMKIM_clean,112.6
BAMKOS_clean,116.4
BANMAG_clean,72.8
BAPDAA_clean,154.6
BAQWIC_clean,119.4
BARZOL_charged,429.9
BARZUR_clean,199.1
BASJUB_clean,313.0
BAWROI_clean,98.4
BAWRUO_clean,67.9
BAXFIR01_clean,168.7
BAXFIR02_clean,176.4
BAXSIE_clean,108.0
BAZFUF01_clean,213.3
BAZFUF_clean,222.1
BAZGAM_clean,75.9
BAZGEQ_clean,218.7
BAZJET_clean,101.0
BAZJIX_clean,109.2
BEDYEQ_clean,87.4
BEFGEA_manual,233.2
BEFLUV_clean,121.3
BEFMAC_clean,148.8
BEJZAS_clean,78.1
BELJIL_clean,169.1
BELTOD_clean,450.5
BELTUJ_clean,441.8
BELVEV_charged,141.7
BENXUP_clean,157.5
BENZOL_clean,96.9
BENZUR_clean,98.0
BEPBAB_clean,96.0
BEPLUF_clean,68.9
BEPMAM_clean,69.6
BEPMIU_clean,71.7
BEPNIV_clean,68.5
BEPNOB_clean,69.2
BEPNUH_clean,74.3
BEPPAP_clean,70.9
BEPPIX_clean,89.2
BEPPOD_clean,84.6
BEPREV01_clean,366.2
BEPREV02_clean,345.1
BEPREV03_clean,359.7
BEPREV_clean,353.9
BEPRIZ_clean,98.0
BEPROF_clean,136.0
BEPVEZ_clean,126.2
BEPVID_clean,128.0
BEPVOJ01_clean,134.5
BEPVOJ_clean,126.2
BEPWEA_clean,96.2
BETDAH_clean,97.1
BETDEL_clean,150.6
BETDIP_clean,163.1
BETDUB_clean,94.4
BETFAJ_clean,99.9
BETFEN_clean,95.9
BETFUD_clean,98.3
BETGAK_clean,96.1
BETGEO_clean,128.7
BETGIS_clean,120.1
BETGOY_clean,113.7
BETGUE_clean,83.6
BETHEP_clean,112.3
BETHIT_clean,85.3
BETZOR_clean,206.0
BEVWAB_clean,406.1
BEWVOQ_clean,44.2
BEWWEH_clean,50.3
BEXPAX_clean,79.7
BEXQIF_clean,56.1
BEXQOL_clean,53.9
BEXQUR_clean,53.8
BEXRAY_clean,37.5
BEXREC_clean,38.6
BEXRIG_clean,38.9
BEXRUT_clean,116.7
BEXSAA_clean,113.8
BEXSEE_clean,111.4
BEXSII_clean,91.1
BEXVEH_clean,118.8
BEYKEX_clean,160.5
BEYSEF_clean,119.2
BIBXIV_clean,270.0
BIBXOB_clean,83.0
BIBXUH_clean,67.5
BICPOT_clean,289.9
BICPUA_clean,105.2
BIDPOV_clean,179.0
BIFGOO_clean,112.9
BIFKEI_clean,159.1
BIGZUO_clean,73.9
BIHBAX_clean,213.9
BIJDUV_clean,146.0
BIMDEF_clean,140.6
BIMDIL_clean,132.1
BINCUY_manual,215.9
BINDAF_manual,217.0
BINROH_clean,166.3
BINRUN_clean,180.0
BINSAU_clean,196.4
BIPLIX_clean,173.6
BIPSUQ_clean,127.2
BIQHEQ_clean,143.9
BIQVII_clean,125.8
BIRMUM_clean,146.1
BIRSEC_clean,233.8
BIRSIG_clean,247.8
BIWSEG_ion_b,19.4
BIWSIK_ion_b,241.6
BIWYAH10_clean,34.6
BIXXIR_clean,200.8
BIXYEO_clean,225.8
BIYSUZ_clean,57.3
BIYTAG_clean,65.6
BIYTOU_clean,102.5
BIYVEM_clean,64.5
BIYVIQ_clean,133.7
BIYXUE_charged,397.5
BIYYAL_charged,407.9
BIYYEP_charged,513.6
BIZLUT_clean,344.5
BIZMAA_clean,347.6
BIZMEE_clean,334.5
BIZMII_clean,331.2
BOCKOT_clean,104.1
BOHJOZ_auto,102.4
BOJCIN_clean,186.1
BOKQEZ_clean,125.4
BOLPAU_clean,175.0
BOLZIN_clean,187.0
BOMCOX_clean,272.5
BOPHIZ_clean,121.3
BOVHEB_clean,363.3
BOWDIC_clean,235.7
BOWNUY_clean,88.1
BOWRAH_clean,322.0
BOWZUK_clean,68.8
BOXFOK_clean,310.0
BOXYIY_clean,80.8
BOYCEY_auto,140.2
BOYTEQ_clean,158.5
BOYYOF_clean,185.4
BOZFIH_clean,348.0
BOZFON_clean,234.4
BUBQOE_clean,138.2
BUBTUP_clean,175.2
BUCSEY_clean,156.4
BUCVAY_clean,302.3
BUCWAZ_clean,95.8
BUFNEW_charged,513.7
BUFNOG_charged,513.0
BUGSAY_clean,162.9
BUGSEC_clean,159.0
BUGSIG_clean,160.9
BUGSOM_clean,162.2
BUKMUQ01_clean,48.4
BUKRUW01_clean,121.7
BUKRUW02_clean,105.8
BUKRUW03_clean,98.9
