MOF,Total time (s)
ENCDBZ_clean,68.6
ENCNBZ01_clean,83.0
ENEQUL_clean,349.7
EPECOT_clean,525.1
EPUSUE_clean,162.3
EQOCOC01_clean,256.7
ERALEQ_clean,350.6
ERALIU_clean,292.9
ERAMUH_clean,362.7
ERANES_clean,204.7
ERANOC_clean,211.6
ERAQAR_clean,156.4
ERUNUC_clean,794.6
ESARIB_clean,697.5
ESEBOV_clean,59.1
ETIPII_clean,324.8
ETIXAI_clean,454.6
ETIYEN_clean,420.5
EVADEK_clean,756.0
EVADIO_clean,822.5
EVOTIT_SL,725.9
EWETOR_clean,519.0
EYOCUS_clean,462.8
EZIMEG_clean,306.3
EZIMIK_clean,303.8
EZOBUR01_clean,1109.1
EZOFUV_clean,95.9
FAKHIK_clean,436.9
FALRIV01_clean,323.3
FALRIV_clean,347.0
FALROB_clean,323.5
FALSAO_clean,343.5
FASGIS_clean,292.4
FAVDAK_clean,295.2
FAVDEO_clean,212.0
FAVDIS_clean,207.3
FAVFOA_clean,1062.7
FAYLIC_clean,110.3
FECFAV_clean,174.9
FECJUT_clean,437.6
FECYOD_clean,523.2
FEVNEA_charged,337.8
FEVNOL_clean,1420.9
FEWWEL_clean,504.4
FEWWIP_clean,534.6
FEWXEM_clean,362.1
FEWXIQ_clean,364.8
FEYJID_clean,218.9
FEYQUW_clean,192.2
FEYZUF_clean,306.1
FEZCIX_clean,121.1
FIDMIP_clean,332.5
FIHHOV_clean,118.1
FIHHUB_SL,270.4
FIJCUX_clean,153.7
FIJFIO_clean,197.7
FIJFOU_clean,195.9
FIPJEV_clean,316.0
FIPWUY_clean,382.7
FIQCEN_clean,109.3
FIQKIB_clean,334.9
FISGOF_clean,88.7
FISXEM_clean,313.4
FIWKUT_clean,329.4
FOCZEE_clean,292.1
FOFCIO_clean,255.0
FOFHEO_clean,255.8
FOFTOL_clean,172.7
FOPFAS_clean,2141.1
FOPTOU_clean,414.5
FOQNIK_clean,166.4
FOQNOQ01_clean,149.4
FOQNOQ02_clean,150.3
FOQNOQ_clean,132.0
FOQNUW01_clean,146.3
FOQNUW02_clean,142.9
FOQNUW_clean,145.7
FOQPAE01_clean,168.1
FOQPAE02_clean,165.5
FORWAL_clean,164.3
FORXAM_clean,1879.9
FOSTOY_clean,1106.7
FUDQIF_clean,148.7
FUHJOJ_clean,351.4
FUSWIA_clean,88.1
FUTZIF_clean,232.4
FUVBOP_clean,207.8
FUVDEH01_clean,658.0
FUVDEH02_clean,613.1
FUVDEH03_clean,620.1
FUVDEH04_clean,623.2
FUVDEH05_clean,748.7
FUVDEH09_clean,628.4
FUVDEH10_clean,603.5
FUVDEH11_clean,642.1
FUVDEH13_clean,640.9
FUVDEH_clean,651.8
FUVGAG02_clean,454.3
FUWFUA_clean,265.0
FUWQIZ_clean,198.1
FUYCAE_clean,139.2
FUYCUZ_clean,780.5
GABYUG_clean,412.3
GACBIY_clean,304.4
GACYER_clean,253.3
GAFGEC_clean,273.5
GAHSEQ_clean,203.0
GALFAB_clean,326.8
GANBAZ01_clean,206.7
GANBAZ02_clean,136.3
GANBAZ_clean,205.4
GANBED02_clean,217.6
GANBED_clean,238.0
GANBIH_clean,264.5
GASTIG_clean,254.8
GATQIE_clean,281.5
GATQOK_clean,553.2
GAYFOD_clean,132.8
GEBPEK_clean,76.6
GEBSAJ_clean,2130.7
GEDPAH_clean,101.7
GESNIC_clean,199.7
GEYFIB_clean,304.3
GEZYUH_clean,312.8
GIFKIP_clean,92.0
GIJXAA_clean,218.7
GINNUO_clean,244.0
GITSUY_clean,493.6
GITVAH01_clean,757.6
GITVAH_clean,803.0
GOBTAT_clean,327.5
GOLDAO_clean,521.6
GONMUT_clean,1374.4
GONSUZ_clean,129.4
GOPLUS_clean,145.1
GOQWOY_clean,124.4
GORJEE_clean,398.1
GORWUF_clean,181.4
GUKCIA_clean,348.2
GUPBOJ03_clean,229.2
GUPCEA_clean,879.3
GURPOZ_clean,553.8
GUZVOO_clean,214.1
HABCEV_clean,190.3
HABCIZ_clean,160.8
HABCOF_clean,158.2
HABDAS_clean,159.3
HABRUZ_clean,200.8
HACDOH_clean,464.3
HACDUN_clean,511.0
HACRAH_clean,408.0
HACREL_clean,441.8
HAFQOW_clean,194.3
HAFQUC_clean,106.1
HAMJUC_clean,473.2
HANKIS_clean,2890.4
HANKOY_clean,2809.7
HAWGIY_clean,310.5
HAXNOJ_clean,70.3
HEGKAP_clean,340.0
HEXNII_clean,176.9
HICGEG_clean,357.9
HICZIE_clean,188.1
HIDDAB_clean,196.9
HIQKID_clean,187.4
HIVSAI_clean,247.0
HIWMAD_clean,202.1
HIZSEQ_clean,121.5
HIZTUG_clean,242.6
HOGJET_clean,155.2
HOJJUN_clean,268.0
HONXAL_clean,476.1
HOQNOS_clean,237.2
HOVGEG_clean,341.9
HOZFIN_clean,126.8
HUBQEC_clean,245.3
HUCSEF_clean,390.6
HUDCEQ_clean,167.1
HUGTOT_clean,675.8
HUHBUJ_clean,1001.6
HUNCIE_clean,131.6
HURFIL_clean,360.3
HURFOR_clean,292.5
HUVNAP_clean,770.4
HUXHUF_clean,220.1
HUYFAJ_clean,327.2
HUZYEI_clean,483.1
HUZYIM_clean,688.8
IBAPOS_clean,93.6
IBAQAF_clean,97.8
IBAQEJ_clean,96.2
IBIYUO_clean,478.5
IBURAZ_clean,233.6
ic062019u-file003_clean,342.7
ic1010083_si_002_clean,1108.5
ic200054b_si_002_clean,330.7
ic302758g_si_002_clean,682.0
ic403175w_si_002_clean,352.0
ic5005374_si_003_clean,376.2
ic502478u_si_003_clean,426.3
ic502488c_si_002_clean,362.4
ic502643m_si_011_clean,99.9
ic502643m_si_012_clean,136.5
ic5b00096_si_002_clean,958.5
ic5b00561_si_002_clean,598.3
ic8008859_si_001_clean,584.1
ic801677y_si_001_clean,220.7
ICAREL_clean,276.3
ICIKAH_clean,1107.5
ICITIY_clean,239.4
ICIVEW_clean,119.4
IDUYOX_clean,163.7
IFEPUG01_clean,708.0
IFEPUG02_clean,600.7
IFEPUG03_clean,580.5
IFEPUG04_clean,577.9
IFEPUG05_clean,584.4
IFEPUG06_clean,586.1
IFEPUG07_clean,625.8
IFEPUG08_clean,600.8
IFEPUG09_clean,716.9
IFEPUG10_clean,773.6
IFEQER_clean,562.2
IFUPAC_clean,226.9
IGORUS_clean,111.7
IGUCEU_clean,510.4
IJAPIU_clean,222.7
IJAPOA_clean,216.6
IJENIV_clean,279.5
IJENOB_clean,505.0
IJEXUS_clean,149.6
IKOTEH_clean,412.5
ILITON_clean,148.8
ILOWAI_clean,343.5
IMACZN01_clean,171.3
IMAXOL_clean,263.1
IMULEH_clean,344.6
IMUVES_clean,610.4
INASAT_clean,352.5
INECIP_clean,371.7
INECOV_clean,280.8
INEPEY_clean,223.5
INEXEG_clean,350.7
INIROO_clean,207.5
IPEBEM_clean,673.3
IPIVOT_clean,325.1
IREGOD_clean,286.2
IRUVUO_clean,771.8
ISEQIH_clean,138.8
IVEKEA_clean,1006.8
IVIPEK_clean,334.7
IWAHIZ_clean,232.3
IWAHUK_clean,442.5
IWEVUD_clean,183.4
IWEWAK_clean,197.1
IWEWEO_clean,164.7
IWEWIS_clean,214.0
IWEWOY_clean,295.4
IXIKOR01_clean,848.9
IXIKOR_clean,866.8
IYALUR_clean,928.2
IYIHUU_manual,154.3
IYITOB_clean,122.8
IYOCUW_clean,122.1
IYOVEY_clean,142.7
IYUHOB_clean,231.2
IZIHIK_clean,300.9
IZULUL_clean,335.2
IZUSEC_clean,329.0
ja0660047si20060818_060256_clean,268.6
ja0660047si20060818_060458_clean,336.5
ja0734952si20070516_030528_clean,775.0
ja078060t-file002_clean,698.4
ja101440z_si_001_clean,208.5
ja102862j_si_005_clean,278.9
ja111042f_si_002_clean,75.6
ja202154j_si_003_clean,208.7
ja206029a_si_003_clean,339.3
ja4015666_si_002_clean,103.2
ja4015666_si_003_clean,104.6
ja4015666_si_005_clean,105.8
ja403810k_si_003_clean,1384.0
ja406030p_si_010_clean,776.3
ja410368j_si_002_clean,221.3
ja501810r_si_002_clean,95.8
ja507119n_si_002_clean,497.6
ja507971r_si_004_clean,198.6
ja508679h_si_001_clean,804.2
ja5109535_si_002_clean,552.7
ja5111317_ja5111317_si_003_clean,560.0
ja5b00450_si_002_clean,356.8
ja5b00450_si_003_clean,1636.1
jacs.5b11034_ja5b11034_si_002_clean,330.9
jacs.5b11079_ja5b11079_si_002_clean,261.5
jacs.6b01663_ja6b01663_si_002_clean,60.1
jacs.6b02030_ja6b02030_si_004_clean,298.4
jacs.6b03263_ja6b03263_si_002_clean,471.4
jacs.6b04608_ja6b04608_si_002_clean,1040.9
jacs.6b06375_ja6b06375_si_001_clean,741.0
jacs.6b08724_ja6b08724_si_010_clean,77.3
jacs.6b08724_ja6b08724_si_011_clean,76.9
jacs.6b08724_ja6b08724_si_012_clean,35.0
jacs.6b08724_ja6b08724_si_013_clean,75.4
jacs.6b08724_ja6b08724_si_015_clean,76.8
JADBEY_clean,307.9
JADMIN_clean,878.2
JAJZAY_clean,144.5
JALLIU_clean,387.1
j.inoche.2015.02.023_INC05895-mmc1_clean,256.3
j.inoche.2015.03.005_INC05902-mmc1_clean,618.2
JIVQOU_clean,280.9
JIVSAJ01_clean,657.2
JIVSEN01_clean,434.0
JIVSIR01_clean,447.9
j.jssc.2015.08.048_mmc2_clean,372.4
j.jssc.2016.06.015_ZJU-10_clean,165.2
JOBFEM_clean,452.4
JOBFIQ_clean,594.8
JOHQUT_clean,196.2
JOHSIJ_clean,257.2
JOQSIT_clean,152.8
JOZWOM_clean,353.0
JOZWUS_clean,358.0
jp302979a_si_002_clean,199.9
JUKPAI_clean,406.7
JUSGUB_clean,588.4
JUTCOS_clean,360.5
JUYBEM_clean,160.1
KACGAZ_clean,177.0
KACGED_clean,373.7
KACKIL_clean,100.8
KAHZAW_clean,73.7
KALFUA_clean,361.7
KARMUN_clean,505.9
KAVXAI_clean,281.6
KELJAN_clean,865.7
KEVBIY_clean,876.3
KEVBOE_clean,902.1
KEWJIG_clean,370.5
KIFDIM_clean,140.8
KINMUR_clean,170.4
KINSEH_clean,143.3
KODPUP_clean,162.8
KOGSOQ_clean,319.3
KOJZOZ_clean,200.5
KOMHEB_clean,395.0
KOMHIF_clean,421.1
KOMHOL_clean,417.0
KOMHUR_clean,427.2
KOMJAZ_clean,413.5
KOQGAA_clean,192.7
KOVGOT01_clean,209.5
KOVGOT_clean,215.0
KOZNEU_clean,324.3
KOZQIB_clean,95.0
KUGFAU_clean,145.0
KUHZET_clean,765.9
KUKPUD_clean,114.8
KUKQAK_clean,486.2
KULMAG_clean,464.5
KULMIO_clean,351.6
KUNLAH_clean,258.8
KUSDOT_clean,332.2
KUXROM_clean,235.1
KUXSAZ_clean,172.3
KUZYUB_clean,210.8
LABMOT_clean,155.2
LABMUZ_clean,548.4
LABNEK_clean,207.1
LABNOU_clean,603.9
LABNUA_clean,152.3
LABPEM_clean,498.7
LABPIQ_clean,199.6
LABPOW_clean,240.0
LABPUC_clean,238.4
LABQAJ_clean,174.7
LABQEN_clean,186.1
LACYEW_clean,193.2
LACYIA_clean,239.9
LACYOG_clean,140.9
LACYUM_clean,292.2
LACZAT_clean,250.2
LACZIB_clean,76.7
LAGVEX_clean,143.9
LAGWIB_clean,81.4
LAJFAG_clean,626.3
LAJKUE_charged,960.8
LAJLAL_charged,833.7
LAJLEP_charged,948.1
LAPLEW_clean,490.8
LAPLOG01_clean,480.1
LAPLOG_clean,569.9
LAPLUM_clean,637.1
LAPMAT_clean,568.9
LAPMEX_clean,902.0
LAPMIB_clean,495.0
LAPMOH_clean,625.3
LAPMUN_clean,815.8
LAPNAU_clean,502.2
LAPNEY_clean,503.6
LAPNIC_clean,475.6
LAPNOI_clean,470.2
LAPNUO_clean,497.8
LAPZEK_clean,221.3
LAQNOJ_clean,213.4
LAQNUP_clean,222.0
LATBUG_clean,200.0
LATCAN_clean,189.4
LATCIS_clean,39.2
LAVMAY_clean,175.6
LAWGOI_clean,167.8
LAWGUO_clean,169.2
LAWHEZ01_clean,165.6
LAWHEZ_clean,175.6
LAWHID_clean,172.6
LAXCUK_clean,165.4
LAZXIV_clean,184.6
LEJCEK_clean,74.6
LEJZOQ_clean,432.6
LELDOX_clean,991.9
LENGES_clean,920.8
LEQBUG_clean,197.4
LEQCAN_clean,193.3
LETREJ_clean,590.2
LEWZET_clean,119.2
LEZJOQ_clean,221.8
LEZJUW_clean,567.6
LIDSAU_clean,238.2
LIDSEY01_clean,413.4
LIDSEY_clean,238.3
LIDSIC_clean,292.8
LIFWEE_clean,78.4
LIHKAQ_clean,266.4
LIKCOY_charged,85.2
LIQTUC_clean,375.9
LIRTUC_clean,306.6
LIXXEW_clean,297.5
LOCRUR_clean,102.4
LODCUC_clean,223.0
LODTAB_clean,136.7
LOFJAT_clean,150.9
LORNEL_clean,58.0
LOSYAV_clean,180.3
LOXVUR_clean,567.5
LOZSOK_clean,413.0
LOZSUQ_clean,430.5
LUDKIG_clean,366.2
LUDTUZ_clean,163.4
LUDVAH_clean,238.9
LUDVEL_clean,121.3
LUDVOV_clean,125.4
LUKLIN_clean,212.4
LURRIA_clean,106.6
LURRUM_clean,602.3
LUSQOH_clean,998.8
LUTZEH_clean,892.0
LUWMUN_clean,113.1
LUWNAU_clean,109.3
LUXFEQ_charged,561.7
LUYBIS_clean,285.7
MAFFUW_clean,445.0
MAJJUF_clean,70.3
MAJKAM_clean,414.9
MAMVED_charged,1365.2
MAQMEZ_clean,304.0
MAVRAE_clean,180.2
MAXHUP_clean,103.3
MAZSOX_clean,170.4
MIBQAR16_clean,52.0
MIMSIM_clean,316.2
MINCET_clean,377.5
MIPHEA_clean,1458.6
MIVFUU_clean,171.7
MIXYOJ_clean,327.7
MIZKAI_clean,301.4
MIZPUI_clean,110.2
MODNIC_clean,142.1
MOKVOZ_clean,232.2
MOXBOS_clean,159.7
MOXPAR_clean,815.1
MOYMUJ_clean,515.7
MOYTUR_clean,505.9
MOYZIK_clean,65.1
MUFZIY_clean,296.5
MUGXIX_clean,325.8
MUKQUG_clean,238.8
MUKRAN_clean,253.4
MULXUO_clean,231.1
MUMLOX_clean,342.9
MUTCEL_clean,243.2
MUVJAP_clean,200.2
MUWRON_clean,179.0
MUZKEZ_clean,199.5
NACZUP01_clean,424.4
NACZUP03_clean,437.0
NACZUP_clean,430.9
NAHHOW_clean,169.2
NANPUN_clean,36.9
NATHOI_clean,434.4
NATXOW_clean,147.8
NAYHAY_clean,187.1
NEBYOK_clean,287.5
NEDLOZ_clean,254.5
NENHEU_clean,449.3
NIKHAS_clean,248.8
NIMQAC_clean,379.5
NIMQAD_clean,212.7
NIMQEH_clean,134.3
NIRFIE_clean,325.9
NIXFUX_clean,532.3
NIXGIM_clean,480.1
NIXKIQ_clean,375.0
NOBWEI_clean,657.6
NODKEX_clean,118.1
NODKIB_clean,387.2
NOFRIK_clean,612.4
NOHQEI_clean,1188.7
NOMPOW_clean,221.5
NORPIV_clean,497.6
NUCPIM_clean,158.5
NUDLAB_clean,170.7
NUDLEF_clean,288.7
NUMPAO_clean,89.1
NUNZUT_clean,246.9
NUSXEG_clean,387.2
NUTQEZ_clean,92.2
NUTYOS_clean,190.8
NUVWIL_clean,86.6
NUVXUZ_clean,306.9
NUZCIV_clean,591.5
OBUBIW_clean,143.8
OCILEU_clean,211.8
OCILIY_clean,138.1
OCIMAR_clean,217.1
OCIMEV_clean,196.4
OCIMIZ_clean,101.9
OCIMOF_clean,188.5
OCIMUL_clean,199.1
OCINAS_clean,231.8
OCIZAD_clean,255.9
OCUMUX_clean,307.6
OCUPOS_clean,180.9
OCUTAI_clean,185.0
ODIXIK_clean,479.5
OFAMUF_clean,100.0
OFODAP_clean,100.0
OFORUX_clean,173.0
OGIJIY_clean,315.1
OGOJAX_clean,126.4
OHAQAR_clean,1698.4
OHOLIH_clean,220.1
OJIFAP_clean,311.6
OJIWEK_clean,299.1
OJOSEN_clean,168.4
OJOSIR_clean,296.7
OJUPEQ_clean,634.1
OKIZIT_clean,345.3
OKUJOV_clean,1157.4
OKUJUB_clean,2734.6
OKUKEM_clean,1546.9
OLODEA_clean,506.2
OLOGAY_clean,307.4
OLOPIQ_clean,607.7
OLOPOW_clean,651.0
OMOWEU_clean,346.7
OMUHUB_clean,823.4
OMUMEQ_clean,826.9
OMUMIU_clean,719.0
ONEYIQ_clean,3281.4
ONUJUE_clean,294.8
OPAHIY_clean,407.7
OQUFAJ01_clean,188.6
OQUFAJ03_clean,186.8
OQUFIR_clean,283.5
OQUFUD_clean,287.6
OQUGAK_clean,668.2
ORAWAH_clean,818.1
OREZUI_clean,642.4
OSOTIB_clean,158.0
OTOYUT_clean,223.8
OTOZAA_clean,172.9
OTOZEE_clean,251.6
OVADAR_clean,255.5
OVEDAW_clean,189.7
OVIWOG_clean,103.8
OVUNIE_clean,234.1
OVUVIL_clean,172.7
OXAMEG_clean,160.4
OXANOR_clean,236.4
OXANUX_clean,237.7
OXAPAF_clean,243.1
OYAJIJ02_clean,382.0
OYAKAC02_clean,377.8
OYOVOP_clean,247.6
OZASOZ_clean,505.3
PACHUZ_clean,213.7
PALTIH_clean,293.2
PAQMAY_clean,266.1
PAQTIM_clean,273.5
PAQTOS_clean,276.1
PARSAF_clean,426.6
PARSEJ_clean,418.3
PEJMUO_clean,267.6
PEKDEQ_clean,240.8
PEKVUY_clean,181.3
PEMGEV_clean,643.0
PENNIH_clean,339.6
PEQFAT_clean,299.8
PEQTUB_clean,120.2
PETWES_clean,186.9
PETWIW_clean,182.3
PETWUI_clean,676.2
PETXAP_clean,727.5
PIBPAS_clean,193.4
PIDNEX_clean,156.9
PIDNOH_clean,904.6
PILJAX_clean,174.6
PITRIU_clean,334.4
PIVBEC_clean,190.2
POBGAQ01_clean,180.1
POBGAQ_clean,109.6
POBJIB_clean,256.1
POCRAB_clean,180.7
PUBROU_clean,287.8
PUBRUA_clean,651.5
PUBSAH_clean,176.7
PUBSEL_clean,241.6
PUBSIP_clean,183.2
PUBSOV_clean,357.8
PUCKUV_clean,279.4
PUMGIP_clean,423.6
PUPJER_clean,245.5
PUSSEC_clean,207.8
PUWCEP_charged,505.4
PUWCIT_clean,161.0
PUWZOX_clean,547.0
QAHDOU_clean,75.6
QAHDUA_clean,72.4
QAMHAQ_clean,200.1
QAMLEY_clean,72.0
QAPPON_clean,183.4
QARLON_clean,148.0
QARLUT_clean,137.0
QARMAA_clean,138.8
QAVPOU_clean,256.2
QETQIP_clean,363.5
QIKYOA_clean,152.6
QILBUK_clean,534.1
QITHAC_clean,869.9
QITHEG_clean,1176.0
QIWHEL_clean,381.1
QIWQES_clean,200.4
QIYDAF01_clean,149.7
QOGGID_clean,256.3
QOGPIM_clean,299.9
QOPDAA_clean,264.6
QOTHOY_clean,188.4
QOZPEC_clean,186.9
QUJWEZ_clean,208.5
QUNMUI_clean,125.5
QUQGEP_neutral,156.9
QUQMOG_clean,512.5
QUQPIC_clean,213.4
QUQQOJ_clean,564.9
QUQZOS_clean,389.9
QURPIE_clean,846.0
QUSSAA_clean,359.0
QUSSOO_clean,231.6
QUTDAM_clean,167.6
RACZIG_clean,250.7
RAHNUL_clean,2512.9
RAHPAT_clean,1893.6
RANCEQ_clean,151.5
RANVUA_clean,278.0
RAXBOJ_clean,145.6
RAZXIA01_clean,120.5
REHHET_clean,320.6
REHHIX_clean,223.6
REHHUJ_clean,277.1
REHJAR_clean,321.8
REHTUV_clean,1316.2
REJLOI_clean,357.6
REKZIR_clean,353.7
RELLAW_clean,188.7
RESDUQ_clean,205.1
RESZIA_clean,270.8
RETVIW_clean,304.0
REXCEE_clean,184.6
REXGAE_clean,364.3
RIRDIH_clean,546.1
RITGEI_clean,203.9
RITGUY_clean,97.2
RIWNAO_clean,545.7
RIZXUT_clean,59.1
ROBYOY_clean,480.8
ROKRIU_clean,1943.0
ROKROA_clean,656.0
ROMMAJ_clean,251.9
RONSOE_clean,322.4
RORTID_clean,209.9
RORTOJ_clean,207.0
RORTUP_clean,219.5
RUBLUX_clean,155.7
RUBTAK04_clean,580.4
RUBTAK06_clean,580.0
RUBTAK07_clean,604.9
RUBTAK08_clean,576.1
RUBTAK09_clean,567.9
RUDPOW_clean,195.4
RUDQEN_clean,267.2
RUDQOX_clean,110.1
