GAS,TEMP,LOW,HIGH,INPUT,SAMPLING,MODEL,R2_MEAN,R2_STD,MAE_MEAN,MAE_STD
He,293,0.1,5,struct+input,random_struct,cat,0.9665219110334249,0.04792364335576449,0.0028709770821934003,0.00022486513281758534
Ar,273,0.01,1,struct+input,random_struct,rf,0.9603524771112447,0.010535766761737016,0.030495931976246882,0.0021740048757205523
H2,293,0.01,5,struct+input,random_struct,cat,0.5838371643221187,0.2591386856297958,0.0604251489009177,0.008474588550195816
He,273,0.01,1,struct+input,random_struct,gbm,0.9576121589653809,0.035993737254900786,0.00111780909243082,6.075675233135931e-05
He,313,0.05,5,struct+input,random_struct,gbm,0.9652926673110279,0.03487589398866312,0.00292682765438638,0.00022880433467808894
He,273,0.5,1,struct+input,random_struct,rf,0.966678397965911,0.04592930220065569,0.00041310629114703996,5.972163261283108e-05
Ar,313,0.1,15,struct+input,random_struct,cat,0.9593581189294706,0.004892058496844956,0.1363700827982296,0.0020805901482734315
He,313,0.01,15,struct+input,random_struct,cat,0.9606030798290917,0.056247855119918935,0.01321806977748852,0.0008564678985886116
Ar,273,0.01,5,struct+input,random_struct,cat,0.9399824598420453,0.008779157055375846,0.13572977244279721,0.006782290035347653
Ar,273,0.05,15,struct+input,random_struct,cat,0.9468928551616573,0.006980798700154907,0.2699240464755423,0.011103473181986052
He,293,0.05,15,struct+input,random_struct,rf,0.9642037164095081,0.0487429664158909,0.008866285499828179,0.0009092019924708209
He,273,0.1,5,struct+input,random_struct,cat,0.9660189834110777,0.04790859577271044,0.0034400921439928797,0.0002373762529959168
Ar,273,0.01,1,struct+input,random_struct,gbm,0.9587264095996517,0.014356723333462277,0.030574679668441594,0.002711987587617526
Ar,293,0.5,5,struct+input,random_struct,cat,0.9743461704739895,0.005707018585626056,0.06624556393722544,0.0018717978248735873
Ar,293,0.05,15,struct+input,random_struct,rf,0.9623514026539185,0.0016213321771437808,0.1747056616194072,0.0022084244762587447
He,273,0.5,15,struct+input,random_struct,rf,0.9612615141110904,0.04610442052893918,0.00614602913913038,0.0008290321289581366
Ar,273,0.05,5,struct+input,random_struct,gbm,0.9359534621761296,0.008276920802445324,0.13716629842171657,0.00761708919794165
Ar,273,0.05,1,struct+input,random_struct,cat,0.9712590834676522,0.008355379053306642,0.02732729149171852,0.002267913763781835
He,273,0.05,15,struct+input,random_struct,rf,0.9598976867206446,0.046154938951200916,0.01041317248814908,0.0008584435045388784
He,293,0.01,1,struct+input,random_struct,gbm,0.9599495312369916,0.036185409698809325,0.0009724075681951799,5.0480873284506786e-05
He,313,0.01,1,struct+input,random_struct,rf,0.9625839571856553,0.047127684461132545,0.00087267739903212,6.225399774146955e-05
He,313,0.01,5,struct+input,random_struct,cat,0.9628811765132964,0.04886818161039798,0.00445338043379546,0.0002585907811066079
He,313,0.1,5,struct+input,random_struct,rf,0.962511999029454,0.041720114058673874,0.0024231078779646,0.00024938529455543313
Ar,293,0.5,15,struct+input,random_struct,rf,0.9682390582118737,0.002383594673284539,0.1636475741083741,0.0024050120155967272
He,313,0.1,15,struct+input,random_struct,gbm,0.9573324477408869,0.04075201059050955,0.00735581151070092,0.0007878321590620209
He,273,0.01,5,struct+input,random_struct,gbm,0.9619202934949443,0.0343793938012125,0.00545282705959316,0.00030973820665080134
He,273,0.05,5,struct+input,random_struct,gbm,0.9603281400566865,0.03587621466586905,0.00356281192999236,0.0002659394420424831
He,293,0.05,5,struct+input,random_struct,rf,0.964403720241853,0.04318517070122701,0.0029771877781402598,0.0002809443111120574
Ar,293,0.05,5,struct+input,random_struct,gbm,0.961231103181999,0.0033988431025854036,0.0786631810821891,0.002297998962392142
He,293,Henry,1,struct+input,random_struct,rf,0.955305930938651,0.04355275586257226,0.0012572923889896197,5.51779653174732e-05
He,273,0.01,5,struct+input,random_struct,rf,0.9583484714460745,0.04084424454642824,0.00540430841033812,0.00028748236936532325
He,293,0.01,1,struct+input,random_struct,rf,0.9604971662721162,0.044783891129177196,0.0009527077834962198,5.4615317008350944e-05
He,293,Henry,1,struct+input,random_struct,cat,0.9657879703239424,0.051608867782815905,0.00044073894202884,3.25806281268011e-05
Ar,293,0.5,1,struct+input,random_struct,rf,0.9812674223661391,0.01540010626048631,0.00951732506159908,0.0010302030337301677
Ar,273,0.1,1,struct+input,random_struct,gbm,0.9731353961315383,0.00910844261516124,0.025135687133893258,0.002087854833370099
He,293,0.1,15,struct+input,random_struct,rf,0.9648419261299196,0.04896282813342834,0.00718240804575488,0.0008948112376838167
He,293,Henry,5,struct+input,random_struct,cat,0.96736386885503,0.04876664464843384,0.00209495897487944,0.00014901313880653688
He,273,0.1,5,struct+input,random_struct,rf,0.9631871560158594,0.04170499336747383,0.0028876785423430197,0.0002824446631939948
Ar,313,0.01,5,struct+input,random_struct,rf,0.934538564081608,0.01566655744886328,0.06272990421041501,0.003662000443491284
Ar,293,0.05,5,struct+input,random_struct,rf,0.9552424393158413,0.004744399772378734,0.07695591746279151,0.0018730064092584231
He,313,0.05,15,struct+input,random_struct,cat,0.9633248197958142,0.055871150664202236,0.0095385750421424,0.0007927691383916157
Ar,273,0.01,15,struct+input,random_struct,cat,0.9452734382047817,0.006711990974556158,0.27506720623258907,0.010046492930475038
Ar,313,0.1,15,struct+input,random_struct,rf,0.9554817620540987,0.006593682301720398,0.13555619084996767,0.0034916336110067834
N2,293,0.01,5,struct+input,random_struct,rf,0.9236497358367496,0.015258901752610972,0.07425292674910847,0.004033269702518727
He,293,0.01,5,struct+input,random_struct,rf,0.962411541665805,0.04286425465901967,0.0046655044352755404,0.0002633226030541614
Ar,313,0.05,5,struct+input,random_struct,cat,0.9416607348130578,0.014960026853611086,0.05833293650785596,0.002845755867068431
Ar,293,0.5,15,struct+input,random_struct,cat,0.9720727482379917,0.002581341282246954,0.16468669309543876,0.0023795612519225593
Ar,293,0.01,1,struct+input,random_struct,gbm,0.948798786635375,0.016605538616070097,0.01819299398204612,0.001431622690116114
Ar,293,0.5,1,struct+input,random_struct,gbm,0.9835025107344322,0.01324422081037248,0.00898868278466482,0.000982425039981871
Ar,293,0.01,1,struct+input,random_struct,rf,0.9447414568213913,0.019224652977842736,0.01849551564750614,0.001231235784214334
He,313,0.01,15,struct+input,random_struct,gbm,0.9605987060605881,0.04050643617227893,0.01286026425262326,0.0007561965690465273
He,313,0.5,5,struct+input,random_struct,cat,0.9663641325428746,0.04734556978236726,0.0023080627931971404,0.00013348339084122646
Ar,273,0.1,15,struct+input,random_struct,gbm,0.9448104898696441,0.00584172891197008,0.27495254486309584,0.011026479724919125
He,293,0.05,1,struct+input,random_struct,cat,0.964618139227652,0.05069874596664218,0.0006788491998246601,5.016232371157563e-05
Ar,273,0.1,5,struct+input,random_struct,cat,0.9437675564512016,0.008330681022269266,0.1295427123255576,0.006410132064356285
He,273,0.05,1,struct+input,random_struct,cat,0.9638876663709794,0.05096372325770815,0.0008060677095705199,5.287289159774514e-05
He,313,0.5,5,struct+input,random_struct,gbm,0.9653948921501175,0.03518832073668135,0.00155899481250314,0.0002662535292192541
Ar,293,0.05,15,struct+input,random_struct,gbm,0.9648029049917828,0.0024257653368979525,0.18097356932306616,0.0025397360299077723
Ar,273,0.5,15,struct+input,random_struct,rf,0.9494581960155631,0.00592774250692796,0.2545236849083585,0.010339658310144792
Ar,293,0.05,1,struct+input,random_struct,gbm,0.954436952257006,0.013981905485316753,0.01590222559849116,0.0011173205162566065
He,293,0.1,1,struct+input,random_struct,cat,0.9651996266953896,0.05178976306484227,0.00059010360154168,5.234879388054893e-05
He,273,0.01,15,struct+input,random_struct,rf,0.9574944337552349,0.045419799219951866,0.0156839128510065,0.0008286874614977094
Ar,293,0.1,15,struct+input,random_struct,cat,0.9679826666938297,0.0024199695384645795,0.17431641748144674,0.002078274529195731
Ar,293,0.01,5,struct+input,random_struct,gbm,0.957815925107439,0.0035871323503853555,0.08299425512090955,0.0018044422712085804
He,313,0.5,1,struct+input,random_struct,gbm,0.9570774309761759,0.038937711840187995,0.00034320279157369995,5.666897929866844e-05
He,313,0.5,1,struct+input,random_struct,cat,0.9646410941225797,0.05265628396802142,0.00047838610006904005,3.706619064538709e-05
Ar,273,0.5,15,struct+input,random_struct,gbm,0.951269098214846,0.005889588209749303,0.2600629475987794,0.009974857109465095
He,273,0.5,1,struct+input,random_struct,gbm,0.9681042429308476,0.0369342998959255,0.00041544634754536,5.278511601291095e-05
He,293,0.01,5,struct+input,random_struct,gbm,0.9564909531624421,0.03643568469440875,0.004813056020448181,0.00023160055012142928
Ar,273,0.05,1,struct+input,random_struct,rf,0.9669240323125077,0.009473497746392187,0.02772394460758666,0.002081626057213827
Ar,313,0.05,5,struct+input,random_struct,gbm,0.9340346247017018,0.01543368102531038,0.05991123299978189,0.0036462081640324462
Ar,313,0.05,15,struct+input,random_struct,gbm,0.9557818510016494,0.003203580164187364,0.1428454002761008,0.0025168020901529422
Ar,273,0.5,1,struct+input,random_struct,cat,0.985716600880701,0.008427689191608958,0.0164250683203645,0.0009959731660658527
Ar,313,0.05,1,struct+input,random_struct,cat,0.9665162772357359,0.022784001134936636,0.009372565582699641,0.0011806248792584576
He,293,0.05,15,struct+input,random_struct,cat,0.9635691169400783,0.054960723238412224,0.0099251033633341,0.0007848243686252213
Ar,313,0.01,15,struct+input,random_struct,rf,0.9521885607418671,0.00697681061141261,0.14441155557497526,0.004318155722276763
Ar,313,0.05,1,struct+input,random_struct,rf,0.9683156401984769,0.026151586106965604,0.00914706138494074,0.0016574651449155107
Ar,313,0.01,5,struct+input,random_struct,gbm,0.9316471753603291,0.01435490003880562,0.06409705869152815,0.002632899978278021
Ar,273,0.05,1,struct+input,random_struct,gbm,0.9689602257924772,0.008387706093389811,0.027011503909830183,0.002314981410164292
He,293,0.5,15,struct+input,random_struct,gbm,0.9559988413032576,0.04010315728259692,0.004955877481334,0.0008976603792783561
Ar,273,0.1,5,struct+input,random_struct,rf,0.9362103847827227,0.006098419885358793,0.13099209590298197,0.007079112345601175
He,273,0.5,1,struct+input,random_struct,cat,0.9652091275188106,0.04983495300704187,0.0005917789969104199,4.544825771821823e-05
He,293,0.1,5,struct+input,random_struct,rf,0.9653955969019942,0.04315607338440457,0.0023949296370577603,0.0002846817589476583
Ar,293,0.1,15,struct+input,random_struct,gbm,0.965924315920377,0.002522854297149759,0.1792814550350533,0.0026482099459074686
H2,293,0.01,5,struct+input,random_struct,gbm,0.8042348343285847,0.20105770727475897,0.04899545611751316,0.009028441087268437
O2,293,0.01,5,struct+input,random_struct,rf,0.8989543587526487,0.11230481130809417,0.06562632936105545,0.0067397830100038815
Ar,313,0.1,1,struct+input,random_struct,gbm,0.9740582438326572,0.02217112117946462,0.00793023014351528,0.001478752737070753
Ar,273,0.5,5,struct+input,random_struct,cat,0.9550044097744459,0.00721574317688909,0.11531492642209726,0.005886309743972433
Ar,313,0.5,15,struct+input,random_struct,cat,0.9628500527262739,0.004237037965579422,0.13070885895639384,0.0023118507960249494
Ar,313,0.01,1,struct+input,random_struct,gbm,0.9697347630885469,0.02177736715544019,0.01050540512736604,0.0013714759284322044
Ar,273,0.5,1,struct+input,random_struct,gbm,0.992884880984146,0.003077274279786475,0.014101744205946721,0.0008194299277689744
Ar,273,0.01,15,struct+input,random_struct,gbm,0.9439160283291368,0.005531036980486963,0.28039793587228146,0.010820678352247622
Ar,293,0.1,5,struct+input,random_struct,rf,0.9579961253376277,0.00474975793575271,0.07507579904494929,0.002077958356579034
He,273,0.05,5,struct+input,random_struct,rf,0.9618249544387834,0.04133262628758667,0.0034977601284065995,0.00027206033878279497
He,273,0.05,15,struct+input,random_struct,cat,0.9629768923768818,0.05335635498043061,0.01144922151745938,0.0007870964820968475
Ar,313,0.01,15,struct+input,random_struct,cat,0.9563348501066301,0.0052497207082634785,0.14513286842639034,0.0025276700929423683
He,273,0.01,1,struct+input,random_struct,rf,0.9624553953937509,0.045460540752695185,0.0010886901061374198,5.788382936802719e-05
Ar,293,0.1,5,struct+input,random_struct,cat,0.9645195933860515,0.00550764129357875,0.07583678358874936,0.002445583527442837
He,273,0.5,15,struct+input,random_struct,gbm,0.9614358846096159,0.037990674718903536,0.00626486001511554,0.0007733229098619521
Ar,273,0.5,15,struct+input,random_struct,cat,0.9532347290878065,0.006452098082193424,0.25334176233576944,0.010567854349468246
He,293,0.05,15,struct+input,random_struct,gbm,0.9574258914373935,0.03989094655479791,0.00906984414076184,0.0008833620537393469
He,313,0.1,5,struct+input,random_struct,cat,0.9662042449418491,0.047491658701225146,0.00284727426167792,0.00019128548538015585
He,273,0.01,5,struct+input,random_struct,cat,0.9628295606374877,0.048662389455770165,0.00553172784197244,0.00031871460036127924
Ar,313,0.01,5,struct+input,random_struct,cat,0.9389745267644842,0.016281070712661612,0.0625309039261687,0.0029599499263536604
Ar,313,0.05,1,struct+input,random_struct,gbm,0.971188665670779,0.02192486117547884,0.00855984174654494,0.0013869373899308903
Ar,293,0.1,1,struct+input,random_struct,gbm,0.9705199035606586,0.01468766696968253,0.014285114189914318,0.001061974935615137
He,293,0.01,5,struct+input,random_struct,cat,0.9645283160225725,0.0475010613958902,0.00486052557854406,0.00029256432511466613
He,293,0.05,1,struct+input,random_struct,gbm,0.9584156388313989,0.03665447320837417,0.0006256981376732399,6.397404539183075e-05
He,293,0.1,15,struct+input,random_struct,gbm,0.9591268853810189,0.039872634795590764,0.00737879077272752,0.0009170974963042137
Ar,293,0.5,15,struct+input,random_struct,gbm,0.9709031831950256,0.0027449390882420136,0.168217236471706,0.002349110205883425
He,313,0.01,1,struct+input,random_struct,cat,0.9624298429221245,0.05168063284898122,0.0009069404529878002,6.186052855165056e-05
Ar,313,0.01,1,struct+input,random_struct,cat,0.9652168516134259,0.023858325296509574,0.0112658643932634,0.0011866218479042252
N2,293,0.01,5,struct+input,random_struct,cat,0.7793962156632412,0.08450328101319501,0.07752064210457343,0.005835345969366045
Ar,313,0.05,15,struct+input,random_struct,cat,0.9585421009097214,0.004826163636827691,0.137821204439172,0.00156643342468779
He,313,0.05,1,struct+input,random_struct,cat,0.9640347012688718,0.053101874381192994,0.00065509017289534,5.350915641322113e-05
Ar,313,0.05,15,struct+input,random_struct,rf,0.954720767385884,0.006553540265797659,0.1370609705144788,0.0032571609656702584
He,313,0.01,1,struct+input,random_struct,gbm,0.9608399280603204,0.03882394982069649,0.00088263082341832,5.297997611286263e-05
He,313,0.05,1,struct+input,random_struct,rf,0.9650729977605611,0.04741497116771437,0.0005888188680485201,5.731118797301168e-05
Ar,273,0.1,5,struct+input,random_struct,gbm,0.9379783002724149,0.0075839745119821896,0.13450766099732597,0.006248902413262038
He,293,0.05,5,struct+input,random_struct,gbm,0.9579856851566928,0.037979863945100945,0.0030539356061330203,0.00028779258967547125
He,293,0.5,1,struct+input,random_struct,rf,0.9636321567103666,0.04484328800054195,0.0003302309052908,5.792773170574225e-05
Ar,313,0.1,1,struct+input,random_struct,cat,0.9692124563645009,0.02396281046340604,0.0088464170691867,0.0012260935224910829
He,273,0.1,15,struct+input,random_struct,gbm,0.9573284591107134,0.0384390726738361,0.00881569011651316,0.0008782697284300725
He,313,0.05,15,struct+input,random_struct,gbm,0.9605620277692306,0.04062457296086532,0.00878684258411622,0.0006882248554455987
H2,293,0.01,5,struct+input,random_struct,rf,0.8045382880709099,0.19299746968517353,0.04998865211533126,0.008608457140082548
Ar,313,0.5,15,struct+input,random_struct,rf,0.9604087032725154,0.006371247501109994,0.12833412505227632,0.0031434466082711655
He,313,0.1,1,struct+input,random_struct,cat,0.9636951495681814,0.053364978324550935,0.0005805987843088999,4.235260279371899e-05
He,313,0.1,15,struct+input,random_struct,cat,0.9640713157697627,0.053779875864347244,0.008445226182154519,0.0006064063791849359
Ar,273,0.1,1,struct+input,random_struct,cat,0.9735300799007216,0.009196487240035786,0.02608531233807656,0.0022302281027511573
Ar,293,0.05,1,struct+input,random_struct,cat,0.951204354754355,0.015049615432522881,0.017270716314857156,0.0012468021281908436
Ar,293,0.01,15,struct+input,random_struct,gbm,0.9634678531916976,0.0021195081372563946,0.18565342693910997,0.001203962941330746
Ar,293,0.01,1,struct+input,random_struct,cat,0.9368265293835079,0.023754518168467936,0.019413373179285282,0.0014878486750382154
Ar,293,0.1,1,struct+input,random_struct,rf,0.9629200833707477,0.015079175241080914,0.01502360455996104,0.0009128227418937633
He,293,0.5,1,struct+input,random_struct,cat,0.9657989546142416,0.05095899540986551,0.00048666264039661997,3.8247736345430656e-05
O2,293,0.01,5,struct+input,random_struct,gbm,0.9021746590374263,0.11327983037943821,0.06628129681190367,0.0058420917154373515
Ar,313,0.5,15,struct+input,random_struct,gbm,0.9614087878420442,0.0024826401594395388,0.13376069312085284,0.0026679189285843926
Ar,293,0.1,15,struct+input,random_struct,rf,0.9632811131749252,0.0017841033372052724,0.17245507507002392,0.0021442550415446556
He,313,0.5,15,struct+input,random_struct,rf,0.9637653130083871,0.048863007806167584,0.004760667872352,0.000766281099842781
Ar,273,0.5,5,struct+input,random_struct,rf,0.9505841597290055,0.0058411811659947535,0.11596832749998827,0.005446500166392929
He,293,0.1,15,struct+input,random_struct,cat,0.9633139467391135,0.05459881634653443,0.008747560677790641,0.0007019133559366688
He,293,0.05,5,struct+input,random_struct,cat,0.965707427173057,0.04876045160416807,0.00332648456989658,0.00022245928012085362
He,313,0.05,5,struct+input,random_struct,rf,0.9634172090666547,0.04205483656099137,0.00288642057010642,0.00025325269267697636
He,293,0.1,5,struct+input,random_struct,gbm,0.9656756197547077,0.035896389254450045,0.00241873389986514,0.0002902106039162581
Ar,293,0.1,5,struct+input,random_struct,gbm,0.9641588380270993,0.004068964054836441,0.07652529901874681,0.0017109404616747078
He,293,0.1,1,struct+input,random_struct,gbm,0.9543399740369602,0.03795020732838822,0.0005124793879048601,6.766129860710019e-05
He,313,0.1,1,struct+input,random_struct,rf,0.9660524614838518,0.04750196981264803,0.0004897142482066001,5.380586871211791e-05
He,293,0.01,15,struct+input,random_struct,rf,0.9608516711008745,0.04810906602446528,0.01374674608852904,0.0007462502422223716
Ar,273,0.1,1,struct+input,random_struct,rf,0.9709663843505192,0.008465120087093282,0.02603507636742792,0.0019698592080227024
He,293,0.5,5,struct+input,random_struct,gbm,0.9595272331620714,0.0352816185772779,0.00156807341901492,0.0002839412857811818
Ar,273,0.05,15,struct+input,random_struct,rf,0.9417260313258679,0.0060037936551958744,0.26988916012034714,0.01252491741908219
He,293,0.01,15,struct+input,random_struct,gbm,0.9606266182622589,0.04035952398845849,0.01400922754268164,0.0006571960387046518
Ar,313,0.5,1,struct+input,random_struct,gbm,0.9897518428655981,0.012289431407473829,0.0051469000104164,0.0009551534828728862
Ar,313,0.5,5,struct+input,random_struct,rf,0.9472060687398214,0.014486463587496,0.051431822488810675,0.003338907443177786
He,313,0.5,5,struct+input,random_struct,rf,0.9633772461367837,0.04205145197259095,0.00157626401976988,0.0002682970288450508
Ar,313,0.01,1,struct+input,random_struct,rf,0.9673409718061258,0.02779556192856422,0.010993280469415199,0.0016880530190909108
Ar,273,0.01,15,struct+input,random_struct,rf,0.9405763173226159,0.005639801624952409,0.27324366833621555,0.012424343865323663
He,293,Henry,5,struct+input,random_struct,gbm,0.9537406008277023,0.03482465975223917,0.00650803705775276,0.00023798633883501564
He,293,0.5,5,struct+input,random_struct,rf,0.9658264951722003,0.04320927267798173,0.00153624460309194,0.0002914687368336085
He,293,0.5,5,struct+input,random_struct,cat,0.9672442498954604,0.04829768238170853,0.00234065424361474,0.0001839225102199763
He,273,0.05,1,struct+input,random_struct,gbm,0.9676081100715406,0.03719111780282868,0.0007250966878940599,4.906211276684314e-05
He,273,0.5,5,struct+input,random_struct,gbm,0.9660664074922151,0.03378632411831153,0.00198315323432124,0.00021071616514747554
He,273,0.1,1,struct+input,random_struct,gbm,0.9711433249968247,0.038025118849849986,0.00058876557822112,5.960001489652917e-05
Ar,293,0.05,15,struct+input,random_struct,cat,0.9674530483988579,0.002779021946444589,0.17549562106386848,0.002126695778941144
He,313,0.01,5,struct+input,random_struct,rf,0.9594131048567668,0.04150716304515063,0.00435678089805986,0.0002827718162932572
He,293,Henry,15,struct+input,random_struct,cat,0.9641132310860693,0.054998518404931085,0.006441991358889419,0.0004976657124760383
Ar,313,0.5,5,struct+input,random_struct,cat,0.9484961551945027,0.01569656018717067,0.05268696705841876,0.0029766454722723124
He,273,0.01,15,struct+input,random_struct,gbm,0.9612729884258752,0.039379342513089714,0.01586106154081748,0.0009151361602228083
He,313,0.1,5,struct+input,random_struct,gbm,0.9629974674873372,0.0347865999341578,0.0024549570305654397,0.00023400901538143351
He,293,0.5,1,struct+input,random_struct,gbm,0.9639428988271532,0.036577933298384574,0.00033149182772414,5.394547480452318e-05
He,273,0.1,1,struct+input,random_struct,cat,0.9636761712801822,0.05209676932416067,0.00070273607600172,5.937327403936992e-05
Ar,273,0.5,1,struct+input,random_struct,rf,0.9917002586037563,0.003540659914178819,0.01458822477978174,0.0008773079876155782
He,313,0.5,1,struct+input,random_struct,rf,0.9662657996231241,0.04747127251251806,0.00033053861604128,5.7010860784356714e-05
Ar,293,0.1,1,struct+input,random_struct,cat,0.9566941182047648,0.017012029935350666,0.01630941092696016,0.0012032228164392496
Ar,313,0.5,1,struct+input,random_struct,rf,0.9861908112819057,0.013893874846801234,0.00566783465625786,0.0009575919852859945
He,273,0.05,15,struct+input,random_struct,gbm,0.9610676107249365,0.03817121438138869,0.01056286833712168,0.0007555422729450831
Ar,293,0.01,15,struct+input,random_struct,cat,0.9660814471959578,0.002511560829348067,0.18054339687518842,0.001963633300573899
Ar,293,0.5,5,struct+input,random_struct,rf,0.9714687427661156,0.004366008663793219,0.0659862895448189,0.0017914310940204347
He,273,0.5,15,struct+input,random_struct,cat,0.9643455722222383,0.05395071994979902,0.00856285353052166,0.0005854800051236952
Ar,273,0.5,5,struct+input,random_struct,gbm,0.9512020441739957,0.006607000606345406,0.11890808280475854,0.006419880654630979
He,293,0.01,15,struct+input,random_struct,cat,0.9618747910686475,0.05541276987904859,0.014309284792262738,0.0009120531340917274
He,313,0.05,15,struct+input,random_struct,rf,0.9618800540656718,0.04856446869688479,0.0086203818998745,0.0007622321652426095
Ar,293,0.01,5,struct+input,random_struct,rf,0.9533130926654033,0.004964953944395214,0.08077275691538106,0.001970581413992439
Ar,293,0.5,1,struct+input,random_struct,cat,0.966932600556083,0.02089094053191037,0.01128860931083878,0.0010351808693481867
He,273,0.5,5,struct+input,random_struct,rf,0.9641149538855013,0.041646166288190185,0.00196488715587434,0.00024097133542686617
Ar,273,0.01,5,struct+input,random_struct,rf,0.9330618648958662,0.0067931416317755615,0.13620745520587646,0.007296966048589409
He,313,0.05,5,struct+input,random_struct,cat,0.9658696049842914,0.0475087626553825,0.00320617673319858,0.00022312660131590303
He,293,Henry,1,struct+input,random_struct,gbm,0.9466751250637548,0.03715901328795616,0.0013255102833691198,5.3013842203440304e-05
He,313,0.05,1,struct+input,random_struct,gbm,0.9607229358432099,0.03813847378381845,0.00060379744028678,5.059080356109803e-05
Ar,313,0.1,15,struct+input,random_struct,gbm,0.9569728166087369,0.003218525386905644,0.14074011200124104,0.0029859370689898686
He,313,0.5,15,struct+input,random_struct,gbm,0.9573659279731123,0.04089589239802601,0.00484601740196672,0.0007613582451393373
Ar,313,0.1,5,struct+input,random_struct,gbm,0.9357089486115221,0.01627882845817492,0.05744528683679338,0.0033421504364279024
Ar,293,0.05,5,struct+input,random_struct,cat,0.962816682036995,0.00493799825839532,0.07719581468690465,0.0020309022735148425
He,293,0.05,1,struct+input,random_struct,rf,0.9626734737367464,0.04479718988439952,0.00061641090994272,6.077000979195396e-05
Ar,313,0.5,5,struct+input,random_struct,gbm,0.9425584502069142,0.01613800245718844,0.05335650417348,0.00345545350890602
Ar,273,0.05,5,struct+input,random_struct,cat,0.9416947450159132,0.008463856968845666,0.13174735473686708,0.006034831375540357
He,313,0.01,5,struct+input,random_struct,gbm,0.960611334615956,0.03401726426744689,0.00438524921493218,0.0002532813317637297
He,313,0.1,1,struct+input,random_struct,gbm,0.9625001110034939,0.03840033034607966,0.00050349523289176,4.9155054514609284e-05
He,293,0.5,15,struct+input,random_struct,rf,0.9651274277117292,0.04890512151117261,0.00481272739735026,0.0008732113575533498
Ar,273,0.01,5,struct+input,random_struct,gbm,0.935277830570256,0.007382983551532057,0.14047220965039126,0.006752980477066676
He,273,0.05,1,struct+input,random_struct,rf,0.9653201906458566,0.04596098920778728,0.00071363375406644,5.743740432187707e-05
Ar,313,0.1,5,struct+input,random_struct,cat,0.9422633785565635,0.016842288182638523,0.057018725202758816,0.0030125604306326945
He,313,0.1,15,struct+input,random_struct,rf,0.9628973274407467,0.048752400194739726,0.007192008770149999,0.0007585960021746865
He,273,0.01,1,struct+input,random_struct,cat,0.9626337130994127,0.049005428037510214,0.00113150526995528,5.6453890289582165e-05
He,273,0.1,15,struct+input,random_struct,rf,0.9607006608671929,0.045960884113445434,0.00863577444037748,0.0008350426499719676
Ar,313,0.01,15,struct+input,random_struct,gbm,0.9530327951463423,0.0031503012932439668,0.15011047510752173,0.003697711692360444
He,293,Henry,5,struct+input,random_struct,rf,0.9577509538729941,0.042102720508443096,0.00620849526300884,0.00027485240382792267
He,293,0.01,1,struct+input,random_struct,cat,0.9620504214815975,0.05188907583776678,0.0009927329122881201,5.896333573133213e-05
He,273,0.5,5,struct+input,random_struct,cat,0.9662941368634353,0.0460831058098433,0.00286321583654964,0.00014363932254509131
