name,gas,temp,pressure,cutoff,path,abs_mol_per_kg_framework,abs_molecules_per_uc,abs_mg_per_g_framework,abs_cm3STP_per_g,abs_cm3STP_per_cm3
FALSAO_clean,argon,313.0,15.0,14.0,FALSAO_clean_argon_313.0K_15.0bar_14.0/Output/System_0,3.1663134907,6.427065625,126.4878913261,70.9696737896,75.4205738425
acs.chemmater.5b03723_cm5b03723_si_005_clean,argon,313.0,15.0,14.0,acs.chemmater.5b03723_cm5b03723_si_005_clean_argon_313.0K_15.0bar_14.0/Output/System_0,4.2711566468,40.5803,170.6241657251,95.7336014948,61.7613951895
EXIDOF_clean,argon,313.0,15.0,14.0,EXIDOF_clean_argon_313.0K_15.0bar_14.0/Output/System_0,3.5669631223,17.6380125,142.4930428097,79.9498249159,82.8212748066
APUPEH_clean,argon,313.0,15.0,14.0,APUPEH_clean_argon_313.0K_15.0bar_14.0/Output/System_0,3.928928163,19.4136,156.9528222569,88.0629005603,26.2614783066
GISZUD_clean,argon,313.0,15.0,14.0,GISZUD_clean_argon_313.0K_15.0bar_14.0/Output/System_0,1.4080121214,0.9036875,56.2472682252,31.5591495411,34.3524767247
AXINAX01_clean,argon,313.0,15.0,14.0,AXINAX01_clean_argon_313.0K_15.0bar_14.0/Output/System_0,3.5767425527,23.32535,142.8837114956,80.1690208318,32.2277195134
WEBKAR_clean,argon,313.0,15.0,14.0,WEBKAR_clean_argon_313.0K_15.0bar_14.0/Output/System_0,3.0725858776,50.15635,122.7436606402,68.868865344,64.4181631903
YEFPAA_clean,argon,313.0,15.0,14.0,YEFPAA_clean_argon_313.0K_15.0bar_14.0/Output/System_0,1.3951731577,1.7908944444,55.7343773039,31.2713773204,32.4348407249
JEBCOJ_clean,argon,313.0,15.0,14.0,JEBCOJ_clean_argon_313.0K_15.0bar_14.0/Output/System_0,1.0852080045,2.7735583333,43.3518893633,24.3238258937,46.0605126789
ILOJOJ_clean,argon,313.0,15.0,14.0,ILOJOJ_clean_argon_313.0K_15.0bar_14.0/Output/System_0,1.6046137318,3.2411,64.101109357,35.9657732683,45.9795057939
CURQEN_clean,argon,313.0,15.0,14.0,CURQEN_clean_argon_313.0K_15.0bar_14.0/Output/System_0,1.8831898817,6.0181458333,75.2296693947,42.2097723368,53.7133650421
IXOFOR_clean,argon,313.0,15.0,14.0,IXOFOR_clean_argon_313.0K_15.0bar_14.0/Output/System_0,3.1053995985,2.8700866667,124.0545031611,69.6043512875,71.1466727087
DUFGOB_clean,argon,313.0,15.0,14.0,DUFGOB_clean_argon_313.0K_15.0bar_14.0/Output/System_0,1.153443501,3.181425,46.0777609787,25.853254658,28.9732816872
GESFAN_clean,argon,313.0,15.0,14.0,GESFAN_clean_argon_313.0K_15.0bar_14.0/Output/System_0,1.0163961519,1.2424875,40.6029934759,22.7814786985,24.0576125227
DAXHIV_clean,argon,313.0,15.0,14.0,DAXHIV_clean_argon_313.0K_15.0bar_14.0/Output/System_0,3.5465457235,3.1637611111,141.6774085607,79.4921898333,70.1157635961
UNACES01_clean,argon,313.0,15.0,14.0,UNACES01_clean_argon_313.0K_15.0bar_14.0/Output/System_0,5.0616776992,37.6121625,202.2039007275,113.4523211919,121.1171665795
DORFAS_clean,argon,313.0,15.0,14.0,DORFAS_clean_argon_313.0K_15.0bar_14.0/Output/System_0,3.0718770737,4.7114944444,122.7153453389,68.8529782288,70.8866561015
APAZOI_clean,argon,313.0,15.0,14.0,APAZOI_clean_argon_313.0K_15.0bar_14.0/Output/System_0,3.1490122722,10.63405,125.7967422481,70.581884697,80.9204677207
EGEJIK_manual,argon,313.0,15.0,14.0,EGEJIK_manual_argon_313.0K_15.0bar_14.0/Output/System_0,3.019459202,6.0284625,120.6213562016,67.6780853245,46.0622337593
LABNOU_clean,argon,313.0,15.0,14.0,LABNOU_clean_argon_313.0K_15.0bar_14.0/Output/System_0,0.5675770637,14.76,22.6735685391,12.7216585398,35.2226800857
CUBHOY_clean,argon,313.0,15.0,14.0,CUBHOY_clean_argon_313.0K_15.0bar_14.0/Output/System_0,1.5933979032,8.0959625,63.6530594389,35.7143819596,51.2964266303
IKUTOZ_clean,argon,313.0,15.0,14.0,IKUTOZ_clean_argon_313.0K_15.0bar_14.0/Output/System_0,2.3033202705,2.4129796296,92.0130381677,51.6265646829,60.3412996704
EBIMEJ_clean,argon,313.0,15.0,14.0,EBIMEJ_clean_argon_313.0K_15.0bar_14.0/Output/System_0,2.5240572524,4.7968694444,100.8310391173,56.5741580399,71.2360444762
CEYPUT01_clean,argon,313.0,15.0,14.0,CEYPUT01_clean_argon_313.0K_15.0bar_14.0/Output/System_0,2.9934749212,1.8148633333,119.5833361524,67.095674285,82.409808637
VIWQUP_clean,argon,313.0,15.0,14.0,VIWQUP_clean_argon_313.0K_15.0bar_14.0/Output/System_0,1.5408392638,26.6327875,61.5534469117,34.5363338905,48.3943507414
DEQVIF_clean,argon,313.0,15.0,14.0,DEQVIF_clean_argon_313.0K_15.0bar_14.0/Output/System_0,2.767847547,4.8192611111,110.5699738078,62.0384677916,68.3372948845
EGOXII_clean,argon,313.0,15.0,14.0,EGOXII_clean_argon_313.0K_15.0bar_14.0/Output/System_0,2.2355295932,6.639721875,89.3049361896,50.1071060852,86.8187608167
DUXMAL_clean,argon,313.0,15.0,14.0,DUXMAL_clean_argon_313.0K_15.0bar_14.0/Output/System_0,3.8062839394,10.3275833333,152.0534308102,85.3139559056,98.8714272652
CAVMIX_clean,argon,313.0,15.0,14.0,CAVMIX_clean_argon_313.0K_15.0bar_14.0/Output/System_0,3.3167700257,28.560775,132.4983289855,74.3420029157,70.1050274555
IWOKUC_clean,argon,313.0,15.0,14.0,IWOKUC_clean_argon_313.0K_15.0bar_14.0/Output/System_0,2.2351045437,11.24275625,89.2879563116,50.0975790358,48.3210564928
EPOPEG_clean,argon,313.0,15.0,14.0,EPOPEG_clean_argon_313.0K_15.0bar_14.0/Output/System_0,3.0298764209,5.7190833333,121.0375032628,67.9115766166,64.9145857583
CUGYUA_clean,argon,313.0,15.0,14.0,CUGYUA_clean_argon_313.0K_15.0bar_14.0/Output/System_0,0.2093861834,0.4387140625,8.3645592536,4.6931768361,12.2076687248
BEPVOJ01_clean,argon,313.0,15.0,14.0,BEPVOJ01_clean_argon_313.0K_15.0bar_14.0/Output/System_0,1.1983619954,1.3519277778,47.8721649922,26.8600567017,35.6884905929
KULMAG_clean,argon,313.0,15.0,14.0,KULMAG_clean_argon_313.0K_15.0bar_14.0/Output/System_0,3.3187156822,17.82668125,132.5760540708,74.385612813,67.5410564651
FIVYUF_clean,argon,313.0,15.0,14.0,FIVYUF_clean_argon_313.0K_15.0bar_14.0/Output/System_0,1.4250652956,3.4034166667,56.9285084274,31.9413789736,45.2439118526
FASGIS_clean,argon,313.0,15.0,14.0,FASGIS_clean_argon_313.0K_15.0bar_14.0/Output/System_0,1.1919961535,3.6825861111,47.6178623409,26.7173728763,51.4380184463
RAHPAT_clean,argon,313.0,15.0,14.0,RAHPAT_clean_argon_313.0K_15.0bar_14.0/Output/System_0,4.6484647983,160.42475,185.6968717627,104.1905772527,74.437457524
COKNAT_clean,argon,313.0,15.0,14.0,COKNAT_clean_argon_313.0K_15.0bar_14.0/Output/System_0,2.7124067604,7.93173,108.3552252643,60.7958193451,74.6649533264
BEPVOJ_clean,argon,313.0,15.0,14.0,BEPVOJ_clean_argon_313.0K_15.0bar_14.0/Output/System_0,1.1644781611,1.3137018519,46.5185735778,26.1005852604,35.2540175044
IZEQUB_clean,argon,313.0,15.0,14.0,IZEQUB_clean_argon_313.0K_15.0bar_14.0/Output/System_0,3.7577809313,9.1461944444,150.1158326419,84.226810658,77.4577642723
JIVSIR01_clean,argon,313.0,15.0,14.0,JIVSIR01_clean_argon_313.0K_15.0bar_14.0/Output/System_0,1.2738017901,3.2324325,50.8858339113,28.5509624308,74.9731946887
ic402692p_si_002_clean,argon,313.0,15.0,14.0,ic402692p_si_002_clean_argon_313.0K_15.0bar_14.0/Output/System_0,3.5521065985,13.2378375,141.8995543972,79.6168311518,89.8972125817
acs.inorgchem.6b00276_ic6b00276_si_006_clean,argon,313.0,15.0,14.0,acs.inorgchem.6b00276_ic6b00276_si_006_clean_argon_313.0K_15.0bar_14.0/Output/System_0,4.840716288,121.584675,193.3769342732,108.4996974803,82.603349002
ja905009e_si_002_clean,argon,313.0,15.0,14.0,ja905009e_si_002_clean_argon_313.0K_15.0bar_14.0/Output/System_0,1.1323495098,4.8127166667,45.2350982191,25.3804544514,35.5734640245
ESEQUO_clean,argon,313.0,15.0,14.0,ESEQUO_clean_argon_313.0K_15.0bar_14.0/Output/System_0,2.3125981338,1.8252166667,92.3836702489,51.8345184848,60.6714564354
BEVWAB_clean,argon,313.0,15.0,14.0,BEVWAB_clean_argon_313.0K_15.0bar_14.0/Output/System_0,2.8562034851,8.8394775,114.0996168233,64.0188756455,72.7239755731
FURRUG01_ion_b,argon,313.0,15.0,14.0,FURRUG01_ion_b_argon_313.0K_15.0bar_14.0/Output/System_0,0.3543533624,2.9027,14.1557081226,7.9424676717,12.5293471551
