name,gas,temp,pressure,cutoff,path,abs_mol_per_kg_framework,abs_molecules_per_uc,abs_mg_per_g_framework,abs_cm3STP_per_g,abs_cm3STP_per_cm3
HAWWUZ_clean,O2,293.0,5.0,14.0,HAWWUZ_clean_O2_293.0K_5.0bar_14.0/Output/System_0,1.157355237,3.6984458333,37.0339787589,25.9409322143,26.6582743418
GADNUX_clean,O2,293.0,5.0,14.0,GADNUX_clean_O2_293.0K_5.0bar_14.0/Output/System_0,1.7932439425,22.409475,57.3816542658,40.1937262357,29.323269756
NUDMAC_clean,O2,293.0,5.0,14.0,NUDMAC_clean_O2_293.0K_5.0bar_14.0/Output/System_0,1.5384220191,2.69,49.2276585043,34.4821538253,40.3389730355
UCEXAC_clean,O2,293.0,5.0,14.0,UCEXAC_clean_O2_293.0K_5.0bar_14.0/Output/System_0,1.2320137498,2.9945194444,39.4229615786,27.6143263098,39.6318755382
c6ta00429f_c6ta00429f2_clean,O2,293.0,5.0,14.0,c6ta00429f_c6ta00429f2_clean_O2_293.0K_5.0bar_14.0/Output/System_0,1.2898432748,26.70015,41.2734369829,28.9105158804,20.8872526425
VUWROW_clean,O2,293.0,5.0,14.0,VUWROW_clean_O2_293.0K_5.0bar_14.0/Output/System_0,2.4382647291,2.7922240741,78.0215454136,54.6512065043,58.1217128254
WAGDAL_clean,O2,293.0,5.0,14.0,WAGDAL_clean_O2_293.0K_5.0bar_14.0/Output/System_0,0.6243381306,5.2623625,19.9780709741,13.993899718,37.1209564265
BIZMEE_clean,O2,293.0,5.0,14.0,BIZMEE_clean_O2_293.0K_5.0bar_14.0/Output/System_0,1.6206481883,8.92325,51.8587972476,36.3251691878,31.0666544743
cm503311x_alf475K_clean,O2,293.0,5.0,14.0,cm503311x_alf475K_clean_O2_293.0K_5.0bar_14.0/Output/System_0,1.1590929423,0.9553866667,37.0895832405,25.9798810968,25.0869762492
LARNIE_clean,O2,293.0,5.0,14.0,LARNIE_clean_O2_293.0K_5.0bar_14.0/Output/System_0,1.3425305862,4.1947277778,42.9593677224,30.091448,43.5985401241
KIPJIE_clean,O2,293.0,5.0,14.0,KIPJIE_clean_O2_293.0K_5.0bar_14.0/Output/System_0,0.5974966818,2.95096875,19.1191768217,13.3922761352,22.1041084812
HAJMAH_clean,O2,293.0,5.0,14.0,HAJMAH_clean_O2_293.0K_5.0bar_14.0/Output/System_0,0.564140842,0.9350638889,18.0518299742,12.6446391503,16.7949221187
EJESUJ_clean,O2,293.0,5.0,14.0,EJESUJ_clean_O2_293.0K_5.0bar_14.0/Output/System_0,1.2228278651,8.0588375,39.129024291,27.4084341127,17.0583722221
XOJWEZ_clean,O2,293.0,5.0,14.0,XOJWEZ_clean_O2_293.0K_5.0bar_14.0/Output/System_0,0.9355123345,0.6243513889,29.9352720878,20.9685507761,29.6195686482
OPIXUI_clean,O2,293.0,5.0,14.0,OPIXUI_clean_O2_293.0K_5.0bar_14.0/Output/System_0,0.9647584283,15.07655,30.8711119964,21.6240720149,22.3618245001
FUTYUQ_clean,O2,293.0,5.0,14.0,FUTYUQ_clean_O2_293.0K_5.0bar_14.0/Output/System_0,2.1068441471,5.7182888889,67.416484495,47.2227536176,47.7034806262
COKNAT_clean,O2,293.0,5.0,14.0,COKNAT_clean_O2_293.0K_5.0bar_14.0/Output/System_0,1.2732433805,3.72327,40.7422602854,28.5384462524,35.0488204681
ILIFUE_clean,O2,293.0,5.0,14.0,ILIFUE_clean_O2_293.0K_5.0bar_14.0/Output/System_0,0.9474240501,0.84558125,30.3164326949,21.235539682,38.3938837831
AHOKIR_clean,O2,293.0,5.0,14.0,AHOKIR_clean_O2_293.0K_5.0bar_14.0/Output/System_0,1.1383616215,0.7583285714,36.4262058555,25.5152097773,48.0214943726
IYOSUM_clean,O2,293.0,5.0,14.0,IYOSUM_clean_O2_293.0K_5.0bar_14.0/Output/System_0,2.2614142678,10.8705083333,72.3625428732,50.6872845542,47.8069250686
EZOBUR_clean,O2,293.0,5.0,14.0,EZOBUR_clean_O2_293.0K_5.0bar_14.0/Output/System_0,0.8380203777,5.502375,26.8156464628,18.7833684223,23.765980359
NATFAS_clean,O2,293.0,5.0,14.0,NATFAS_clean_O2_293.0K_5.0bar_14.0/Output/System_0,2.1688201528,12.084025,69.3996423064,48.6118823064,65.5333385077
VAMQOS_clean,O2,293.0,5.0,14.0,VAMQOS_clean_O2_293.0K_5.0bar_14.0/Output/System_0,1.0895432865,3.05909,34.8640777154,24.4209967991,28.7047070749
IZENUY_clean,O2,293.0,5.0,14.0,IZENUY_clean_O2_293.0K_5.0bar_14.0/Output/System_0,1.8797850425,10.75051875,60.150865618,42.1334563533,38.2412285016
FOCZAA_clean,O2,293.0,5.0,14.0,FOCZAA_clean_O2_293.0K_5.0bar_14.0/Output/System_0,1.4913143459,2.0870861111,47.7202694917,33.4262835811,46.6987883134
QUFTAM_clean,O2,293.0,5.0,14.0,QUFTAM_clean_O2_293.0K_5.0bar_14.0/Output/System_0,1.0466519108,1.3385055556,33.4916051643,23.4596305455,36.7356991842
RANNOM_clean,O2,293.0,5.0,14.0,RANNOM_clean_O2_293.0K_5.0bar_14.0/Output/System_0,1.1330821894,1.3509203704,36.2572703609,25.3968767123,35.0195894792
HAYLIE_clean,O2,293.0,5.0,14.0,HAYLIE_clean_O2_293.0K_5.0bar_14.0/Output/System_0,1.2244046067,1.80125,39.1794781288,27.4437751598,22.5732052888
ja4012707_si_003_clean,O2,293.0,5.0,14.0,ja4012707_si_003_clean_O2_293.0K_5.0bar_14.0/Output/System_0,1.9305290682,0.4380435,61.7746135462,43.2708317138,46.0824500877
WANKOO_clean,O2,293.0,5.0,14.0,WANKOO_clean_O2_293.0K_5.0bar_14.0/Output/System_0,0.2996098239,2.937325,9.5871548316,6.7154473257,13.9141178128
PUDSIR01_clean,O2,293.0,5.0,14.0,PUDSIR01_clean_O2_293.0K_5.0bar_14.0/Output/System_0,1.5024470674,7.2760875,48.0765032209,33.6758121311,34.7456238014
YOYTOX_clean,O2,293.0,5.0,14.0,YOYTOX_clean_O2_293.0K_5.0bar_14.0/Output/System_0,1.1851557358,6.2277958333,37.9235613576,26.5640519186,36.9869470726
ABEXOW_clean,O2,293.0,5.0,14.0,ABEXOW_clean_O2_293.0K_5.0bar_14.0/Output/System_0,0.7430346142,2.0864916667,23.776216014,16.6543598231,30.1848938958
AQOTIK_clean,O2,293.0,5.0,14.0,AQOTIK_clean_O2_293.0K_5.0bar_14.0/Output/System_0,1.7327859948,1.0799083333,55.4470724902,38.8386232631,57.2271616635
NIXGIM_clean,O2,293.0,5.0,14.0,NIXGIM_clean_O2_293.0K_5.0bar_14.0/Output/System_0,1.3875355179,10.9083,44.3994715305,31.1001874474,35.2712981809
YUTGEZ_clean,O2,293.0,5.0,14.0,YUTGEZ_clean_O2_293.0K_5.0bar_14.0/Output/System_0,0.4425063559,1.19685,14.1596723821,9.9183267299,12.8764457428
UMOBEF07_clean,O2,293.0,5.0,14.0,UMOBEF07_clean_O2_293.0K_5.0bar_14.0/Output/System_0,2.127850929,15.660325,68.0886763074,47.6935991175,34.2411145068
SIDCAL_clean,O2,293.0,5.0,14.0,SIDCAL_clean_O2_293.0K_5.0bar_14.0/Output/System_0,0.9662333221,2.3539791667,30.9183068274,21.6571302482,23.3440311937
ELILAN_clean,O2,293.0,5.0,14.0,ELILAN_clean_O2_293.0K_5.0bar_14.0/Output/System_0,1.322772067,1.2214791667,42.3271188161,29.6485810283,47.7863607486
