name,gas,temp,pressure,cutoff,path,abs_mol_per_kg_framework,abs_molecules_per_uc,abs_mg_per_g_framework,abs_cm3STP_per_g,abs_cm3STP_per_cm3
SUWZOB_clean,argon,273.0,0.05,14.0,SUWZOB_clean_argon_273.0K_0.05bar_14.0/Output/System_0,0.0633344642,0.295175,2.5300851751,1.4195771441,1.5487329655
ODEZAB_clean,argon,273.0,0.05,14.0,ODEZAB_clean_argon_273.0K_0.05bar_14.0/Output/System_0,0.0471191302,0.2712,1.8823150126,1.0561270412,0.8439470564
KOMHIF_clean,argon,273.0,0.05,14.0,KOMHIF_clean_argon_273.0K_0.05bar_14.0/Output/System_0,0.0952804649,0.3023166667,3.8062640099,2.1356140284,4.5008968208
SISFEH_clean,argon,273.0,0.05,14.0,SISFEH_clean_argon_273.0K_0.05bar_14.0/Output/System_0,0.0179211151,0.0183708333,0.7159127054,0.4016834389,0.6469831074
WEBLAQ_charged,argon,273.0,0.05,14.0,WEBLAQ_charged_argon_273.0K_0.05bar_14.0/Output/System_0,0.0446828499,0.37838125,1.7849904882,1.0015203142,1.4391746605
UVUDEW_clean,argon,273.0,0.05,14.0,UVUDEW_clean_argon_273.0K_0.05bar_14.0/Output/System_0,0.0078747941,0.0804,0.3145822763,0.1765054448,0.2514602535
WOJYEB_clean,argon,273.0,0.05,14.0,WOJYEB_clean_argon_273.0K_0.05bar_14.0/Output/System_0,0.1271662369,1.1909125,5.0800368321,2.85030095,4.3215389621
XEXLET_clean,argon,273.0,0.05,14.0,XEXLET_clean_argon_273.0K_0.05bar_14.0/Output/System_0,0.0139097831,0.0263,0.5556680135,0.3117735401,0.3855398841
ONUQOE_clean,argon,273.0,0.05,14.0,ONUQOE_clean_argon_273.0K_0.05bar_14.0/Output/System_0,0.0473076699,0.1470888889,1.8898467988,1.0603529667,1.4029846129
YOCNIP_clean,argon,273.0,0.05,14.0,YOCNIP_clean_argon_273.0K_0.05bar_14.0/Output/System_0,0.0425920682,0.09169,1.7014679405,0.9546575837,1.6591987449
IFEQER_clean,argon,273.0,0.05,14.0,IFEQER_clean_argon_273.0K_0.05bar_14.0/Output/System_0,0.01695965,0.0592604167,0.6775040998,0.3801331847,0.5988304541
WAVRIW_clean,argon,273.0,0.05,14.0,WAVRIW_clean_argon_273.0K_0.05bar_14.0/Output/System_0,0.0865983733,1.30465,3.4594318164,1.9410138388,1.8102959917
JAVTEG_clean,argon,273.0,0.05,14.0,JAVTEG_clean_argon_273.0K_0.05bar_14.0/Output/System_0,0.2076150446,0.2419890625,8.293805802,4.6534785747,6.8688798392
DUDKEU_clean,argon,273.0,0.05,14.0,DUDKEU_clean_argon_273.0K_0.05bar_14.0/Output/System_0,0.010527193,0.0542,0.4205403073,0.2359562493,0.3906513505
MAYJOM_clean,argon,273.0,0.05,14.0,MAYJOM_clean_argon_273.0K_0.05bar_14.0/Output/System_0,0.0359781395,0.1703583333,1.4372547165,0.8064131461,1.0099431205
WITJUG_clean,argon,273.0,0.05,14.0,WITJUG_clean_argon_273.0K_0.05bar_14.0/Output/System_0,0.039906641,0.1815125,1.5941904956,0.8944664841,0.9156225209
AWUPOZ_clean,argon,273.0,0.05,14.0,AWUPOZ_clean_argon_273.0K_0.05bar_14.0/Output/System_0,0.0231152219,0.086825,0.9234068844,0.518104023,0.183104704
YEKXET_clean,argon,273.0,0.05,14.0,YEKXET_clean_argon_273.0K_0.05bar_14.0/Output/System_0,0.0315891613,0.097375,1.2619238174,0.7080386963,0.6975983716
RAWZIA_clean,argon,273.0,0.05,14.0,RAWZIA_clean_argon_273.0K_0.05bar_14.0/Output/System_0,0.0918672909,0.107705,3.6699145373,2.0591112305,2.7471088392
HADXIW_clean,argon,273.0,0.05,14.0,HADXIW_clean_argon_273.0K_0.05bar_14.0/Output/System_0,0.0059368514,0.0051716667,0.2371653389,0.1330684428,0.3062160308
LUSHOX03_clean,argon,273.0,0.05,14.0,LUSHOX03_clean_argon_273.0K_0.05bar_14.0/Output/System_0,0.0385100946,0.0674861111,1.5384012602,0.863164327,1.0454912119
PUVJOG_clean,argon,273.0,0.05,14.0,PUVJOG_clean_argon_273.0K_0.05bar_14.0/Output/System_0,0.0232500727,0.0211133333,0.9287939059,0.5211265666,0.6076931335
QOFKUT_clean,argon,273.0,0.05,14.0,QOFKUT_clean_argon_273.0K_0.05bar_14.0/Output/System_0,0.0628715335,0.1125027778,2.5115920189,1.4092010263,1.8481848765
YARYEV_clean,argon,273.0,0.05,14.0,YARYEV_clean_argon_273.0K_0.05bar_14.0/Output/System_0,0.005837518,0.0042375,0.2331971698,0.1308419873,0.1469268684
SOZSAD_clean,argon,273.0,0.05,14.0,SOZSAD_clean_argon_273.0K_0.05bar_14.0/Output/System_0,0.0398348141,0.20248125,1.5913211547,0.8928565577,0.8746364706
NACZUP01_clean,argon,273.0,0.05,14.0,NACZUP01_clean_argon_273.0K_0.05bar_14.0/Output/System_0,0.892908481,3.358625,35.6699079981,20.0136290375,24.5665449765
YEKXOD_clean,argon,273.0,0.05,14.0,YEKXOD_clean_argon_273.0K_0.05bar_14.0/Output/System_0,0.0254050988,0.0647875,1.0148828859,0.5694292678,0.5564930372
jacs.6b02030_ja6b02030_si_002_clean,argon,273.0,0.05,14.0,jacs.6b02030_ja6b02030_si_002_clean_argon_273.0K_0.05bar_14.0/Output/System_0,0.017098492,0.12013125,0.6830505586,0.3832451851,0.6181801675
PEFJUF_clean,argon,273.0,0.05,14.0,PEFJUF_clean_argon_273.0K_0.05bar_14.0/Output/System_0,0.1414736372,0.39880625,5.6515888575,3.1709866724,3.7812799981
DOGBAE_clean,argon,273.0,0.05,14.0,DOGBAE_clean_argon_273.0K_0.05bar_14.0/Output/System_0,0.0327790524,0.62245,1.3094575851,0.7347088854,0.4070756896
HAJMIQ_clean,argon,273.0,0.05,14.0,HAJMIQ_clean_argon_273.0K_0.05bar_14.0/Output/System_0,0.036401046,0.3522875,1.4541489871,0.8158921631,0.7124342506
BUBTUP_clean,argon,273.0,0.05,14.0,BUBTUP_clean_argon_273.0K_0.05bar_14.0/Output/System_0,0.0216917186,0.1578375,0.8665407736,0.486197654,0.6026446415
LAGWIB_clean,argon,273.0,0.05,14.0,LAGWIB_clean_argon_273.0K_0.05bar_14.0/Output/System_0,0.0173645433,0.06085,0.6936787752,0.3892084521,0.3839543112
OTEGUR_clean,argon,273.0,0.05,14.0,OTEGUR_clean_argon_273.0K_0.05bar_14.0/Output/System_0,0.0584932053,0.1380125,2.3366865636,1.3110652841,1.782674344
RESSAK_clean,argon,273.0,0.05,14.0,RESSAK_clean_argon_273.0K_0.05bar_14.0/Output/System_0,0.0271667383,0.0214083333,1.0852568622,0.6089146137,0.7184053172
IHILUI_clean,argon,273.0,0.05,14.0,IHILUI_clean_argon_273.0K_0.05bar_14.0/Output/System_0,0.0090252881,0.0119625,0.3605422108,0.2022925896,0.4341740668
SURLEY_clean,argon,273.0,0.05,14.0,SURLEY_clean_argon_273.0K_0.05bar_14.0/Output/System_0,0.0647742003,0.56485,2.5875997545,1.4518473551,2.3539851542
