name,gas,temp,pressure,cutoff,path,abs_mol_per_kg_framework,abs_molecules_per_uc,abs_mg_per_g_framework,abs_cm3STP_per_g,abs_cm3STP_per_cm3
ADOCEC_clean,argon,273.0,5.0,14.0,ADOCEC_clean_argon_273.0K_5.0bar_14.0/Output/System_0,1.3956526202,5.507725,55.7535308703,31.2821239804,48.0314021612
DURDIF_clean,argon,273.0,5.0,14.0,DURDIF_clean_argon_273.0K_5.0bar_14.0/Output/System_0,2.8245513362,3.1134666667,112.8351767782,63.3094251472,46.5414998705
EREFEN01_SL,argon,273.0,5.0,14.0,EREFEN01_SL_argon_273.0K_5.0bar_14.0/Output/System_0,3.172330329,5.1991925926,126.7282519822,71.1045350572,80.8363572306
BUCWAZ_clean,argon,273.0,5.0,14.0,BUCWAZ_clean_argon_273.0K_5.0bar_14.0/Output/System_0,1.9521420541,6.14060625,77.9841707779,43.7552646568,43.1676244743
ZESFUY_clean,argon,273.0,5.0,14.0,ZESFUY_clean_argon_273.0K_5.0bar_14.0/Output/System_0,2.5124078501,1.3060833333,100.3656687955,56.31304862,48.7552861227
cm503311x_aloh225K_clean,argon,273.0,5.0,14.0,cm503311x_aloh225K_clean_argon_273.0K_5.0bar_14.0/Output/System_0,3.1645576824,2.5704366667,126.4177502975,70.9303191457,67.3506212496
IWAYIO_clean,argon,273.0,5.0,14.0,IWAYIO_clean_argon_273.0K_5.0bar_14.0/Output/System_0,1.4367775324,25.8424,57.3963888638,32.2038967656,39.3594420567
LABNUA_clean,argon,273.0,5.0,14.0,LABNUA_clean_argon_273.0K_5.0bar_14.0/Output/System_0,1.2484413801,20.873225,49.8727362532,27.9825348164,48.0178471522
RAXBOJ_clean,argon,273.0,5.0,14.0,RAXBOJ_clean_argon_273.0K_5.0bar_14.0/Output/System_0,0.5689309055,3.1443833333,22.7276518142,12.7520035186,31.11031819
HUCXIO_clean,argon,273.0,5.0,14.0,HUCXIO_clean_argon_273.0K_5.0bar_14.0/Output/System_0,1.9266324594,4.35293125,76.9651134864,43.1834932186,55.1711007946
CUWXAV_clean,argon,273.0,5.0,14.0,CUWXAV_clean_argon_273.0K_5.0bar_14.0/Output/System_0,2.3191863926,10.2097666667,92.6468580111,51.9821875576,68.0289367488
FOFCIO_clean,argon,273.0,5.0,14.0,FOFCIO_clean_argon_273.0K_5.0bar_14.0/Output/System_0,0.9837297137,1.7863694444,39.2980346033,22.0492939453,38.4537142404
IWELIG01_clean,argon,273.0,5.0,14.0,IWELIG01_clean_argon_273.0K_5.0bar_14.0/Output/System_0,2.4640477521,5.036559375,98.4337796016,55.2291065569,103.1664793401
CAZNEY_clean,argon,273.0,5.0,14.0,CAZNEY_clean_argon_273.0K_5.0bar_14.0/Output/System_0,2.757134305,6.3175,110.1420012157,61.7983414449,51.4195208793
IHILUI_clean,argon,273.0,5.0,14.0,IHILUI_clean_argon_273.0K_5.0bar_14.0/Output/System_0,0.6163686044,0.8169611111,24.6226930088,13.8152709507,29.6512708935
CUVHIL02_clean_h,argon,273.0,5.0,14.0,CUVHIL02_clean_h_argon_273.0K_5.0bar_14.0/Output/System_0,0.8723584186,3.8997833333,34.8489741047,19.5530204368,32.4160357797
DUXMAL_clean,argon,273.0,5.0,14.0,DUXMAL_clean_argon_273.0K_5.0bar_14.0/Output/System_0,3.7227644007,10.1009708333,148.7169922794,83.4419509914,96.7019457333
FUTYEA_clean,argon,273.0,5.0,14.0,FUTYEA_clean_argon_273.0K_5.0bar_14.0/Output/System_0,3.5570281815,3.877525,142.0961617957,79.7271433943,82.6747392427
GIQXIO_clean,argon,273.0,5.0,14.0,GIQXIO_clean_argon_273.0K_5.0bar_14.0/Output/System_0,1.5103461688,2.3217722222,60.3353087512,33.852862398,61.1143360805
cm500700z_si_002_clean,argon,273.0,5.0,14.0,cm500700z_si_002_clean_argon_273.0K_5.0bar_14.0/Output/System_0,3.5868489408,8.5131375,143.2874414869,80.3955451693,74.426362262
COTXOA_clean,argon,273.0,5.0,14.0,COTXOA_clean_argon_273.0K_5.0bar_14.0/Output/System_0,2.9707999223,10.61518125,118.6775152965,66.5874374096,72.2153777426
TADWOM_clean,argon,273.0,5.0,14.0,TADWOM_clean_argon_273.0K_5.0bar_14.0/Output/System_0,2.594535088,22.44775,103.6464876945,58.1538465382,51.1190169287
EXEQAA_clean,argon,273.0,5.0,14.0,EXEQAA_clean_argon_273.0K_5.0bar_14.0/Output/System_0,2.9770999784,8.0406916667,118.929189939,66.728646715,68.3936873567
GAJZIC_clean,argon,273.0,5.0,14.0,GAJZIC_clean_argon_273.0K_5.0bar_14.0/Output/System_0,0.8426775184,1.2488694444,33.6632815064,18.8877534612,29.8712044909
DANZEZ_charged,argon,273.0,5.0,14.0,DANZEZ_charged_argon_273.0K_5.0bar_14.0/Output/System_0,1.5280483495,7.6163333333,61.0424754639,34.2496386458,33.6370286306
FAVDEO_clean,argon,273.0,5.0,14.0,FAVDEO_clean_argon_273.0K_5.0bar_14.0/Output/System_0,1.0359557517,23.408625,41.384360368,23.2198870937,55.3075642937
GIFKIP_clean,argon,273.0,5.0,14.0,GIFKIP_clean_argon_273.0K_5.0bar_14.0/Output/System_0,1.4775752384,0.5782927083,59.026175622,33.1183355578,41.8681387812
HUZSUR_clean,argon,273.0,5.0,14.0,HUZSUR_clean_argon_273.0K_5.0bar_14.0/Output/System_0,1.8692163919,4.59819375,74.6714564255,41.8965708761,37.2881377108
EVIMUT_clean,argon,273.0,5.0,14.0,EVIMUT_clean_argon_273.0K_5.0bar_14.0/Output/System_0,1.6567073657,2.5526861111,66.1821458461,37.1333987163,36.7404005216
AZEBUE_clean,argon,273.0,5.0,14.0,AZEBUE_clean_argon_273.0K_5.0bar_14.0/Output/System_0,1.8002318525,6.0508583333,71.9156620452,40.3503530829,73.3679437094
GULBAR_clean,argon,273.0,5.0,14.0,GULBAR_clean_argon_273.0K_5.0bar_14.0/Output/System_0,2.4539793001,5.331428125,98.0315650822,55.0034325186,79.5970571437
ENEQUL_clean,argon,273.0,5.0,14.0,ENEQUL_clean_argon_273.0K_5.0bar_14.0/Output/System_0,2.1356888809,4.972375,85.3164994136,47.8692787806,46.337289672
FUHNIH_clean,argon,273.0,5.0,14.0,FUHNIH_clean_argon_273.0K_5.0bar_14.0/Output/System_0,3.1570904728,10.8758625,126.1194502084,70.7629492908,82.3435864134
GULWAM_clean,argon,273.0,5.0,14.0,GULWAM_clean_argon_273.0K_5.0bar_14.0/Output/System_0,2.1827800617,13.981225,87.1976979052,48.9247793655,37.0290694019
WANBIY_clean,argon,273.0,5.0,14.0,WANBIY_clean_argon_273.0K_5.0bar_14.0/Output/System_0,0.1560830626,5.5526,6.2352061831,3.4984419788,11.6096104621
IDUDIW_clean,argon,273.0,5.0,14.0,IDUDIW_clean_argon_273.0K_5.0bar_14.0/Output/System_0,3.240709262,3.9631740741,129.4598536002,72.6371788045,79.4420917647
WEBJIY_clean,argon,273.0,5.0,14.0,WEBJIY_clean_argon_273.0K_5.0bar_14.0/Output/System_0,2.8102067705,35.3417666667,112.2621400683,62.9879063999,62.1847039571
ETEKAQ01_manual,argon,273.0,5.0,14.0,ETEKAQ01_manual_argon_273.0K_5.0bar_14.0/Output/System_0,1.6000874561,1.4446333333,63.9202936963,35.864321435,42.0120874246
FEBXIV_clean,argon,273.0,5.0,14.0,FEBXIV_clean_argon_273.0K_5.0bar_14.0/Output/System_0,2.1869766681,8.3172,87.3653439362,49.0188419988,14.3961198484
DAMYOI_clean,argon,273.0,5.0,14.0,DAMYOI_clean_argon_273.0K_5.0bar_14.0/Output/System_0,2.0853170672,13.1107875,83.3042461994,46.7402461697,38.9491473543
