name,gas,temp,pressure,cutoff,path,henry_coeff
HAJYEZ_clean,argon,313.0,5.0,14.0,HAJYEZ_clean_argon_313.0K_5.0bar_14.0/Output/System_0,4.96989e-06
FUDGES_clean,argon,313.0,5.0,14.0,FUDGES_clean_argon_313.0K_5.0bar_14.0/Output/System_0,2.93107e-06
HIWLOQ_clean,argon,313.0,5.0,14.0,HIWLOQ_clean_argon_313.0K_5.0bar_14.0/Output/System_0,2.9573e-06
DITJOH_clean,argon,313.0,5.0,14.0,DITJOH_clean_argon_313.0K_5.0bar_14.0/Output/System_0,2.21633e-06
VUGXUS_clean,argon,313.0,5.0,14.0,VUGXUS_clean_argon_313.0K_5.0bar_14.0/Output/System_0,3.35552e-06
EZOBUR_clean,argon,313.0,5.0,14.0,EZOBUR_clean_argon_313.0K_5.0bar_14.0/Output/System_0,1.81861e-06
CEXHET_clean,argon,313.0,5.0,14.0,CEXHET_clean_argon_313.0K_5.0bar_14.0/Output/System_0,2.62267e-06
HEGPAL_clean,argon,313.0,5.0,14.0,HEGPAL_clean_argon_313.0K_5.0bar_14.0/Output/System_0,1.27111e-06
TAJXIO04_clean,argon,313.0,5.0,14.0,TAJXIO04_clean_argon_313.0K_5.0bar_14.0/Output/System_0,6.21508e-08
DITYEM_clean,argon,313.0,5.0,14.0,DITYEM_clean_argon_313.0K_5.0bar_14.0/Output/System_0,4.93451e-07
ZARTAP03_clean,argon,313.0,5.0,14.0,ZARTAP03_clean_argon_313.0K_5.0bar_14.0/Output/System_0,1.32822e-06
TIDKAS_clean,argon,313.0,5.0,14.0,TIDKAS_clean_argon_313.0K_5.0bar_14.0/Output/System_0,2.36335e-06
VEBHUG_SL,argon,313.0,5.0,14.0,VEBHUG_SL_argon_313.0K_5.0bar_14.0/Output/System_0,2.35292e-06
IXECET_clean,argon,313.0,5.0,14.0,IXECET_clean_argon_313.0K_5.0bar_14.0/Output/System_0,2.49189e-06
QIXNES_clean,argon,313.0,5.0,14.0,QIXNES_clean_argon_313.0K_5.0bar_14.0/Output/System_0,2.9913e-06
REHHUJ_clean,argon,313.0,5.0,14.0,REHHUJ_clean_argon_313.0K_5.0bar_14.0/Output/System_0,3.47327e-06
TILBOH_clean,argon,313.0,5.0,14.0,TILBOH_clean_argon_313.0K_5.0bar_14.0/Output/System_0,1.26424e-06
jp102463p_si_004_clean,argon,313.0,5.0,14.0,jp102463p_si_004_clean_argon_313.0K_5.0bar_14.0/Output/System_0,2.98927e-06
LIVTIT_clean,argon,313.0,5.0,14.0,LIVTIT_clean_argon_313.0K_5.0bar_14.0/Output/System_0,3.05784e-06
DONKOI_clean,argon,313.0,5.0,14.0,DONKOI_clean_argon_313.0K_5.0bar_14.0/Output/System_0,2.58221e-06
BEXQIF_clean,argon,313.0,5.0,14.0,BEXQIF_clean_argon_313.0K_5.0bar_14.0/Output/System_0,1.85729e-06
MAKFIQ_clean,argon,313.0,5.0,14.0,MAKFIQ_clean_argon_313.0K_5.0bar_14.0/Output/System_0,1.94439e-06
SANHIB_clean,argon,313.0,5.0,14.0,SANHIB_clean_argon_313.0K_5.0bar_14.0/Output/System_0,4.3364e-06
PYDCUT_clean,argon,313.0,5.0,14.0,PYDCUT_clean_argon_313.0K_5.0bar_14.0/Output/System_0,2.59401e-06
ZEVXAB_clean,argon,313.0,5.0,14.0,ZEVXAB_clean_argon_313.0K_5.0bar_14.0/Output/System_0,2.65661e-06
RIPKIM_clean,argon,313.0,5.0,14.0,RIPKIM_clean_argon_313.0K_5.0bar_14.0/Output/System_0,9.89521e-07
UCOJAZ_clean,argon,313.0,5.0,14.0,UCOJAZ_clean_argon_313.0K_5.0bar_14.0/Output/System_0,1.82792e-06
KOVGOT_clean,argon,313.0,5.0,14.0,KOVGOT_clean_argon_313.0K_5.0bar_14.0/Output/System_0,8.43455e-07
OFODET_clean,argon,313.0,5.0,14.0,OFODET_clean_argon_313.0K_5.0bar_14.0/Output/System_0,2.83997e-06
LAFRIV_manual,argon,313.0,5.0,14.0,LAFRIV_manual_argon_313.0K_5.0bar_14.0/Output/System_0,4.29735e-06
XUGROI_clean,argon,313.0,5.0,14.0,XUGROI_clean_argon_313.0K_5.0bar_14.0/Output/System_0,3.6033e-06
KALGEL_clean,argon,313.0,5.0,14.0,KALGEL_clean_argon_313.0K_5.0bar_14.0/Output/System_0,4.14785e-06
DEBWAK_clean,argon,313.0,5.0,14.0,DEBWAK_clean_argon_313.0K_5.0bar_14.0/Output/System_0,1.56389e-06
COWDEZ_clean,argon,313.0,5.0,14.0,COWDEZ_clean_argon_313.0K_5.0bar_14.0/Output/System_0,1.472e-06
TIRHIL_clean,argon,313.0,5.0,14.0,TIRHIL_clean_argon_313.0K_5.0bar_14.0/Output/System_0,1.13025e-06
jacs.6b08724_ja6b08724_si_013_clean,argon,313.0,5.0,14.0,jacs.6b08724_ja6b08724_si_013_clean_argon_313.0K_5.0bar_14.0/Output/System_0,2.79658e-06
UMODEH_clean,argon,313.0,5.0,14.0,UMODEH_clean_argon_313.0K_5.0bar_14.0/Output/System_0,3.08402e-06
GAHXUL_clean,argon,313.0,5.0,14.0,GAHXUL_clean_argon_313.0K_5.0bar_14.0/Output/System_0,2.2448e-06
XUFWIF_clean,argon,313.0,5.0,14.0,XUFWIF_clean_argon_313.0K_5.0bar_14.0/Output/System_0,5.94084e-06
GAJZEY_clean,argon,313.0,5.0,14.0,GAJZEY_clean_argon_313.0K_5.0bar_14.0/Output/System_0,9.75531e-07
CUXJAI_clean,argon,313.0,5.0,14.0,CUXJAI_clean_argon_313.0K_5.0bar_14.0/Output/System_0,2.01294e-06
VUHMOC_clean,argon,313.0,5.0,14.0,VUHMOC_clean_argon_313.0K_5.0bar_14.0/Output/System_0,1.83769e-06
OREZES_clean,argon,313.0,5.0,14.0,OREZES_clean_argon_313.0K_5.0bar_14.0/Output/System_0,3.76066e-07
BIWSEG_ion_b,argon,313.0,5.0,14.0,BIWSEG_ion_b_argon_313.0K_5.0bar_14.0/Output/System_0,1.84112e-05
TUJGAI_clean,argon,313.0,5.0,14.0,TUJGAI_clean_argon_313.0K_5.0bar_14.0/Output/System_0,1.67344e-05
XICNOO02_clean,argon,313.0,5.0,14.0,XICNOO02_clean_argon_313.0K_5.0bar_14.0/Output/System_0,1.51896e-06
TAJXIO01_clean,argon,313.0,5.0,14.0,TAJXIO01_clean_argon_313.0K_5.0bar_14.0/Output/System_0,8.65272e-08
XOFPEP_clean,argon,313.0,5.0,14.0,XOFPEP_clean_argon_313.0K_5.0bar_14.0/Output/System_0,1.14128e-06
VUGWUR_clean,argon,313.0,5.0,14.0,VUGWUR_clean_argon_313.0K_5.0bar_14.0/Output/System_0,3.53372e-06
IBABUL_clean,argon,313.0,5.0,14.0,IBABUL_clean_argon_313.0K_5.0bar_14.0/Output/System_0,3.6929e-06
XITYOP_clean,argon,313.0,5.0,14.0,XITYOP_clean_argon_313.0K_5.0bar_14.0/Output/System_0,4.04444e-06
OZUKUR01_clean,argon,313.0,5.0,14.0,OZUKUR01_clean_argon_313.0K_5.0bar_14.0/Output/System_0,1.60855e-06
GUVKUE_clean,argon,313.0,5.0,14.0,GUVKUE_clean_argon_313.0K_5.0bar_14.0/Output/System_0,1.85828e-06
RIFGAQ_clean,argon,313.0,5.0,14.0,RIFGAQ_clean_argon_313.0K_5.0bar_14.0/Output/System_0,3.43645e-06
HIFTOG01_clean,argon,313.0,5.0,14.0,HIFTOG01_clean_argon_313.0K_5.0bar_14.0/Output/System_0,1.99074e-06
acs.inorgchem.6b00136_ic6b00136_si_002_clean,argon,313.0,5.0,14.0,acs.inorgchem.6b00136_ic6b00136_si_002_clean_argon_313.0K_5.0bar_14.0/Output/System_0,5.87381e-06
BUXZAX_clean,argon,313.0,5.0,14.0,BUXZAX_clean_argon_313.0K_5.0bar_14.0/Output/System_0,2.05773e-06
FIPWOS_clean,argon,313.0,5.0,14.0,FIPWOS_clean_argon_313.0K_5.0bar_14.0/Output/System_0,5.45759e-06
XOHTUJ_clean,argon,313.0,5.0,14.0,XOHTUJ_clean_argon_313.0K_5.0bar_14.0/Output/System_0,1.64849e-06
KEYMUY_clean,argon,313.0,5.0,14.0,KEYMUY_clean_argon_313.0K_5.0bar_14.0/Output/System_0,3.36285e-06
MADVUJ_clean,argon,313.0,5.0,14.0,MADVUJ_clean_argon_313.0K_5.0bar_14.0/Output/System_0,1.93131e-06
IYUHOA_clean,argon,313.0,5.0,14.0,IYUHOA_clean_argon_313.0K_5.0bar_14.0/Output/System_0,5.02621e-06
XAPSIS_clean,argon,313.0,5.0,14.0,XAPSIS_clean_argon_313.0K_5.0bar_14.0/Output/System_0,3.11804e-06
GEDRAK_clean,argon,313.0,5.0,14.0,GEDRAK_clean_argon_313.0K_5.0bar_14.0/Output/System_0,4.02325e-06
KINROQ_clean,argon,313.0,5.0,14.0,KINROQ_clean_argon_313.0K_5.0bar_14.0/Output/System_0,7.29605e-07
MOYZIK_clean,argon,313.0,5.0,14.0,MOYZIK_clean_argon_313.0K_5.0bar_14.0/Output/System_0,3.84354e-06
NOSTUM01_clean,argon,313.0,5.0,14.0,NOSTUM01_clean_argon_313.0K_5.0bar_14.0/Output/System_0,4.15626e-06
WUSXEP_clean,argon,313.0,5.0,14.0,WUSXEP_clean_argon_313.0K_5.0bar_14.0/Output/System_0,4.15088e-06
QISNAJ_clean,argon,313.0,5.0,14.0,QISNAJ_clean_argon_313.0K_5.0bar_14.0/Output/System_0,1.60743e-06
MITSAK_clean,argon,313.0,5.0,14.0,MITSAK_clean_argon_313.0K_5.0bar_14.0/Output/System_0,3.23672e-06
VAKNED_clean,argon,313.0,5.0,14.0,VAKNED_clean_argon_313.0K_5.0bar_14.0/Output/System_0,3.18435e-06
YIWNIB_clean,argon,313.0,5.0,14.0,YIWNIB_clean_argon_313.0K_5.0bar_14.0/Output/System_0,8.16419e-07
ETEJIX01_clean,argon,313.0,5.0,14.0,ETEJIX01_clean_argon_313.0K_5.0bar_14.0/Output/System_0,2.51632e-06
YIXZEM_clean,argon,313.0,5.0,14.0,YIXZEM_clean_argon_313.0K_5.0bar_14.0/Output/System_0,1.25107e-06
JIVQOU_clean,argon,313.0,5.0,14.0,JIVQOU_clean_argon_313.0K_5.0bar_14.0/Output/System_0,1.84479e-05
GAXQIH_clean,argon,313.0,5.0,14.0,GAXQIH_clean_argon_313.0K_5.0bar_14.0/Output/System_0,1.82252e-06
HAWWAF_clean,argon,313.0,5.0,14.0,HAWWAF_clean_argon_313.0K_5.0bar_14.0/Output/System_0,4.39384e-06
SOVHOA_clean,argon,313.0,5.0,14.0,SOVHOA_clean_argon_313.0K_5.0bar_14.0/Output/System_0,1.73699e-06
WEVRUK_clean,argon,313.0,5.0,14.0,WEVRUK_clean_argon_313.0K_5.0bar_14.0/Output/System_0,4.98201e-07
BIQHEQ_clean,argon,313.0,5.0,14.0,BIQHEQ_clean_argon_313.0K_5.0bar_14.0/Output/System_0,4.84075e-06
EHAGEB_clean,argon,313.0,5.0,14.0,EHAGEB_clean_argon_313.0K_5.0bar_14.0/Output/System_0,1.23793e-06
FOKYEL_clean,argon,313.0,5.0,14.0,FOKYEL_clean_argon_313.0K_5.0bar_14.0/Output/System_0,3.42853e-06
ESURER01_clean,argon,313.0,5.0,14.0,ESURER01_clean_argon_313.0K_5.0bar_14.0/Output/System_0,2.82127e-06
SUCLOT_clean,argon,313.0,5.0,14.0,SUCLOT_clean_argon_313.0K_5.0bar_14.0/Output/System_0,2.25321e-06
RUYQOT_clean,argon,313.0,5.0,14.0,RUYQOT_clean_argon_313.0K_5.0bar_14.0/Output/System_0,1.63125e-06
VASFUT_clean,argon,313.0,5.0,14.0,VASFUT_clean_argon_313.0K_5.0bar_14.0/Output/System_0,1.46528e-06
FEYQUW_clean,argon,313.0,5.0,14.0,FEYQUW_clean_argon_313.0K_5.0bar_14.0/Output/System_0,1.64552e-06
KEYFUR_clean,argon,313.0,5.0,14.0,KEYFUR_clean_argon_313.0K_5.0bar_14.0/Output/System_0,6.63013e-07
LOTDIJ_clean,argon,313.0,5.0,14.0,LOTDIJ_clean_argon_313.0K_5.0bar_14.0/Output/System_0,4.33383e-06
IWAYEK_clean,argon,313.0,5.0,14.0,IWAYEK_clean_argon_313.0K_5.0bar_14.0/Output/System_0,1.0052e-06
FAHQIR_clean,argon,313.0,5.0,14.0,FAHQIR_clean_argon_313.0K_5.0bar_14.0/Output/System_0,3.69644e-06
ARINUL_clean,argon,313.0,5.0,14.0,ARINUL_clean_argon_313.0K_5.0bar_14.0/Output/System_0,2.25496e-06
AWIBAL_clean,argon,313.0,5.0,14.0,AWIBAL_clean_argon_313.0K_5.0bar_14.0/Output/System_0,3.564e-06
IXIPIO_clean,argon,313.0,5.0,14.0,IXIPIO_clean_argon_313.0K_5.0bar_14.0/Output/System_0,3.45102e-07
KOJZOZ_clean,argon,313.0,5.0,14.0,KOJZOZ_clean_argon_313.0K_5.0bar_14.0/Output/System_0,1.26118e-06
XAMDUM02_clean,argon,313.0,5.0,14.0,XAMDUM02_clean_argon_313.0K_5.0bar_14.0/Output/System_0,3.4589e-06
QEPZOB_clean,argon,313.0,5.0,14.0,QEPZOB_clean_argon_313.0K_5.0bar_14.0/Output/System_0,1.88249e-06
LUQGAG_clean,argon,313.0,5.0,14.0,LUQGAG_clean_argon_313.0K_5.0bar_14.0/Output/System_0,3.08967e-06
ZECKID_clean,argon,313.0,5.0,14.0,ZECKID_clean_argon_313.0K_5.0bar_14.0/Output/System_0,1.70317e-06
FALROB_clean,argon,313.0,5.0,14.0,FALROB_clean_argon_313.0K_5.0bar_14.0/Output/System_0,3.97874e-06
HELDOT_clean,argon,313.0,5.0,14.0,HELDOT_clean_argon_313.0K_5.0bar_14.0/Output/System_0,2.34241e-06
c5gc02393a_c5gc02393a2_clean,argon,313.0,5.0,14.0,c5gc02393a_c5gc02393a2_clean_argon_313.0K_5.0bar_14.0/Output/System_0,2.55593e-06
LEDLAJ_clean,argon,313.0,5.0,14.0,LEDLAJ_clean_argon_313.0K_5.0bar_14.0/Output/System_0,2.16672e-06
LABRUE_clean,argon,313.0,5.0,14.0,LABRUE_clean_argon_313.0K_5.0bar_14.0/Output/System_0,2.67192e-06
IHUTIQ_clean,argon,313.0,5.0,14.0,IHUTIQ_clean_argon_313.0K_5.0bar_14.0/Output/System_0,9.73358e-07
LUDVOV_clean,argon,313.0,5.0,14.0,LUDVOV_clean_argon_313.0K_5.0bar_14.0/Output/System_0,1.32332e-06
RUYTIQ_clean,argon,313.0,5.0,14.0,RUYTIQ_clean_argon_313.0K_5.0bar_14.0/Output/System_0,1.59618e-06
HUQHUY_clean,argon,313.0,5.0,14.0,HUQHUY_clean_argon_313.0K_5.0bar_14.0/Output/System_0,2.68025e-06
HAJMIQ_clean,argon,313.0,5.0,14.0,HAJMIQ_clean_argon_313.0K_5.0bar_14.0/Output/System_0,3.29235e-06
MINVUA_SL,argon,313.0,5.0,14.0,MINVUA_SL_argon_313.0K_5.0bar_14.0/Output/System_0,2.64288e-06
WEHJOK_clean,argon,313.0,5.0,14.0,WEHJOK_clean_argon_313.0K_5.0bar_14.0/Output/System_0,2.7196e-06
DUQRUD_clean,argon,313.0,5.0,14.0,DUQRUD_clean_argon_313.0K_5.0bar_14.0/Output/System_0,1.23717e-06
LUDVIP_clean,argon,313.0,5.0,14.0,LUDVIP_clean_argon_313.0K_5.0bar_14.0/Output/System_0,1.4e-06
QARLON_clean,argon,313.0,5.0,14.0,QARLON_clean_argon_313.0K_5.0bar_14.0/Output/System_0,1.62708e-06
HURGUX_clean,argon,313.0,5.0,14.0,HURGUX_clean_argon_313.0K_5.0bar_14.0/Output/System_0,3.81176e-06
LAQZOV_clean,argon,313.0,5.0,14.0,LAQZOV_clean_argon_313.0K_5.0bar_14.0/Output/System_0,2.39287e-06
QIYDOT_clean,argon,313.0,5.0,14.0,QIYDOT_clean_argon_313.0K_5.0bar_14.0/Output/System_0,3.16117e-06
XIGHEB_clean,argon,313.0,5.0,14.0,XIGHEB_clean_argon_313.0K_5.0bar_14.0/Output/System_0,1.1987e-06
NUYQUU_clean,argon,313.0,5.0,14.0,NUYQUU_clean_argon_313.0K_5.0bar_14.0/Output/System_0,2.95438e-06
GUXSEY_clean,argon,313.0,5.0,14.0,GUXSEY_clean_argon_313.0K_5.0bar_14.0/Output/System_0,5.08833e-06
GURPIT_clean,argon,313.0,5.0,14.0,GURPIT_clean_argon_313.0K_5.0bar_14.0/Output/System_0,1.30399e-06
WAVQIV_ion_b,argon,313.0,5.0,14.0,WAVQIV_ion_b_argon_313.0K_5.0bar_14.0/Output/System_0,1.39846e-06
RUPTED_clean,argon,313.0,5.0,14.0,RUPTED_clean_argon_313.0K_5.0bar_14.0/Output/System_0,6.03749e-07
DOMFUI_clean,argon,313.0,5.0,14.0,DOMFUI_clean_argon_313.0K_5.0bar_14.0/Output/System_0,3.20066e-06
SUHBAA_clean,argon,313.0,5.0,14.0,SUHBAA_clean_argon_313.0K_5.0bar_14.0/Output/System_0,1.80789e-06
QUNVIG_clean,argon,313.0,5.0,14.0,QUNVIG_clean_argon_313.0K_5.0bar_14.0/Output/System_0,1.80485e-06
DEKPUF_clean,argon,313.0,5.0,14.0,DEKPUF_clean_argon_313.0K_5.0bar_14.0/Output/System_0,2.27448e-06
WUTCET_clean,argon,313.0,5.0,14.0,WUTCET_clean_argon_313.0K_5.0bar_14.0/Output/System_0,4.10996e-06
GONSUZ_clean,argon,313.0,5.0,14.0,GONSUZ_clean_argon_313.0K_5.0bar_14.0/Output/System_0,2.3445e-06
LADQOZ_clean,argon,313.0,5.0,14.0,LADQOZ_clean_argon_313.0K_5.0bar_14.0/Output/System_0,2.85641e-06
OTEHAY_clean,argon,313.0,5.0,14.0,OTEHAY_clean_argon_313.0K_5.0bar_14.0/Output/System_0,4.30712e-06
QAWDID_clean,argon,313.0,5.0,14.0,QAWDID_clean_argon_313.0K_5.0bar_14.0/Output/System_0,2.05373e-06
OPAMOI_clean,argon,313.0,5.0,14.0,OPAMOI_clean_argon_313.0K_5.0bar_14.0/Output/System_0,2.22543e-06
KAGWEW_clean,argon,313.0,5.0,14.0,KAGWEW_clean_argon_313.0K_5.0bar_14.0/Output/System_0,6.79435e-07
ROYJUM_clean,argon,313.0,5.0,14.0,ROYJUM_clean_argon_313.0K_5.0bar_14.0/Output/System_0,5.25727e-06
POFGUO_clean,argon,313.0,5.0,14.0,POFGUO_clean_argon_313.0K_5.0bar_14.0/Output/System_0,4.84184e-06
WUZDOL_clean,argon,313.0,5.0,14.0,WUZDOL_clean_argon_313.0K_5.0bar_14.0/Output/System_0,7.61383e-07
FUSNIR_clean,argon,313.0,5.0,14.0,FUSNIR_clean_argon_313.0K_5.0bar_14.0/Output/System_0,1.03927e-06
XAKZEP_clean,argon,313.0,5.0,14.0,XAKZEP_clean_argon_313.0K_5.0bar_14.0/Output/System_0,2.72042e-06
YAGHUM_clean,argon,313.0,5.0,14.0,YAGHUM_clean_argon_313.0K_5.0bar_14.0/Output/System_0,2.58357e-06
PEMREG_clean,argon,313.0,5.0,14.0,PEMREG_clean_argon_313.0K_5.0bar_14.0/Output/System_0,2.1566e-06
JADBEY_clean,argon,313.0,5.0,14.0,JADBEY_clean_argon_313.0K_5.0bar_14.0/Output/System_0,2.92797e-06
CUWXID_clean,argon,313.0,5.0,14.0,CUWXID_clean_argon_313.0K_5.0bar_14.0/Output/System_0,2.77116e-06
BELJIL_clean,argon,313.0,5.0,14.0,BELJIL_clean_argon_313.0K_5.0bar_14.0/Output/System_0,1.09009e-06
ILIFUE_clean,argon,313.0,5.0,14.0,ILIFUE_clean_argon_313.0K_5.0bar_14.0/Output/System_0,2.8056e-06
XADGAM_clean,argon,313.0,5.0,14.0,XADGAM_clean_argon_313.0K_5.0bar_14.0/Output/System_0,8.42639e-06
FUSMOW_clean,argon,313.0,5.0,14.0,FUSMOW_clean_argon_313.0K_5.0bar_14.0/Output/System_0,1.0297e-06
INOMIJ_clean,argon,313.0,5.0,14.0,INOMIJ_clean_argon_313.0K_5.0bar_14.0/Output/System_0,2.83136e-06
UDAMET_clean,argon,313.0,5.0,14.0,UDAMET_clean_argon_313.0K_5.0bar_14.0/Output/System_0,3.76317e-07
VIYMAT_clean,argon,313.0,5.0,14.0,VIYMAT_clean_argon_313.0K_5.0bar_14.0/Output/System_0,2.60191e-06
ic501849g_si_002_clean,argon,313.0,5.0,14.0,ic501849g_si_002_clean_argon_313.0K_5.0bar_14.0/Output/System_0,2.42965e-06
ATEZEG_clean,argon,313.0,5.0,14.0,ATEZEG_clean_argon_313.0K_5.0bar_14.0/Output/System_0,3.51082e-06
MODJOG_clean,argon,313.0,5.0,14.0,MODJOG_clean_argon_313.0K_5.0bar_14.0/Output/System_0,1.48091e-06
MUGHED_clean,argon,313.0,5.0,14.0,MUGHED_clean_argon_313.0K_5.0bar_14.0/Output/System_0,3.65381e-06
BUSNAF_clean,argon,313.0,5.0,14.0,BUSNAF_clean_argon_313.0K_5.0bar_14.0/Output/System_0,1.13594e-06
BIYTAG_clean,argon,313.0,5.0,14.0,BIYTAG_clean_argon_313.0K_5.0bar_14.0/Output/System_0,1.33617e-06
EGOXII_clean,argon,313.0,5.0,14.0,EGOXII_clean_argon_313.0K_5.0bar_14.0/Output/System_0,3.55654e-06
FOQNOQ02_clean,argon,313.0,5.0,14.0,FOQNOQ02_clean_argon_313.0K_5.0bar_14.0/Output/System_0,3.49297e-06
EKUPEG_clean,argon,313.0,5.0,14.0,EKUPEG_clean_argon_313.0K_5.0bar_14.0/Output/System_0,1.03674e-06
VUKTEC_clean,argon,313.0,5.0,14.0,VUKTEC_clean_argon_313.0K_5.0bar_14.0/Output/System_0,2.99791e-06
SOHNEJ_clean,argon,313.0,5.0,14.0,SOHNEJ_clean_argon_313.0K_5.0bar_14.0/Output/System_0,1.88401e-06
IFUPAC_clean,argon,313.0,5.0,14.0,IFUPAC_clean_argon_313.0K_5.0bar_14.0/Output/System_0,4.22141e-06
YAVVID_clean,argon,313.0,5.0,14.0,YAVVID_clean_argon_313.0K_5.0bar_14.0/Output/System_0,2.46989e-06
VEGCAN_clean,argon,313.0,5.0,14.0,VEGCAN_clean_argon_313.0K_5.0bar_14.0/Output/System_0,1.55924e-06
PALTIH_clean,argon,313.0,5.0,14.0,PALTIH_clean_argon_313.0K_5.0bar_14.0/Output/System_0,1.80857e-06
XISVUR_clean,argon,313.0,5.0,14.0,XISVUR_clean_argon_313.0K_5.0bar_14.0/Output/System_0,3.73582e-06
