name,gas,temp,pressure,cutoff,path,henry_coeff
ENITIF_clean,helium,273.0,5.0,14.0,ENITIF_clean_helium_273.0K_5.0bar_14.0/Output/System_0,2.30536e-07
MEMGAN_clean,helium,273.0,5.0,14.0,MEMGAN_clean_helium_273.0K_5.0bar_14.0/Output/System_0,1.86358e-07
VODQIP_clean,helium,273.0,5.0,14.0,VODQIP_clean_helium_273.0K_5.0bar_14.0/Output/System_0,2.54279e-07
ITIBET_clean,helium,273.0,5.0,14.0,ITIBET_clean_helium_273.0K_5.0bar_14.0/Output/System_0,4.612e-08
NAPNEA_clean,helium,273.0,5.0,14.0,NAPNEA_clean_helium_273.0K_5.0bar_14.0/Output/System_0,1.16661e-07
KUJPAH_clean,helium,273.0,5.0,14.0,KUJPAH_clean_helium_273.0K_5.0bar_14.0/Output/System_0,3.61973e-07
OXALUV_SL,helium,273.0,5.0,14.0,OXALUV_SL_helium_273.0K_5.0bar_14.0/Output/System_0,4.05159e-07
AQUDOH_clean,helium,273.0,5.0,14.0,AQUDOH_clean_helium_273.0K_5.0bar_14.0/Output/System_0,3.48516e-08
SARMII_clean,helium,273.0,5.0,14.0,SARMII_clean_helium_273.0K_5.0bar_14.0/Output/System_0,5.78843e-08
VEYVEC_clean,helium,273.0,5.0,14.0,VEYVEC_clean_helium_273.0K_5.0bar_14.0/Output/System_0,9.11697e-08
QOTZEG_clean,helium,273.0,5.0,14.0,QOTZEG_clean_helium_273.0K_5.0bar_14.0/Output/System_0,1.75069e-07
LOJLAZ_clean,helium,273.0,5.0,14.0,LOJLAZ_clean_helium_273.0K_5.0bar_14.0/Output/System_0,1.31449e-07
KAYBIX_clean,helium,273.0,5.0,14.0,KAYBIX_clean_helium_273.0K_5.0bar_14.0/Output/System_0,2.08565e-07
ESASAU_clean,helium,273.0,5.0,14.0,ESASAU_clean_helium_273.0K_5.0bar_14.0/Output/System_0,7.74854e-08
JOLYEQ_clean,helium,273.0,5.0,14.0,JOLYEQ_clean_helium_273.0K_5.0bar_14.0/Output/System_0,1.37884e-07
RURPAW_clean,helium,273.0,5.0,14.0,RURPAW_clean_helium_273.0K_5.0bar_14.0/Output/System_0,8.435e-08
PUWCIT_clean,helium,273.0,5.0,14.0,PUWCIT_clean_helium_273.0K_5.0bar_14.0/Output/System_0,3.93889e-07
MUXHUI02_clean,helium,273.0,5.0,14.0,MUXHUI02_clean_helium_273.0K_5.0bar_14.0/Output/System_0,2.72657e-08
USATAL_clean,helium,273.0,5.0,14.0,USATAL_clean_helium_273.0K_5.0bar_14.0/Output/System_0,4.48239e-08
DUNYOC_clean,helium,273.0,5.0,14.0,DUNYOC_clean_helium_273.0K_5.0bar_14.0/Output/System_0,4.411e-07
KUZPEC_clean,helium,273.0,5.0,14.0,KUZPEC_clean_helium_273.0K_5.0bar_14.0/Output/System_0,1.00022e-07
ERUVEU_clean,helium,273.0,5.0,14.0,ERUVEU_clean_helium_273.0K_5.0bar_14.0/Output/System_0,1.65704e-08
acs.inorgchem.6b00894_ic6b00894_si_002_clean,helium,273.0,5.0,14.0,acs.inorgchem.6b00894_ic6b00894_si_002_clean_helium_273.0K_5.0bar_14.0/Output/System_0,1.79557e-07
FATKES_clean,helium,273.0,5.0,14.0,FATKES_clean_helium_273.0K_5.0bar_14.0/Output/System_0,7.78796e-08
EHODOV_SL,helium,273.0,5.0,14.0,EHODOV_SL_helium_273.0K_5.0bar_14.0/Output/System_0,2.23461e-07
RUVMAX_clean,helium,273.0,5.0,14.0,RUVMAX_clean_helium_273.0K_5.0bar_14.0/Output/System_0,2.0312e-07
