name,gas,temp,pressure,cutoff,path,henry_coeff
ROQMER01_clean,helium,313.0,5.0,14.0,ROQMER01_clean_helium_313.0K_5.0bar_14.0/Output/System_0,1.10432e-07
WOPSAX02_clean,helium,313.0,5.0,14.0,WOPSAX02_clean_helium_313.0K_5.0bar_14.0/Output/System_0,2.37254e-07
XIHSAJ01_clean,helium,313.0,5.0,14.0,XIHSAJ01_clean_helium_313.0K_5.0bar_14.0/Output/System_0,1.92213e-07
VANHEA_clean,helium,313.0,5.0,14.0,VANHEA_clean_helium_313.0K_5.0bar_14.0/Output/System_0,2.5893e-07
UNOJUD_clean,helium,313.0,5.0,14.0,UNOJUD_clean_helium_313.0K_5.0bar_14.0/Output/System_0,7.69682e-08
NERTAH_clean,helium,313.0,5.0,14.0,NERTAH_clean_helium_313.0K_5.0bar_14.0/Output/System_0,7.11191e-08
OGESOJ_clean,helium,313.0,5.0,14.0,OGESOJ_clean_helium_313.0K_5.0bar_14.0/Output/System_0,9.61031e-08
la304204k_si_003_clean,helium,313.0,5.0,14.0,la304204k_si_003_clean_helium_313.0K_5.0bar_14.0/Output/System_0,2.16752e-07
IWEVAJ_clean,helium,313.0,5.0,14.0,IWEVAJ_clean_helium_313.0K_5.0bar_14.0/Output/System_0,4.58179e-07
WAVQUF_clean,helium,313.0,5.0,14.0,WAVQUF_clean_helium_313.0K_5.0bar_14.0/Output/System_0,5.6725e-08
HAJMAH_clean,helium,313.0,5.0,14.0,HAJMAH_clean_helium_313.0K_5.0bar_14.0/Output/System_0,3.89217e-08
CAVPEW_manual,helium,313.0,5.0,14.0,CAVPEW_manual_helium_313.0K_5.0bar_14.0/Output/System_0,7.67519e-07
SANJAV_clean,helium,313.0,5.0,14.0,SANJAV_clean_helium_313.0K_5.0bar_14.0/Output/System_0,1.40399e-07
HURFOR_clean,helium,313.0,5.0,14.0,HURFOR_clean_helium_313.0K_5.0bar_14.0/Output/System_0,2.07293e-07
YABWOP_clean,helium,313.0,5.0,14.0,YABWOP_clean_helium_313.0K_5.0bar_14.0/Output/System_0,8.1212e-08
WUXLIM_clean,helium,313.0,5.0,14.0,WUXLIM_clean_helium_313.0K_5.0bar_14.0/Output/System_0,2.76454e-08
VUMCEM_clean,helium,313.0,5.0,14.0,VUMCEM_clean_helium_313.0K_5.0bar_14.0/Output/System_0,1.36826e-07
DUKDOD_clean,helium,313.0,5.0,14.0,DUKDOD_clean_helium_313.0K_5.0bar_14.0/Output/System_0,1.84382e-08
WOLROF_clean,helium,313.0,5.0,14.0,WOLROF_clean_helium_313.0K_5.0bar_14.0/Output/System_0,3.01596e-07
DOYBAV_clean,helium,313.0,5.0,14.0,DOYBAV_clean_helium_313.0K_5.0bar_14.0/Output/System_0,1.21449e-07
SUNHIT_clean,helium,313.0,5.0,14.0,SUNHIT_clean_helium_313.0K_5.0bar_14.0/Output/System_0,1.07487e-07
QAXQUB_clean,helium,313.0,5.0,14.0,QAXQUB_clean_helium_313.0K_5.0bar_14.0/Output/System_0,6.59091e-08
KOSKUA_clean,helium,313.0,5.0,14.0,KOSKUA_clean_helium_313.0K_5.0bar_14.0/Output/System_0,2.24437e-07
MUNPAN_clean,helium,313.0,5.0,14.0,MUNPAN_clean_helium_313.0K_5.0bar_14.0/Output/System_0,2.68143e-07
ETEPID_clean,helium,313.0,5.0,14.0,ETEPID_clean_helium_313.0K_5.0bar_14.0/Output/System_0,1.64618e-07
MOVHEM_clean,helium,313.0,5.0,14.0,MOVHEM_clean_helium_313.0K_5.0bar_14.0/Output/System_0,1.43133e-07
NAXKOO_clean,helium,313.0,5.0,14.0,NAXKOO_clean_helium_313.0K_5.0bar_14.0/Output/System_0,1.91255e-07
MUFXUI_clean,helium,313.0,5.0,14.0,MUFXUI_clean_helium_313.0K_5.0bar_14.0/Output/System_0,7.98313e-08
OKAYUW_clean,helium,313.0,5.0,14.0,OKAYUW_clean_helium_313.0K_5.0bar_14.0/Output/System_0,7.64447e-08
VUCCUT_clean,helium,313.0,5.0,14.0,VUCCUT_clean_helium_313.0K_5.0bar_14.0/Output/System_0,8.2053e-08
CISLUN_clean,helium,313.0,5.0,14.0,CISLUN_clean_helium_313.0K_5.0bar_14.0/Output/System_0,2.16567e-07
ORIWET_clean,helium,313.0,5.0,14.0,ORIWET_clean_helium_313.0K_5.0bar_14.0/Output/System_0,2.34232e-07
VIWLIY_clean,helium,313.0,5.0,14.0,VIWLIY_clean_helium_313.0K_5.0bar_14.0/Output/System_0,1.05428e-07
FUDHAP_clean,helium,313.0,5.0,14.0,FUDHAP_clean_helium_313.0K_5.0bar_14.0/Output/System_0,3.45781e-07
OTOVIE_clean,helium,313.0,5.0,14.0,OTOVIE_clean_helium_313.0K_5.0bar_14.0/Output/System_0,9.01016e-08
YORNIE_clean,helium,313.0,5.0,14.0,YORNIE_clean_helium_313.0K_5.0bar_14.0/Output/System_0,2.14459e-07
IKUTOZ_clean,helium,313.0,5.0,14.0,IKUTOZ_clean_helium_313.0K_5.0bar_14.0/Output/System_0,1.65078e-07
SOZSAD_clean,helium,313.0,5.0,14.0,SOZSAD_clean_helium_313.0K_5.0bar_14.0/Output/System_0,2.38169e-07
IDIWUN_clean,helium,313.0,5.0,14.0,IDIWUN_clean_helium_313.0K_5.0bar_14.0/Output/System_0,2.70951e-07
jacs.6b02030_ja6b02030_si_002_clean,helium,313.0,5.0,14.0,jacs.6b02030_ja6b02030_si_002_clean_helium_313.0K_5.0bar_14.0/Output/System_0,1.38848e-07
UBOGAV_clean,helium,313.0,5.0,14.0,UBOGAV_clean_helium_313.0K_5.0bar_14.0/Output/System_0,6.39177e-08
VECZEI_clean,helium,313.0,5.0,14.0,VECZEI_clean_helium_313.0K_5.0bar_14.0/Output/System_0,1.6883e-07
LIBJAJ_clean,helium,313.0,5.0,14.0,LIBJAJ_clean_helium_313.0K_5.0bar_14.0/Output/System_0,4.12795e-08
HUYKUH_clean,helium,313.0,5.0,14.0,HUYKUH_clean_helium_313.0K_5.0bar_14.0/Output/System_0,2.41741e-07
VUWPIN_clean,helium,313.0,5.0,14.0,VUWPIN_clean_helium_313.0K_5.0bar_14.0/Output/System_0,6.40363e-08
ROQMER03_clean,helium,313.0,5.0,14.0,ROQMER03_clean_helium_313.0K_5.0bar_14.0/Output/System_0,1.17787e-07
ja5b02777_si_007_clean,helium,313.0,5.0,14.0,ja5b02777_si_007_clean_helium_313.0K_5.0bar_14.0/Output/System_0,7.59753e-08
OKIQAB_clean,helium,313.0,5.0,14.0,OKIQAB_clean_helium_313.0K_5.0bar_14.0/Output/System_0,4.45109e-08
RAGMOE_clean,helium,313.0,5.0,14.0,RAGMOE_clean_helium_313.0K_5.0bar_14.0/Output/System_0,9.05891e-08
JOQSIT_clean,helium,313.0,5.0,14.0,JOQSIT_clean_helium_313.0K_5.0bar_14.0/Output/System_0,1.10704e-07
KUKPOX_clean,helium,313.0,5.0,14.0,KUKPOX_clean_helium_313.0K_5.0bar_14.0/Output/System_0,1.05316e-07
MULSER_clean,helium,313.0,5.0,14.0,MULSER_clean_helium_313.0K_5.0bar_14.0/Output/System_0,6.38002e-08
UKUBIM_clean,helium,313.0,5.0,14.0,UKUBIM_clean_helium_313.0K_5.0bar_14.0/Output/System_0,1.53614e-07
OCAWAT_clean,helium,313.0,5.0,14.0,OCAWAT_clean_helium_313.0K_5.0bar_14.0/Output/System_0,9.23783e-08
WUNVOR_clean,helium,313.0,5.0,14.0,WUNVOR_clean_helium_313.0K_5.0bar_14.0/Output/System_0,1.23754e-07
LAPZIO_clean,helium,313.0,5.0,14.0,LAPZIO_clean_helium_313.0K_5.0bar_14.0/Output/System_0,5.76133e-07
GIVNOQ_clean,helium,313.0,5.0,14.0,GIVNOQ_clean_helium_313.0K_5.0bar_14.0/Output/System_0,2.42721e-07
KAXFUM_clean,helium,313.0,5.0,14.0,KAXFUM_clean_helium_313.0K_5.0bar_14.0/Output/System_0,2.26473e-08
EXAPEA_clean,helium,313.0,5.0,14.0,EXAPEA_clean_helium_313.0K_5.0bar_14.0/Output/System_0,3.75474e-08
LIKDOA_clean,helium,313.0,5.0,14.0,LIKDOA_clean_helium_313.0K_5.0bar_14.0/Output/System_0,5.96426e-07
JUJMOS_clean,helium,313.0,5.0,14.0,JUJMOS_clean_helium_313.0K_5.0bar_14.0/Output/System_0,1.91848e-07
YICDAR_clean,helium,313.0,5.0,14.0,YICDAR_clean_helium_313.0K_5.0bar_14.0/Output/System_0,2.53512e-07
IQOKIK_clean,helium,313.0,5.0,14.0,IQOKIK_clean_helium_313.0K_5.0bar_14.0/Output/System_0,1.9577e-07
OPOBOL_clean,helium,313.0,5.0,14.0,OPOBOL_clean_helium_313.0K_5.0bar_14.0/Output/System_0,1.36936e-08
TONMEQ_clean,helium,313.0,5.0,14.0,TONMEQ_clean_helium_313.0K_5.0bar_14.0/Output/System_0,5.52615e-08
VOCPEK_clean,helium,313.0,5.0,14.0,VOCPEK_clean_helium_313.0K_5.0bar_14.0/Output/System_0,2.63713e-08
LIXXEW_clean,helium,313.0,5.0,14.0,LIXXEW_clean_helium_313.0K_5.0bar_14.0/Output/System_0,9.91279e-08
YARSIV_clean,helium,313.0,5.0,14.0,YARSIV_clean_helium_313.0K_5.0bar_14.0/Output/System_0,2.20841e-08
SOHMUY_clean,helium,313.0,5.0,14.0,SOHMUY_clean_helium_313.0K_5.0bar_14.0/Output/System_0,1.81534e-07
KIPZEQ_clean,helium,313.0,5.0,14.0,KIPZEQ_clean_helium_313.0K_5.0bar_14.0/Output/System_0,1.01216e-07
CADZIT_clean,helium,313.0,5.0,14.0,CADZIT_clean_helium_313.0K_5.0bar_14.0/Output/System_0,6.13769e-08
GEKVEZ_clean,helium,313.0,5.0,14.0,GEKVEZ_clean_helium_313.0K_5.0bar_14.0/Output/System_0,6.64383e-08
RAZXIA04_clean,helium,313.0,5.0,14.0,RAZXIA04_clean_helium_313.0K_5.0bar_14.0/Output/System_0,4.01455e-08
QINSUD_clean,helium,313.0,5.0,14.0,QINSUD_clean_helium_313.0K_5.0bar_14.0/Output/System_0,9.69559e-08
WILRAK_clean,helium,313.0,5.0,14.0,WILRAK_clean_helium_313.0K_5.0bar_14.0/Output/System_0,1.97248e-07
KONYOB_clean,helium,313.0,5.0,14.0,KONYOB_clean_helium_313.0K_5.0bar_14.0/Output/System_0,4.31383e-08
ADARAA_clean,helium,313.0,5.0,14.0,ADARAA_clean_helium_313.0K_5.0bar_14.0/Output/System_0,2.8671e-07
MAGNEQ_clean,helium,313.0,5.0,14.0,MAGNEQ_clean_helium_313.0K_5.0bar_14.0/Output/System_0,1.80424e-07
NIHBIQ_clean,helium,313.0,5.0,14.0,NIHBIQ_clean_helium_313.0K_5.0bar_14.0/Output/System_0,6.99141e-08
VIXWEF_clean,helium,313.0,5.0,14.0,VIXWEF_clean_helium_313.0K_5.0bar_14.0/Output/System_0,3.36918e-07
CUXFUX_clean,helium,313.0,5.0,14.0,CUXFUX_clean_helium_313.0K_5.0bar_14.0/Output/System_0,1.48413e-07
OKIQEG_clean,helium,313.0,5.0,14.0,OKIQEG_clean_helium_313.0K_5.0bar_14.0/Output/System_0,8.44835e-08
VISTOG_clean,helium,313.0,5.0,14.0,VISTOG_clean_helium_313.0K_5.0bar_14.0/Output/System_0,6.09812e-08
PIWDAC_clean,helium,313.0,5.0,14.0,PIWDAC_clean_helium_313.0K_5.0bar_14.0/Output/System_0,6.59207e-08
ADIQEL_clean,helium,313.0,5.0,14.0,ADIQEL_clean_helium_313.0K_5.0bar_14.0/Output/System_0,1.0733e-07
JADMIN_clean,helium,313.0,5.0,14.0,JADMIN_clean_helium_313.0K_5.0bar_14.0/Output/System_0,5.28943e-08
MUVGOA_clean,helium,313.0,5.0,14.0,MUVGOA_clean_helium_313.0K_5.0bar_14.0/Output/System_0,1.62193e-07
PIYZED03_clean,helium,313.0,5.0,14.0,PIYZED03_clean_helium_313.0K_5.0bar_14.0/Output/System_0,2.24242e-07
POMMAH_clean,helium,313.0,5.0,14.0,POMMAH_clean_helium_313.0K_5.0bar_14.0/Output/System_0,1.97878e-07
QODPOQ_clean,helium,313.0,5.0,14.0,QODPOQ_clean_helium_313.0K_5.0bar_14.0/Output/System_0,8.49085e-08
OQUXIJ_clean,helium,313.0,5.0,14.0,OQUXIJ_clean_helium_313.0K_5.0bar_14.0/Output/System_0,3.56511e-08
CODQOD_clean,helium,313.0,5.0,14.0,CODQOD_clean_helium_313.0K_5.0bar_14.0/Output/System_0,1.9719e-08
NAQREE_clean,helium,313.0,5.0,14.0,NAQREE_clean_helium_313.0K_5.0bar_14.0/Output/System_0,2.22017e-07
CUSZEX_clean,helium,313.0,5.0,14.0,CUSZEX_clean_helium_313.0K_5.0bar_14.0/Output/System_0,2.60797e-07
ISIYOZ_clean,helium,313.0,5.0,14.0,ISIYOZ_clean_helium_313.0K_5.0bar_14.0/Output/System_0,3.35689e-08
QIJLAW_clean,helium,313.0,5.0,14.0,QIJLAW_clean_helium_313.0K_5.0bar_14.0/Output/System_0,3.40669e-07
WOJYOL_clean,helium,313.0,5.0,14.0,WOJYOL_clean_helium_313.0K_5.0bar_14.0/Output/System_0,9.72323e-08
DAFJOM_clean,helium,313.0,5.0,14.0,DAFJOM_clean_helium_313.0K_5.0bar_14.0/Output/System_0,2.31883e-07
DAPWAT_clean,helium,313.0,5.0,14.0,DAPWAT_clean_helium_313.0K_5.0bar_14.0/Output/System_0,6.1903e-08
YAWKOX_clean,helium,313.0,5.0,14.0,YAWKOX_clean_helium_313.0K_5.0bar_14.0/Output/System_0,1.40969e-07
FAKLOU_clean,helium,313.0,5.0,14.0,FAKLOU_clean_helium_313.0K_5.0bar_14.0/Output/System_0,2.53646e-07
ASAJOU_clean,helium,313.0,5.0,14.0,ASAJOU_clean_helium_313.0K_5.0bar_14.0/Output/System_0,7.73868e-08
FOVPUD_clean,helium,313.0,5.0,14.0,FOVPUD_clean_helium_313.0K_5.0bar_14.0/Output/System_0,8.19e-08
EMOSOO_clean,helium,313.0,5.0,14.0,EMOSOO_clean_helium_313.0K_5.0bar_14.0/Output/System_0,4.84948e-08
MAFJIO_clean,helium,313.0,5.0,14.0,MAFJIO_clean_helium_313.0K_5.0bar_14.0/Output/System_0,3.47322e-07
XUMNIE_clean,helium,313.0,5.0,14.0,XUMNIE_clean_helium_313.0K_5.0bar_14.0/Output/System_0,2.55309e-07
ELIKIU_clean,helium,313.0,5.0,14.0,ELIKIU_clean_helium_313.0K_5.0bar_14.0/Output/System_0,8.93921e-08
DOYHUW_clean,helium,313.0,5.0,14.0,DOYHUW_clean_helium_313.0K_5.0bar_14.0/Output/System_0,2.44384e-07
ic034943jsi20030807_040506_clean,helium,313.0,5.0,14.0,ic034943jsi20030807_040506_clean_helium_313.0K_5.0bar_14.0/Output/System_0,7.19032e-08
YEFNOM_clean,helium,313.0,5.0,14.0,YEFNOM_clean_helium_313.0K_5.0bar_14.0/Output/System_0,2.29674e-07
CAHQAG_clean,helium,313.0,5.0,14.0,CAHQAG_clean_helium_313.0K_5.0bar_14.0/Output/System_0,6.02787e-08
HURFEH_clean,helium,313.0,5.0,14.0,HURFEH_clean_helium_313.0K_5.0bar_14.0/Output/System_0,2.03729e-07
VEMMIK_clean,helium,313.0,5.0,14.0,VEMMIK_clean_helium_313.0K_5.0bar_14.0/Output/System_0,3.76317e-07
EBUQEX_clean,helium,313.0,5.0,14.0,EBUQEX_clean_helium_313.0K_5.0bar_14.0/Output/System_0,2.1389e-07
OWAVOY_clean,helium,313.0,5.0,14.0,OWAVOY_clean_helium_313.0K_5.0bar_14.0/Output/System_0,2.27163e-07
RUBTAK03_auto,helium,313.0,5.0,14.0,RUBTAK03_auto_helium_313.0K_5.0bar_14.0/Output/System_0,1.49448e-07
FUTYEA_clean,helium,313.0,5.0,14.0,FUTYEA_clean_helium_313.0K_5.0bar_14.0/Output/System_0,2.24383e-07
UXEDIL_clean,helium,313.0,5.0,14.0,UXEDIL_clean_helium_313.0K_5.0bar_14.0/Output/System_0,2.9548e-08
KOSLEL_clean,helium,313.0,5.0,14.0,KOSLEL_clean_helium_313.0K_5.0bar_14.0/Output/System_0,2.13963e-07
SOJKOT01_clean,helium,313.0,5.0,14.0,SOJKOT01_clean_helium_313.0K_5.0bar_14.0/Output/System_0,3.40924e-08
UMOBEF06_clean,helium,313.0,5.0,14.0,UMOBEF06_clean_helium_313.0K_5.0bar_14.0/Output/System_0,3.64319e-07
NUDLIJ_clean,helium,313.0,5.0,14.0,NUDLIJ_clean_helium_313.0K_5.0bar_14.0/Output/System_0,1.6035e-07
WEXNIW_clean,helium,313.0,5.0,14.0,WEXNIW_clean_helium_313.0K_5.0bar_14.0/Output/System_0,3.67081e-08
ALEJEI_clean,helium,313.0,5.0,14.0,ALEJEI_clean_helium_313.0K_5.0bar_14.0/Output/System_0,5.10784e-07
DICVIW_clean,helium,313.0,5.0,14.0,DICVIW_clean_helium_313.0K_5.0bar_14.0/Output/System_0,1.3941e-07
GERNOI_clean,helium,313.0,5.0,14.0,GERNOI_clean_helium_313.0K_5.0bar_14.0/Output/System_0,1.38081e-07
OVIWOG_clean,helium,313.0,5.0,14.0,OVIWOG_clean_helium_313.0K_5.0bar_14.0/Output/System_0,4.15778e-08
CAXZOS_clean,helium,313.0,5.0,14.0,CAXZOS_clean_helium_313.0K_5.0bar_14.0/Output/System_0,2.13805e-07
UGIGAS01_clean,helium,313.0,5.0,14.0,UGIGAS01_clean_helium_313.0K_5.0bar_14.0/Output/System_0,3.32056e-08
GANBED02_clean,helium,313.0,5.0,14.0,GANBED02_clean_helium_313.0K_5.0bar_14.0/Output/System_0,2.57193e-07
XOTGUI_clean,helium,313.0,5.0,14.0,XOTGUI_clean_helium_313.0K_5.0bar_14.0/Output/System_0,1.27254e-07
UTOTUT01_clean,helium,313.0,5.0,14.0,UTOTUT01_clean_helium_313.0K_5.0bar_14.0/Output/System_0,2.40493e-08
EJOZOU_clean,helium,313.0,5.0,14.0,EJOZOU_clean_helium_313.0K_5.0bar_14.0/Output/System_0,8.25248e-08
WUKXEH_clean,helium,313.0,5.0,14.0,WUKXEH_clean_helium_313.0K_5.0bar_14.0/Output/System_0,5.05022e-07
UJUQIB_clean,helium,313.0,5.0,14.0,UJUQIB_clean_helium_313.0K_5.0bar_14.0/Output/System_0,3.25981e-07
LARVIM_clean,helium,313.0,5.0,14.0,LARVIM_clean_helium_313.0K_5.0bar_14.0/Output/System_0,2.18705e-07
YUKCAJ_clean,helium,313.0,5.0,14.0,YUKCAJ_clean_helium_313.0K_5.0bar_14.0/Output/System_0,7.29116e-08
WENDIE_clean,helium,313.0,5.0,14.0,WENDIE_clean_helium_313.0K_5.0bar_14.0/Output/System_0,1.01556e-07
YARBAW_clean,helium,313.0,5.0,14.0,YARBAW_clean_helium_313.0K_5.0bar_14.0/Output/System_0,6.70011e-08
NEXVUI_clean,helium,313.0,5.0,14.0,NEXVUI_clean_helium_313.0K_5.0bar_14.0/Output/System_0,9.08623e-08
TONTUN_clean,helium,313.0,5.0,14.0,TONTUN_clean_helium_313.0K_5.0bar_14.0/Output/System_0,2.70257e-07
XUNHAQ_clean,helium,313.0,5.0,14.0,XUNHAQ_clean_helium_313.0K_5.0bar_14.0/Output/System_0,1.33307e-07
YUXQOY_clean,helium,313.0,5.0,14.0,YUXQOY_clean_helium_313.0K_5.0bar_14.0/Output/System_0,2.68816e-07
NATKOL_clean,helium,313.0,5.0,14.0,NATKOL_clean_helium_313.0K_5.0bar_14.0/Output/System_0,3.70256e-07
SUHHOT_clean,helium,313.0,5.0,14.0,SUHHOT_clean_helium_313.0K_5.0bar_14.0/Output/System_0,1.64576e-08
LETPOR_clean,helium,313.0,5.0,14.0,LETPOR_clean_helium_313.0K_5.0bar_14.0/Output/System_0,1.65724e-07
LUMDEC_clean,helium,313.0,5.0,14.0,LUMDEC_clean_helium_313.0K_5.0bar_14.0/Output/System_0,1.08836e-07
BEPREV02_clean,helium,313.0,5.0,14.0,BEPREV02_clean_helium_313.0K_5.0bar_14.0/Output/System_0,3.36002e-07
OKUKOW_clean,helium,313.0,5.0,14.0,OKUKOW_clean_helium_313.0K_5.0bar_14.0/Output/System_0,3.74077e-07
TADWOM_clean,helium,313.0,5.0,14.0,TADWOM_clean_helium_313.0K_5.0bar_14.0/Output/System_0,2.56522e-07
SIQQEO_clean,helium,313.0,5.0,14.0,SIQQEO_clean_helium_313.0K_5.0bar_14.0/Output/System_0,1.68215e-07
OXALAB_clean,helium,313.0,5.0,14.0,OXALAB_clean_helium_313.0K_5.0bar_14.0/Output/System_0,2.6515e-07
AHOKIR01_clean,helium,313.0,5.0,14.0,AHOKIR01_clean_helium_313.0K_5.0bar_14.0/Output/System_0,7.39208e-08
TAGTED_clean,helium,313.0,5.0,14.0,TAGTED_clean_helium_313.0K_5.0bar_14.0/Output/System_0,3.19912e-07
LIXMIQ_clean,helium,313.0,5.0,14.0,LIXMIQ_clean_helium_313.0K_5.0bar_14.0/Output/System_0,3.91177e-08
LUZJAT_clean,helium,313.0,5.0,14.0,LUZJAT_clean_helium_313.0K_5.0bar_14.0/Output/System_0,1.60292e-07
AFIXES_clean,helium,313.0,5.0,14.0,AFIXES_clean_helium_313.0K_5.0bar_14.0/Output/System_0,1.20137e-07
BEPVOJ_clean,helium,313.0,5.0,14.0,BEPVOJ_clean_helium_313.0K_5.0bar_14.0/Output/System_0,5.75172e-08
WOLYON_clean,helium,313.0,5.0,14.0,WOLYON_clean_helium_313.0K_5.0bar_14.0/Output/System_0,3.29282e-07
EQUNIP_clean,helium,313.0,5.0,14.0,EQUNIP_clean_helium_313.0K_5.0bar_14.0/Output/System_0,3.31397e-07
XALDOE_clean,helium,313.0,5.0,14.0,XALDOE_clean_helium_313.0K_5.0bar_14.0/Output/System_0,1.33942e-07
acs.cgd.5b01554_VAGNUP1452791_clean,helium,313.0,5.0,14.0,acs.cgd.5b01554_VAGNUP1452791_clean_helium_313.0K_5.0bar_14.0/Output/System_0,8.99286e-08
BEPMIU_clean,helium,313.0,5.0,14.0,BEPMIU_clean_helium_313.0K_5.0bar_14.0/Output/System_0,1.51042e-07
EQEREY_clean,helium,313.0,5.0,14.0,EQEREY_clean_helium_313.0K_5.0bar_14.0/Output/System_0,1.6611e-07
SUJREV_clean,helium,313.0,5.0,14.0,SUJREV_clean_helium_313.0K_5.0bar_14.0/Output/System_0,7.6671e-08
AMAGAX_clean,helium,313.0,5.0,14.0,AMAGAX_clean_helium_313.0K_5.0bar_14.0/Output/System_0,9.53112e-08
WOYJIF_clean,helium,313.0,5.0,14.0,WOYJIF_clean_helium_313.0K_5.0bar_14.0/Output/System_0,3.46316e-07
XIWKUJ_clean,helium,313.0,5.0,14.0,XIWKUJ_clean_helium_313.0K_5.0bar_14.0/Output/System_0,1.05754e-07
UTACOJ_clean,helium,313.0,5.0,14.0,UTACOJ_clean_helium_313.0K_5.0bar_14.0/Output/System_0,1.85767e-07
OXANUX_clean,helium,313.0,5.0,14.0,OXANUX_clean_helium_313.0K_5.0bar_14.0/Output/System_0,1.88885e-07
acscombsci.5b00188_5024922_clean,helium,313.0,5.0,14.0,acscombsci.5b00188_5024922_clean_helium_313.0K_5.0bar_14.0/Output/System_0,1.1361e-06
MIHMEW_clean,helium,313.0,5.0,14.0,MIHMEW_clean_helium_313.0K_5.0bar_14.0/Output/System_0,9.57149e-08
AGONAM_clean,helium,313.0,5.0,14.0,AGONAM_clean_helium_313.0K_5.0bar_14.0/Output/System_0,1.19621e-07
YANBAR02_clean,helium,313.0,5.0,14.0,YANBAR02_clean_helium_313.0K_5.0bar_14.0/Output/System_0,5.95683e-08
YEGCUJ_clean,helium,313.0,5.0,14.0,YEGCUJ_clean_helium_313.0K_5.0bar_14.0/Output/System_0,1.02887e-07
FIRNUR_clean,helium,313.0,5.0,14.0,FIRNUR_clean_helium_313.0K_5.0bar_14.0/Output/System_0,3.51635e-07
OQIZUL_clean,helium,313.0,5.0,14.0,OQIZUL_clean_helium_313.0K_5.0bar_14.0/Output/System_0,3.22402e-07
WILGUV_clean,helium,313.0,5.0,14.0,WILGUV_clean_helium_313.0K_5.0bar_14.0/Output/System_0,9.47724e-08
EWUSUL_clean,helium,313.0,5.0,14.0,EWUSUL_clean_helium_313.0K_5.0bar_14.0/Output/System_0,2.38681e-07
AXIPEE_clean,helium,313.0,5.0,14.0,AXIPEE_clean_helium_313.0K_5.0bar_14.0/Output/System_0,1.06147e-07
GERWEH_clean,helium,313.0,5.0,14.0,GERWEH_clean_helium_313.0K_5.0bar_14.0/Output/System_0,1.97846e-07
QONLEM_clean,helium,313.0,5.0,14.0,QONLEM_clean_helium_313.0K_5.0bar_14.0/Output/System_0,2.29069e-07
S2052520616005515_bm5080sup1_clean,helium,313.0,5.0,14.0,S2052520616005515_bm5080sup1_clean_helium_313.0K_5.0bar_14.0/Output/System_0,1.59082e-07
FAVHAO_clean,helium,313.0,5.0,14.0,FAVHAO_clean_helium_313.0K_5.0bar_14.0/Output/System_0,5.24317e-08
KULMIP_clean,helium,313.0,5.0,14.0,KULMIP_clean_helium_313.0K_5.0bar_14.0/Output/System_0,2.16661e-08
CUGYOU_clean,helium,313.0,5.0,14.0,CUGYOU_clean_helium_313.0K_5.0bar_14.0/Output/System_0,4.18674e-08
TIDMEA_clean,helium,313.0,5.0,14.0,TIDMEA_clean_helium_313.0K_5.0bar_14.0/Output/System_0,9.50416e-08
