name,gas,temp,pressure,cutoff,path,abs_mol_per_kg_framework,abs_molecules_per_uc,abs_mg_per_g_framework,abs_cm3STP_per_g,abs_cm3STP_per_cm3
LABNUA_clean,argon,273.0,1.0,14.0,LABNUA_clean_argon_273.0K_1.0bar_14.0/Output/System_0,0.3001912018,5.019025,11.9920381289,6.7284783165,11.5460248861
EREFEN01_SL,argon,273.0,1.0,14.0,EREFEN01_SL_argon_273.0K_1.0bar_14.0/Output/System_0,1.1384265103,1.8657888889,45.4778622345,25.5166641929,29.0090383176
COTXOA_clean,argon,273.0,1.0,14.0,COTXOA_clean_argon_273.0K_1.0bar_14.0/Output/System_0,0.9508811252,3.3976625,37.9857991889,21.3130264787,23.1143939138
DUXMAL_clean,argon,273.0,1.0,14.0,DUXMAL_clean_argon_273.0K_1.0bar_14.0/Output/System_0,1.4613563248,3.9650958333,58.3782624624,32.7548052222,37.9599632975
CUWXAV_clean,argon,273.0,1.0,14.0,CUWXAV_clean_argon_273.0K_1.0bar_14.0/Output/System_0,0.7373390548,3.2459916667,29.4552205614,16.5266996922,21.6284435275
GULBAR_clean,argon,273.0,1.0,14.0,GULBAR_clean_argon_273.0K_1.0bar_14.0/Output/System_0,1.056733623,2.295821875,42.2143947699,23.6856017966,34.2761190232
AZEBUE_clean,argon,273.0,1.0,14.0,AZEBUE_clean_argon_273.0K_1.0bar_14.0/Output/System_0,0.6914165867,2.3239583333,27.6207098068,15.4973946065,28.1784888672
HUZSUR_clean,argon,273.0,1.0,14.0,HUZSUR_clean_argon_273.0K_1.0bar_14.0/Output/System_0,0.5259693535,1.2938625,21.0114237334,11.7890643332,10.4923206159
HUCXIO_clean,argon,273.0,1.0,14.0,HUCXIO_clean_argon_273.0K_1.0bar_14.0/Output/System_0,0.4952661674,1.118978125,19.7848928534,11.1008838636,14.1824557696
FUTYEA_clean,argon,273.0,1.0,14.0,FUTYEA_clean_argon_273.0K_1.0bar_14.0/Output/System_0,0.9188000138,1.0015861111,36.7042229507,20.5939612259,21.355341504
cm503311x_aloh225K_clean,argon,273.0,1.0,14.0,cm503311x_aloh225K_clean_argon_273.0K_1.0bar_14.0/Output/System_0,0.7593504575,0.6167883333,30.3345320742,17.0200627372,16.1610974385
RAXBOJ_clean,argon,273.0,1.0,14.0,RAXBOJ_clean_argon_273.0K_1.0bar_14.0/Output/System_0,0.1370557063,0.7574833333,5.4751013569,3.071963278,7.494489388
DANZEZ_charged,argon,273.0,1.0,14.0,DANZEZ_charged_argon_273.0K_1.0bar_14.0/Output/System_0,0.3576491825,1.78265,14.2873695416,8.0163401022,7.872954933
ZESFUY_clean,argon,273.0,1.0,14.0,ZESFUY_clean_argon_273.0K_1.0bar_14.0/Output/System_0,0.5436657371,0.2826263889,21.7183588644,12.1857106454,10.550268964
TADWOM_clean,argon,273.0,1.0,14.0,TADWOM_clean_argon_273.0K_1.0bar_14.0/Output/System_0,0.6966630063,6.0274833333,27.8302937772,15.6149877283,13.7260537272
CUVHIL02_clean_h,argon,273.0,1.0,14.0,CUVHIL02_clean_h_argon_273.0K_1.0bar_14.0/Output/System_0,0.2462247267,1.1007208333,9.8361853823,5.5188750527,9.1494841808
DURDIF_clean,argon,273.0,1.0,14.0,DURDIF_clean_argon_273.0K_1.0bar_14.0/Output/System_0,0.6246481793,0.6885416667,24.9534454662,14.0008491413,10.292630473
GIFKIP_clean,argon,273.0,1.0,14.0,GIFKIP_clean_argon_273.0K_1.0bar_14.0/Output/System_0,0.3954255265,0.1547614583,15.7964589341,8.8630581618,11.2046617951
EVIMUT_clean,argon,273.0,1.0,14.0,EVIMUT_clean_argon_273.0K_1.0bar_14.0/Output/System_0,0.4056951506,0.6251027778,16.2067098762,9.0932412665,8.9970037141
BUCWAZ_clean,argon,273.0,1.0,14.0,BUCWAZ_clean_argon_273.0K_1.0bar_14.0/Output/System_0,0.4806714946,1.5119875,19.201864867,10.7737592229,10.6290659184
IHILUI_clean,argon,273.0,1.0,14.0,IHILUI_clean_argon_273.0K_1.0bar_14.0/Output/System_0,0.166313437,0.2204388889,6.6438891821,3.7277453439,8.0007397182
FOFCIO_clean,argon,273.0,1.0,14.0,FOFCIO_clean_argon_273.0K_1.0bar_14.0/Output/System_0,0.4934060145,0.8959833333,19.7105834668,11.0591904425,19.2871005331
FAVDEO_clean,argon,273.0,1.0,14.0,FAVDEO_clean_argon_273.0K_1.0bar_14.0/Output/System_0,0.3548533886,8.018325,14.1756831658,7.9536752449,18.9448985348
IWELIG01_clean,argon,273.0,1.0,14.0,IWELIG01_clean_argon_273.0K_1.0bar_14.0/Output/System_0,1.5474587236,3.163034375,61.8178810889,34.6847023004,64.7900870821
GIQXIO_clean,argon,273.0,1.0,14.0,GIQXIO_clean_argon_273.0K_1.0bar_14.0/Output/System_0,0.3759593528,0.5779416667,15.0188242261,8.426743816,15.212741764
DAMYOI_clean,argon,273.0,1.0,14.0,DAMYOI_clean_argon_273.0K_1.0bar_14.0/Output/System_0,0.4759080513,2.992125,19.0115748318,10.666991519,8.8889181926
WILGUV_clean,argon,273.0,1.0,14.0,WILGUV_clean_argon_273.0K_1.0bar_14.0/Output/System_0,0.4502756746,1.017928125,17.9876126478,10.0924680496,12.3682146028
IWAYIO_clean,argon,273.0,1.0,14.0,IWAYIO_clean_argon_273.0K_1.0bar_14.0/Output/System_0,0.3094900556,5.5666,12.3635087395,6.9369025994,8.4782477693
FUHNIH_clean,argon,273.0,1.0,14.0,FUHNIH_clean_argon_273.0K_1.0bar_14.0/Output/System_0,0.9453085117,3.25649375,37.7631844239,21.1881220544,24.6556422084
ETEKAQ01_manual,argon,273.0,1.0,14.0,ETEKAQ01_manual_argon_273.0K_1.0bar_14.0/Output/System_0,0.3752945151,0.3388333333,14.9922652904,8.4118421603,9.8537776292
EXEQAA_clean,argon,273.0,1.0,14.0,EXEQAA_clean_argon_273.0K_1.0bar_14.0/Output/System_0,0.678368973,1.8321708333,27.0994837349,15.2049457096,15.5843457695
ENEQUL_clean,argon,273.0,1.0,14.0,ENEQUL_clean_argon_273.0K_1.0bar_14.0/Output/System_0,0.4906743578,1.1424027778,19.6014592464,10.9979631563,10.6459887752
cm500700z_si_002_clean,argon,273.0,1.0,14.0,cm500700z_si_002_clean_argon_273.0K_1.0bar_14.0/Output/System_0,0.8889277056,2.1098083333,35.510883985,19.9244040357,18.445063212
GAJZIC_clean,argon,273.0,1.0,14.0,GAJZIC_clean_argon_273.0K_1.0bar_14.0/Output/System_0,0.2017200088,0.2989541667,8.0583109106,4.5213473845,7.1505641247
WANBIY_clean,argon,273.0,1.0,14.0,WANBIY_clean_argon_273.0K_1.0bar_14.0/Output/System_0,0.0335456588,1.193375,1.3400819758,0.7518915817,2.4951588238
HAWWAF_clean,argon,273.0,1.0,14.0,HAWWAF_clean_argon_273.0K_1.0bar_14.0/Output/System_0,0.8566937108,1.7229305556,34.2232003587,19.2019120568,31.0638794482
CAYQIE_clean,argon,273.0,1.0,14.0,CAYQIE_clean_argon_273.0K_1.0bar_14.0/Output/System_0,0.6460517478,2.10768125,25.8084752208,14.4805882067,10.0796313325
AQUDAS_clean,argon,273.0,1.0,14.0,AQUDAS_clean_argon_273.0K_1.0bar_14.0/Output/System_0,0.2970868994,0.5922277778,11.8680274585,6.6588985588,6.9224148278
WEBJIY_clean,argon,273.0,1.0,14.0,WEBJIY_clean_argon_273.0K_1.0bar_14.0/Output/System_0,0.7240002485,9.1051833333,28.9223619282,16.2277240117,16.0207930576
DAWBIO_clean,argon,273.0,1.0,14.0,DAWBIO_clean_argon_273.0K_1.0bar_14.0/Output/System_0,0.6217412794,0.7015625,24.8373206298,13.9356939579,19.5745780702
CAZNEY_clean,argon,273.0,1.0,14.0,CAZNEY_clean_argon_273.0K_1.0bar_14.0/Output/System_0,0.6318363075,1.4477444444,25.240596812,14.1619636728,11.7835102001
ADOCEC_clean,argon,273.0,1.0,14.0,ADOCEC_clean_argon_273.0K_1.0bar_14.0/Output/System_0,0.3783929741,1.49326875,15.1160425313,8.4812909456,13.022398879
acs.jpcc.6b08594_Zn2Cd6MOF5_opt_clean,argon,273.0,1.0,14.0,acs.jpcc.6b08594_Zn2Cd6MOF5_opt_clean_argon_273.0K_1.0bar_14.0/Output/System_0,0.2405468266,1.3148125,9.6093646305,5.3916107384,3.3889997264
HOZXEB_clean,argon,273.0,1.0,14.0,HOZXEB_clean_argon_273.0K_1.0bar_14.0/Output/System_0,0.3400461683,2.7248055556,13.5841643306,7.621786569,15.3332410511
CAZNOI_charged,argon,273.0,1.0,14.0,CAZNOI_charged_argon_273.0K_1.0bar_14.0/Output/System_0,0.5730191163,1.7075875,22.8909676583,12.8436365759,8.8723852112
GULWAM_clean,argon,273.0,1.0,14.0,GULWAM_clean_argon_273.0K_1.0bar_14.0/Output/System_0,0.5153829082,3.30115,20.5885164168,11.5517800051,8.7430473693
FEBXIV_clean,argon,273.0,1.0,14.0,FEBXIV_clean_argon_273.0K_1.0bar_14.0/Output/System_0,0.4578584693,1.7412625,18.2905301298,10.2624286257,3.0139257969
ja507119n_si_002_clean,argon,273.0,1.0,14.0,ja507119n_si_002_clean_argon_273.0K_1.0bar_14.0/Output/System_0,0.4264543957,4.043325,17.0360002009,9.5585384835,13.6571161704
IDUDIW_clean,argon,273.0,1.0,14.0,IDUDIW_clean_argon_273.0K_1.0bar_14.0/Output/System_0,0.8673144878,1.0606685185,34.6474791567,19.439965894,21.2611720316
cm1008587_si_003_clean,argon,273.0,1.0,14.0,cm1008587_si_003_clean_argon_273.0K_1.0bar_14.0/Output/System_0,0.6543816548,0.3088155556,26.141238347,14.6672945409,16.4447381978
AYOQEM_clean,argon,273.0,1.0,14.0,AYOQEM_clean_argon_273.0K_1.0bar_14.0/Output/System_0,0.4583347224,5.5813875,18.3095554908,10.2731033523,7.959303939
GISZUD_clean,argon,273.0,1.0,14.0,GISZUD_clean_argon_273.0K_1.0bar_14.0/Output/System_0,0.173790186,0.1115416667,6.9425703501,3.8953290141,4.2401079001
GEDTAM_clean,argon,273.0,1.0,14.0,GEDTAM_clean_argon_273.0K_1.0bar_14.0/Output/System_0,0.7656781637,1.391925,30.5873112822,17.1618917909,18.6999052466
EVAKIV_clean,argon,273.0,1.0,14.0,EVAKIV_clean_argon_273.0K_1.0bar_14.0/Output/System_0,0.6554961887,3.8389625,26.1857617469,14.6922756765,10.7286318615
LIDSIC_clean,argon,273.0,1.0,14.0,LIDSIC_clean_argon_273.0K_1.0bar_14.0/Output/System_0,1.1745636404,3.1495,46.921468307,26.3266409501,26.2062741674
ja101440z_si_001_clean,argon,273.0,1.0,14.0,ja101440z_si_001_clean_argon_273.0K_1.0bar_14.0/Output/System_0,0.8266727991,1.0203259259,33.0239249782,18.5290240701,24.2206683815
ACOGEF_clean,argon,273.0,1.0,14.0,ACOGEF_clean_argon_273.0K_1.0bar_14.0/Output/System_0,0.7905019837,1.6109291667,31.5789732446,17.7182922909,22.3162845709
EPECEJ_clean,argon,273.0,1.0,14.0,EPECEJ_clean_argon_273.0K_1.0bar_14.0/Output/System_0,0.7852416453,4.1355125,31.3688332475,17.6003871944,15.9905395763
SITFUY_clean,argon,273.0,1.0,14.0,SITFUY_clean_argon_273.0K_1.0bar_14.0/Output/System_0,2.0359577907,10.17238125,81.3324418242,45.6339085446,45.8796963941
GATBUZ_charged,argon,273.0,1.0,14.0,GATBUZ_charged_argon_273.0K_1.0bar_14.0/Output/System_0,0.5857526403,1.17265,23.3996464736,13.1290454732,14.4945971456
ERAMUH_clean,argon,273.0,1.0,14.0,ERAMUH_clean_argon_273.0K_1.0bar_14.0/Output/System_0,2.6241817617,13.5252375,104.8308130179,58.8183463649,53.3904267851
DUBJUH_clean,argon,273.0,1.0,14.0,DUBJUH_clean_argon_273.0K_1.0bar_14.0/Output/System_0,0.6179233748,1.8745958333,24.6848029756,13.8501195361,15.1508156877
FUVGAG01_clean,argon,273.0,1.0,14.0,FUVGAG01_clean_argon_273.0K_1.0bar_14.0/Output/System_0,0.0930588107,0.2871484375,3.7175133696,2.085817926,3.9267112961
