name,gas,temp,pressure,cutoff,path,abs_mol_per_kg_framework,abs_molecules_per_uc,abs_mg_per_g_framework,abs_cm3STP_per_g,abs_cm3STP_per_cm3
ZUWWAP_clean,argon,293.0,5.0,14.0,ZUWWAP_clean_argon_293.0K_5.0bar_14.0/Output/System_0,1.0717124061,2.6392,42.8127671972,24.0213358778,50.11359291
UJUQIB_clean,argon,293.0,5.0,14.0,UJUQIB_clean_argon_293.0K_5.0bar_14.0/Output/System_0,1.892914267,4.0493875,75.6181391391,42.4277344733,32.8391278951
QIYDIN01_clean,argon,293.0,5.0,14.0,QIYDIN01_clean_argon_293.0K_5.0bar_14.0/Output/System_0,1.442285733,27.8206,57.6164304626,32.327357441,12.7931053432
NIWZIE13_clean,argon,293.0,5.0,14.0,NIWZIE13_clean_argon_293.0K_5.0bar_14.0/Output/System_0,0.000149036,4.75e-05,0.0059536917,0.0033404902,0.0047127082
acscombsci.5b00188_5024922_clean,argon,293.0,5.0,14.0,acscombsci.5b00188_5024922_clean_argon_293.0K_5.0bar_14.0/Output/System_0,1.4472817045,1.97756875,57.8160095307,32.4393370242,9.5701252854
XOCWOD_clean,argon,293.0,5.0,14.0,XOCWOD_clean_argon_293.0K_5.0bar_14.0/Output/System_0,0.6977569803,1.255237037,27.8739958506,15.639508035,34.578918492
WOHBIF_clean,argon,293.0,5.0,14.0,WOHBIF_clean_argon_293.0K_5.0bar_14.0/Output/System_0,0.7716687487,0.8820597222,30.8266231746,17.2961646194,25.8707128965
SUNJIV_clean,argon,293.0,5.0,14.0,SUNJIV_clean_argon_293.0K_5.0bar_14.0/Output/System_0,1.7306221741,1.4145148148,69.1348946101,38.790123438,52.7868429409
TEWFOS_clean,argon,293.0,5.0,14.0,TEWFOS_clean_argon_293.0K_5.0bar_14.0/Output/System_0,1.8306566458,9.1684125,73.1310716848,41.0322936602,49.4735473857
ic502643m_si_003_clean,argon,293.0,5.0,14.0,ic502643m_si_003_clean_argon_293.0K_5.0bar_14.0/Output/System_0,1.8187421485,6.7374791667,72.6551113472,40.765242407,33.4116621652
LUJBAV_clean,argon,293.0,5.0,14.0,LUJBAV_clean_argon_293.0K_5.0bar_14.0/Output/System_0,0.7131287686,2.9938333333,28.4880680461,15.9840509233,23.432619954
MIDRAT_clean,argon,293.0,5.0,14.0,MIDRAT_clean_argon_293.0K_5.0bar_14.0/Output/System_0,1.9757896323,3.8087125,78.9288442319,44.2853009011,55.9582127475
MOLKAB_clean,argon,293.0,5.0,14.0,MOLKAB_clean_argon_293.0K_5.0bar_14.0/Output/System_0,1.5908980039,6.1182125,63.5531934607,35.6583492768,42.434856397
acs.inorgchem.6b00276_ic6b00276_si_009_clean,argon,293.0,5.0,14.0,acs.inorgchem.6b00276_ic6b00276_si_009_clean_argon_293.0K_5.0bar_14.0/Output/System_0,2.2240275536,14.2961875,88.8454527121,49.8492996488,51.4499933258
LEVYOC_clean,argon,293.0,5.0,14.0,LEVYOC_clean_argon_293.0K_5.0bar_14.0/Output/System_0,1.2629496807,2.788953125,50.4523138461,28.3077235145,49.5752400396
MIJMAU_clean,argon,293.0,5.0,14.0,MIJMAU_clean_argon_293.0K_5.0bar_14.0/Output/System_0,0.6756662673,1.4571916667,26.991516047,15.1443673292,16.6144378712
IYOTAT_clean,argon,293.0,5.0,14.0,IYOTAT_clean_argon_293.0K_5.0bar_14.0/Output/System_0,2.5133492235,12.0096833333,100.4032747816,56.3341485415,53.3459989077
ILIMOH_clean,argon,293.0,5.0,14.0,ILIMOH_clean_argon_293.0K_5.0bar_14.0/Output/System_0,0.6499680716,2.9432541667,25.9649245224,14.5683685925,17.0865750211
QODHUO13_clean,argon,293.0,5.0,14.0,QODHUO13_clean_argon_293.0K_5.0bar_14.0/Output/System_0,0.9439399209,6.34625,37.7085119586,21.1574464934,28.0980618091
QOPCEE_clean,argon,293.0,5.0,14.0,QOPCEE_clean_argon_293.0K_5.0bar_14.0/Output/System_0,0.7450802673,0.6606777778,29.7644665178,16.7002110411,33.533209058
VUKROK_clean,argon,293.0,5.0,14.0,VUKROK_clean_argon_293.0K_5.0bar_14.0/Output/System_0,1.3798211701,1.815590625,55.1210961037,30.927278243,21.5328785454
TUTZUD_clean,argon,293.0,5.0,14.0,TUTZUD_clean_argon_293.0K_5.0bar_14.0/Output/System_0,0.1921293554,0.7001375,7.6751834901,4.3063827126,8.6089980366
acs.inorgchem.6b00044_ic6b00044_si_002_clean,argon,293.0,5.0,14.0,acs.inorgchem.6b00044_ic6b00044_si_002_clean_argon_293.0K_5.0bar_14.0/Output/System_0,0.5872267658,3.0857,23.458534842,13.162086488,14.596244219
KUGFAU_clean,argon,293.0,5.0,14.0,KUGFAU_clean_argon_293.0K_5.0bar_14.0/Output/System_0,0.2667037966,3.28965,10.6542832673,5.9778924292,14.5414782719
LABQAI_clean,argon,293.0,5.0,14.0,LABQAI_clean_argon_293.0K_5.0bar_14.0/Output/System_0,0.2205871164,0.911809375,8.8120141278,4.9442342783,8.6243261731
PARHEW_clean,argon,293.0,5.0,14.0,PARHEW_clean_argon_293.0K_5.0bar_14.0/Output/System_0,1.1939323642,0.87970625,47.695210087,26.7607710565,16.9214624557
WONRUM02_clean,argon,293.0,5.0,14.0,WONRUM02_clean_argon_293.0K_5.0bar_14.0/Output/System_0,0.5857001939,1.1507375,23.397551347,13.1278699421,34.0411407786
RAKCUC_clean,argon,293.0,5.0,14.0,RAKCUC_clean_argon_293.0K_5.0bar_14.0/Output/System_0,1.1180288163,14.15255,44.6630151544,25.0594707741,29.9315188177
cm503311x_alf250K_clean,argon,293.0,5.0,14.0,cm503311x_alf250K_clean_argon_293.0K_5.0bar_14.0/Output/System_0,1.2896271832,1.06298,51.5180267125,28.9056724066,27.8609541477
