name,gas,temp,pressure,cutoff,path,abs_mol_per_kg_framework,abs_molecules_per_uc,abs_mg_per_g_framework,abs_cm3STP_per_g,abs_cm3STP_per_cm3
CODSOF_clean,argon,293.0,0.1,14.0,CODSOF_clean_argon_293.0K_0.1bar_14.0/Output/System_0,0.0281083788,0.0685416667,1.1228735157,0.6300205204,0.9055043072
NACVUI_clean,argon,293.0,0.1,14.0,NACVUI_clean_argon_293.0K_0.1bar_14.0/Output/System_0,0.063316658,0.0629895833,2.5293738549,1.4191780375,1.6437703033
HUWDEJ_clean,argon,293.0,0.1,14.0,HUWDEJ_clean_argon_293.0K_0.1bar_14.0/Output/System_0,0.0500969345,0.0477266667,2.0012723381,1.1228714742,1.4249175547
LULVOF_clean,argon,293.0,0.1,14.0,LULVOF_clean_argon_293.0K_0.1bar_14.0/Output/System_0,0.0712998201,0.3655875,2.8482852133,1.5981124385,1.9299052844
NOBVOR_clean,argon,293.0,0.1,14.0,NOBVOR_clean_argon_293.0K_0.1bar_14.0/Output/System_0,0.0725631274,0.069187037,2.898751814,1.6264281781,1.9056564418
DAXJET02_clean,argon,293.0,0.1,14.0,DAXJET02_clean_argon_293.0K_0.1bar_14.0/Output/System_0,0.003854011,0.010596875,0.153960032,0.0863837094,0.1191449432
HUCFAO_clean,argon,293.0,0.1,14.0,HUCFAO_clean_argon_293.0K_0.1bar_14.0/Output/System_0,0.0465185316,0.083575,1.8583223005,1.0426652392,1.2965938267
XALCOD_clean,argon,293.0,0.1,14.0,XALCOD_clean_argon_293.0K_0.1bar_14.0/Output/System_0,0.0380733718,0.664525,1.5209550578,0.8533756328,0.8466757983
UDANIY_clean,argon,293.0,0.1,14.0,UDANIY_clean_argon_293.0K_0.1bar_14.0/Output/System_0,0.033830011,0.2207,1.3514412801,0.7582650465,0.3165500423
ja202154j_si_003_clean,argon,293.0,0.1,14.0,ja202154j_si_003_clean_argon_293.0K_0.1bar_14.0/Output/System_0,0.0262383726,0.0367833333,1.0481705072,0.5881062463,0.5468901724
OJAKUG_clean,argon,293.0,0.1,14.0,OJAKUG_clean_argon_293.0K_0.1bar_14.0/Output/System_0,0.01137467,0.02699375,0.4543953158,0.2549515768,0.4626721717
