name,gas,temp,pressure,cutoff,path,abs_mol_per_kg_framework,abs_molecules_per_uc,abs_mg_per_g_framework,abs_cm3STP_per_g,abs_cm3STP_per_cm3
VAZMAM_clean,argon,293.0,0.1,14.0,VAZMAM_clean_argon_293.0K_0.1bar_14.0/Output/System_0,0.015181944,0.0216805556,0.6064882982,0.3402877242,0.7494452212
cg100226u_si_004_clean,argon,293.0,0.1,14.0,cg100226u_si_004_clean_argon_293.0K_0.1bar_14.0/Output/System_0,0.0344876098,0.32205,1.3777110347,0.7730044487,0.7661827427
WEFZIS_clean,argon,293.0,0.1,14.0,WEFZIS_clean_argon_293.0K_0.1bar_14.0/Output/System_0,0.0353843181,0.0449145833,1.413532738,0.7931032469,1.6349441776
RUSXAG_clean,argon,293.0,0.1,14.0,RUSXAG_clean_argon_293.0K_0.1bar_14.0/Output/System_0,0.0380571944,0.042137037,1.5203088014,0.853013032,1.0809310361
UMEXUF01_clean,argon,293.0,0.1,14.0,UMEXUF01_clean_argon_293.0K_0.1bar_14.0/Output/System_0,0.0574570717,0.098975,2.2952951018,1.2878414124,2.0847651276
cm503311x_alf500K_clean,argon,293.0,0.1,14.0,cm503311x_alf500K_clean_argon_293.0K_0.1bar_14.0/Output/System_0,0.0278494346,0.022955,1.1125292133,0.6242165517,0.6027114215
TILPUA_clean,argon,293.0,0.1,14.0,TILPUA_clean_argon_293.0K_0.1bar_14.0/Output/System_0,0.576151763,3.53649375,23.0161106292,12.9138516433,24.2957248515
PUGHIK_clean,argon,293.0,0.1,14.0,PUGHIK_clean_argon_293.0K_0.1bar_14.0/Output/System_0,0.108474969,0.4675875,4.3333580623,2.4313553248,3.0248862159
SOPLIU_clean,argon,293.0,0.1,14.0,SOPLIU_clean_argon_293.0K_0.1bar_14.0/Output/System_0,0.038786206,0.09120625,1.5494313567,0.8693530803,0.6899611375
NOFQAB_clean,argon,293.0,0.1,14.0,NOFQAB_clean_argon_293.0K_0.1bar_14.0/Output/System_0,0.057798863,2.79815,2.3089489796,1.2955023138,1.2275753213
IJANEN_clean,argon,293.0,0.1,14.0,IJANEN_clean_argon_293.0K_0.1bar_14.0/Output/System_0,0.0206159663,0.03805,0.8235666198,0.4620857676,0.6540559979
PARHAS_clean,argon,293.0,0.1,14.0,PARHAS_clean_argon_293.0K_0.1bar_14.0/Output/System_0,0.0232207473,0.017109375,0.9276224138,0.5204692672,0.3633748612
LUMYOJ_clean,argon,293.0,0.1,14.0,LUMYOJ_clean_argon_293.0K_0.1bar_14.0/Output/System_0,0.0392670859,0.1024791667,1.5686415491,0.8801315119,1.1545430369
WUYXEV_clean,argon,293.0,0.1,14.0,WUYXEV_clean_argon_293.0K_0.1bar_14.0/Output/System_0,0.0338106825,0.12566875,1.350669144,0.7578318173,0.6061672807
VATVIY_clean,argon,293.0,0.1,14.0,VATVIY_clean_argon_293.0K_0.1bar_14.0/Output/System_0,0.0168939458,0.0605791667,0.6748793454,0.3786604906,0.4872021831
XULDOZ_clean,argon,293.0,0.1,14.0,XULDOZ_clean_argon_293.0K_0.1bar_14.0/Output/System_0,0.0391279334,0.37041875,1.5630826843,0.8770125507,1.1539575177
LEZLAF_clean,argon,293.0,0.1,14.0,LEZLAF_clean_argon_293.0K_0.1bar_14.0/Output/System_0,0.0204031141,0.04265,0.8150636031,0.4573149052,0.6370087854
