name,gas,temp,pressure,cutoff,path,abs_mol_per_kg_framework,abs_molecules_per_uc,abs_mg_per_g_framework,abs_cm3STP_per_g,abs_cm3STP_per_cm3
NIWPIU_clean,argon,293.0,15.0,14.0,NIWPIU_clean_argon_293.0K_15.0bar_14.0/Output/System_0,0.0007177262,0.00022875,0.028671726,0.0160870975,0.0225369248
OPENON_clean,argon,293.0,15.0,14.0,OPENON_clean_argon_293.0K_15.0bar_14.0/Output/System_0,1.4994214086,1.235040625,59.8988864296,33.6079950871,53.6535838536
USUVIP_clean,argon,293.0,15.0,14.0,USUVIP_clean_argon_293.0K_15.0bar_14.0/Output/System_0,2.4711710879,6.064175,98.7183426207,55.388768833,72.1791858192
XACPEW_clean,argon,293.0,15.0,14.0,XACPEW_clean_argon_293.0K_15.0bar_14.0/Output/System_0,1.8469458794,2.5021703125,73.7817939888,41.3974001472,88.2792585681
PUGSUH_clean,argon,293.0,15.0,14.0,PUGSUH_clean_argon_293.0K_15.0bar_14.0/Output/System_0,4.7067714275,17.9073333333,188.0261049853,105.4974606252,86.6796890926
WUNVUX_clean,argon,293.0,15.0,14.0,WUNVUX_clean_argon_293.0K_15.0bar_14.0/Output/System_0,3.814939542,13.6314375,152.3992048247,85.5079623734,93.7602714041
RAHNOF_clean,argon,293.0,15.0,14.0,RAHNOF_clean_argon_293.0K_15.0bar_14.0/Output/System_0,4.641945067,32.388025,185.4364215349,104.0444441525,61.8906395198
RAKDEN_clean,argon,293.0,15.0,14.0,RAKDEN_clean_argon_293.0K_15.0bar_14.0/Output/System_0,2.7972464718,35.4089,111.7444020547,62.6974145785,75.8174646075
PEXBIF01_clean,argon,293.0,15.0,14.0,PEXBIF01_clean_argon_293.0K_15.0bar_14.0/Output/System_0,0.8203907211,3.06996875,32.7729685276,18.3882177269,27.9089821216
c5ce01594d_c5ce01594d3_clean,argon,293.0,15.0,14.0,c5ce01594d_c5ce01594d3_clean_argon_293.0K_15.0bar_14.0/Output/System_0,1.8833653152,1.9549777778,75.2366776099,42.2137044978,53.1457539826
QARTAG_clean,argon,293.0,15.0,14.0,QARTAG_clean_argon_293.0K_15.0bar_14.0/Output/System_0,0.5392088825,1.5316333333,21.5403164374,12.0858148148,19.1778979576
TURDIV_clean,argon,293.0,15.0,14.0,TURDIV_clean_argon_293.0K_15.0bar_14.0/Output/System_0,3.8388843933,6.8232222222,153.3557537434,86.0446616892,86.8297144442
SADLIU_clean,argon,293.0,15.0,14.0,SADLIU_clean_argon_293.0K_15.0bar_14.0/Output/System_0,3.2233912289,4.9015472222,128.7680328138,72.2490128305,120.7745604913
TEJBOB_clean,argon,293.0,15.0,14.0,TEJBOB_clean_argon_293.0K_15.0bar_14.0/Output/System_0,1.7480917039,8.8145125,69.8327673856,39.1816850548,51.3418053987
WUTCET_clean,argon,293.0,15.0,14.0,WUTCET_clean_argon_293.0K_15.0bar_14.0/Output/System_0,3.5103621074,15.69294375,140.2319454663,78.6811711405,88.1098127438
LUWNAU_clean,argon,293.0,15.0,14.0,LUWNAU_clean_argon_293.0K_15.0bar_14.0/Output/System_0,4.1941234905,19.0794375,167.5468451989,94.0069821987,69.4208171821
IZERAI_clean,argon,293.0,15.0,14.0,IZERAI_clean_argon_293.0K_15.0bar_14.0/Output/System_0,5.313363787,13.4023666667,212.2582565642,119.0936070606,74.345513865
ICODIP01_clean,argon,293.0,15.0,14.0,ICODIP01_clean_argon_293.0K_15.0bar_14.0/Output/System_0,3.4481923221,39.200775,137.7483868851,77.2876990816,62.314753974
DUGBAJ_clean,argon,293.0,15.0,14.0,DUGBAJ_clean_argon_293.0K_15.0bar_14.0/Output/System_0,1.3187194317,3.892875,52.6802038585,29.5577453605,46.4578862482
FOHCIP_clean,argon,293.0,15.0,14.0,FOHCIP_clean_argon_293.0K_15.0bar_14.0/Output/System_0,1.8610249099,4.0595625,74.3442231023,41.7129671971,78.2505469943
EDOYOL_clean,argon,293.0,15.0,14.0,EDOYOL_clean_argon_293.0K_15.0bar_14.0/Output/System_0,1.9834830966,6.1053416667,79.2361827433,44.4577420231,86.7807679924
