name,gas,temp,pressure,cutoff,path,abs_mol_per_kg_framework,abs_molecules_per_uc,abs_mg_per_g_framework,abs_cm3STP_per_g,abs_cm3STP_per_cm3
TADWOM_clean,argon,273.0,0.1,14.0,TADWOM_clean_argon_273.0K_0.1bar_14.0/Output/System_0,0.0789592117,0.68315,3.1542625906,1.769789857,1.555699632
CUWXAV_clean,argon,273.0,0.1,14.0,CUWXAV_clean_argon_273.0K_0.1bar_14.0/Output/System_0,0.0882075721,0.3883166667,3.5237160901,1.9770823817,2.5874019277
HUZSUR_clean,argon,273.0,0.1,14.0,HUZSUR_clean_argon_273.0K_0.1bar_14.0/Output/System_0,0.0610096807,0.15008125,2.4372147258,1.3674695043,1.2170540482
DANZEZ_charged,argon,273.0,0.1,14.0,DANZEZ_charged_argon_273.0K_0.1bar_14.0/Output/System_0,0.0368887684,0.1838666667,1.4736325207,0.8268239607,0.8120348809
GULBAR_clean,argon,273.0,0.1,14.0,GULBAR_clean_argon_273.0K_0.1bar_14.0/Output/System_0,0.1455868795,0.316296875,5.8159046619,3.2631807861,4.722243242
SITFUY_clean,argon,273.0,0.1,14.0,SITFUY_clean_argon_273.0K_0.1bar_14.0/Output/System_0,0.3994756934,1.995925,15.9582550003,8.9538385038,9.0020645879
EREFEN01_SL,argon,273.0,0.1,14.0,EREFEN01_SL_argon_273.0K_0.1bar_14.0/Output/System_0,0.1452617339,0.2380722222,5.8029157471,3.2558929814,3.7015153525
GIFKIP_clean,argon,273.0,0.1,14.0,GIFKIP_clean_argon_273.0K_0.1bar_14.0/Output/System_0,0.0431965612,0.01690625,1.7256162273,0.9682066754,1.2240050948
CUVHIL02_clean_h,argon,273.0,0.1,14.0,CUVHIL02_clean_h_argon_273.0K_0.1bar_14.0/Output/System_0,0.0268964161,0.1202375,1.0744580316,0.6028556188,0.9994460638
ZESFUY_clean,argon,273.0,0.1,14.0,ZESFUY_clean_argon_273.0K_0.1bar_14.0/Output/System_0,0.0536502925,0.0278902778,2.1432218838,1.2025163544,1.0411268855
DURDIF_clean,argon,273.0,0.1,14.0,DURDIF_clean_argon_273.0K_0.1bar_14.0/Output/System_0,0.0639806056,0.070525,2.5558972343,1.4340597432,1.0542394153
RAXBOJ_clean,argon,273.0,0.1,14.0,RAXBOJ_clean_argon_273.0K_0.1bar_14.0/Output/System_0,0.0141476566,0.0781916667,0.5651705872,0.3171052327,0.7736231152
cm503311x_aloh225K_clean,argon,273.0,0.1,14.0,cm503311x_aloh225K_clean_argon_273.0K_0.1bar_14.0/Output/System_0,0.0784172216,0.063695,3.1326111667,1.7576417021,1.668937374
CAZNEY_clean,argon,273.0,0.1,14.0,CAZNEY_clean_argon_273.0K_0.1bar_14.0/Output/System_0,0.0649041272,0.1487166667,2.5927900721,1.4547595323,1.210437633
FUTYEA_clean,argon,273.0,0.1,14.0,FUTYEA_clean_argon_273.0K_0.1bar_14.0/Output/System_0,0.0980922108,0.1069305556,3.918587636,2.1986364333,2.279922321
DUXMAL_clean,argon,273.0,0.1,14.0,DUXMAL_clean_argon_273.0K_0.1bar_14.0/Output/System_0,0.1924410499,0.52215,7.68763506,4.3133690245,4.9988186084
EXEQAA_clean,argon,273.0,0.1,14.0,EXEQAA_clean_argon_273.0K_0.1bar_14.0/Output/System_0,0.0708388876,0.191325,2.8298718827,1.5877811091,1.6274000765
LABNUA_clean,argon,273.0,0.1,14.0,LABNUA_clean_argon_273.0K_0.1bar_14.0/Output/System_0,0.0316802118,0.529675,1.2655610992,0.710079498,1.2184917851
GAJZIC_clean,argon,273.0,0.1,14.0,GAJZIC_clean_argon_273.0K_0.1bar_14.0/Output/System_0,0.0206164939,0.0305541667,0.8235877003,0.4620975954,0.730812788
FOFCIO_clean,argon,273.0,0.1,14.0,FOFCIO_clean_argon_273.0K_0.1bar_14.0/Output/System_0,0.0767580635,0.1393861111,3.0663311191,1.7204533728,3.0004508319
IHILUI_clean,argon,273.0,0.1,14.0,IHILUI_clean_argon_273.0K_0.1bar_14.0/Output/System_0,0.0180694379,0.02395,0.7218379058,0.4050079432,0.8692554985
HUCXIO_clean,argon,273.0,0.1,14.0,HUCXIO_clean_argon_273.0K_0.1bar_14.0/Output/System_0,0.0527544576,0.119190625,2.1074350714,1.1824371328,1.5106781173
GIQXIO_clean,argon,273.0,0.1,14.0,GIQXIO_clean_argon_273.0K_0.1bar_14.0/Output/System_0,0.0396199384,0.0609055556,1.5827373004,0.8880403391,1.6031730226
COTXOA_clean,argon,273.0,0.1,14.0,COTXOA_clean_argon_273.0K_0.1bar_14.0/Output/System_0,0.1131015154,0.40413125,4.518179339,2.5350546242,2.7493163036
IWAYIO_clean,argon,273.0,0.1,14.0,IWAYIO_clean_argon_273.0K_0.1bar_14.0/Output/System_0,0.0313960109,0.5647,1.2542078441,0.7037094273,0.8600701533
AZEBUE_clean,argon,273.0,0.1,14.0,AZEBUE_clean_argon_273.0K_0.1bar_14.0/Output/System_0,0.0885955367,0.2977833333,3.539214502,1.985778212,3.6106862257
EVIMUT_clean,argon,273.0,0.1,14.0,EVIMUT_clean_argon_273.0K_0.1bar_14.0/Output/System_0,0.0414696497,0.0638972222,1.6566295644,0.9294997216,0.9196624397
FUHNIH_clean,argon,273.0,0.1,14.0,FUHNIH_clean_argon_273.0K_0.1bar_14.0/Output/System_0,0.108453786,0.3736125,4.3325118436,2.4308805294,2.8287037629
cm500700z_si_002_clean,argon,273.0,0.1,14.0,cm500700z_si_002_clean_argon_273.0K_0.1bar_14.0/Output/System_0,0.0978962634,0.23235,3.9107599319,2.1942444745,2.0313269076
FAVDEO_clean,argon,273.0,0.1,14.0,FAVDEO_clean_argon_273.0K_0.1bar_14.0/Output/System_0,0.0552737649,1.248975,2.2080763603,1.238904826,2.950953553
GULWAM_clean,argon,273.0,0.1,14.0,GULWAM_clean_argon_273.0K_0.1bar_14.0/Output/System_0,0.0535752957,0.3431625,2.1402259106,1.2008353774,0.9088608494
ETEKAQ01_manual,argon,273.0,0.1,14.0,ETEKAQ01_manual_argon_273.0K_0.1bar_14.0/Output/System_0,0.0387129512,0.0349518519,1.546504974,0.867711149,1.0164518717
ja408959g_si_003_clean,argon,273.0,0.1,14.0,ja408959g_si_003_clean_argon_273.0K_0.1bar_14.0/Output/System_0,0.0349619915,0.38705,1.3966616367,0.7836372297,0.5879625416
DAMYOI_clean,argon,273.0,0.1,14.0,DAMYOI_clean_argon_273.0K_0.1bar_14.0/Output/System_0,0.0494199208,0.3107125,1.9742269942,1.1076969052,0.9230556858
WANBIY_clean,argon,273.0,0.1,14.0,WANBIY_clean_argon_273.0K_0.1bar_14.0/Output/System_0,0.0034220296,0.1217375,0.1367032404,0.0767012896,0.2545339037
GEDTAM_clean,argon,273.0,0.1,14.0,GEDTAM_clean_argon_273.0K_0.1bar_14.0/Output/System_0,0.0818458895,0.1487875,3.2695795947,1.8344917828,1.9988951645
IWELIG01_clean,argon,273.0,0.1,14.0,IWELIG01_clean_argon_273.0K_0.1bar_14.0/Output/System_0,0.3108276548,0.6353375,12.4169431533,6.966883516,13.0139502362
BUCWAZ_clean,argon,273.0,0.1,14.0,BUCWAZ_clean_argon_273.0K_0.1bar_14.0/Output/System_0,0.0506982277,0.159475,2.0252928015,1.1363488469,1.1210875006
DAWBIO_clean,argon,273.0,0.1,14.0,DAWBIO_clean_argon_273.0K_0.1bar_14.0/Output/System_0,0.0782424705,0.0882875,3.1256302113,1.7537248361,2.4633451209
WILGUV_clean,argon,273.0,0.1,14.0,WILGUV_clean_argon_273.0K_0.1bar_14.0/Output/System_0,0.0490007955,0.110775,1.9574837772,1.0983026412,1.3459584611
WEBJIY_clean,argon,273.0,0.1,14.0,WEBJIY_clean_argon_273.0K_0.1bar_14.0/Output/System_0,0.0791149489,0.9949666667,3.1604839778,1.7732805454,1.7506682164
acs.jpcc.6b08594_Zn2Cd6MOF5_opt_clean,argon,273.0,0.1,14.0,acs.jpcc.6b08594_Zn2Cd6MOF5_opt_clean_argon_273.0K_0.1bar_14.0/Output/System_0,0.0237333742,0.129725,0.9481008332,0.5319592741,0.3343731441
ADOCEC_clean,argon,273.0,0.1,14.0,ADOCEC_clean_argon_273.0K_0.1bar_14.0/Output/System_0,0.0408701092,0.1612875,1.6326791207,0.9160616355,1.4065453116
GISZUD_clean,argon,273.0,0.1,14.0,GISZUD_clean_argon_273.0K_0.1bar_14.0/Output/System_0,0.0177230933,0.011375,0.7080021313,0.3972449835,0.4324054751
IDUDIW_clean,argon,273.0,0.1,14.0,IDUDIW_clean_argon_273.0K_0.1bar_14.0/Output/System_0,0.0973978114,0.1191111111,3.8908477696,2.1830721825,2.3875902603
LIDSIC_clean,argon,273.0,0.1,14.0,LIDSIC_clean_argon_273.0K_0.1bar_14.0/Output/System_0,0.1339510365,0.3591791667,5.3510760074,3.0023752842,2.988648267
CAZNOI_charged,argon,273.0,0.1,14.0,CAZNOI_charged_argon_273.0K_0.1bar_14.0/Output/System_0,0.0578358911,0.17235,2.3104281777,1.2963322605,0.895506433
FEBXIV_clean,argon,273.0,0.1,14.0,FEBXIV_clean_argon_273.0K_0.1bar_14.0/Output/System_0,0.0465349151,0.176975,1.8589767882,1.0430324584,0.3063234394
cm1008587_si_003_clean,argon,273.0,0.1,14.0,cm1008587_si_003_clean_argon_273.0K_0.1bar_14.0/Output/System_0,0.072274546,0.0341077778,2.8872235622,1.6199599204,1.8162733903
ENEQUL_clean,argon,273.0,0.1,14.0,ENEQUL_clean_argon_273.0K_0.1bar_14.0/Output/System_0,0.0526735371,0.1226361111,2.1042024589,1.1806233825,1.1428391875
AYOQEM_clean,argon,273.0,0.1,14.0,AYOQEM_clean_argon_273.0K_0.1bar_14.0/Output/System_0,0.0484406294,0.5898875,1.9351062643,1.0857470931,0.8412055071
ja101440z_si_001_clean,argon,273.0,0.1,14.0,ja101440z_si_001_clean_argon_273.0K_0.1bar_14.0/Output/System_0,0.0960527608,0.1185537037,3.8371156878,2.1529242507,2.8142477515
HAWWAF_clean,argon,273.0,0.1,14.0,HAWWAF_clean_argon_273.0K_0.1bar_14.0/Output/System_0,0.1092954189,0.2198083333,4.3661333928,2.4497448678,3.9630730016
EVAKIV_clean,argon,273.0,0.1,14.0,EVAKIV_clean_argon_273.0K_0.1bar_14.0/Output/System_0,0.0708754707,0.4150875,2.831333304,1.5886010816,1.1600324249
AQUDAS_clean,argon,273.0,0.1,14.0,AQUDAS_clean_argon_273.0K_0.1bar_14.0/Output/System_0,0.0304901382,0.0607805556,1.2180200412,0.6834052184,0.7104499904
VAMYIU_clean,argon,273.0,0.1,14.0,VAMYIU_clean_argon_273.0K_0.1bar_14.0/Output/System_0,0.0403546046,0.3213625,1.6120857465,0.9045071299,0.6071718405
EBATUY_clean,argon,273.0,0.1,14.0,EBATUY_clean_argon_273.0K_0.1bar_14.0/Output/System_0,0.0712144686,0.0943138889,2.8448755903,1.5961993714,2.0048701898
ic502643m_si_003_clean,argon,273.0,0.1,14.0,ic502643m_si_003_clean_argon_273.0K_0.1bar_14.0/Output/System_0,0.0570144193,0.2112083333,2.2776120225,1.2779198116,1.0473978925
HOZXEB_clean,argon,273.0,0.1,14.0,HOZXEB_clean_argon_273.0K_0.1bar_14.0/Output/System_0,0.0427240782,0.34235,1.7067414771,0.9576164532,1.9264989618
IFEPUG07_clean,argon,273.0,0.1,14.0,IFEPUG07_clean_argon_273.0K_0.1bar_14.0/Output/System_0,0.0352254288,0.12336875,1.4071854292,0.7895419065,1.3630206122
GATBUZ_charged,argon,273.0,0.1,14.0,GATBUZ_charged_argon_273.0K_0.1bar_14.0/Output/System_0,0.0658294257,0.1317875,2.629753899,1.4754991517,1.6289657795
ERAMUH_clean,argon,273.0,0.1,14.0,ERAMUH_clean_argon_273.0K_0.1bar_14.0/Output/System_0,1.1944255585,6.1561625,47.714912211,26.7718255005,24.3012474445
EBAVAH_auto,argon,273.0,0.1,14.0,EBAVAH_auto_argon_273.0K_0.1bar_14.0/Output/System_0,0.0532076382,0.304325,2.1255387312,1.1925947124,0.6813880906
EPECEJ_clean,argon,273.0,0.1,14.0,EPECEJ_clean_argon_273.0K_0.1bar_14.0/Output/System_0,0.0921464662,0.48529375,3.6810670309,2.0653686582,1.8764564043
DUBJUH_clean,argon,273.0,0.1,14.0,DUBJUH_clean_argon_273.0K_0.1bar_14.0/Output/System_0,0.0672198358,0.203925,2.6852980025,1.5066637705,1.6481579838
CAVPIA_manual,argon,273.0,0.1,14.0,CAVPIA_manual_argon_273.0K_0.1bar_14.0/Output/System_0,0.0392227211,0.2032875,1.5668692605,0.8791371184,0.3658465801
