---- START at 2025-09-08 15:26:27, Target=369/369 ----
[1/369] GIRYOX_clean_DDEC_CO2_298.0K_5.0bar_12.5 Done. TimeForThis=825.3s, Completed=1/369, ETA=2025-09-12 04:01:48
[15/369] KECRAL12_clean_DDEC_CO2_298.0K_5.0bar_12.5 Done. TimeForThis=1995.5s, Completed=2/369, ETA=2025-09-12 21:42:44
[20/369] EKETOF_clean_DDEC_CO2_298.0K_5.0bar_12.5 Done. TimeForThis=2603.5s, Completed=3/369, ETA=2025-09-12 08:23:32
[27/369] PEVLEJ_clean_DDEC_CO2_298.0K_5.0bar_12.5 Done. TimeForThis=2708.6s, Completed=4/369, ETA=2025-09-11 12:50:51
[11/369] NOFQIK_clean_DDEC_CO2_298.0K_5.0bar_12.5 Done. TimeForThis=2717.5s, Completed=5/369, ETA=2025-09-10 23:08:57
[31/369] KUMBUR_clean_DDEC_CO2_298.0K_5.0bar_12.5 Done. TimeForThis=1012.7s, Completed=6/369, ETA=2025-09-11 05:12:59
[6/369] XOVVIO_clean_DDEC_CO2_298.0K_5.0bar_12.5 Done. TimeForThis=3739.1s, Completed=7/369, ETA=2025-09-10 22:11:31
[30/369] GADFAV_clean_DDEC_CO2_298.0K_5.0bar_12.5 Done. TimeForThis=1973.8s, Completed=8/369, ETA=2025-09-10 18:17:53
[9/369] LEPLAV_clean_DDEC_CO2_298.0K_5.0bar_12.5 Done. TimeForThis=3969.7s, Completed=9/369, ETA=2025-09-10 12:39:06
[8/369] ORAGEU_clean_DDEC_CO2_298.0K_5.0bar_12.5 Done. TimeForThis=4290.1s, Completed=10/369, ETA=2025-09-10 11:24:51
[4/369] NOHKOM_clean_DDEC_CO2_298.0K_5.0bar_12.5 Done. TimeForThis=4479.3s, Completed=11/369, ETA=2025-09-10 09:10:48
[25/369] LUTCIN_clean_DDEC_CO2_298.0K_5.0bar_12.5 Done. TimeForThis=4547.8s, Completed=12/369, ETA=2025-09-10 06:17:13
[13/369] GIRXUC_clean_DDEC_CO2_298.0K_5.0bar_12.5 Done. TimeForThis=4783.8s, Completed=13/369, ETA=2025-09-10 05:09:34
[10/369] SAJLOH_clean_DDEC_CO2_298.0K_5.0bar_12.5 Done. TimeForThis=5118.2s, Completed=14/369, ETA=2025-09-10 04:54:48
