name,gas,temp,pressure,cutoff,path,abs_mol_per_kg_framework,abs_molecules_per_uc,abs_mg_per_g_framework,abs_cm3STP_per_g,abs_cm3STP_per_cm3
EFOTEZ_clean,H2,293.0,0.01,14.0,EFOTEZ_clean_H2_293.0K_0.01bar_14.0/Output/System_0,0.0004094504,0.0033,0.0008254029,0.0091774113,0.0245656179
GORQAF_clean,H2,293.0,0.01,14.0,GORQAF_clean_H2_293.0K_0.01bar_14.0/Output/System_0,0.0007444303,0.0005015625,0.0015006822,0.016685643,0.0192518104
OGAGIN_clean,H2,293.0,0.01,14.0,OGAGIN_clean_H2_293.0K_0.01bar_14.0/Output/System_0,0.0018161948,0.0035527778,0.0036612308,0.0407081469,0.0591763246
NEJSEC_clean,H2,293.0,0.01,14.0,NEJSEC_clean_H2_293.0K_0.01bar_14.0/Output/System_0,0.0032518714,0.0079541667,0.0065553825,0.0728873667,0.0905654735
YARSIV_clean,H2,293.0,0.01,14.0,YARSIV_clean_H2_293.0K_0.01bar_14.0/Output/System_0,0.0011416992,0.0020111111,0.0023015286,0.0255900183,0.0449391069
QEZYUR_clean,H2,293.0,0.01,14.0,QEZYUR_clean_H2_293.0K_0.01bar_14.0/Output/System_0,0.0017502263,0.0039888889,0.0035282463,0.0392295307,0.0822598993
UVUCEV_clean,H2,293.0,0.01,14.0,UVUCEV_clean_H2_293.0K_0.01bar_14.0/Output/System_0,0.001850785,0.01125,0.0037309605,0.041483451,0.0601739941
FERWAC_clean,H2,293.0,0.01,14.0,FERWAC_clean_H2_293.0K_0.01bar_14.0/Output/System_0,0.002002918,0.0035083333,0.0040376423,0.0448933546,0.0639028113
WIVKOD_clean,H2,293.0,0.01,14.0,WIVKOD_clean_H2_293.0K_0.01bar_14.0/Output/System_0,0.0008050838,0.0016055556,0.0016229523,0.0180451285,0.04043066
DUZKAM_clean,H2,293.0,0.01,14.0,DUZKAM_clean_H2_293.0K_0.01bar_14.0/Output/System_0,0.0012639722,0.012075,0.0025480163,0.028330642,0.0216356986
FUWFOU_clean,H2,293.0,0.01,14.0,FUWFOU_clean_H2_293.0K_0.01bar_14.0/Output/System_0,0.0018354727,0.0064722222,0.0037000927,0.0411402411,0.0534876804
ZIHFUR_clean,H2,293.0,0.01,14.0,ZIHFUR_clean_H2_293.0K_0.01bar_14.0/Output/System_0,0.0010732954,0.0022166667,0.0021636347,0.0240568164,0.0282488495
WABVUR_clean,H2,293.0,0.01,14.0,WABVUR_clean_H2_293.0K_0.01bar_14.0/Output/System_0,0.0012196985,0.0027375,0.0024587658,0.0273382921,0.0346767391
YOYQAG_clean,H2,293.0,0.01,14.0,YOYQAG_clean_H2_293.0K_0.01bar_14.0/Output/System_0,0.0030809717,0.0072583333,0.0062108692,0.0690568246,0.0771974816
XANKOO_clean,H2,293.0,0.01,14.0,XANKOO_clean_H2_293.0K_0.01bar_14.0/Output/System_0,0.0018815498,0.046825,0.0037929786,0.0421730118,0.0314417002
UMODEH21_clean,H2,293.0,0.01,14.0,UMODEH21_clean_H2_293.0K_0.01bar_14.0/Output/System_0,0.0029787827,0.022675,0.0060048684,0.0667663629,0.0384539233
