---- START at 2025-08-18 09:56:18, Target=1779/1779 ----
[3/1779] ZUZZEB_clean_O2_293.0K_5.0bar_14.0 Done. TimeForThis=778.5s, Completed=1/1779, ETA=2025-09-03 10:39:35
[18/1779] OYEWIA_clean_O2_293.0K_5.0bar_14.0 Done. TimeForThis=1023.0s, Completed=2/1779, ETA=2025-08-28 22:41:55
[20/1779] RAVXAP_clean_O2_293.0K_5.0bar_14.0 Done. TimeForThis=1578.5s, Completed=3/1779, ETA=2025-08-29 05:57:21
[13/1779] SOTWUV_clean_O2_293.0K_5.0bar_14.0 Done. TimeForThis=1847.4s, Completed=4/1779, ETA=2025-08-27 22:09:51
[8/1779] XEHSOT_clean_O2_293.0K_5.0bar_14.0 Done. TimeForThis=1854.5s, Completed=5/1779, ETA=2025-08-26 01:13:40
[7/1779] DADNII_clean_O2_293.0K_5.0bar_14.0 Done. TimeForThis=1954.1s, Completed=6/1779, ETA=2025-08-25 02:53:01
[22/1779] GOSKEG_clean_O2_293.0K_5.0bar_14.0 Done. TimeForThis=2236.8s, Completed=7/1779, ETA=2025-08-24 23:50:55
[17/1779] JOGHEU_clean_O2_293.0K_5.0bar_14.0 Done. TimeForThis=2278.7s, Completed=8/1779, ETA=2025-08-24 06:41:51
[31/1779] RODBAP_clean_O2_293.0K_5.0bar_14.0 Done. TimeForThis=1532.6s, Completed=9/1779, ETA=2025-08-23 16:50:15
[19/1779] JILWIL_clean_O2_293.0K_5.0bar_14.0 Done. TimeForThis=2382.0s, Completed=10/1779, ETA=2025-08-23 07:39:03
[37/1779] ZIVCOY_clean_O2_293.0K_5.0bar_14.0 Done. TimeForThis=398.9s, Completed=11/1779, ETA=2025-08-23 08:20:51
[9/1779] RAZYOI_clean_O2_293.0K_5.0bar_14.0 Done. TimeForThis=2861.8s, Completed=12/1779, ETA=2025-08-23 07:47:21
[24/1779] ABEXEN_clean_O2_293.0K_5.0bar_14.0 Done. TimeForThis=2936.7s, Completed=13/1779, ETA=2025-08-23 01:34:13
[35/1779] acs.inorgchem.6b01740_ic6b01740_si_002_clean_O2_293.0K_5.0bar_14.0 Done. TimeForThis=1197.5s, Completed=14/1779, ETA=2025-08-22 21:39:59
[1/1779] ZAGHAT_clean_O2_293.0K_5.0bar_14.0 Done. TimeForThis=3101.8s, Completed=15/1779, ETA=2025-08-22 16:07:26
[38/1779] cm303749m_si_002_clean_O2_293.0K_5.0bar_14.0 Done. TimeForThis=832.5s, Completed=16/1779, ETA=2025-08-22 10:01:47
[10/1779] QEVKOS_clean_O2_293.0K_5.0bar_14.0 Done. TimeForThis=3275.4s, Completed=17/1779, ETA=2025-08-22 09:09:04
[16/1779] XEXMEU_clean_O2_293.0K_5.0bar_14.0 Done. TimeForThis=3368.2s, Completed=18/1779, ETA=2025-08-22 06:24:31
[26/1779] UKAPUS_clean_O2_293.0K_5.0bar_14.0 Done. TimeForThis=3859.4s, Completed=19/1779, ETA=2025-08-22 14:18:58
[36/1779] DAHNUW_clean_O2_293.0K_5.0bar_14.0 Done. TimeForThis=1942.6s, Completed=20/1779, ETA=2025-08-22 10:13:13
[32/1779] QUBZAP_clean_O2_293.0K_5.0bar_14.0 Done. TimeForThis=2875.5s, Completed=21/1779, ETA=2025-08-22 05:40:32
[23/1779] WEBKOD_clean_O2_293.0K_5.0bar_14.0 Done. TimeForThis=3920.0s, Completed=22/1779, ETA=2025-08-22 01:59:21
[27/1779] REWLEM_clean_h_O2_293.0K_5.0bar_14.0 Done. TimeForThis=3921.1s, Completed=23/1779, ETA=2025-08-21 22:11:10
[30/1779] KARTAA_clean_O2_293.0K_5.0bar_14.0 Done. TimeForThis=3978.9s, Completed=24/1779, ETA=2025-08-21 19:51:57
[14/1779] ZOMNIA_clean_O2_293.0K_5.0bar_14.0 Done. TimeForThis=4001.2s, Completed=25/1779, ETA=2025-08-21 17:01:40
[39/1779] OCUGEZ_clean_O2_293.0K_5.0bar_14.0 Done. TimeForThis=1910.2s, Completed=26/1779, ETA=2025-08-21 18:10:13
[42/1779] GOKBUE_clean_O2_293.0K_5.0bar_14.0 Done. TimeForThis=1525.4s, Completed=27/1779, ETA=2025-08-21 18:14:07
[54/1779] WABVOL_clean_O2_293.0K_5.0bar_14.0 Done. TimeForThis=879.2s, Completed=28/1779, ETA=2025-08-21 23:40:44
[34/1779] GUFXEM_clean_O2_293.0K_5.0bar_14.0 Done. TimeForThis=3460.8s, Completed=29/1779, ETA=2025-08-22 04:23:27
[2/1779] ALUREF_clean_O2_293.0K_5.0bar_14.0 Done. TimeForThis=5498.8s, Completed=30/1779, ETA=2025-08-22 04:30:57
[57/1779] QAQMON_clean_O2_293.0K_5.0bar_14.0 Done. TimeForThis=1142.5s, Completed=31/1779, ETA=2025-08-22 02:05:10
[44/1779] XIGFOJ_manual_O2_293.0K_5.0bar_14.0 Done. TimeForThis=2487.0s, Completed=32/1779, ETA=2025-08-21 23:28:32
[51/1779] ECASAD_clean_O2_293.0K_5.0bar_14.0 Done. TimeForThis=1725.5s, Completed=33/1779, ETA=2025-08-21 22:09:18
[29/1779] LOSBOM_clean_O2_293.0K_5.0bar_14.0 Done. TimeForThis=5696.8s, Completed=34/1779, ETA=2025-08-21 20:44:16
[12/1779] TUMDAI_clean_O2_293.0K_5.0bar_14.0 Done. TimeForThis=5714.2s, Completed=35/1779, ETA=2025-08-21 18:37:02
[50/1779] cm503311x_alf70K_clean_O2_293.0K_5.0bar_14.0 Done. TimeForThis=1860.1s, Completed=36/1779, ETA=2025-08-21 16:57:44
