name,gas,temp,pressure,cutoff,path,abs_mol_per_kg_framework,abs_molecules_per_uc,abs_mg_per_g_framework,abs_cm3STP_per_g,abs_cm3STP_per_cm3
CIPLIX_clean,argon,313.0,0.1,14.0,CIPLIX_clean_argon_313.0K_0.1bar_14.0/Output/System_0,0.0461981366,0.0946333333,1.84552316,1.0354839128,1.1670013382
LEJBUX_clean,argon,313.0,0.1,14.0,LEJBUX_clean_argon_313.0K_0.1bar_14.0/Output/System_0,0.0094263485,0.0121,0.376563771,0.2112819473,0.2213725118
DAXHIV01_clean,argon,313.0,0.1,14.0,DAXHIV01_clean_argon_313.0K_0.1bar_14.0/Output/System_0,0.0295111084,0.0263259259,1.1789097571,0.6614612672,0.584085193
ARAFEF_clean,argon,313.0,0.1,14.0,ARAFEF_clean_argon_313.0K_0.1bar_14.0/Output/System_0,0.0262855837,0.02899375,1.0500564992,0.5891644364,0.4935606872
DUQYEU_clean,argon,313.0,0.1,14.0,DUQYEU_clean_argon_313.0K_0.1bar_14.0/Output/System_0,0.0163119885,0.0220888889,0.6516313154,0.365616514,0.6099929092
NEDWEA_clean,argon,313.0,0.1,14.0,NEDWEA_clean_argon_313.0K_0.1bar_14.0/Output/System_0,0.025629575,0.0373375,1.0238502639,0.5744606735,0.4924885052
NAYMOQ_clean,argon,313.0,0.1,14.0,NAYMOQ_clean_argon_313.0K_0.1bar_14.0/Output/System_0,0.0056890229,0.0048263889,0.2272650854,0.1275136205,0.1542558738
FUSMEM_clean,argon,313.0,0.1,14.0,FUSMEM_clean_argon_313.0K_0.1bar_14.0/Output/System_0,0.0101909285,0.053575,0.40710721,0.2284192233,0.2441352846
VAHTOQ_clean,argon,313.0,0.1,14.0,VAHTOQ_clean_argon_313.0K_0.1bar_14.0/Output/System_0,0.0300613556,0.1678583333,1.2008910334,0.6737944953,0.7198971526
LADQUF_clean,argon,313.0,0.1,14.0,LADQUF_clean_argon_313.0K_0.1bar_14.0/Output/System_0,0.028468773,0.0659722222,1.1372705446,0.6380983881,0.7443788482
VONDEJ_clean,argon,313.0,0.1,14.0,VONDEJ_clean_argon_313.0K_0.1bar_14.0/Output/System_0,0.0534241075,0.0967833333,2.1341862454,1.1974466493,1.9232032755
