name,gas,temp,pressure,cutoff,path,abs_mol_per_kg_framework,abs_molecules_per_uc,abs_mg_per_g_framework,abs_cm3STP_per_g,abs_cm3STP_per_cm3
FORPOS_clean,argon,313.0,1.0,14.0,FORPOS_clean_argon_313.0K_1.0bar_14.0/Output/System_0,0.1233105277,0.6021875,4.9260089606,2.7638791773,2.8699060758
LABNOU_clean,argon,313.0,1.0,14.0,LABNOU_clean_argon_313.0K_1.0bar_14.0/Output/System_0,0.1531189029,3.9819,6.1167939342,3.4320033768,9.5022486337
UCAJUF_clean,argon,313.0,1.0,14.0,UCAJUF_clean_argon_313.0K_1.0bar_14.0/Output/System_0,0.2214449615,4.40115,8.8462833209,4.9634619959,4.1099438477
DACSAE_clean,argon,313.0,1.0,14.0,DACSAE_clean_argon_313.0K_1.0bar_14.0/Output/System_0,0.9912373788,7.8295125,39.5979508093,22.2175705691,24.7254107553
ESANET_clean,argon,313.0,1.0,14.0,ESANET_clean_argon_313.0K_1.0bar_14.0/Output/System_0,0.0794028948,0.5477083333,3.1719868403,1.7797345577,3.2076164727
ROQVIE_clean,argon,313.0,1.0,14.0,ROQVIE_clean_argon_313.0K_1.0bar_14.0/Output/System_0,0.2653150464,0.2924875,10.5988054725,5.9467650149,5.3290779979
EVEGOB_clean,argon,313.0,1.0,14.0,EVEGOB_clean_argon_313.0K_1.0bar_14.0/Output/System_0,0.1942892013,0.57740625,7.7614650121,4.3547934451,5.5850333199
ja510525s_si_002_clean,argon,313.0,1.0,14.0,ja510525s_si_002_clean_argon_313.0K_1.0bar_14.0/Output/System_0,0.2280143862,0.94939375,9.1087187001,5.1107089225,5.2602895614
IPIDUH_clean,argon,313.0,1.0,14.0,IPIDUH_clean_argon_313.0K_1.0bar_14.0/Output/System_0,0.1902286568,0.7823388889,7.5992543832,4.2637805008,6.6838388155
WIDQEG_clean,argon,313.0,1.0,14.0,WIDQEG_clean_argon_313.0K_1.0bar_14.0/Output/System_0,0.2778671712,0.2568116667,11.100237757,6.2281080374,6.3039627261
ic502643m_si_012_clean,argon,313.0,1.0,14.0,ic502643m_si_012_clean_argon_313.0K_1.0bar_14.0/Output/System_0,0.3396366058,1.6581166667,13.5678031299,7.6126066462,4.7887922402
YOYQUA_clean,argon,313.0,1.0,14.0,YOYQUA_clean_argon_313.0K_1.0bar_14.0/Output/System_0,0.3843763405,0.89939375,15.3550660515,8.6154019746,9.345554406
NIFTIH_clean,argon,313.0,1.0,14.0,NIFTIH_clean_argon_313.0K_1.0bar_14.0/Output/System_0,0.3478672009,1.0927125,13.8965989403,7.7970870036,10.7299474867
MUNDOQ_clean,argon,313.0,1.0,14.0,MUNDOQ_clean_argon_313.0K_1.0bar_14.0/Output/System_0,0.1580922724,1.059875,6.3154700963,3.5434763586,2.9970697836
KUQXIE_clean,argon,313.0,1.0,14.0,KUQXIE_clean_argon_313.0K_1.0bar_14.0/Output/System_0,0.1828296885,0.174028125,7.3036803962,4.097940204,9.2336273469
ZITRUP_clean,argon,313.0,1.0,14.0,ZITRUP_clean_argon_313.0K_1.0bar_14.0/Output/System_0,0.1869108563,0.1318981481,7.4667148864,4.1894153995,3.0077765962
SARPIL_clean,argon,313.0,1.0,14.0,SARPIL_clean_argon_313.0K_1.0bar_14.0/Output/System_0,0.4065156493,0.7918625,16.2394871588,9.1116319048,8.4291878245
AQUCOG_clean,argon,313.0,1.0,14.0,AQUCOG_clean_argon_313.0K_1.0bar_14.0/Output/System_0,0.182227488,0.51085,7.2796236886,4.0844424955,4.9001479284
VECZEI_clean,argon,313.0,1.0,14.0,VECZEI_clean_argon_313.0K_1.0bar_14.0/Output/System_0,0.1211640769,0.04026,4.840262543,2.7157686805,2.4588728465
RIZXUT_clean,argon,313.0,1.0,14.0,RIZXUT_clean_argon_313.0K_1.0bar_14.0/Output/System_0,0.2685678492,0.476925,10.7287484386,6.0196732579,5.5563125595
XISPEW01_clean,argon,313.0,1.0,14.0,XISPEW01_clean_argon_313.0K_1.0bar_14.0/Output/System_0,0.2416479888,0.27026875,9.6533538571,5.4162921607,6.1832012628
HIWLUW_clean,argon,313.0,1.0,14.0,HIWLUW_clean_argon_313.0K_1.0bar_14.0/Output/System_0,0.3391483221,0.3501,13.5482971729,7.6016622673,12.0944871576
BIMDIL_clean,argon,313.0,1.0,14.0,BIMDIL_clean_argon_313.0K_1.0bar_14.0/Output/System_0,0.4157001789,0.3619359375,16.606390745,9.3174937272,13.0092355194
UMOYOM_clean,argon,313.0,1.0,14.0,UMOYOM_clean_argon_313.0K_1.0bar_14.0/Output/System_0,0.3382777928,2.836875,13.5135212659,7.5821502433,4.7400134749
YUMJAS_clean,argon,313.0,1.0,14.0,YUMJAS_clean_argon_313.0K_1.0bar_14.0/Output/System_0,0.0762071506,0.3846666667,3.0443232523,1.7081052254,3.4473397446
ATAFIK_clean,argon,313.0,1.0,14.0,ATAFIK_clean_argon_313.0K_1.0bar_14.0/Output/System_0,0.305654796,0.9314791667,12.2102977912,6.850939185,8.3252489095
QUDGED_clean,argon,313.0,1.0,14.0,QUDGED_clean_argon_313.0K_1.0bar_14.0/Output/System_0,0.3087550038,1.51955,12.3341448906,6.9204271664,4.1586371224
SALRUU_clean,argon,313.0,1.0,14.0,SALRUU_clean_argon_313.0K_1.0bar_14.0/Output/System_0,0.2070611501,0.5269166667,8.2716788244,4.6410635967,8.7819287902
FIPWOS_clean,argon,313.0,1.0,14.0,FIPWOS_clean_argon_313.0K_1.0bar_14.0/Output/System_0,0.4773672635,0.276515625,19.0698674432,10.6996982673,13.8057989196
VALVAI_clean,argon,313.0,1.0,14.0,VALVAI_clean_argon_313.0K_1.0bar_14.0/Output/System_0,0.3173822414,1.0644,12.6787857809,7.1137978623,11.7036005679
PEVLIN_clean,argon,313.0,1.0,14.0,PEVLIN_clean_argon_313.0K_1.0bar_14.0/Output/System_0,0.1274818101,0.0972377778,5.0926433487,2.8573741992,5.5115104077
UJIZET_clean,argon,313.0,1.0,14.0,UJIZET_clean_argon_313.0K_1.0bar_14.0/Output/System_0,0.1523044855,0.2171208333,6.0842595862,3.4137490439,3.9587698041
ZUNZIT_clean,argon,313.0,1.0,14.0,ZUNZIT_clean_argon_313.0K_1.0bar_14.0/Output/System_0,0.3037608606,0.3172518519,12.1346388612,6.8084885636,10.5329572482
HEFFEF_clean,argon,313.0,1.0,14.0,HEFFEF_clean_argon_313.0K_1.0bar_14.0/Output/System_0,0.2094627936,0.5448166667,8.367619679,4.6948939759,5.498751602
CUNFOH_clean,argon,313.0,1.0,14.0,CUNFOH_clean_argon_313.0K_1.0bar_14.0/Output/System_0,0.0519118639,0.1449791667,2.0737751383,1.163551258,1.9043479032
LADQOZ_clean,argon,313.0,1.0,14.0,LADQOZ_clean_argon_313.0K_1.0bar_14.0/Output/System_0,0.2703929073,0.6173388889,10.8016558609,6.0605800666,6.9373966891
GISZUD_clean,argon,313.0,1.0,14.0,GISZUD_clean_argon_313.0K_1.0bar_14.0/Output/System_0,0.1056358035,0.0677989583,4.2199390771,2.3677183371,2.5772871021
PETWES_clean,argon,313.0,1.0,14.0,PETWES_clean_argon_313.0K_1.0bar_14.0/Output/System_0,0.8415255698,0.4916305556,33.6172634632,18.8619337129,17.1652407547
UVOTOQ_clean,argon,313.0,1.0,14.0,UVOTOQ_clean_argon_313.0K_1.0bar_14.0/Output/System_0,0.2259850432,1.6565166667,9.0276505064,5.065223278,5.2647646354
