Unnamed: 0,gas,temperature,low_pressure,high_pressure,struct_info,sampling,model,trial_001_R2,trial_002_R2,trial_003_R2,trial_004_R2,trial_005_R2,trial_001_MAE,trial_002_MAE,trial_003_MAE,trial_004_MAE,trial_005_MAE,trial_001_RMSE,trial_002_RMSE,trial_003_RMSE,trial_004_RMSE,trial_005_RMSE,trial_001_MAPE_percent,trial_002_MAPE_percent,trial_003_MAPE_percent,trial_004_MAPE_percent,trial_005_MAPE_percent,R2_mean,R2_std,MAE_mean,MAE_std,RMSE_mean,RMSE_std,MAPE_percent_mean,MAPE_percent_std
30,Ar,273.0,0.05,15.0,struct+input,random_struct,cat,0.9183557437489408,0.77296180925261,0.9365264529985948,0.9444089926733172,0.9429335502443332,0.2897031605530922,0.2995076640902958,0.2890226765204314,0.2850469817744157,0.2778274746189941,0.2600785293502799,0.8461972460821467,0.2071320122470031,0.2003990157829076,0.1819440343564071,8.30895448029955,7.752157000180395,7.849050172669935,7.748409692360955,7.739895239426373,0.9030373097835593,0.07344919863218469,0.28822159151144583,0.007879213654106801,0.3391501675637489,0.2849313547047582,7.87969331698744,0.24405355626955835
33,Ar,273.0,0.05,15.0,struct,random_struct,cat,0.697896077839445,0.6003365540680703,0.7266407092405722,0.727133440786488,0.7285487121891531,0.6351895589440305,0.6265766651563452,0.639702743604722,0.6781641316926957,0.6639884366977125,0.9623548231593972,1.4895912718208086,0.8920481466107504,0.9836517187953469,0.8654637295119844,21.639736887420288,19.633052667979044,20.52159783213603,21.30082775597642,22.39196847077209,0.6961110988247456,0.055051319573520524,0.6487243072191011,0.021533653798378256,1.0386219379796575,0.2567486024018921,21.097436722856774,1.0591601526028074
36,Ar,273.0,0.05,1.0,struct+input,qt_then_rd,cat,0.9813866704329612,0.9844354436355768,0.9833622471845628,0.9821843844841154,0.987170068854524,0.0187257669138384,0.0185504216684129,0.0185263468566198,0.018243939364119,0.0167152395632274,0.0012413139147061,0.0011862248558378,0.0012614872408701,0.0012432879288389,0.0008439364309593,3.244644414368893,3.157022388754544,3.2031513554720346,3.20264067172817,3.0527843871760023,0.9837077629183479,0.0022552502590512525,0.0181523428732435,0.0008217080804453884,0.0011552500742424401,0.00017629492735149623,3.1720486434999287,0.07352405728632105
39,Ar,273.0,0.05,1.0,struct+input,random_struct,cat,0.977705178885554,0.9597715528412376,0.9569809408053828,0.9518882849538024,0.9758876434874736,0.0260597655349292,0.0301371894182139,0.029144567059266,0.0327398473265037,0.0258435490806206,0.0044972181822713,0.0101118679509735,0.010736989831911,0.0137848233339533,0.0047738391237287,4.1618139540740025,4.2371331414826185,4.158053135145095,4.057568902753908,4.093193892342682,0.96444672019469,0.01164034793316832,0.028784983683906685,0.0029016184478747754,0.008780947684567561,0.004032476863523863,4.141552605159662,0.06930053399596979
42,Ar,273.0,0.05,1.0,struct,random_struct,cat,0.4261431821193571,0.3501109319318647,0.3992006208936808,0.3830860175127158,0.3183547670777338,0.2074284024585399,0.2122007537036523,0.2124434765566283,0.2318828867395417,0.2175731130009993,0.1157560001107608,0.1633568507666068,0.1499516015750095,0.1767563316474389,0.1349542372491471,53.73136130220559,51.30925687608978,53.21145073699742,56.36416679360943,65.16071142070423,0.3753791039070704,0.04211326492747153,0.21630572649187232,0.009418450616903351,0.1481550042697926,0.02385537437865646,55.9553894259213,5.453602026601869
45,Ar,273.0,0.05,5.0,struct+input,qt_then_rd,cat,0.9412651490846236,0.8658694505043874,0.9407861190314248,0.9420940128140706,0.947461475493786,0.1197288872820031,0.124552737672235,0.1162988152417964,0.1201583050070284,0.1112712720013696,0.037626479028669,0.099779142942889,0.0391619601933777,0.0356265699806168,0.0346096446045609,6.101076154962768,5.878149878612311,5.795222127848508,6.153815775742375,5.633262526154234,0.9274952413856585,0.034553474933986326,0.1184020034408865,0.004948420934172779,0.04936075935002268,0.02823980164096228,5.912305292664039,0.21604494742035057
48,Ar,273.0,0.05,5.0,struct+input,random_struct,cat,0.9250186206524856,0.8723957610178685,0.9316581764520744,0.9438356529398424,0.9303384847595844,0.1389340985039949,0.1440256364908263,0.1422421466097088,0.1407462259068453,0.1345402266225884,0.0723434317393119,0.13509901402688,0.0751135004246165,0.0660337257661084,0.0688673587209781,7.612749682331138,6.926364251400238,7.368396744263784,6.956286711385568,7.0668066275306405,0.9206493391643711,0.02783961930392542,0.14009766682679273,0.0036293043743377165,0.08349140613557897,0.0290535935650436,7.186120803382273,0.29570668223685165
51,Ar,273.0,0.05,5.0,struct,random_struct,cat,0.5102671266368606,0.4591931205637336,0.5205493312049052,0.5031427245093774,0.5037416870761444,0.4638577174560028,0.4627288759024873,0.4760642926371795,0.5112160210710511,0.4894717466357063,0.472503400216762,0.5725709174992563,0.5269572297682148,0.5841666251278844,0.4906008595484396,32.90640048455249,30.436213597292312,32.22903768559653,33.5959390994485,35.86466768570822,0.4993787979982042,0.02353103159423028,0.4806677307404853,0.020225475519119795,0.5293598064321114,0.04901955416231995,33.00645171051961,1.9835196441666783
54,Ar,273.0,0.1,15.0,struct+input,qt_then_rd,cat,0.9445428561616848,0.7546587293664389,0.9447266525386596,0.9273550890812318,0.9393657219064292,0.2663745390152939,0.2815922421533827,0.268662812890619,0.2752362237638931,0.266437532239583,0.1441960894176056,0.8270758375661243,0.1524700115136184,0.1963946636275925,0.1622591671341678,7.268116169598485,6.90687772362804,7.173338406267149,7.423828530187385,7.108133488576737,0.9021298098108887,0.08274041476575435,0.2716606700125543,0.006626315081860482,0.2964791538518217,0.297276603341487,7.176058863651559,0.19166644127577298
57,Ar,273.0,0.1,15.0,struct+input,random_struct,cat,0.921173497133146,0.7734084768066783,0.9389118424256196,0.9451467653904736,0.942867043092734,0.2891094194215844,0.2964431581639312,0.2846021395203938,0.2770791449604557,0.2795257026753126,0.2511025500237935,0.8445324651352824,0.1993478165410114,0.1977394322729199,0.1821560780270285,8.256862494231026,7.693584284180745,7.759875864479921,7.520277545945074,7.806834483090778,0.9043015249697302,0.07377526758612875,0.28535191294833556,0.007747260029342551,0.3349756684000071,0.2860355550422207,7.8074869343855084,0.27371001077267704
60,Ar,273.0,0.1,15.0,struct,random_struct,cat,0.697896077839445,0.6003365540680703,0.7266407092405722,0.727133440786488,0.7285487121891531,0.6351895589440305,0.6265766651563452,0.639702743604722,0.6781641316926957,0.6639884366977125,0.9623548231593972,1.4895912718208086,0.8920481466107504,0.9836517187953469,0.8654637295119844,21.639736887420288,19.633052667979044,20.52159783213603,21.30082775597642,22.39196847077209,0.6961110988247456,0.055051319573520524,0.6487243072191011,0.021533653798378256,1.0386219379796575,0.2567486024018921,21.097436722856774,1.0591601526028074
63,Ar,273.0,0.1,1.0,struct+input,qt_then_rd,cat,0.9880207415095558,0.9827760045793404,0.9833841130957582,0.9849826507129882,0.983620233614198,0.0160571747448035,0.0174178653847367,0.0169771812726422,0.0177302480985302,0.0169685585169077,0.0008104013657425,0.0013221521422077,0.0011982614779497,0.0010514330879146,0.0011309952870371,2.8891652269444146,3.045933612354097,3.00060056570447,3.0872266754143465,2.9567579267766693,0.9845567487023683,0.0020978455078279183,0.017030205603524057,0.0006312171963279504,0.00110264867217032,0.00019115349640199685,2.9959368014387993,0.07712072715732442
66,Ar,273.0,0.1,1.0,struct+input,random_struct,cat,0.9815223563519848,0.9616171512741458,0.9691497411510118,0.9595475394647196,0.9812523091624124,0.0244326875360383,0.0285867708005267,0.0268569722859793,0.0290421870042159,0.0238187549746253,0.0037272330893716,0.0096479562426632,0.0076998177499626,0.0115903168566556,0.0037117259755823,3.949290519223796,4.00507018489234,4.056400564971649,3.7583192427345526,3.7056632912804095,0.9706178194808549,0.010460875643874736,0.026547474520277104,0.0023662387300662736,0.00727540998284706,0.0035255113816446376,3.8949487606205495,0.15463105606656433
69,Ar,273.0,0.1,1.0,struct,random_struct,cat,0.4261431821193571,0.3501109319318647,0.3992006208936808,0.3830860175127158,0.3183547670777338,0.2074284024585399,0.2122007537036523,0.2124434765566283,0.2318828867395417,0.2175731130009993,0.1157560001107608,0.1633568507666068,0.1499516015750095,0.1767563316474389,0.1349542372491471,53.73136130220559,51.30925687608978,53.21145073699742,56.36416679360943,65.16071142070423,0.3753791039070704,0.04211326492747153,0.21630572649187232,0.009418450616903351,0.1481550042697926,0.02385537437865646,55.9553894259213,5.453602026601869
72,Ar,273.0,0.1,5.0,struct+input,qt_then_rd,cat,0.9457940906443532,0.8476639905131911,0.944119558604234,0.9283945386141071,0.9454619658516922,0.1169112899644141,0.1190182568919212,0.1170159859881945,0.1205694988842981,0.1159067444966722,0.033198883454948,0.1068339158686837,0.0369397657053087,0.0454596630666953,0.0341512017302402,6.090950109993996,5.885968084945917,5.93697184936944,6.353575706237831,5.952663281143825,0.9222868288455155,0.04234447585175947,0.11788435524510002,0.001878003912862137,0.05131668596517518,0.03140888403927419,6.044025806338202,0.18895299336457694
75,Ar,273.0,0.1,5.0,struct+input,random_struct,cat,0.9287992553867312,0.8770708391978899,0.9344773314609532,0.9445159819491528,0.9294264741992448,0.1359512469852283,0.1414286100345079,0.1407523879414947,0.1364858823142243,0.1333884218737014,0.0686958049123825,0.1301493473256985,0.0720150083159303,0.0652338471672631,0.0697689721613329,7.451760947849075,6.844676723901498,7.341929029551077,6.784196898943826,6.954647975720165,0.9228579764387943,0.026358037241519656,0.13760130982983132,0.0034019417612276472,0.08117259597652146,0.02748790756615386,7.075442315193127,0.3021997705460955
78,Ar,273.0,0.1,5.0,struct,random_struct,cat,0.5102671266368606,0.4591931205637336,0.5205493312049052,0.5031427245093774,0.5037416870761444,0.4638577174560028,0.4627288759024873,0.4760642926371795,0.5112160210710511,0.4894717466357063,0.472503400216762,0.5725709174992563,0.5269572297682148,0.5841666251278844,0.4906008595484396,32.90640048455249,30.436213597292312,32.22903768559653,33.5959390994485,35.86466768570822,0.4993787979982042,0.02353103159423028,0.4806677307404853,0.020225475519119795,0.5293598064321114,0.04901955416231995,33.00645171051961,1.9835196441666783
81,Ar,273.0,0.5,15.0,struct+input,qt_then_rd,cat,0.9508926791823916,0.9450959838528108,0.9524516010662848,0.9358007011767272,0.9284813615003756,0.2586151056580701,0.2640826030755277,0.2499894605464591,0.2668109275723889,0.2685241494333443,0.1357384751917666,0.1494870235249727,0.1258409570833246,0.1781160400173638,0.1962426558478621,6.875071651584993,7.085679800364017,6.472363791306282,7.138768634929363,7.150902835339959,0.942544465355718,0.010217674687428199,0.261604449257158,0.007499584175570224,0.15708503033305793,0.029433060669040237,6.944557342704923,0.2863594976890501
84,Ar,273.0,0.5,15.0,struct+input,random_struct,cat,0.9147456008355394,0.778492797268571,0.943847822758758,0.950720119853662,0.9481594523576956,0.2754680177001345,0.2809864362301837,0.2672227959160251,0.2677606750942925,0.26368602696761,0.2715786728113774,0.8255826225608249,0.1832403263011492,0.1776481476795557,0.1652823755756726,7.973029143770698,7.267168098714658,7.3588843101494845,7.260952426509405,7.392569950898483,0.9071931586148452,0.0733778242648494,0.27102479038164917,0.007034623586027739,0.32466642898571596,0.283175889193263,7.4505207860085445,0.29762598080065567
87,Ar,273.0,0.5,15.0,struct,random_struct,cat,0.697896077839445,0.6003365540680703,0.7266407092405722,0.727133440786488,0.7285487121891531,0.6351895589440305,0.6265766651563452,0.639702743604722,0.6781641316926957,0.6639884366977125,0.9623548231593972,1.4895912718208086,0.8920481466107504,0.9836517187953469,0.8654637295119844,21.639736887420288,19.633052667979044,20.52159783213603,21.30082775597642,22.39196847077209,0.6961110988247456,0.055051319573520524,0.6487243072191011,0.021533653798378256,1.0386219379796575,0.2567486024018921,21.097436722856774,1.0591601526028074
90,Ar,273.0,0.5,1.0,struct+input,qt_then_rd,cat,0.9927464026754363,0.9928103430535276,0.995279091274225,0.9938543401316656,0.994442715969684,0.0125825763376496,0.0120830054132237,0.0115646815873862,0.0120723484627127,0.0120147052236353,0.0005512364588656,0.0005491489774261,0.0003411894268647,0.0004390202642056,0.0003911124651276,2.1938431943456167,2.1057112178840955,2.085480654691787,2.165725357770491,2.1823427211277235,0.9938265786209077,0.0010827861912292376,0.012063463404921499,0.0003609361900018341,0.00045434151849792,9.409188806885019e-05,2.1466206291639427,0.048173399250664446
93,Ar,273.0,0.5,1.0,struct+input,random_struct,cat,0.9920615579758738,0.9751194890537054,0.9779139098706516,0.9719717144582534,0.9922138867352528,0.0156544830755287,0.0178003040627304,0.0162710040748279,0.0189142769441094,0.0153225395090795,0.0016013093635756,0.0062539933557163,0.0055123968209689,0.0080305797491438,0.0015415188517855,2.7549099970785607,2.751153008656651,2.890138416354443,2.700720197935208,2.665306817260523,0.9818561116187474,0.009618458636200346,0.016792521533255177,0.0015203149996228717,0.00458795962823802,0.002901842820050105,2.752445687457077,0.08549231017612632
96,Ar,273.0,0.5,1.0,struct,random_struct,cat,0.4261431821193571,0.3501109319318647,0.3992006208936808,0.3830860175127158,0.3183547670777338,0.2074284024585399,0.2122007537036523,0.2124434765566283,0.2318828867395417,0.2175731130009993,0.1157560001107608,0.1633568507666068,0.1499516015750095,0.1767563316474389,0.1349542372491471,53.73136130220559,51.30925687608978,53.21145073699742,56.36416679360943,65.16071142070423,0.3753791039070704,0.04211326492747153,0.21630572649187232,0.009418450616903351,0.1481550042697926,0.02385537437865646,55.9553894259213,5.453602026601869
99,Ar,273.0,0.5,5.0,struct+input,qt_then_rd,cat,0.9612783305948736,0.9555722076146982,0.957202574372264,0.9463611136967128,0.9530474520780288,0.1028503932548308,0.1056093739600384,0.1046813923123382,0.1098497301567002,0.1069130500706256,0.0259104382829946,0.0299809597269729,0.0273928551379823,0.0351425362456701,0.0305604292994969,5.168823247901715,5.438779639806198,5.2071091369414,5.650549566580289,5.532962355430507,0.9546923356713155,0.005535469802356216,0.10598078795090664,0.002620285040935279,0.029797443738623357,0.00353824450622725,5.399644789332021,0.2077299199849457
102,Ar,273.0,0.5,5.0,struct+input,random_struct,cat,0.9354577695816734,0.8828475897498083,0.9435921603981622,0.9600953787268728,0.9422115902603484,0.1231373909357145,0.1269489838356868,0.1221133396159662,0.1222239130543672,0.1184841713779944,0.0622715463652769,0.1240333020432789,0.0619970329137193,0.0469167889573735,0.0571296092213986,6.930440291567541,6.153724342420037,6.489678265894611,6.159343511362163,6.174892162710879,0.932840897743373,0.029378500314674965,0.12258155976394583,0.0030215506852901085,0.07046965590020945,0.030580847417042336,6.381615714791046,0.33799407096420464
105,Ar,273.0,0.5,5.0,struct,random_struct,cat,0.5102671266368606,0.4591931205637336,0.5205493312049052,0.5031427245093774,0.5037416870761444,0.4638577174560028,0.4627288759024873,0.4760642926371795,0.5112160210710511,0.4894717466357063,0.472503400216762,0.5725709174992563,0.5269572297682148,0.5841666251278844,0.4906008595484396,32.90640048455249,30.436213597292312,32.22903768559653,33.5959390994485,35.86466768570822,0.4993787979982042,0.02353103159423028,0.4806677307404853,0.020225475519119795,0.5293598064321114,0.04901955416231995,33.00645171051961,1.9835196441666783
108,Ar,293.0,0.01,15.0,struct+input,qt_then_rd,cat,0.9489502555554632,0.9505357698173388,0.9551169492068,0.9567497638587528,0.9521896608496274,0.1963614344557692,0.1961167169427655,0.1909573318784035,0.1923313190289575,0.1921044599333069,0.0950784828076189,0.0919434648303139,0.0846412039181859,0.0818360569917335,0.0912839407702544,8.046364174258636,8.120150409952423,8.050780409909851,7.860545504437481,7.9303264815464996,0.9527084798575964,0.0032111833088157116,0.19357425244784052,0.0024892747959784065,0.08895662986362132,0.005503183209668846,8.001633396020978,0.10422694384192735
111,Ar,293.0,0.01,15.0,struct+input,random_struct,cat,0.9542151160276244,0.7784572713400877,0.7717592405402572,0.963243626392403,0.9496573351524008,0.1940599018447016,0.2055039087007974,0.2111046426311597,0.1898007728803729,0.1922175515199634,0.1069579327720162,0.6780880449144828,0.6923448164056533,0.0872283349425363,0.1113094253487864,2942633676.70244,313.33201807777976,3250323382.406564,2061811965.2111173,911054593.7495996,0.8834665178905547,0.09906618134255052,0.198537355515399,0.009257226350094754,0.335185710876695,0.31970142615858554,1833164786.2803478,1369518020.132528
114,Ar,293.0,0.01,15.0,struct,random_struct,cat,0.7401613938328473,0.6086087232773787,0.5807674350622098,0.7481427094257908,0.7460029602900944,0.5273832516143245,0.5102097361959279,0.5505684168996495,0.537162936295009,0.5310393062428812,0.6070082035540137,1.1979528609888828,1.2716987705884342,0.5976947653885574,0.5615965030057569,6001604604.349516,1228.287418539912,11198303360.294464,3796394177.168394,1336290401.7317553,0.6847366443776642,0.08284149059992647,0.5312727294495584,0.014712667160311823,0.847190220705129,0.3552256655700033,4466518754.366309,4412215652.220598
117,Ar,293.0,0.01,1.0,struct+input,qt_then_rd,cat,0.9855214631990052,0.9871370124540596,0.9886748779128716,0.9870829758321754,0.985428295986258,0.0141590107084799,0.0137657967124451,0.0133334083008307,0.0135712107169047,0.0142232652350957,0.0006096552987067,0.0005444599005075,0.0004836151507428,0.0005467986665424,0.0006204611449948,4.804617867548763,4.319762030593685,4.1376099922466985,4.496358343189443,4.332890419140392,0.986768925076874,0.0013435233439112223,0.01381053833475122,0.0003803646540557273,0.0005609980322988401,5.560268315182036e-05,4.418247730543795,0.2505623647110169
120,Ar,293.0,0.01,1.0,struct+input,random_struct,cat,0.9689857622358168,0.9616395306291928,0.8709716938002278,0.9628277894553042,0.921334124408656,0.0182474465316856,0.0177936878002146,0.0246618442554506,0.018534279415511,0.0207151437651446,0.0030318723869408,0.0034925810183954,0.0189200751346701,0.0037621271451454,0.0089876467454812,153905538.6835713,28623281.777417578,418448491.3006082,469742450.62396246,486611256.9899122,0.9371517801058395,0.04154007659848608,0.01999048035360128,0.0028430337389214484,0.007638860486126579,0.006755184351436687,311466203.87509435,207363118.42673704
123,Ar,293.0,0.01,1.0,struct,random_struct,cat,0.2634082320368067,0.4164576013165924,0.328149179109492,0.3328056861290968,0.3057662204355058,0.1503664111598968,0.1376196256082799,0.1559249239114395,0.1498652562145955,0.1508868230618314,0.0720073231757653,0.0531294100019958,0.0985168943538428,0.0675254390987132,0.0793168311240729,1159958324.818405,84893788.67389268,6068832372.843759,1218550979.4952197,4378456593.872671,0.3293173838054987,0.055914273772762806,0.14893260799120864,0.0067753345508200944,0.074099179550878,0.01666410697950796,2582138411.940789,2524974820.780529
126,Ar,293.0,0.01,5.0,struct+input,qt_then_rd,cat,0.9564096979753706,0.9598027137757832,0.966194098800498,0.9632069270010049,0.9614471907116112,0.0826773903416633,0.0790670685135811,0.0766837653748378,0.0778275742190599,0.0794121389619495,0.0186736822487702,0.0171272108227612,0.0147946463339931,0.0159659358180797,0.0168789246301412,6.630443965951213,6.29090573452306,6.092056651016438,6.3128423564721095,6.340722038837966,0.9614121256528536,0.0036641608139165696,0.07913358748221831,0.002255429748851392,0.01668807997074908,0.0014386154028894935,6.333394149360158,0.19284950168075765
129,Ar,293.0,0.01,5.0,struct+input,random_struct,cat,0.9548554359106132,0.9050436230739068,0.8888893376587131,0.96250009850931,0.9510348357675346,0.084697955594148,0.0862493264379628,0.0924653004234979,0.0833403564855694,0.0844533045117516,0.0284509067339484,0.0646046012375683,0.0807759324994966,0.0242078690965954,0.0303608041139322,1247907101.936828,279817009.8080204,1237664570.3915012,1003680070.1051184,1005582516.2808652,0.9324646661840156,0.03316265905959589,0.08624124869058594,0.003630859360304164,0.045680022736308175,0.02540884114292982,954930253.7044666,395756937.9746363
132,Ar,293.0,0.01,5.0,struct,random_struct,cat,0.5093033858134466,0.548091286988495,0.4817971985920377,0.5442083284984405,0.5203649992322833,0.3644651990466095,0.343126337132466,0.3754765037056926,0.3642694840776079,0.3694805088985883,0.309245728394751,0.30746099572243,0.3767263521389862,0.2942339761017104,0.2973972319455477,5615942559.709507,1700315510.362609,14776132020.418728,5336565864.572615,4860352194.087173,0.5207530398249407,0.02714006744363585,0.36336360657219285,0.012203687613258742,0.31701285686068503,0.033988667242205395,6457861629.830127,4907800823.2024975
135,Ar,293.0,0.05,15.0,struct+input,qt_then_rd,cat,0.7442657071453807,0.8207413498455571,0.9626485129964424,0.8099178123692263,0.8264797029005169,0.2128681997570766,0.1940055207515992,0.184045089133448,0.2026303107233998,0.1921804707221528,0.7232805256704344,0.4309727078149655,0.080114375836548,0.4730989625623628,0.4340730828519075,8.005577933193187,7.773435596542471,8.133729565051583,7.936190808120408,7.638526836736018,0.8328106170514247,0.07969929184878116,0.19714591821753527,0.010993386486098244,0.4283079309472436,0.22928920492673768,7.897492147928733,0.19457729882281488
138,Ar,293.0,0.05,15.0,struct+input,random_struct,cat,0.9547116070272768,0.778338508814451,0.777316957404391,0.962745482916759,0.9605774682215092,0.1898119799168673,0.2021600683661778,0.2061086619524961,0.1889756797694456,0.1821096652945142,0.105798081608152,0.6784515479249641,0.6754860551964749,0.0884105034123315,0.0871646221220521,2656901081.898445,209.83706566488044,1452716877.699821,2281676299.3668222,448906230.24663645,0.8867380048768775,0.0994651069859064,0.1938332110599002,0.009965323410107996,0.3270621620527949,0.3195062389643975,1368040139.8097582,1142300759.8417437
141,Ar,293.0,0.05,15.0,struct,random_struct,cat,0.7401613938328473,0.6086087232773787,0.5807674350622098,0.7481427094257908,0.7460029602900944,0.5273832516143245,0.5102097361959279,0.5505684168996495,0.537162936295009,0.5310393062428812,0.6070082035540137,1.1979528609888828,1.2716987705884342,0.5976947653885574,0.5615965030057569,6001604604.349516,1228.287418539912,11198303360.294464,3796394177.168394,1336290401.7317553,0.6847366443776642,0.08284149059992647,0.5312727294495584,0.014712667160311823,0.847190220705129,0.3552256655700033,4466518754.366309,4412215652.220598
