,gas,temperature,low_pressure,high_pressure,struct_info,sampling,model,trial_001_R2,trial_002_R2,trial_003_R2,trial_004_R2,trial_005_R2,trial_001_MAE,trial_002_MAE,trial_003_MAE,trial_004_MAE,trial_005_MAE,trial_001_RMSE,trial_002_RMSE,trial_003_RMSE,trial_004_RMSE,trial_005_RMSE,trial_001_MAPE_percent,trial_002_MAPE_percent,trial_003_MAPE_percent,trial_004_MAPE_percent,trial_005_MAPE_percent
413,He,273.0,0.1,5.0,struct,random_struct,rf,-0.1530856953366799,0.6295535767239815,-0.1407508268200175,0.4232047963065933,0.1263444167522353,0.0164674806769828,0.0114810290034096,0.0116207925045003,0.0117733611316495,0.0157539963798003,0.0227897600481261,0.0038510045697631,0.014131583948269,0.0111173766152116,0.0644998375905224,15.586246890589356,13.265743887048256,14.681011325631296,12.791199895039442,11.89274366799942
414,He,273.0,0.5,15.0,struct+input,qt_then_rd,cat,0.7007393235462058,0.0609518351536633,-0.2438077493849524,-0.1901625607806476,0.0540979773818557,0.0242298929214301,0.0397932644744593,0.0396284067286644,0.0351611129122603,0.0375703841118403,0.0103908936906867,0.6241844540779813,0.1265916657802322,0.1266524511404458,0.5761993876869255,10.608152030456615,5.49382627108608,16.56503494445029,10.243532553506576,7.164616373370943
415,He,273.0,0.5,15.0,struct+input,qt_then_rd,gbm,0.8027785757824328,0.0620331510818772,0.0591619145609021,-2.806854211188796,0.0545100299399732,0.0103311188607191,0.032991735946045,0.018909011042824,0.0311564415505726,0.0290480664243803,0.0068478988848606,0.6234657043720506,0.0957561653110092,0.4051105562127084,0.5759483844899718,3.5354189786012973,2.366068372647385,5.438367836411415,5.200872947772624,2.618342386847217
416,He,273.0,0.5,15.0,struct+input,qt_then_rd,rf,0.5749695313797512,0.0620151524697248,0.2335355852746119,-0.2313648689658147,0.0494138214636071,0.0114061720521219,0.0326568241126777,0.0194072643721675,0.0240829332528931,0.0300617552002572,0.0147578574875596,0.6234776680330438,0.0780088458761708,0.1310370398481201,0.5790527569655474,3.9140721330370782,2.271165676238436,5.543376530752664,4.6755115856910585,2.744287411803404
417,He,273.0,0.5,15.0,struct+input,random_struct,cat,0.3193935411415889,0.5464593744761335,0.3641616370918292,0.5197798608465762,0.099847821730802,0.0372859245191702,0.0327468943859059,0.0311590743186029,0.0329930603522852,0.0422681765154881,0.1149646425430418,0.0405297969019342,0.0673804726508756,0.0781608513317154,0.5944361297016837,11.926979598521354,12.770870774454824,11.589738863266968,11.437848940027182,7.520705309130673
418,He,273.0,0.5,15.0,struct+input,random_struct,gbm,-2.03620742704632,0.7167833300998874,0.7540805397488044,-0.5596416621177678,0.1318143203558447,0.036883299294014,0.0160241971735253,0.0125927919891716,0.0309930635219151,0.028645377417278,0.5128609888927376,0.0253091199868481,0.0260603487181645,0.2538479962511319,0.5733263194034722,5.078124365152636,3.442582858436627,3.3013212645397583,4.61149572199574,2.491060219427565
419,He,273.0,0.5,15.0,struct+input,random_struct,rf,-0.1935104192653371,0.626581801471997,0.44341337021327,0.3549147208740367,0.1188808960776997,0.0340900331668276,0.0165371820081388,0.0142339686007652,0.0222854275988153,0.0321548770547488,0.2016018169330657,0.0333698083349088,0.0589820815696898,0.1049943775513627,0.5818672026644258,5.7533313596101125,3.116135265087338,4.297021888374795,3.876213165318091,2.899073256523414
420,He,273.0,0.5,15.0,struct,random_struct,cat,0.4074776138981376,0.6993239999565818,-0.112908387037121,0.5393492452448727,0.0745211115491037,0.0450653795502649,0.0415305453657937,0.0441422452395883,0.0407777111042296,0.0537907633823841,0.100085921063999,0.0268693398765981,0.1179360943128793,0.0749757293014213,0.611161203463581,17.704727457079212,18.41618270929146,17.695579824150116,17.70817014196968,14.183190918180204
421,He,273.0,0.5,15.0,struct,random_struct,gbm,-2.1570351718849303,0.2922549532768219,0.210731490778932,0.4874870884878463,0.1317316608630147,0.0525023381862212,0.039366378048209,0.0346329561699438,0.0345738710590573,0.0450131097743411,0.5332706078639594,0.06324629236666,0.0836396296639435,0.0834168378546238,0.5733809054947879,16.242809698480336,15.36185213406355,15.345928832821723,14.304084634873924,12.578193627514809
422,He,273.0,0.5,15.0,struct,random_struct,rf,-0.2522588408107855,0.6255299747045178,-0.3628449234038353,0.4058192708643287,0.1213601037010457,0.0482445654263962,0.0332949709158489,0.034496964705133,0.0339040179477514,0.046314887368534,0.2115253067780915,0.0334638028369729,0.1444221368915089,0.0967091295171733,0.5802300010668222,15.47660855331686,12.772742092393296,14.851215516544189,12.534829267863335,11.700572264024624
