Unnamed: 0,gas,temperature,low_pressure,high_pressure,struct_info,sampling,model,trial_001_R2,trial_002_R2,trial_003_R2,trial_004_R2,trial_005_R2,trial_001_MAE,trial_002_MAE,trial_003_MAE,trial_004_MAE,trial_005_MAE,trial_001_RMSE,trial_002_RMSE,trial_003_RMSE,trial_004_RMSE,trial_005_RMSE,trial_001_MAPE_percent,trial_002_MAPE_percent,trial_003_MAPE_percent,trial_004_MAPE_percent,trial_005_MAPE_percent,R2_mean,R2_std,MAE_mean,MAE_std,RMSE_mean,RMSE_std,MAPE_percent_mean,MAPE_percent_std
68,Ar,273.0,0.1,1.0,struct+input,random_struct,rf,0.9823328617610466,0.963862296371218,0.9632387759130414,0.9605078919287996,0.9775067836991688,0.0236482508209111,0.0279939248307913,0.0261053308644757,0.0297889979729435,0.023427515297935,0.0035637413240082,0.009083614033212,0.0091751167184907,0.0113151595681874,0.0044532767230617,3.1343391908683174,3.1973660065520195,3.1011112575997464,3.234583925783244,2.9609958039251576,0.9694897219346549,0.009754935094959762,0.02619280395741132,0.002752538436360323,0.007518181673391999,0.003340819292546613,3.1256792369456976,0.1058282071447735
71,Ar,273.0,0.1,1.0,struct,random_struct,rf,0.4275373338720957,0.3571163029328438,0.3761340907419669,0.3663198193400153,0.3274895570657756,0.1982175649849524,0.2034314561088518,0.2034836228140285,0.2227268451588741,0.2076939100141948,0.1154747776430372,0.1615959727931191,0.1557087032953421,0.1815601321266113,0.1331457031969359,52.49688655910625,50.03508891731963,52.0126786511918,51.460207630199015,61.32432394911813,0.3709194207905394,0.0365055349353411,0.20711067981618028,0.009353936316613699,0.1494970578110091,0.02568020328715457,53.46583714138696,4.488845420843271
74,Ar,273.0,0.1,5.0,struct+input,qt_then_rd,rf,0.9428623634052204,0.8515359933308324,0.9357899954458264,0.9400928206825306,0.9410174961099514,0.1119130621217481,0.1166628160933941,0.1138666883896861,0.1119313368422859,0.1120097670757406,0.0349944454534577,0.1041184632015385,0.0424460234193441,0.0380328557953373,0.0369342866929542,5.723691108027885,5.755467770249672,5.633213585332848,5.613472683310965,5.640985721942276,0.9222597337948724,0.03962087968306964,0.11327673410457095,0.002066911815716962,0.05130521491252636,0.029649809289118246,5.673366173772729,0.0622921049786984
77,Ar,273.0,0.1,5.0,struct+input,random_struct,rf,0.9288690394598192,0.8735305395779946,0.9307367594598366,0.9378240731535334,0.9237917910964852,0.1318334993586955,0.1414219592092917,0.1343224002338321,0.1368476901150105,0.1325776461853316,0.0686284759385511,0.1338975847809961,0.0761262163874729,0.0731016795803849,0.0753394186435485,6.633227777610862,6.187048174832984,6.4571355805859545,6.199275396098043,6.357704214814554,0.9189504405495338,0.02588395258095315,0.13540063902043228,0.003879646455586528,0.08541867506619069,0.027256948884681012,6.3668782287884795,0.18681688365567237
80,Ar,273.0,0.1,5.0,struct,random_struct,rf,0.534166164099043,0.4663844961016756,0.5310355459276026,0.5020554188837131,0.5054827939264382,0.4433197178829688,0.4378160762604554,0.4497855882468859,0.4903738599665175,0.4676973120022402,0.4494451636208788,0.5649571598966656,0.5154319842723349,0.5854449955758158,0.4888796016972873,31.46208787241219,29.014532449436924,30.81397307100552,31.731636076756324,34.41308194195963,0.5078248837876945,0.02733439100829769,0.45779851087181356,0.02140256819207491,0.5208317810125964,0.05538064930172039,31.487062282314117,1.9486202792974836
83,Ar,273.0,0.5,15.0,struct+input,qt_then_rd,rf,0.9488138319959212,0.947925083198628,0.947094208941829,0.9319462468875735,0.9231478918890944,0.2536006691340149,0.253061719602711,0.249771054362949,0.2695313403672673,0.2625039777951804,0.1414846560574717,0.1417842420138912,0.1400197594726965,0.1888099283774513,0.21087736175613,6.688521434176729,6.627305478233731,6.503905169706978,7.132615275988365,6.808184468603347,0.9397854525826093,0.011612974561604044,0.2576937522524245,0.00812780659032573,0.16459518953552815,0.03311638903129524,6.752106365341829,0.23935012176497394
86,Ar,273.0,0.5,15.0,struct+input,random_struct,rf,0.9314753223584464,0.7774568809063518,0.9392866689721,0.9499488383596514,0.9366117240038944,0.2618120445045565,0.275064919657313,0.2647586328639262,0.2657218458090745,0.2645571488727829,0.2182859909999615,0.8294436010596213,0.1981246522389701,0.1804285263725153,0.2020998102213916,7.157745398340828,6.737998349950051,6.988878885406789,6.882868531663084,7.036766731256973,0.9069558869200888,0.07270546280624678,0.2663829183415306,0.005066527135023496,0.32567651617849197,0.28193601202226837,6.9608515793235455,0.15895025456976994
89,Ar,273.0,0.5,15.0,struct,random_struct,rf,0.7545780067201056,0.6015267578247314,0.7442322350902255,0.721660568515973,0.7499145880185014,0.5920379866665967,0.5907948906303105,0.6035717969752505,0.6524412041210131,0.6154219006447782,0.7817940172811746,1.485155246595943,0.8346420566745256,1.0033807769516712,0.7973432548268798,19.66642526088926,18.2659256982299,19.44060624616708,20.380192957801498,20.65669296417815,0.7143824312339073,0.06434011879773667,0.6108535558075898,0.025297242780975598,0.980463070466039,0.29559492618851496,19.681968625453177,0.9355853409552989
92,Ar,273.0,0.5,1.0,struct+input,qt_then_rd,rf,0.9938849181453696,0.9952280879064914,0.9955097605979332,0.9943344499212594,0.9948340028327692,0.0111011948484553,0.0107418294628555,0.0104952852427122,0.0110462678394076,0.0107754671101724,0.0004647150808612,0.0003644806234883,0.000324518497829,0.000404723226753,0.0003635743424118,1.7636139919146292,1.7489089498947612,1.7080639850819974,1.828260473953357,1.7674104032299909,0.9947582438807647,0.0006583254065658054,0.0108320089007206,0.0002465157673556241,0.00038440235426866,5.310327110577403e-05,1.7632515608149473,0.04328673329456844
95,Ar,273.0,0.5,1.0,struct+input,random_struct,rf,0.9938975213841243,0.9871111209286132,0.9904864273274088,0.988240060591017,0.9955272358327129,0.0143163971391522,0.015491479749464,0.0149657563316306,0.016735825336367,0.0137167445382517,0.0012309664942974,0.0032397632126235,0.0023744622723766,0.0033694223333166,0.0008855317215434,1.9380148702892668,1.92282147821591,1.9607752433647807,2.001680829373214,1.868706594847945,0.9910524732127751,0.00360146255462009,0.0150452406189731,0.0011575446486821784,0.0022200292068315,0.001134012804279456,1.9383998032182235,0.049002867949644785
