---- START at 2025-08-17 23:18:19, Target=1779/1779 ----
[21/1779] DONNAW01_SL_O2_293.0K_0.01bar_14.0 Done. TimeForThis=59.5s, Completed=1/1779, ETA=2025-08-19 04:43:07
[24/1779] OFAWAV_clean_O2_293.0K_0.01bar_14.0 Done. TimeForThis=179.2s, Completed=2/1779, ETA=2025-08-19 19:35:42
[9/1779] GURPUF_clean_O2_293.0K_0.01bar_14.0 Done. TimeForThis=189.1s, Completed=3/1779, ETA=2025-08-19 06:27:36
[22/1779] ENCDBZ_clean_O2_293.0K_0.01bar_14.0 Done. TimeForThis=213.3s, Completed=4/1779, ETA=2025-08-19 01:39:34
[2/1779] ATEZIK_clean_O2_293.0K_0.01bar_14.0 Done. TimeForThis=259.7s, Completed=5/1779, ETA=2025-08-19 00:58:35
[23/1779] MOSBIG_clean_O2_293.0K_0.01bar_14.0 Done. TimeForThis=265.6s, Completed=6/1779, ETA=2025-08-18 21:10:45
[16/1779] c6ce00407e_c6ce00407e4_clean_O2_293.0K_0.01bar_14.0 Done. TimeForThis=271.4s, Completed=7/1779, ETA=2025-08-18 18:27:46
[3/1779] QALGUH_SL_O2_293.0K_0.01bar_14.0 Done. TimeForThis=281.4s, Completed=8/1779, ETA=2025-08-18 16:41:23
[14/1779] cm503311x_alf425K_clean_O2_293.0K_0.01bar_14.0 Done. TimeForThis=282.0s, Completed=9/1779, ETA=2025-08-18 14:47:31
[4/1779] jacs.6b06759_ja6b06759_si_003_clean_O2_293.0K_0.01bar_14.0 Done. TimeForThis=294.8s, Completed=10/1779, ETA=2025-08-18 13:52:31
[12/1779] ALANAD_clean_O2_293.0K_0.01bar_14.0 Done. TimeForThis=336.9s, Completed=11/1779, ETA=2025-08-18 14:26:28
[15/1779] QAWPIO_clean_O2_293.0K_0.01bar_14.0 Done. TimeForThis=359.3s, Completed=12/1779, ETA=2025-08-18 14:06:04
[30/1779] GIKQIC_clean_O2_293.0K_0.01bar_14.0 Done. TimeForThis=361.7s, Completed=13/1779, ETA=2025-08-18 13:03:16
[13/1779] ATEYUV_clean_O2_293.0K_0.01bar_14.0 Done. TimeForThis=374.0s, Completed=14/1779, ETA=2025-08-18 12:30:27
[31/1779] SEHTEF_clean_O2_293.0K_0.01bar_14.0 Done. TimeForThis=322.3s, Completed=15/1779, ETA=2025-08-18 11:53:05
[27/1779] TIFZIR_clean_O2_293.0K_0.01bar_14.0 Done. TimeForThis=398.3s, Completed=16/1779, ETA=2025-08-18 11:36:21
[11/1779] IWEWIS_clean_O2_293.0K_0.01bar_14.0 Done. TimeForThis=400.7s, Completed=17/1779, ETA=2025-08-18 10:57:10
[17/1779] CODNAM_clean_O2_293.0K_0.01bar_14.0 Done. TimeForThis=429.3s, Completed=18/1779, ETA=2025-08-18 11:05:31
[5/1779] IYAJID_clean_O2_293.0K_0.01bar_14.0 Done. TimeForThis=430.9s, Completed=19/1779, ETA=2025-08-18 10:30:49
[29/1779] ESUSAO_clean_O2_293.0K_0.01bar_14.0 Done. TimeForThis=444.9s, Completed=20/1779, ETA=2025-08-18 10:17:57
[26/1779] PEYVEV_clean_O2_293.0K_0.01bar_14.0 Done. TimeForThis=479.4s, Completed=21/1779, ETA=2025-08-18 10:35:15
[18/1779] XIVMEW01_clean_O2_293.0K_0.01bar_14.0 Done. TimeForThis=491.7s, Completed=22/1779, ETA=2025-08-18 10:20:58
[20/1779] jz4002345_si_003_clean_O2_293.0K_0.01bar_14.0 Done. TimeForThis=497.0s, Completed=23/1779, ETA=2025-08-18 09:58:59
[8/1779] QIQZIB_clean_O2_293.0K_0.01bar_14.0 Done. TimeForThis=528.5s, Completed=24/1779, ETA=2025-08-18 10:11:15
[42/1779] YIWMEW_clean_O2_293.0K_0.01bar_14.0 Done. TimeForThis=181.2s, Completed=25/1779, ETA=2025-08-18 09:59:20
[39/1779] SETRAM_clean_O2_293.0K_0.01bar_14.0 Done. TimeForThis=261.4s, Completed=26/1779, ETA=2025-08-18 09:38:01
[7/1779] XEWDUA_clean_O2_293.0K_0.01bar_14.0 Done. TimeForThis=555.9s, Completed=27/1779, ETA=2025-08-18 09:28:48
[32/1779] GEDTAM_clean_O2_293.0K_0.01bar_14.0 Done. TimeForThis=377.6s, Completed=28/1779, ETA=2025-08-18 09:07:57
[19/1779] FINQUQ_clean_O2_293.0K_0.01bar_14.0 Done. TimeForThis=570.5s, Completed=29/1779, ETA=2025-08-18 09:01:37
[40/1779] ja809985t_si_002_clean_O2_293.0K_0.01bar_14.0 Done. TimeForThis=290.4s, Completed=30/1779, ETA=2025-08-18 08:56:41
[46/1779] jacs.6b08724_ja6b08724_si_010_clean_O2_293.0K_0.01bar_14.0 Done. TimeForThis=199.5s, Completed=31/1779, ETA=2025-08-18 08:50:01
[10/1779] SOHBUO_clean_O2_293.0K_0.01bar_14.0 Done. TimeForThis=679.9s, Completed=32/1779, ETA=2025-08-18 09:48:16
[25/1779] MAHTAR_clean_O2_293.0K_0.01bar_14.0 Done. TimeForThis=695.6s, Completed=33/1779, ETA=2025-08-18 09:43:20
[50/1779] KUXREC_clean_O2_293.0K_0.01bar_14.0 Done. TimeForThis=252.6s, Completed=34/1779, ETA=2025-08-18 09:26:35
[33/1779] AQUCOF_clean_O2_293.0K_0.01bar_14.0 Done. TimeForThis=509.2s, Completed=35/1779, ETA=2025-08-18 09:09:55
[43/1779] JENKET_SL_O2_293.0K_0.01bar_14.0 Done. TimeForThis=346.4s, Completed=36/1779, ETA=2025-08-18 09:01:28
[48/1779] WEMDOJ_clean_O2_293.0K_0.01bar_14.0 Done. TimeForThis=303.8s, Completed=37/1779, ETA=2025-08-18 09:05:48
[49/1779] DEYNIG_clean_O2_293.0K_0.01bar_14.0 Done. TimeForThis=315.4s, Completed=38/1779, ETA=2025-08-18 09:00:40
[41/1779] QITYOI_clean_O2_293.0K_0.01bar_14.0 Done. TimeForThis=447.1s, Completed=39/1779, ETA=2025-08-18 09:14:20
[57/1779] FEBXIV_clean_O2_293.0K_0.01bar_14.0 Done. TimeForThis=254.2s, Completed=40/1779, ETA=2025-08-18 09:18:51
[45/1779] XEKCAT01_clean_O2_293.0K_0.01bar_14.0 Done. TimeForThis=449.2s, Completed=41/1779, ETA=2025-08-18 09:19:19
[28/1779] MINCET_clean_O2_293.0K_0.01bar_14.0 Done. TimeForThis=844.2s, Completed=42/1779, ETA=2025-08-18 09:14:17
