name,gas,temp,pressure,cutoff,path,abs_mol_per_kg_framework,abs_molecules_per_uc,abs_mg_per_g_framework,abs_cm3STP_per_g,abs_cm3STP_per_cm3
XEWDUA_clean,O2,293.0,0.01,14.0,XEWDUA_clean_O2_293.0K_0.01bar_14.0/Output/System_0,0.0009424978,0.0016875,0.0301587987,0.0211251229,0.0270693096
COKROL_clean,O2,293.0,0.01,14.0,COKROL_clean_O2_293.0K_0.01bar_14.0/Output/System_0,0.0108858228,0.04416875,0.3483332669,0.2439945684,0.2928565171
QIQZIB_clean,O2,293.0,0.01,14.0,QIQZIB_clean_O2_293.0K_0.01bar_14.0/Output/System_0,0.002952658,0.0178944444,0.0944815126,0.0661808046,0.0847330821
ZELQAK_clean,O2,293.0,0.01,14.0,ZELQAK_clean_O2_293.0K_0.01bar_14.0/Output/System_0,0.0041471357,0.034775,0.1327033671,0.0929537999,0.0711562668
FINQUQ_clean,O2,293.0,0.01,14.0,FINQUQ_clean_O2_293.0K_0.01bar_14.0/Output/System_0,0.0010142819,0.0030138889,0.0324558025,0.0227340891,0.0322129768
SOHBUO_clean,O2,293.0,0.01,14.0,SOHBUO_clean_O2_293.0K_0.01bar_14.0/Output/System_0,0.0025468674,0.0043222222,0.0814966999,0.0570854237,0.0713900156
jacs.6b06759_ja6b06759_si_003_clean,O2,293.0,0.01,14.0,jacs.6b06759_ja6b06759_si_003_clean_O2_293.0K_0.01bar_14.0/Output/System_0,0.0020567899,0.0592,0.0658148087,0.0461008389,0.030792369
c6ce00407e_c6ce00407e4_clean,O2,293.0,0.01,14.0,c6ce00407e_c6ce00407e4_clean_O2_293.0K_0.01bar_14.0/Output/System_0,0.0080877416,0.10305,0.2587980253,0.1812784437,0.0115390401
jz4002345_si_003_clean,O2,293.0,0.01,14.0,jz4002345_si_003_clean_O2_293.0K_0.01bar_14.0/Output/System_0,0.0031432488,0.0052305556,0.1005801882,0.0704527014,0.0857118463
QAWPIO_clean,O2,293.0,0.01,14.0,QAWPIO_clean_O2_293.0K_0.01bar_14.0/Output/System_0,0.0027889734,0.01100625,0.0892438036,0.0625119832,0.0962067246
ATEYUV_clean,O2,293.0,0.01,14.0,ATEYUV_clean_O2_293.0K_0.01bar_14.0/Output/System_0,0.0044917692,0.0631,0.1437312244,0.100678406,0.0756221434
cm503311x_alf425K_clean,O2,293.0,0.01,14.0,cm503311x_alf425K_clean_O2_293.0K_0.01bar_14.0/Output/System_0,0.0026690811,0.0022,0.0854073916,0.0598247185,0.0577485915
IYAJID_clean,O2,293.0,0.01,14.0,IYAJID_clean_O2_293.0K_0.01bar_14.0/Output/System_0,0.0047249238,0.0262875,0.1511918914,0.1059043272,0.12629926
IWEWIS_clean,O2,293.0,0.01,14.0,IWEWIS_clean_O2_293.0K_0.01bar_14.0/Output/System_0,0.0033567337,0.076675,0.1074114494,0.0752377471,0.1882889218
ALANAD_clean,O2,293.0,0.01,14.0,ALANAD_clean_O2_293.0K_0.01bar_14.0/Output/System_0,0.0038272928,0.02055,0.1224687764,0.0857848477,0.0598196397
XIVMEW01_clean,O2,293.0,0.01,14.0,XIVMEW01_clean_O2_293.0K_0.01bar_14.0/Output/System_0,0.0056416022,0.0093861111,0.1805244999,0.1264507345,0.1703945789
MAHTAR_clean,O2,293.0,0.01,14.0,MAHTAR_clean_O2_293.0K_0.01bar_14.0/Output/System_0,0.0044805603,0.0058888889,0.1433725524,0.1004271695,0.1346610596
SEHTEF_clean,O2,293.0,0.01,14.0,SEHTEF_clean_O2_293.0K_0.01bar_14.0/Output/System_0,0.0050906383,0.0060277778,0.1628943162,0.1141014429,0.1233954522
MINCET_clean,O2,293.0,0.01,14.0,MINCET_clean_O2_293.0K_0.01bar_14.0/Output/System_0,0.002742738,0.01515,0.0877643254,0.0614756635,0.0556762347
IQOJEF_clean,O2,293.0,0.01,14.0,IQOJEF_clean_O2_293.0K_0.01bar_14.0/Output/System_0,0.0047271795,0.02189375,0.1512640707,0.1059548862,0.1164026297
XASNUD_clean,O2,293.0,0.01,14.0,XASNUD_clean_O2_293.0K_0.01bar_14.0/Output/System_0,0.0040442336,0.03014375,0.1294106207,0.0906473529,0.0877467552
TIFZIR_clean,O2,293.0,0.01,14.0,TIFZIR_clean_O2_293.0K_0.01bar_14.0/Output/System_0,0.0050963678,0.010521875,0.1630776536,0.1142298641,0.1697698078
SOZSAD_clean,O2,293.0,0.01,14.0,SOZSAD_clean_O2_293.0K_0.01bar_14.0/Output/System_0,0.0048949719,0.02488125,0.1566332274,0.1097157819,0.1074768586
CODNAM_clean,O2,293.0,0.01,14.0,CODNAM_clean_O2_293.0K_0.01bar_14.0/Output/System_0,0.0065751772,0.013575,0.2103977806,0.1473758626,0.2410182017
PEYVEV_clean,O2,293.0,0.01,14.0,PEYVEV_clean_O2_293.0K_0.01bar_14.0/Output/System_0,0.0069780549,0.039475,0.2232893824,0.1564059528,0.2218896719
GIKQIC_clean,O2,293.0,0.01,14.0,GIKQIC_clean_O2_293.0K_0.01bar_14.0/Output/System_0,0.0023747037,0.0042433333,0.0759876703,0.0532265523,0.0872164865
ESUSAO_clean,O2,293.0,0.01,14.0,ESUSAO_clean_O2_293.0K_0.01bar_14.0/Output/System_0,0.0037085672,0.0039537037,0.1186697005,0.0831237355,0.1188805929
SETRAM_clean,O2,293.0,0.01,14.0,SETRAM_clean_O2_293.0K_0.01bar_14.0/Output/System_0,0.0037930191,0.01432,0.1213720595,0.085016638,0.084230266
GEDTAM_clean,O2,293.0,0.01,14.0,GEDTAM_clean_O2_293.0K_0.01bar_14.0/Output/System_0,0.004907224,0.0089208333,0.1570252806,0.1099904006,0.1198475048
AQUCOF_clean,O2,293.0,0.01,14.0,AQUCOF_clean_O2_293.0K_0.01bar_14.0/Output/System_0,0.0019800964,0.0039472222,0.0633607082,0.0443818324,0.046253849
CETGOY_clean,O2,293.0,0.01,14.0,CETGOY_clean_O2_293.0K_0.01bar_14.0/Output/System_0,0.0024981058,0.00784375,0.0799363872,0.0559924824,0.0346924615
YAVSOG_clean,O2,293.0,0.01,14.0,YAVSOG_clean_O2_293.0K_0.01bar_14.0/Output/System_0,0.0029652657,0.010421875,0.094884944,0.0664633934,0.1055286287
QITYOI_clean,O2,293.0,0.01,14.0,QITYOI_clean_O2_293.0K_0.01bar_14.0/Output/System_0,0.0019777597,0.0014125,0.0632859379,0.0443294585,0.061280191
YIWMEW_clean,O2,293.0,0.01,14.0,YIWMEW_clean_O2_293.0K_0.01bar_14.0/Output/System_0,0.0009194637,0.0009513889,0.0294217352,0.0206088372,0.0269424274
JENKET_SL,O2,293.0,0.01,14.0,JENKET_SL_O2_293.0K_0.01bar_14.0/Output/System_0,0.0026409541,0.0188166667,0.0845073631,0.0591942819,0.0417204496
UGELIB_clean,O2,293.0,0.01,14.0,UGELIB_clean_O2_293.0K_0.01bar_14.0/Output/System_0,0.0112781627,0.0628666667,0.3608876734,0.2527884658,0.4807908518
WEMDOJ_clean,O2,293.0,0.01,14.0,WEMDOJ_clean_O2_293.0K_0.01bar_14.0/Output/System_0,0.0019431695,0.002537037,0.0621790927,0.0435541544,0.0677962338
DEYNIG_clean,O2,293.0,0.01,14.0,DEYNIG_clean_O2_293.0K_0.01bar_14.0/Output/System_0,0.001021491,0.00564375,0.0326864871,0.0228956751,0.0553937457
ZAZBUZ_clean,O2,293.0,0.01,14.0,ZAZBUZ_clean_O2_293.0K_0.01bar_14.0/Output/System_0,0.0039849648,0.0018144444,0.1275140927,0.0893189051,0.1045692664
HAPBAE_clean,O2,293.0,0.01,14.0,HAPBAE_clean_O2_293.0K_0.01bar_14.0/Output/System_0,0.0024416316,0.0148625,0.07812928,0.0547266706,0.0644129048
ERULEK_clean,O2,293.0,0.01,14.0,ERULEK_clean_O2_293.0K_0.01bar_14.0/Output/System_0,0.002888032,0.0232125,0.0924135597,0.0647322802,0.0517606379
ja809985t_si_002_clean,O2,293.0,0.01,14.0,ja809985t_si_002_clean_O2_293.0K_0.01bar_14.0/Output/System_0,0.0030788734,0.06095,0.0985202551,0.0690097944,0.0280355665
KUXREC_clean,O2,293.0,0.01,14.0,KUXREC_clean_O2_293.0K_0.01bar_14.0/Output/System_0,0.0030731514,0.0041541667,0.0983371564,0.0688815405,0.0496447225
ic402692p_si_003_clean,O2,293.0,0.01,14.0,ic402692p_si_003_clean_O2_293.0K_0.01bar_14.0/Output/System_0,0.0069633642,0.0218333333,0.222819297,0.1560766754,0.1946716125
HOGLEV_clean,O2,293.0,0.01,14.0,HOGLEV_clean_O2_293.0K_0.01bar_14.0/Output/System_0,0.0041213447,0.046225,0.1318780853,0.0923757205,0.0703835702
FEBXIV_clean,O2,293.0,0.01,14.0,FEBXIV_clean_O2_293.0K_0.01bar_14.0/Output/System_0,0.0034938988,0.0132875,0.1118005681,0.0783121624,0.0229991394
DONNAW01_SL,O2,293.0,0.01,14.0,DONNAW01_SL_O2_293.0K_0.01bar_14.0/Output/System_0,0.0028871339,0.0005566667,0.0923848218,0.0647121503,0.0144885744
TOWPEC_clean,O2,293.0,0.01,14.0,TOWPEC_clean_O2_293.0K_0.01bar_14.0/Output/System_0,0.0040151145,0.09185,0.1284788468,0.0899946797,0.080027889
CUXFUX_clean,O2,293.0,0.01,14.0,CUXFUX_clean_O2_293.0K_0.01bar_14.0/Output/System_0,0.0075620889,0.0151041667,0.2419777704,0.1694964772,0.2242585392
LICKAL_clean,O2,293.0,0.01,14.0,LICKAL_clean_O2_293.0K_0.01bar_14.0/Output/System_0,0.0031348547,0.0094722222,0.1003115888,0.0702645573,0.1264880183
PUPJER_clean,O2,293.0,0.01,14.0,PUPJER_clean_O2_293.0K_0.01bar_14.0/Output/System_0,0.0065415548,0.0473,0.2093219024,0.1466222497,0.1525849154
XEKCAT01_clean,O2,293.0,0.01,14.0,XEKCAT01_clean_O2_293.0K_0.01bar_14.0/Output/System_0,0.0052687542,0.0102666667,0.1685938106,0.118093728,0.1099092625
XOFGAC_clean,O2,293.0,0.01,14.0,XOFGAC_clean_O2_293.0K_0.01bar_14.0/Output/System_0,0.0033517539,0.0544,0.1072521039,0.0751261315,0.0738990824
jacs.6b08724_ja6b08724_si_010_clean,O2,293.0,0.01,14.0,jacs.6b08724_ja6b08724_si_010_clean_O2_293.0K_0.01bar_14.0/Output/System_0,0.0033091018,0.010175,0.1058872862,0.0741701272,0.0263114807
VOFFED_clean,O2,293.0,0.01,14.0,VOFFED_clean_O2_293.0K_0.01bar_14.0/Output/System_0,0.0011979849,0.007025,0.0383340785,0.026851604,0.0323159558
GOTNEK_clean,O2,293.0,0.01,14.0,GOTNEK_clean_O2_293.0K_0.01bar_14.0/Output/System_0,0.0077047805,0.0457375,0.2465437313,0.172694764,0.2010107391
ULUVUT_clean,O2,293.0,0.01,14.0,ULUVUT_clean_O2_293.0K_0.01bar_14.0/Output/System_0,0.0037847728,0.0017677083,0.1211081865,0.0848318048,0.0974954088
