folder,filename,num_atoms,a,b,c,aspect_ratio_ab,aspect_ratio_ac,aspect_ratio_bc
,QOHYET_clean.cif,142,12.4818,12.544157008743156,16.509,0.9950289996609821,0.7560603307286934,0.7598374831148559
,LAMHAI_clean.cif,120,7.645,14.104,26.654,0.5420448099829835,0.28682374127710664,0.5291513468897726
,VAGTAA_clean.cif,38,9.585599999999998,10.0263,10.0263,0.9560456000718108,0.9560456000718108,1.0
,AGOFEJ_clean.cif,904,19.4251,34.66805799580209,36.589,0.5603169350400926,0.5308999972669382,0.9474994669382079
,ic502478u_si_003_clean.cif,1200,21.1658,29.054900000000004,29.054899999999996,0.7284760918123965,0.7284760918123967,1.0000000000000002
,UDANIY_clean.cif,504,17.747,41.09000000000001,41.09000000000001,0.43190557313214883,0.43190557313214883,1.0
,PUWZOX_clean.cif,632,15.4856,20.8484,21.71,0.7427716275589493,0.7132934131736527,0.9603132197144174
,MOVFOU_clean.cif,264,12.293,14.537999999999998,18.583,0.8455771082679874,0.6615185922617446,0.7823279341333477
,RUVMAX_clean.cif,138,12.914,12.914,14.765,1.0,0.8746359634270233,0.8746359634270233
,FULQOT_clean.cif,172,10.8038,17.5387,17.7283,0.6159977649426698,0.6094098136877196,0.9893052351325281
,FECKAA_clean.cif,260,10.9175,21.469899999999996,21.469906506789766,0.5085026013162615,0.5085024472066233,0.9999996969344153
,KUNWEW_clean.cif,212,10.929,16.594,18.27698555728389,0.6586115463420513,0.5979651275505051,0.9079177716692362
,CILDAD_clean.cif,136,9.2761,11.5506,17.2671,0.803083822485412,0.5372123865617272,0.668936879962472
,BUWMEN_clean.cif,70,13.31152009539106,13.311520095391058,13.311,1.0000000000000002,1.000039072600936,1.000039072600936
,FAHQIQ_clean.cif,424,22.873737894144014,22.873737894144018,23.367299485605947,0.9999999999999999,0.9788781073411601,0.9788781073411603
,ZAXWEC_clean.cif,62,7.6835,8.6805,12.354,0.8851448649271355,0.6219443095353733,0.7026469159786305
,SURDOA_clean.cif,148,10.223086763149167,14.696,15.073758199268024,0.6956373682055775,0.6782042426317809,0.9749393486166994
,ONAWEG_clean.cif,130,10.694782863620935,10.694782863620935,13.941527552603409,1.0,0.7671170051680467,0.7671170051680467
,QOWRAV09_clean.cif,396,23.354973089258742,23.354973089258742,23.354973089258742,1.0,1.0,1.0
,HEGNUD_clean.cif,192,13.447,14.407435491594068,14.40743549159407,0.9333375122759058,0.9333375122759057,0.9999999999999999
,ja406030p_si_009_manual.cif,416,19.2343,19.234299999999998,36.009,1.0000000000000002,0.5341525729678692,0.5341525729678691
,MARXEK_clean.cif,76,10.2245,10.2245,14.369,1.0,0.7115665669148863,0.7115665669148863
,IJUJEE_clean.cif,132,9.0516,12.84525321052489,18.16127291777433,0.7046649724727481,0.49840118812053386,0.7072881547830998
,QAWDID_clean.cif,68,14.3286,14.3286,14.3286,1.0,1.0,1.0
,NEVPOU_clean.cif,244,13.1866,18.1136,18.1136,0.7279944351205724,0.7279944351205724,1.0
,OFUYUL_SL.cif,144,12.9256,14.555,16.78402833005321,0.8880522157334249,0.7701130947721071,0.8671934838156852
,WIBSAD_clean.cif,1576,35.494886593687994,35.4945,35.4945,1.0000108916504808,1.0000108916504808,1.0
,CECVIQ_clean.cif,72,6.754,11.937,13.456,0.5658038033006618,0.5019322235434007,0.8871135552913199
,FUTZOK_clean.cif,94,10.577,10.577,14.7681,1.0,0.7162058761790616,0.7162058761790616
,AROFAP_clean.cif,213,15.42,15.841999999999999,17.819,0.9733619492488322,0.8653684269599866,0.8890510129636904
,VATYOF_clean.cif,26,8.861,9.352,10.124,0.9474978614200171,0.8752469379691822,0.9237455551165547
,GIWBEU_charged.cif,364,13.082,16.616600000000002,31.2505,0.787285004152474,0.41861730212316606,0.531722692436921
,FIRMUQ_clean.cif,159,15.173800000000002,15.173799999999998,18.859,1.0000000000000002,0.8045919720027573,0.8045919720027571
,AGOVOJ_clean.cif,256,25.085419228059557,25.085419228059557,25.085419228059557,1.0,1.0,1.0
,FOKYEL_clean.cif,204,13.392,13.871999999999998,22.211,0.9653979238754327,0.6029444869659178,0.624555400477241
,HAZSIL_clean.cif,112,9.5403,9.5403,26.608077697455826,1.0,0.3585490131409309,0.3585490131409309
,NATXOW_clean.cif,316,16.2564,18.0258,19.6093,0.9018406950038278,0.8290148042000478,0.9192474999107566
,AVAQIX_clean.cif,216,12.3397,15.505,18.9437,0.7958529506610771,0.6513880604105851,0.8184779108621865
,MEWNEH_clean.cif,208,10.374,18.443,18.443,0.5624898335411809,0.5624898335411809,1.0
,HURGUX_clean.cif,178,11.385,11.606,19.125,0.9809581251077029,0.5952941176470589,0.6068496732026144
,MIJMAU_clean.cif,262,16.1312,16.131199999999996,16.2674,1.0000000000000002,0.991627426632406,0.9916274266324058
,ic025743v_s1_clean.cif,40,8.444,13.506,13.58,0.6252036132089442,0.6217967599410898,0.9945508100147276
,ZUXPOZ_clean.cif,68,9.048,9.465,15.584,0.9559429477020602,0.5805954825462013,0.6073536960985626
,DIHVIB01_clean.cif,156,18.608717028452016,18.608717028452016,18.608717028452016,1.0,1.0,1.0
,KUGCOF_clean.cif,42,7.066,10.318,10.981,0.6848226400465206,0.6434750933430471,0.9396229851561788
,POKTEQ_clean.cif,118,6.128,12.193,22.675,0.5025834495202165,0.2702535832414553,0.537728776185226
,UBULUA_clean.cif,648,13.8942,27.574,44.874,0.5038877203162399,0.3096269554753309,0.6144760886036458
,GAGTAM_clean.cif,224,10.0012,20.5158,21.5145,0.48748769241267714,0.4648585837458458,0.9535801436240674
,BOFCEG_clean.cif,76,9.563,9.883,13.762,0.9676211676616413,0.694884464467374,0.7181368987065833
,UKUCAF_clean.cif,248,12.079,12.079,24.539,1.0,0.49223684746729696,0.49223684746729696
,OCAQOY_clean.cif,148,11.240200000000002,11.5366,16.196276150732373,0.9743078550006069,0.6939990338144324,0.7122995367968168
,LESWAI_clean.cif,138,12.4561,12.5595,16.592,0.9917671881842429,0.7507292671166828,0.7569611861137898
,MIVWAR_clean.cif,219,9.707,9.716520390551342,39.767,0.9990201851929834,0.24409686423416402,0.2443362685279589
,LEHXUT_clean.cif,792,37.1634,37.163399999999996,37.163399999999996,1.0000000000000002,1.0000000000000002,1.0
,HUFMUS_clean.cif,84,7.0181,14.2686,16.7326,0.4918562437800485,0.41942674778575945,0.8527425504703392
,NANYUX03_clean.cif,76,9.429900000000002,11.2803,16.49,0.8359618095263425,0.5718556701030929,0.6840691328077624
,OGAQES_clean.cif,164,4.9865,18.9338,21.3894,0.2633649874827029,0.23312949404845396,0.8851954706536884
,HULTEN_clean.cif,62,9.132050495370686,9.132050495370686,16.45018068289829,1.0,0.5551337502854558,0.5551337502854558
,GUNFAW01_neutral.cif,80,15.4901,15.4901,15.4901,1.0,1.0,1.0
,XUCSAR_clean.cif,72,7.9309,9.608400000000001,15.803,0.8254131801340493,0.5018604062519775,0.6080111371258622
,POKTOA_clean.cif,118,6.1635,12.287200000000002,22.826,0.5016195715866918,0.2700210286515377,0.5382984316130729
,ILIGEP_clean.cif,56,8.9021,10.215100000000001,10.215099999999998,0.8714647923172558,0.871464792317256,1.0000000000000004
,CIJVOH_clean.cif,64,8.365,9.795,20.946,0.854007146503318,0.3993602597154588,0.46763105127470633
,KIYTOD_clean.cif,816,27.0594,28.55,28.55,0.9477898423817863,0.9477898423817863,1.0
,ZOXFAV_charged.cif,150,11.629,12.38,17.902,0.9393376413570274,0.6495922243324768,0.6915428443749302
,OJORUC_clean.cif,252,15.954,16.734,19.226,0.9533883112226604,0.8298137938208676,0.8703838551960887
,DAWCAH_clean.cif,100,6.6856,7.6377,26.9967,0.8753420532359218,0.2476450825471261,0.28291235595461667
,OPURIB01_clean.cif,70,4.88,13.11,13.2899,0.37223493516399697,0.36719614143071055,0.98646340454029
,WICQIJ_clean.cif,360,15.164,16.992,17.489,0.8924199623352165,0.8670592944136314,0.9715821373434731
,NEDVOJ_charged.cif,159,11.725799999999998,15.4489,16.7107,0.7590054955368989,0.7016941241240641,0.9244914934742411
,CUSXIY_clean.cif,1032,37.11,45.846000000000004,45.846000000000004,0.8094490249967281,0.8094490249967281,1.0
,ITETEH_clean.cif,45,8.6716,8.6716,10.865,1.0,0.7981224114127934,0.7981224114127934
,DOYBUQ01_clean.cif,80,10.197361926008117,10.197361926008119,16.22250481584148,0.9999999999999998,0.6285935520913063,0.6285935520913064
,LASMAV_neutral.cif,452,16.3693,24.803000000000008,24.803,0.6599725839616173,0.6599725839616175,1.0000000000000002
,HIWMAD_clean.cif,66,8.1185,14.326299999999998,14.748325082022028,0.5666850477792591,0.5504692875190499,0.971384880677978
,LIDSIC_clean.cif,252,11.0483,20.7209,22.0818,0.5331959519132856,0.500335117608166,0.9383700604117418
,IYOSUM_clean.cif,184,9.893,17.29160557177962,26.959,0.5721273226440956,0.3669646500241107,0.6414038195697029
,ROYJUM_clean.cif,224,15.1964,16.7446,16.7446,0.907540341363783,0.907540341363783,1.0
,UKEXEP_clean.cif,284,13.071900000000001,16.8938,22.534,0.773769075045283,0.5800967426999202,0.7497026715185942
,LEZMIN_clean.cif,92,9.1118,9.5364,21.8015,0.9554758609118745,0.4179437194688439,0.43741944361626495
,GURPOZ_clean.cif,282,12.790057197878358,12.790057197878358,22.8816,1.0,0.5589669078158153,0.5589669078158153
,DOTWAL_clean.cif,82,9.522800000000002,9.5228,17.47,1.0000000000000002,0.5450944476244993,0.5450944476244992
,COMDOY_clean.cif,38,6.734000000000001,11.062000000000001,11.180873550119871,0.6087506779967456,0.6022785223188402,0.9893681339309489
,IMEDOV_clean.cif,692,15.159,24.51037129971719,27.704,0.61847288295363,0.5471773029165463,0.884723191586673
,YOTXOW_clean.cif,72,6.5155,11.5278,18.454269123973006,0.5651989104599318,0.3530619368466912,0.6246684668223906
,WUGPUL_clean.cif,126,16.66661541325453,16.666615413254526,16.666615413254526,1.0000000000000002,1.0000000000000002,1.0
,QOMRUH_clean.cif,138,13.244,14.521,15.695,0.9120583981819433,0.8438356164383561,0.9251991079961771
,HIDDAB_clean.cif,148,10.990289281907005,10.990289281907005,16.5747,1.0,0.6630762114491969,0.6630762114491969
,UKOXUO_clean.cif,274,13.140600000000001,13.1406,13.6199,1.0000000000000002,0.9648088458799258,0.9648088458799257
,FUVGAG_clean.cif,148,3.5719,19.672970574051597,19.672970574051597,0.18156383585055993,0.18156383585055993,1.0
,OHAZAZ_clean.cif,74,7.962600000000001,12.133100000000002,13.3182,0.6562708623517485,0.5978735865207011,0.9110165037317358
,DIZQOT_clean.cif,400,13.8637,18.9411,19.0079,0.731937427076569,0.7293651586971733,0.9964856717470104
,VAGKOF_clean.cif,436,7.382,24.644,31.578,0.29954552832332415,0.23377034644372663,0.7804167458357084
,ZEKRIS_clean.cif,72,9.665999999999999,11.692,12.366,0.8267191241874785,0.7816593886462881,0.945495714054666
,QETCUO_clean.cif,74,9.938,11.712999999999997,13.498,0.8484589772048154,0.7362572232923397,0.8677581863979847
,FUHMOM_clean.cif,132,11.1577,13.0419,17.4945,0.8555271854561068,0.6377833033239019,0.7454857240847124
,DUWTAS_clean.cif,40,5.4134,9.0176,15.259,0.6003149396735273,0.3547676780916181,0.5909692640408939
,RATNIL_charged.cif,242,10.9249,12.6148,29.957,0.8660383042140977,0.36468605000500715,0.4210969055646427
,QOVWOP_clean.cif,168,11.1414,11.1414,18.662,1.0,0.5970099667774087,0.5970099667774087
,KUKZOH_clean.cif,428,18.51778445636788,18.517784456367885,27.5327,0.9999999999999998,0.6725742283309621,0.6725742283309623
,GUPCEA_clean.cif,2400,30.8871,30.8871,30.8871,1.0,1.0,1.0
,PAPPIH_clean.cif,261,13.078500000000002,13.0785,20.083,1.0000000000000002,0.6512224269282479,0.6512224269282478
,QIZLIW_clean.cif,176,12.1733,14.1609,21.401910840973986,0.8596416894406429,0.5687950057568785,0.6616652178967561
,TOTWAC_clean.cif,92,9.7103,12.009864278999991,12.009864278999993,0.8085270386426493,0.8085270386426492,0.9999999999999999
,NAVJAW01_clean.cif,54,6.7182,15.2674,15.267403768870647,0.4400356314762173,0.4400355228501929,0.9999997531426624
,HIZQEN01_clean.cif,34,7.4407,9.765999999999998,9.85,0.761898423100553,0.7554010152284264,0.991472081218274
,UVARUF_clean.cif,110,8.715,12.934,14.060499685444313,0.6738054739446421,0.619821499588804,0.9198819593438428
,CORZIU_clean.cif,100,10.819,18.271249840938633,18.271249840938633,0.5921324536736894,0.5921324536736894,1.0
,HAWVOS_clean.cif,108,11.614,12.0204,16.0888,0.9661908089581046,0.7218686291084482,0.7471284371736862
,TEQPAI_clean.cif,284,14.489,18.115,22.113,0.7998343913883523,0.6552254330032108,0.8192013747569302
,IQABEJ_clean.cif,122,9.481,15.126,15.232,0.6268015337828904,0.6224396008403361,0.9930409663865546
,MAKRIC_clean.cif,105,8.447,11.1251,17.581,0.7592740739409083,0.48046186223764287,0.6327910812809283
,EVEGOB_clean.cif,180,15.6702,15.6702,15.6702,1.0,1.0,1.0
,JUYJIY_clean.cif,328,15.7166,15.7166,32.137,1.0,0.4890500046675172,0.4890500046675172
,COKQIE_clean.cif,54,6.8783,15.231881348051235,15.231881348051237,0.4515725827184184,0.4515725827184183,0.9999999999999999
,VEGBUG_clean.cif,540,35.3299,35.329899999999995,35.3299,1.0000000000000002,1.0,0.9999999999999998
,WEMDID_clean.cif,52,9.7166,11.926,12.38,0.8147409022304208,0.7848626817447495,0.9633279483037156
,KOSLAH_clean.cif,54,6.882,15.115800000000002,15.115788201173688,0.4552851982693605,0.4552855536481807,1.000000780563088
,FIJYED_clean.cif,100,9.2201,9.7478,19.6721,0.945864707934098,0.46868915875783473,0.49551395123042274
,QOMTET_clean.cif,136,8.38,13.0999,20.9662,0.6396995396911428,0.39969093111770376,0.6248104091347025
,FOXHUX_clean.cif,392,16.4174,18.1798,18.1798,0.9030572393535683,0.9030572393535683,1.0
,OFAMUF_clean.cif,208,10.0791,15.0103,15.0103,0.6714789178097706,0.6714789178097706,1.0
,LAPNUO_clean.cif,228,15.0597,15.446218693421377,17.337467183097996,0.9749764844656772,0.8686216874101107,0.8909155259125529
,cg500175k_si_001_auto.cif,228,25.79447756022595,25.79447756022595,25.79447756022595,1.0,1.0,1.0
,XEGKIF_clean.cif,260,14.392,16.669000000000004,19.637,0.8633991241226225,0.7329021744665681,0.8488567500127313
,SODZIV_clean.cif,264,14.4979,15.4716,17.5125,0.9370653326094263,0.8278600999286224,0.8834603854389722
,VEGMIE01_charged.cif,202,9.7794,17.3026,18.2274,0.5651982938980269,0.5365219394976793,0.9492631971647082
,YUCZOM_clean.cif,50,8.1256,10.5021,11.381689858857635,0.7737119242818103,0.7139185921215706,0.9227188695382429
,FUVDEH08_clean.cif,148,3.6323,19.704039688030978,19.70403968803098,0.18434290924649346,0.18434290924649344,0.9999999999999998
,BUCROH_charged.cif,262,13.532,14.661,16.931,0.9229929745583522,0.7992439903136258,0.8659264071820919
,MIDSUP01_clean.cif,132,9.4344,18.5174,18.5174,0.5094883730977352,0.5094883730977352,1.0
,SOPLIU_clean.cif,232,14.529,16.543,21.125,0.8782566644502207,0.6877633136094674,0.7831005917159763
,GARTUR_clean.cif,472,9.973,36.95736603845031,36.95736603845031,0.2698514821003241,0.2698514821003241,1.0
,FUDHET_clean.cif,264,14.704,21.817999999999998,21.889327976260432,0.6739389494912459,0.6717428701304529,0.9967414268570606
,MAZYER_clean.cif,56,8.615435813120541,8.615435813120541,15.7543,1.0,0.5468624955168139,0.5468624955168139
,XOTSIK_clean.cif,1028,13.969,33.47,42.439,0.41735882880191216,0.32915478687056715,0.7886613727938924
,XICVUB_clean.cif,228,11.6531,15.3104,21.9875,0.7611231581147456,0.5299874928936896,0.6963229107447413
,HIWXER01_SL.cif,70,8.5505,9.109141516355972,14.211310644323198,0.9386724297396302,0.6016686436599394,0.6409782844339328
,APAYOH_clean.cif,156,13.572,14.049,17.901089938883615,0.9660474055092889,0.7581661254334999,0.7848125476138551
,FAYQAZ_clean.cif,732,19.8976,23.4914,36.9624,0.8470163549213755,0.5383200225093608,0.6355485574529792
,UKAZEM_clean.cif,128,16.963,18.283,18.373,0.9278017830771755,0.9232569531377565,0.9951015076470908
,PENZUE_clean.cif,164,8.459,9.622,24.389,0.8791311577634587,0.3468366886711222,0.39452212062815206
,CITZIP_manual.cif,73,10.8123,11.1357,11.1357,0.9709582693499287,0.9709582693499287,1.0
,HUYJUG_clean.cif,492,22.589200000000005,22.5892,22.5892,1.0000000000000002,1.0000000000000002,1.0
,AQUDAS_clean.cif,132,11.4095,12.9948,23.103,0.8780050481731154,0.49385361208501055,0.5624724061810153
,LUDRUZ_clean.cif,170,13.278,13.318000000000001,13.318,0.9969965460279321,0.9969965460279322,1.0000000000000002
,KUCDIW_clean.cif,1104,26.8152,26.8152,26.8152,1.0,1.0,1.0
,RIRDIH_clean.cif,600,19.7757,25.994900000000005,25.9949,0.7607530707946557,0.7607530707946558,1.0000000000000002
,ja510525s_si_002_clean.cif,273,16.89,21.430000000000003,21.43,0.7881474568362108,0.7881474568362109,1.0000000000000002
,VIWZOR_clean.cif,88,10.251099999999997,13.8478,16.0022,0.7402692124380766,0.6406056667208258,0.8653685118296235
,QOCSAD_clean.cif,50,9.8555,10.704999999999998,11.106,0.9206445586174685,0.8874032054745182,0.9638933909598414
,HADLOQ01_clean.cif,100,13.2909,13.2909,14.356,1.0,0.9258080245193647,0.9258080245193647
,TASWER_clean.cif,328,14.5318,25.361,26.6184,0.5729979101770435,0.5459306344483515,0.9527619992185856
,UZATAR_clean.cif,64,9.6762,10.994900000000001,11.496,0.8800625744663434,0.8417014613778705,0.9564109255393181
,IXOFEH_clean.cif,72,6.7884,13.2305,16.6357,0.5130871849136466,0.40806217952956597,0.7953076816725475
,c6ce00407e_c6ce00407e8_clean.cif,44,8.8709,12.3342,12.3731,0.7192116229670349,0.7169504812860157,0.9968560829541504
,OHIHUJ_clean.cif,132,10.158,13.269,14.47,0.7655437485869319,0.7020041465100206,0.9170006910850034
,XUCSAR01_clean.cif,216,9.608400000000001,15.8032,23.7927,0.6080034423407918,0.40383815203823026,0.664203726353041
,IBUDOZ_clean.cif,64,5.7266,9.9412,16.474,0.5760471572848348,0.3476144227267209,0.6034478572295738
,EZEQOR_clean.cif,112,12.484170422579147,12.484170422579146,13.546568978027851,1.0000000000000002,0.9215743442363978,0.9215743442363977
,MOTKAI_clean.cif,32,4.9392000000000005,10.783,12.1867,0.45805434480200324,0.40529429624098406,0.8848170546579467
,JUQTOG_clean.cif,280,17.4611,17.4611,17.4611,1.0,1.0,1.0
,BEPNUH_clean.cif,156,10.1716,17.744000000000003,17.744,0.5732416591523894,0.5732416591523896,1.0000000000000002
,ja907023c_si_003_clean.cif,268,20.04838502517752,20.048099999999998,20.0483,1.0000142170668305,1.0000042410168204,0.9999900240918181
,IZIHIK_clean.cif,396,14.1842,14.1842,33.39618144444062,1.0,0.4247252046943591,0.4247252046943591
,KUHNIM_clean.cif,88,7.8377,13.479298952467817,13.479298952467817,0.5814619905410628,0.5814619905410628,1.0
,CIQQIE_clean.cif,1344,21.8681,34.2658,34.2658,0.6381902655125519,0.6381902655125519,1.0
,FIFGIM_clean.cif,246,18.784300000000005,18.7843,25.0267,1.0000000000000002,0.7505703908226016,0.7505703908226015
,PUSJUK_clean.cif,132,8.5465,13.762234040481946,13.762234040481946,0.6210110927383056,0.6210110927383056,1.0
,YAPYUK_clean.cif,88,7.3627,12.329999999999998,13.929,0.5971370640713708,0.5285878383229234,0.8852035321990092
,MAGVOG11_clean.cif,104,5.972,13.711139025409325,13.711139025409324,0.4355582704640919,0.43555827046409196,1.0000000000000002
,FUBDIQ_clean.cif,648,13.8163,27.5814,44.236,0.5009281617321819,0.3123315851342798,0.62350574192965
,FALQIU_clean.cif,125,7.4147,13.661400000000002,13.6614,0.5427481810063389,0.542748181006339,1.0000000000000002
,GAZZIS04_charged.cif,328,17.3712,17.3712,26.785,1.0,0.6485420944558522,0.6485420944558522
,XUNSOQ_clean.cif,112,5.4013,17.643999999999995,17.825,0.30612672863296314,0.30301823281907436,0.98984572230014
,NIJZOV_clean.cif,118,14.516000000000002,14.516,15.279,1.0000000000000002,0.9500621768440344,0.9500621768440343
,AMOFAK_clean.cif,368,16.5736,21.7897,35.132,0.7606162544688545,0.47175224866218834,0.6202237276556986
,VEHLEA02_clean.cif,46,8.4557,8.6742,14.252639220684708,0.9748103571510917,0.5932725770345979,0.6086030710306077
,acs.inorgchem.6b00894_ic6b00894_si_002_clean.cif,282,14.583868845405872,14.583868845405874,20.835,0.9999999999999999,0.6999697070029216,0.6999697070029217
,QOVDEL_clean.cif,54,6.1655,16.246895677260248,16.246895677260255,0.379487880175747,0.37948788017574686,0.9999999999999996
,SUGDIJ_auto.cif,226,16.909,24.36,24.36,0.6941297208538587,0.6941297208538587,1.0
,MIMDAP_clean.cif,126,10.661,11.998000000000001,13.878,0.8885647607934655,0.7681942643032137,0.8645337944948841
,YUHHIU_clean.cif,38,10.015,10.894302203445616,10.894302203445616,0.9192878821401235,0.9192878821401235,1.0
,cg801267m_si_001_clean.cif,223,16.6608,16.6608,17.42867935925675,1.0,0.9559416210816389,0.9559416210816389
,VALSIM_clean.cif,86,6.522,10.448,10.448,0.6242343032159265,0.6242343032159265,1.0
,PORVID_clean.cif,96,10.575,11.659999999999998,15.767,0.9069468267581475,0.670704636265618,0.7395192490645017
,UXUZAP_clean.cif,112,9.0541,10.4443,18.2006,0.8668939038518618,0.4974616221443249,0.5738437194378206
,WABVIF03_clean.cif,36,8.8048,8.8048,12.031,1.0,0.731842739589394,0.731842739589394
,EWUSUL_clean.cif,384,19.5715,19.571600000000004,31.96490557815459,0.999994890555703,0.61228086384136,0.6122839922723126
,NUBPIL_clean.cif,96,14.6116,15.562300000000002,15.5623,0.9389100582818733,0.9389100582818735,1.0000000000000002
,GUGNON_clean.cif,196,8.7789,14.32,27.653,0.6130516759776536,0.31746645933533435,0.517846164973059
,FIGXAW_clean.cif,252,14.2941,15.401600000000002,16.7256,0.9280918865572407,0.8546240493614579,0.9208399100779644
,FAVHAO_clean.cif,138,11.931,12.485,12.549,0.955626752102523,0.9507530480516375,0.9948999920312376
,MEFJOY_clean.cif,238,20.1804703691465,20.1804703691465,20.1804703691465,1.0,1.0,1.0
,YIVNIC_clean.cif,148,11.327300000000001,11.574399999999999,16.243442200892975,0.9786511611833013,0.6973460341661627,0.7125583270375846
,FEZCUJ_charged.cif,472,15.0805,15.6823,27.3024,0.9616255268678702,0.5523507090951711,0.574392727379278
,SARPIL_clean.cif,66,9.3011,13.347058804283435,15.9564,0.6968651398325317,0.5829071720438194,0.8364705575370031
,OGOWAJ_clean.cif,352,20.1319,20.1319,20.42,1.0,0.9858912830558276,0.9858912830558276
,YOPPAW_clean.cif,128,10.1,13.978,14.481,0.7225640291887251,0.6974656446378013,0.965264829776949
,RUBHUS_clean.cif,136,9.099,9.6732,22.299,0.9406401190919241,0.4080452038207992,0.43379523745459436
,VIWRAW_clean.cif,238,24.05853041241297,24.05853041241297,24.05853041241297,1.0,1.0,1.0
,ZECKID_clean.cif,68,14.05719580355455,14.0571,14.0571,1.0000068153142931,1.0000068153142931,1.0
,jp2064408_si_002_clean.cif,156,18.7002,18.700199999999995,18.700199999999995,1.0000000000000002,1.0000000000000002,1.0
,KIQKOK_clean.cif,128,7.5233,9.2537,27.4599,0.8130045279185623,0.2739740494320809,0.33698957388774176
,PEZCII_clean.cif,147,12.563,17.126756380328153,17.126756380328153,0.7335306067896138,0.7335306067896138,1.0
,TOWNEA_clean.cif,656,21.757,21.757,35.299,1.0,0.6163630697753478,0.6163630697753478
,PEJRED_clean.cif,216,9.0384,16.3407,18.505,0.5531219592795903,0.48843015401242906,0.8830424209673061
,FAFQEJ01_clean.cif,264,14.619,17.211,21.215,0.8493986404043926,0.6890879094979967,0.8112656139523922
,FOQNOQ_clean.cif,284,10.05,15.331,32.5,0.6555345378644577,0.30923076923076925,0.4717230769230769
,HICVUM_clean.cif,172,12.7213,12.7213,20.709,1.0,0.6142884736105075,0.6142884736105075
,YOZBIZ_clean.cif,840,19.491,26.117400000000004,26.117400000000004,0.7462840864710881,0.7462840864710881,1.0
,COMNAU_clean.cif,1344,25.5191,25.5191,31.202071364013637,1.0,0.8178655738039241,0.8178655738039241
,ZEZFIV_clean.cif,512,22.839,22.839,33.078,1.0,0.6904589152911299,0.6904589152911299
,VAPBAR_charged.cif,139,12.336,12.488000000000001,12.487999999999998,0.9878283151825752,0.9878283151825755,1.0000000000000002
,OLOKEF_clean.cif,22,6.91,7.388999999999999,8.223,0.9351739071592909,0.8403259151161376,0.8985771616198466
,UJOJAG_clean.cif,116,8.0291,13.475000000000001,13.475,0.595851576994434,0.5958515769944341,1.0000000000000002
,HAZGOF07_clean_h.cif,100,8.7157,11.240600000000002,17.72654000319628,0.7753767592477269,0.4916751942809182,0.6341113380261012
,UVAROZ_clean.cif,110,8.666,13.186999999999998,14.083306471407155,0.6571623568666112,0.6153384517758154,0.9363568155513127
,RATRUB_clean.cif,164,10.152,17.44,17.715,0.5821100917431192,0.5730736663844199,0.9844764324019194
,ACOGEF_clean.cif,174,9.846299999999998,16.8512,17.25421896364187,0.5843085358906189,0.5706604292404162,0.9766422945894502
,HITXUE_clean.cif,72,9.419539864027328,9.41953986402733,18.815,0.9999999999999998,0.5006399077346441,0.5006399077346442
,CEBDOD_clean.cif,66,7.1862,13.4836,13.4836,0.5329585570619123,0.5329585570619123,1.0
,POLNAG_clean.cif,60,9.642699999999998,9.9392,9.9832,0.970168625241468,0.9658926997355555,0.9955925955605417
,WAVRAO_clean.cif,396,22.5627,22.5627,22.5627,1.0,1.0,1.0
,ZIWMEZ_clean.cif,144,5.7782,16.1009,20.4081,0.358874348638896,0.2831326777113009,0.7889465457342917
,MECWOH_clean.cif,3000,29.2582,29.2582,29.2582,1.0,1.0,1.0
,FUWFUA_clean.cif,241,13.798,19.229,21.77414619451243,0.717562015705445,0.6336873040504065,0.8831115501946127
,NAGQOD_clean.cif,153,9.7135,16.328391368853342,16.32839136885335,0.5948840752634488,0.5948840752634486,0.9999999999999996
,c5dt01100k_c5dt01100k2_clean.cif,54,6.7279,15.983286195307619,15.98328619530762,0.42093346248002367,0.4209334624800236,0.9999999999999999
,TISWEZ_clean.cif,352,11.945,19.216300000000004,19.216296199660732,0.621607697631698,0.6216078205648647,1.0000001977664807
,KONCIB_clean.cif,136,13.254400000000002,13.2544,15.6722,1.0000000000000002,0.8457268283967792,0.845726828396779
,ja501810r_si_002_clean.cif,138,16.5607,16.5607,16.5607,1.0,1.0,1.0
,PETWOC_clean.cif,110,15.2135,15.213499999999998,15.213499999999998,1.0000000000000002,1.0000000000000002,1.0
,QUBZAP_clean.cif,150,13.06451396701938,13.064513967019378,13.06451396701938,1.0000000000000002,1.0,0.9999999999999999
,ORAWAH_clean.cif,510,25.625549750200484,25.625549750200484,25.625549750200484,1.0,1.0,1.0
,KOCWEF_clean.cif,356,12.6261,12.6261,42.559,1.0,0.2966728541554078,0.2966728541554078
,QUXROS_clean.cif,120,5.5647,11.7073,22.83,0.47531881817327654,0.2437450722733246,0.5128033289531319
,FEVTEF_charged.cif,216,11.301,13.1942,20.3262,0.8565127101302087,0.5559819346459249,0.6491228070175439
,ja074366osi20070816_031204_clean.cif,106,18.2486,18.248599999999996,18.248599999999996,1.0000000000000002,1.0000000000000002,1.0
,WONRUM_clean.cif,74,5.0979,15.2338,16.4247,0.33464401528180754,0.310380098266635,0.9274933484325436
,WEBLAQ_charged.cif,616,19.0382,21.755599999999998,23.8341,0.8750942286124034,0.7987798993878519,0.9127930150498654
