name,gas,temp,pressure,cutoff,path,abs_mol_per_kg_framework,abs_molecules_per_uc,abs_mg_per_g_framework,abs_cm3STP_per_g,abs_cm3STP_per_cm3
ROQFUA04_clean,helium,313.0,0.1,14.0,ROQFUA04_clean_helium_313.0K_0.1bar_14.0/Output/System_0,0.0013726251,0.0019055556,0.0054940718,0.0307659849,0.0306725768
FUDGES_clean,helium,313.0,0.1,14.0,FUDGES_clean_helium_313.0K_0.1bar_14.0/Output/System_0,0.0032899499,0.006225,0.0131683601,0.0737408573,0.0624267813
YINXIE_clean,helium,313.0,0.1,14.0,YINXIE_clean_helium_313.0K_0.1bar_14.0/Output/System_0,0.0010197973,0.0011925926,0.0040818429,0.022857713,0.0291979405
APAYUN_clean,helium,313.0,0.1,14.0,APAYUN_clean_helium_313.0K_0.1bar_14.0/Output/System_0,0.0020176208,0.0080416667,0.0080757332,0.0452229046,0.0473349337
ICIKAH_clean,helium,313.0,0.1,14.0,ICIKAH_clean_helium_313.0K_0.1bar_14.0/Output/System_0,0.0005531152,0.0352,0.0022138999,0.0123975103,0.0208657257
am301365h_si_002_clean,helium,313.0,0.1,14.0,am301365h_si_002_clean_helium_313.0K_0.1bar_14.0/Output/System_0,0.002095884,0.005775,0.0083889894,0.0469770928,0.0426115686
FEZTIP_clean,helium,313.0,0.1,14.0,FEZTIP_clean_helium_313.0K_0.1bar_14.0/Output/System_0,0.0016252758,0.0027333333,0.0065053323,0.0364288931,0.0404683039
XIDSUZ_clean,helium,313.0,0.1,14.0,XIDSUZ_clean_helium_313.0K_0.1bar_14.0/Output/System_0,0.0057987212,0.0451,0.0232099729,0.1299723955,0.0641105833
ja106851d_si_001_clean,helium,313.0,0.1,14.0,ja106851d_si_001_clean_helium_313.0K_0.1bar_14.0/Output/System_0,0.0006567233,0.0021,0.0026286019,0.0147197799,0.0187861096
IVOLEM_clean,helium,313.0,0.1,14.0,IVOLEM_clean_helium_313.0K_0.1bar_14.0/Output/System_0,0.0003985089,0.0014944444,0.0015950726,0.008932169,0.0191015305
VUCCUT_clean,helium,313.0,0.1,14.0,VUCCUT_clean_helium_313.0K_0.1bar_14.0/Output/System_0,0.0007814523,0.0024208333,0.0031278427,0.017515454,0.0321581688
IBITEU_clean,helium,313.0,0.1,14.0,IBITEU_clean_helium_313.0K_0.1bar_14.0/Output/System_0,0.0012110825,0.004775,0.0048474811,0.027145173,0.0303236961
cm503311x_alf100K_clean,helium,313.0,0.1,14.0,cm503311x_alf100K_clean_helium_313.0K_0.1bar_14.0/Output/System_0,0.0023839745,0.001965,0.009542101,0.0534343458,0.0515981681
GITVEL_clean,helium,313.0,0.1,14.0,GITVEL_clean_helium_313.0K_0.1bar_14.0/Output/System_0,0.0030879903,0.01645625,0.012359996,0.0692141391,0.0537909907
MIMSUY_clean,helium,313.0,0.1,14.0,MIMSUY_clean_helium_313.0K_0.1bar_14.0/Output/System_0,0.0019184421,0.0053666667,0.0076787604,0.0429999158,0.0419264205
MAGVOG05_clean,helium,313.0,0.1,14.0,MAGVOG05_clean_helium_313.0K_0.1bar_14.0/Output/System_0,0.0001791582,0.0001203704,0.0007170991,0.0040156485,0.0073594735
JAHNEM02_clean,helium,313.0,0.1,14.0,JAHNEM02_clean_helium_313.0K_0.1bar_14.0/Output/System_0,9.6703e-05,0.0001319444,0.0003870636,0.0021674984,0.0037516192
HOGJIX_clean,helium,313.0,0.1,14.0,HOGJIX_clean_helium_313.0K_0.1bar_14.0/Output/System_0,0.0036487125,0.01061875,0.014604344,0.081782154,0.0641396377
HICZAW_clean,helium,313.0,0.1,14.0,HICZAW_clean_helium_313.0K_0.1bar_14.0/Output/System_0,0.0006251562,0.00254375,0.0025022513,0.0140122352,0.0233990364
