---- START at 2025-08-11 00:25:29, Target=2619/2619 ----
[6/2619] QISNAJ_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=284.0s, Completed=1/2619, ETA=2025-08-19 15:03:36
[9/2619] TUYHOL_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=351.1s, Completed=2/2619, ETA=2025-08-16 08:08:36
[22/2619] NASRIL_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=380.0s, Completed=3/2619, ETA=2025-08-14 20:33:52
[14/2619] METYIU_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=433.5s, Completed=4/2619, ETA=2025-08-14 07:16:34
[17/2619] VETMIS_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=462.7s, Completed=5/2619, ETA=2025-08-13 19:44:46
[7/2619] MURCAD_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=587.8s, Completed=6/2619, ETA=2025-08-13 23:41:59
[3/2619] UMODEH17_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=651.2s, Completed=7/2619, ETA=2025-08-13 20:06:11
[21/2619] XINWUO_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=659.5s, Completed=8/2619, ETA=2025-08-13 12:23:45
[35/2619] QISNEN_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=292.8s, Completed=9/2619, ETA=2025-08-13 13:29:46
[8/2619] NAVLIG_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=787.9s, Completed=10/2619, ETA=2025-08-13 09:44:49
[32/2619] TARWEO_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=440.6s, Completed=11/2619, ETA=2025-08-13 04:47:10
[1/2619] TEXTOH_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=803.9s, Completed=12/2619, ETA=2025-08-13 01:09:50
[2/2619] NUTYEI_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=829.0s, Completed=13/2619, ETA=2025-08-12 22:49:12
[4/2619] NOCZAI_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=829.5s, Completed=14/2619, ETA=2025-08-12 19:31:44
[29/2619] RAYFEE_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=835.3s, Completed=15/2619, ETA=2025-08-12 16:56:15
[18/2619] SOBZEQ_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=852.5s, Completed=16/2619, ETA=2025-08-12 15:11:10
[30/2619] RATSAI_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=885.4s, Completed=17/2619, ETA=2025-08-12 14:18:47
[26/2619] OPUDOT_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=885.5s, Completed=18/2619, ETA=2025-08-12 12:12:56
[5/2619] SEHVOQ_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=938.3s, Completed=19/2619, ETA=2025-08-12 12:21:10
[20/2619] KINDOC_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=968.3s, Completed=20/2619, ETA=2025-08-12 11:38:53
[12/2619] TIGVUC_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1022.5s, Completed=21/2619, ETA=2025-08-12 11:50:44
[41/2619] WEVQOD_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=259.3s, Completed=22/2619, ETA=2025-08-12 11:10:48
[19/2619] MILROQ_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1225.0s, Completed=23/2619, ETA=2025-08-12 15:10:16
[28/2619] QOVDAH_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1261.8s, Completed=24/2619, ETA=2025-08-12 14:40:19
[23/2619] WUZGAB_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1309.5s, Completed=25/2619, ETA=2025-08-12 14:31:50
[37/2619] KOSLOV_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=682.0s, Completed=26/2619, ETA=2025-08-12 13:43:47
[46/2619] UMODEH23_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=609.5s, Completed=27/2619, ETA=2025-08-12 15:49:01
[54/2619] XEKDOI_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=209.5s, Completed=28/2619, ETA=2025-08-12 14:39:04
