name,gas,temp,pressure,cutoff,path,abs_mol_per_kg_framework,abs_molecules_per_uc,abs_mg_per_g_framework,abs_cm3STP_per_g,abs_cm3STP_per_cm3
UXUPEJ_clean,O2,293.0,0.01,14.0,UXUPEJ_clean_O2_293.0K_0.01bar_14.0/Output/System_0,0.0039632505,0.01191875,0.1268192586,0.0888321995,0.0600175322
UXAXEY_clean,O2,293.0,0.01,14.0,UXAXEY_clean_O2_293.0K_0.01bar_14.0/Output/System_0,0.0046671009,0.0118111111,0.1493416267,0.1046082853,0.1462415566
DEKHUX_clean,O2,293.0,0.01,14.0,DEKHUX_clean_O2_293.0K_0.01bar_14.0/Output/System_0,0.004402634,0.0035333333,0.1408790063,0.0986805328,0.1038109589
LUFNAC04_clean,O2,293.0,0.01,14.0,LUFNAC04_clean_O2_293.0K_0.01bar_14.0/Output/System_0,0.005054912,0.006575,0.1617511195,0.1133006759,0.116312523
MAKRAU_clean,O2,293.0,0.01,14.0,MAKRAU_clean_O2_293.0K_0.01bar_14.0/Output/System_0,0.0027262702,0.0054833333,0.0872373762,0.0611065551,0.0662219209
UBULIO_SL,O2,293.0,0.01,14.0,UBULIO_SL_O2_293.0K_0.01bar_14.0/Output/System_0,0.0029797341,0.02055,0.0953479147,0.0667876873,0.0292591842
PUDSOX_clean,O2,293.0,0.01,14.0,PUDSOX_clean_O2_293.0K_0.01bar_14.0/Output/System_0,0.0037332707,0.0182375,0.119460184,0.08367744,0.0873774322
LAMFIO_clean,O2,293.0,0.01,14.0,LAMFIO_clean_O2_293.0K_0.01bar_14.0/Output/System_0,0.0004811042,0.001259375,0.0153947563,0.0107834573,0.0161897577
CUMDEU_clean,O2,293.0,0.01,14.0,CUMDEU_clean_O2_293.0K_0.01bar_14.0/Output/System_0,0.0005428017,0.00096875,0.017369004,0.0121663448,0.0200163283
RIBTAZ_clean,O2,293.0,0.01,14.0,RIBTAZ_clean_O2_293.0K_0.01bar_14.0/Output/System_0,0.0038149419,0.01305625,0.1220735628,0.0855080152,0.0749959001
LACNUB_clean,O2,293.0,0.01,14.0,LACNUB_clean_O2_293.0K_0.01bar_14.0/Output/System_0,0.0041605123,0.046425,0.1331314024,0.0932536228,0.0805787883
WUYYEW_clean,O2,293.0,0.01,14.0,WUYYEW_clean_O2_293.0K_0.01bar_14.0/Output/System_0,0.0029944249,0.011125,0.095818003,0.0671169667,0.0562585204
RESSAK_clean,O2,293.0,0.01,14.0,RESSAK_clean_O2_293.0K_0.01bar_14.0/Output/System_0,0.0028886913,0.0022763889,0.0924346543,0.0647470561,0.0763894067
VUWROW_clean,O2,293.0,0.01,14.0,VUWROW_clean_O2_293.0K_0.01bar_14.0/Output/System_0,0.0059088828,0.0067666667,0.1890771574,0.1324415547,0.1408519683
EYUWAW_clean_h,O2,293.0,0.01,14.0,EYUWAW_clean_h_O2_293.0K_0.01bar_14.0/Output/System_0,0.0040187829,0.0173,0.1285962301,0.0900769024,0.0923276357
EZIMIK_clean,O2,293.0,0.01,14.0,EZIMIK_clean_O2_293.0K_0.01bar_14.0/Output/System_0,0.0093817724,0.0663125,0.300205458,0.2102828185,0.2247015665
MAHCIK_clean,O2,293.0,0.01,14.0,MAHCIK_clean_O2_293.0K_0.01bar_14.0/Output/System_0,0.0030425085,0.0375,0.0973566215,0.0681947121,0.03679831
XISKUF_clean,O2,293.0,0.01,14.0,XISKUF_clean_O2_293.0K_0.01bar_14.0/Output/System_0,0.0045486635,0.0091666667,0.1455517722,0.1019536324,0.1975723619
YIWNAT_clean,O2,293.0,0.01,14.0,YIWNAT_clean_O2_293.0K_0.01bar_14.0/Output/System_0,0.0010218128,0.0021145833,0.0326967824,0.0229028866,0.029562432
BIBXOB_clean,O2,293.0,0.01,14.0,BIBXOB_clean_O2_293.0K_0.01bar_14.0/Output/System_0,0.0027647217,0.00583125,0.0884677754,0.0619684042,0.0253790353
DITXOU_clean,O2,293.0,0.01,14.0,DITXOU_clean_O2_293.0K_0.01bar_14.0/Output/System_0,0.0051985311,0.0065611111,0.1663467556,0.1165197491,0.1259704265
LEDLAJ_clean,O2,293.0,0.01,14.0,LEDLAJ_clean_O2_293.0K_0.01bar_14.0/Output/System_0,0.0026463472,0.01176875,0.0846799338,0.0593151613,0.0682402997
XACSIG_clean,O2,293.0,0.01,14.0,XACSIG_clean_O2_293.0K_0.01bar_14.0/Output/System_0,0.003042317,0.01154375,0.0973504943,0.0681904202,0.0790867155
NADZEZ_clean,O2,293.0,0.01,14.0,NADZEZ_clean_O2_293.0K_0.01bar_14.0/Output/System_0,0.0111466211,0.0263972222,0.3566784993,0.249840095,0.4083663271
CIDKUX_clean,O2,293.0,0.01,14.0,CIDKUX_clean_O2_293.0K_0.01bar_14.0/Output/System_0,0.0032296178,0.0064041667,0.1033438942,0.0723885751,0.0757618345
WUPZUE_clean,O2,293.0,0.01,14.0,WUPZUE_clean_O2_293.0K_0.01bar_14.0/Output/System_0,0.0055150748,0.0043125,0.1764757746,0.1236147522,0.1828716274
