name,gas,temp,pressure,cutoff,path,abs_mol_per_kg_framework,abs_molecules_per_uc,abs_mg_per_g_framework,abs_cm3STP_per_g,abs_cm3STP_per_cm3
IKUTUF_clean,H2,293.0,5.0,14.0,IKUTUF_clean_H2_293.0K_5.0bar_14.0/Output/System_0,1.0741258542,7.66816875,2.165308827,24.0754308459,26.7155675803
DUZKAM_clean,H2,293.0,5.0,14.0,DUZKAM_clean_H2_293.0K_5.0bar_14.0/Output/System_0,0.6612170877,6.31675,1.3329343028,14.8205037684,11.3182028064
FERWAC_clean,H2,293.0,5.0,14.0,FERWAC_clean_H2_293.0K_5.0bar_14.0/Output/System_0,0.838489966,1.4687083333,1.6902951526,18.7938937615,26.7519025564
cg8002564_si_008_clean,H2,293.0,5.0,14.0,cg8002564_si_008_clean_H2_293.0K_5.0bar_14.0/Output/System_0,0.8109805093,1.2637,1.6348393892,18.1772974679,25.1576352385
GORQAF_clean,H2,293.0,5.0,14.0,GORQAF_clean_H2_293.0K_5.0bar_14.0/Output/System_0,0.3516911437,0.236953125,0.7089671428,7.882796766,9.0951309743
HOLQIK_clean,H2,293.0,5.0,14.0,HOLQIK_clean_H2_293.0K_5.0bar_14.0/Output/System_0,1.1585011791,10.4202,2.335399357,25.9666173328,23.7117596213
UMUBAH_clean,H2,293.0,5.0,14.0,UMUBAH_clean_H2_293.0K_5.0bar_14.0/Output/System_0,1.3979588077,10.6415,2.8181172013,31.3338148126,18.0707914031
HOJNUR_clean,H2,293.0,5.0,14.0,HOJNUR_clean_H2_293.0K_5.0bar_14.0/Output/System_0,0.5450323665,2.53879375,1.098719847,12.2163422448,15.0465899538
QEZYUR_clean,H2,293.0,5.0,14.0,QEZYUR_clean_H2_293.0K_5.0bar_14.0/Output/System_0,0.6887591607,1.5697305556,1.3884558169,15.4378311237,32.3713898668
ZIHFUR_clean,H2,293.0,5.0,14.0,ZIHFUR_clean_H2_293.0K_5.0bar_14.0/Output/System_0,0.4643525677,0.9590229167,0.9360790542,10.4079871911,12.2216364017
WABVUR_clean,H2,293.0,5.0,14.0,WABVUR_clean_H2_293.0K_5.0bar_14.0/Output/System_0,0.5462801134,1.226075,1.1012351549,12.2443092122,15.5310622584
OGAGIN_clean,H2,293.0,5.0,14.0,OGAGIN_clean_H2_293.0K_5.0bar_14.0/Output/System_0,0.6588584011,1.2888361111,1.3281794735,14.7676362224,21.4673105902
HIWKEE_clean,H2,293.0,5.0,14.0,HIWKEE_clean_H2_293.0K_5.0bar_14.0/Output/System_0,0.6024139093,1.37615,1.2143941516,13.5024907541,15.9380687373
UVUCEV_clean,H2,293.0,5.0,14.0,UVUCEV_clean_H2_293.0K_5.0bar_14.0/Output/System_0,0.7116871693,4.3259916667,1.4346759309,15.9517389531,23.1388619763
cm503311x_aloh450K_clean,H2,293.0,5.0,14.0,cm503311x_aloh450K_clean_H2_293.0K_5.0bar_14.0/Output/System_0,0.9125798324,0.74125,1.8396514325,20.4545422307,19.3829699923
MALSEA_clean,H2,293.0,5.0,14.0,MALSEA_clean_H2_293.0K_5.0bar_14.0/Output/System_0,1.052353157,1.2056325,2.1214176822,23.5874181394,15.837921571
MUVNAT_clean,H2,293.0,5.0,14.0,MUVNAT_clean_H2_293.0K_5.0bar_14.0/Output/System_0,0.3704667781,1.7514375,0.7468165686,8.3036333796,19.3516589276
MEJZEI_clean,H2,293.0,5.0,14.0,MEJZEI_clean_H2_293.0K_5.0bar_14.0/Output/System_0,0.4354088586,1.2273291667,0.8777320098,9.7592435961,16.3633776184
YARSIV_clean,H2,293.0,5.0,14.0,YARSIV_clean_H2_293.0K_5.0bar_14.0/Output/System_0,0.412416235,0.7264740741,0.8313816399,9.2438874898,16.2333626803
