name,gas,temp,pressure,cutoff,path,abs_mol_per_kg_framework,abs_molecules_per_uc,abs_mg_per_g_framework,abs_cm3STP_per_g,abs_cm3STP_per_cm3
LABJUV_clean,helium,313.0,0.01,14.0,LABJUV_clean_helium_313.0K_0.01bar_14.0/Output/System_0,3.00872e-05,8.05556e-05,0.0001204271,0.0006743738,0.0015888025
LEDCAA_clean,helium,313.0,0.01,14.0,LEDCAA_clean_helium_313.0K_0.01bar_14.0/Output/System_0,3.05809e-05,0.0001583333,0.0001224033,0.0006854405,0.0011546688
ROQFUA04_clean,helium,313.0,0.01,14.0,ROQFUA04_clean_helium_313.0K_0.01bar_14.0/Output/System_0,0.0001013795,0.0001407407,0.0004057818,0.0022723176,0.0022654187
XOMCIN_clean,helium,313.0,0.01,14.0,XOMCIN_clean_helium_313.0K_0.01bar_14.0/Output/System_0,0.000219922,0.00085,0.0008802604,0.0049293275,0.0049051951
ja106851d_si_001_clean,helium,313.0,0.01,14.0,ja106851d_si_001_clean_helium_313.0K_0.01bar_14.0/Output/System_0,7.68783e-05,0.0002458333,0.0003077133,0.0017231488,0.0021991676
cm503311x_alf100K_clean,helium,313.0,0.01,14.0,cm503311x_alf100K_clean_helium_313.0K_0.01bar_14.0/Output/System_0,0.0002487098,0.000205,0.0009954864,0.0055745755,0.005383015
VUCCUT_clean,helium,313.0,0.01,14.0,VUCCUT_clean_helium_313.0K_0.01bar_14.0/Output/System_0,9.14609e-05,0.0002833333,0.0003660814,0.0020500015,0.0037637788
MAGVOG05_clean,helium,313.0,0.01,14.0,MAGVOG05_clean_helium_313.0K_0.01bar_14.0/Output/System_0,1.9294e-05,1.2963e-05,7.72261e-05,0.0004324545,0.0007925587
IVOLEM_clean,helium,313.0,0.01,14.0,IVOLEM_clean_helium_313.0K_0.01bar_14.0/Output/System_0,4.66655e-05,0.000175,0.0001867836,0.0010459603,0.0022367963
IBITEU_clean,helium,313.0,0.01,14.0,IBITEU_clean_helium_313.0K_0.01bar_14.0/Output/System_0,0.0001141334,0.00045,0.0004568307,0.0025581838,0.0028577305
MIDRAT_clean,helium,313.0,0.01,14.0,MIDRAT_clean_helium_313.0K_0.01bar_14.0/Output/System_0,6.91674e-05,0.0001333333,0.0002768494,0.0015503156,0.0019589546
OKAYOQ_clean,helium,313.0,0.01,14.0,OKAYOQ_clean_helium_313.0K_0.01bar_14.0/Output/System_0,6.98405e-05,4.16667e-05,0.0002795439,0.0015654043,0.0018652009
APAYUN_clean,helium,313.0,0.01,14.0,APAYUN_clean_helium_313.0K_0.01bar_14.0/Output/System_0,0.0001986259,0.0007916667,0.0007950204,0.0044519958,0.0046599158
GUJVOX_clean,helium,313.0,0.01,14.0,GUJVOX_clean_helium_313.0K_0.01bar_14.0/Output/System_0,5.14577e-05,4.86111e-05,0.0002059645,0.0011533706,0.0015535661
ic5021302_si_002_clean,helium,313.0,0.01,14.0,ic5021302_si_002_clean_helium_313.0K_0.01bar_14.0/Output/System_0,0.000207633,0.00076875,0.0008310724,0.0046538816,0.0048083935
EZOFEF_clean,helium,313.0,0.01,14.0,EZOFEF_clean_helium_313.0K_0.01bar_14.0/Output/System_0,0.0002261169,0.00065625,0.0009050558,0.0050681779,0.0051944448
GITVEL_clean,helium,313.0,0.01,14.0,GITVEL_clean_helium_313.0K_0.01bar_14.0/Output/System_0,0.0003236936,0.001725,0.0012956168,0.0072552611,0.0056385543
FEZTIP_clean,helium,313.0,0.01,14.0,FEZTIP_clean_helium_313.0K_0.01bar_14.0/Output/System_0,0.0001808615,0.0003041667,0.0007239166,0.004053825,0.0045033326
HICZAW_clean,helium,313.0,0.01,14.0,HICZAW_clean_helium_313.0K_0.01bar_14.0/Output/System_0,6.75845e-05,0.000275,0.0002705137,0.0015148362,0.0025296256
