name,0.01,0.05,0.1,0.5,1.0,5.0,15.0,henry_coeff
1499489-acs.cgd.6b01265_1499490_clean,0.0116708727,0.0575722686,0.1143405773,0.5531209871,1.0238108645,3.8287425536,6.9215154026,1.16409e-05
ABAYIO_clean,0.0079115892,0.0389828998,0.0777857058,0.3399270564,0.6333785129,2.25474138,4.7044724882,7.88156e-06
ABAYOU_clean,0.0081609841,0.0397989407,0.0794242435,0.3533431669,0.655721352,2.3148701507,4.7312977836,8.07542e-06
ABESUX_clean,0.0019196377,0.0095964191,0.019126049,0.094252883,0.1784533223,0.7509644707,1.4833181869,1.93314e-06
ABETAE_clean,0.0018581562,0.0094716869,0.0190508558,0.0939171676,0.1769260161,0.7457469486,1.499342296,1.90571e-06
ABETIN_clean,0.0047569982,0.022805813,0.0463364606,0.2282603896,0.4473184183,2.2612000083,6.3685866588,4.59876e-06
ABEXEM_clean,0.0034333587,0.0170354682,0.0344470041,0.1646868047,0.3080422146,1.1324581925,2.0864115801,3.4731e-06
ABEXEN_clean,0.0083722533,0.0429244098,0.0832326143,0.3957292992,0.7295939739,2.6333721752,5.5834222033,8.49514e-06
ABEXOW_clean,0.0034246557,0.0170945913,0.0343217372,0.1633111665,0.3111441159,1.1019289691,2.0093746891,3.45674e-06
ABEXUC_clean,0.0035090966,0.0174112341,0.0345294718,0.1661044272,0.3117343877,1.0957347803,1.9748688309,3.47898e-06
ABEYAJ_clean,0.0032789235,0.0171026109,0.0335723626,0.162256626,0.3064271566,1.0615794307,1.8990448227,3.43991e-06
ABEYEN_clean,0.0034495395,0.0171642639,0.0336553067,0.1592388743,0.299941149,1.0494876197,1.8558877178,3.40787e-06
ABEYIR_clean,0.0033677493,0.0169427185,0.0333750288,0.1600441803,0.2972457007,1.0303658753,1.8160722784,3.42768e-06
ABIXOZ_clean,0.0012182579,0.0066831136,0.0129889826,0.0648953057,0.1298575233,0.5974632029,1.6027774586,1.30624e-06
ABIYIV_clean,0.0037667701,0.0178211488,0.0350501893,0.1721003185,0.316138855,1.0323637566,1.7593733318,3.61703e-06
ABULOB_clean,0.0282891723,0.1381043017,0.273692676,1.1385742618,1.9659376049,4.3182592186,5.3975530657,2.83232e-05
ABUWOJ_clean,0.0093215168,0.0459889257,0.0906374248,0.4422277485,0.8264463554,3.1065912895,5.5788375956,9.29083e-06
ACAJIY_clean,0.0092885425,0.04676935,0.0939323842,0.4418960041,0.8299002389,2.9727014868,4.8155582834,9.4609e-06
ACAJIZ_clean,0.003086575,0.0156160467,0.0310452767,0.1489302078,0.2864527551,1.128522737,2.1939041911,3.09695e-06
ACAJOF_clean,0.0026541811,0.0134096631,0.0267588421,0.1342674091,0.2607323797,1.1274897369,2.4203801428,2.71883e-06
ACIBOE_clean,0.0060733191,0.0301595791,0.060640907,0.2994682589,0.5899051056,2.5049909904,5.3335065695,6.11878e-06
ACOCOM_clean,0.0047986398,0.0244883156,0.0484298913,0.2438483391,0.487727183,2.320885037,6.7197172228,4.87434e-06
ACOCUS_clean,0.0051641474,0.025122058,0.0510783245,0.2510873873,0.5014130045,2.4219500597,6.9085028655,5.05212e-06
ACODAZ_clean,0.0048727386,0.0246743152,0.0487961495,0.2464846949,0.4916699929,2.3660169037,6.8161527068,4.90774e-06
ACODON_clean,0.0064121681,0.0318414396,0.0630423701,0.307053322,0.588381889,2.3054769906,4.4986224924,6.39631e-06
ACOGAB_clean,0.0104918294,0.0513982514,0.1013571987,0.4801554869,0.8730517485,2.7857406296,4.3566251698,1.03059e-05
ACOGEF_clean,0.0093623726,0.0465215252,0.0924603301,0.436394111,0.7905019837,2.5335389941,3.9821448231,9.4142e-06
ACOLIP_clean,0.0111208471,0.0553127424,0.1097068978,0.5130777996,0.9130639291,2.9941198038,4.9241918169,1.11696e-05
ACOLOV_clean,0.0046751807,0.0230042498,0.0465651827,0.2280837392,0.4523871378,2.0490546612,4.9946641485,4.6274e-06
ACUBAB_clean,0.0066041541,0.0322648231,0.0637910055,0.2814414941,0.5066016119,1.4013294964,2.0297666746,6.49934e-06
ACUFEK_clean,0.0045789815,0.0223357097,0.0442995967,0.2215389718,0.4402995207,2.0694361464,5.7784258088,4.47173e-06
ACUJOZ_manual,0.0042779154,0.0217401036,0.0433787783,0.2155514496,0.4269323792,1.999548084,5.3288342688,4.35319e-06
