name,gas,temp,pressure,cutoff,path,abs_mol_per_kg_framework,abs_molecules_per_uc,abs_mg_per_g_framework,abs_cm3STP_per_g,abs_cm3STP_per_cm3
cm503311x_alf11K_clean,N2,293.0,5.0,14.0,cm503311x_alf11K_clean_N2_293.0K_5.0bar_14.0/Output/System_0,1.1041159382,0.9100716667,30.9301297514,24.7476278605,23.9334828372
IZIHEG_clean,N2,293.0,5.0,14.0,IZIHEG_clean_N2_293.0K_5.0bar_14.0/Output/System_0,1.3263137873,13.8523625,37.154664753,29.7279650612,40.1987932085
TACWOM_clean,N2,293.0,5.0,14.0,TACWOM_clean_N2_293.0K_5.0bar_14.0/Output/System_0,2.2441885346,6.01424375,62.8675306311,50.3011873882,34.9150381442
QODHUO10_clean,N2,293.0,5.0,14.0,QODHUO10_clean_N2_293.0K_5.0bar_14.0/Output/System_0,0.7730490525,5.197325,21.6557941702,17.3271027136,23.1910786289
QODHUO01_clean,N2,293.0,5.0,14.0,QODHUO01_clean_N2_293.0K_5.0bar_14.0/Output/System_0,0.752727478,5.0607,21.0865161515,16.8716154373,22.229592654
GEDPAH_clean,N2,293.0,5.0,14.0,GEDPAH_clean_N2_293.0K_5.0bar_14.0/Output/System_0,0.2006610295,0.2224208333,5.6212137355,4.4976114478,5.6243331576
HIHGIQ_clean,N2,293.0,5.0,14.0,HIHGIQ_clean_N2_293.0K_5.0bar_14.0/Output/System_0,1.910063996,6.97269375,53.507539551,42.812128083,38.6637204902
KOJZEP_manual,N2,293.0,5.0,14.0,KOJZEP_manual_N2_293.0K_5.0bar_14.0/Output/System_0,1.5144018385,3.2145583333,42.4236656161,33.9437660813,17.4553109709
MUFXUI_clean,N2,293.0,5.0,14.0,MUFXUI_clean_N2_293.0K_5.0bar_14.0/Output/System_0,1.1877014887,3.306525,33.2716519004,26.6211123637,50.9840473059
LABNAG_clean,N2,293.0,5.0,14.0,LABNAG_clean_N2_293.0K_5.0bar_14.0/Output/System_0,0.6742856576,8.534075,18.8890877839,15.1134223768,19.3322204409
JALLOA_clean,N2,293.0,5.0,14.0,JALLOA_clean_N2_293.0K_5.0bar_14.0/Output/System_0,0.7416179228,16.33785,20.7752988487,16.6226061362,12.5550998655
FAKLOU_clean,N2,293.0,5.0,14.0,FAKLOU_clean_N2_293.0K_5.0bar_14.0/Output/System_0,1.2673133984,1.0612296296,35.5018585405,28.4055317769,24.9865193252
EZUCIM_clean,N2,293.0,5.0,14.0,EZUCIM_clean_N2_293.0K_5.0bar_14.0/Output/System_0,2.046876275,3.092334375,57.3401275932,45.878635187,46.0142599674
YOZJEE01_clean,N2,293.0,5.0,14.0,YOZJEE01_clean_N2_293.0K_5.0bar_14.0/Output/System_0,1.1385193056,5.9827291667,31.8938877962,25.5187441032,35.434657533
TUGTAR_clean,N2,293.0,5.0,14.0,TUGTAR_clean_N2_293.0K_5.0bar_14.0/Output/System_0,1.5150606788,4.14985,42.4421220237,33.9585333102,38.9575568814
VUWSAJ_clean,N2,293.0,5.0,14.0,VUWSAJ_clean_N2_293.0K_5.0bar_14.0/Output/System_0,2.2938628192,4.2711472222,64.2590802073,51.414585597,57.0732749016
OYEJOS_clean,N2,293.0,5.0,14.0,OYEJOS_clean_N2_293.0K_5.0bar_14.0/Output/System_0,0.9697682464,3.27384375,27.1665833761,21.7363619564,18.1450348328
YUZXAT_clean,N2,293.0,5.0,14.0,YUZXAT_clean_N2_293.0K_5.0bar_14.0/Output/System_0,1.0205988817,1.8442861111,28.5905263598,22.8756785818,28.8844667043
UGOFED_clean,N2,293.0,5.0,14.0,UGOFED_clean_N2_293.0K_5.0bar_14.0/Output/System_0,1.8160909179,7.47738125,50.8750266068,40.7058177893,49.7548485411
RODBAP_clean,N2,293.0,5.0,14.0,RODBAP_clean_N2_293.0K_5.0bar_14.0/Output/System_0,1.1060171331,2.22485,30.9833888376,24.7902411976,22.6379798972
ALEJAE_clean,N2,293.0,5.0,14.0,ALEJAE_clean_N2_293.0K_5.0bar_14.0/Output/System_0,1.6401356814,7.7717875,45.9459081088,36.7619613861,10.0975004105
BIFKEI_clean,N2,293.0,5.0,14.0,BIFKEI_clean_N2_293.0K_5.0bar_14.0/Output/System_0,1.6689053534,2.7522138889,46.7518467381,37.4068041151,38.2023641132
NUDLAB_clean,N2,293.0,5.0,14.0,NUDLAB_clean_N2_293.0K_5.0bar_14.0/Output/System_0,0.9079659936,4.254375,25.4352872014,20.3511277594,24.9193229377
IRAYOQ_clean,N2,293.0,5.0,14.0,IRAYOQ_clean_N2_293.0K_5.0bar_14.0/Output/System_0,2.0483193037,9.687525,57.3805518491,45.9109791975,75.1463810515
JALTUL_clean,N2,293.0,5.0,14.0,JALTUL_clean_N2_293.0K_5.0bar_14.0/Output/System_0,0.588838171,0.2994520833,16.4954063264,13.1982044839,6.8718999548
WILRIS_clean,N2,293.0,5.0,14.0,WILRIS_clean_N2_293.0K_5.0bar_14.0/Output/System_0,0.5112698338,1.0007541667,14.3224472624,11.4595896542,12.2211734637
BARZUR_clean,N2,293.0,5.0,14.0,BARZUR_clean_N2_293.0K_5.0bar_14.0/Output/System_0,2.127968172,3.1527722222,59.6117938259,47.696226998,44.1571363934
FALSAO_clean,N2,293.0,5.0,14.0,FALSAO_clean_N2_293.0K_5.0bar_14.0/Output/System_0,1.4894179558,3.023259375,41.7237801162,33.3837779391,35.4774589589
KOMHEB_clean,N2,293.0,5.0,14.0,KOMHEB_clean_N2_293.0K_5.0bar_14.0/Output/System_0,1.0387683728,3.2820916667,29.099517036,23.2829291152,47.597615983
PIBNUK01_clean,N2,293.0,5.0,14.0,PIBNUK01_clean_N2_293.0K_5.0bar_14.0/Output/System_0,1.0505074458,4.50863125,29.4283693218,23.5460484121,9.9613394626
REYPIW_clean,N2,293.0,5.0,14.0,REYPIW_clean_N2_293.0K_5.0bar_14.0/Output/System_0,1.8817465301,1.8307518519,52.7142687852,42.1774210881,49.9500866781
DOCKOW_clean,N2,293.0,5.0,14.0,DOCKOW_clean_N2_293.0K_5.0bar_14.0/Output/System_0,0.5026597099,1.2912875,14.0812477297,11.2666025467,15.6062898214
JAVTEG_clean,N2,293.0,5.0,14.0,JAVTEG_clean_N2_293.0K_5.0bar_14.0/Output/System_0,1.3494879794,1.5729171875,37.8038545225,30.247390843,44.6473863168
EBIMEJ_clean,N2,293.0,5.0,14.0,EBIMEJ_clean_N2_293.0K_5.0bar_14.0/Output/System_0,1.3990795212,2.6588944444,39.1930861865,31.3589344579,39.4859866619
MAFLUD_clean,N2,293.0,5.0,14.0,MAFLUD_clean_N2_293.0K_5.0bar_14.0/Output/System_0,1.6098347382,1.0634111111,45.0970732417,36.0827967795,41.5005697987
ic402058f_si_003_clean,N2,293.0,5.0,14.0,ic402058f_si_003_clean_N2_293.0K_5.0bar_14.0/Output/System_0,1.8123156985,4.7266708333,50.7692695745,40.6212001138,53.9219764551
FORQEJ_clean,N2,293.0,5.0,14.0,FORQEJ_clean_N2_293.0K_5.0bar_14.0/Output/System_0,1.5594207525,7.6154375,43.6848020614,34.9528189266,36.2233409755
PIZPET_clean_h,N2,293.0,5.0,14.0,PIZPET_clean_h_N2_293.0K_5.0bar_14.0/Output/System_0,2.5511645897,2.6531140625,71.4669982103,57.1817412417,74.7623108837
SUFBAY_clean,N2,293.0,5.0,14.0,SUFBAY_clean_N2_293.0K_5.0bar_14.0/Output/System_0,3.0157519203,8.3346888889,84.4817061049,67.5949904028,58.3490776649
OTUDIS_clean,N2,293.0,5.0,14.0,OTUDIS_clean_N2_293.0K_5.0bar_14.0/Output/System_0,1.0540630126,2.0668291667,29.5279731227,23.6257428013,20.4394584161
IFASOZ_clean,N2,293.0,5.0,14.0,IFASOZ_clean_N2_293.0K_5.0bar_14.0/Output/System_0,0.9026285405,2.4324833333,25.2857665679,20.2314942168,15.0864053791
AFOVEX_clean,N2,293.0,5.0,14.0,AFOVEX_clean_N2_293.0K_5.0bar_14.0/Output/System_0,1.5964845579,1.5978666667,44.7230882333,35.7835661624,36.5727350161
KOJZIT_clean,N2,293.0,5.0,14.0,KOJZIT_clean_N2_293.0K_5.0bar_14.0/Output/System_0,1.6674740841,3.2995458333,46.711751906,37.3747236812,18.9266156273
SEHNID_clean,N2,293.0,5.0,14.0,SEHNID_clean_N2_293.0K_5.0bar_14.0/Output/System_0,0.3958225972,2.6231166667,11.0883684102,8.871958094,12.8306643878
WUSLED_clean,N2,293.0,5.0,14.0,WUSLED_clean_N2_293.0K_5.0bar_14.0/Output/System_0,0.8545843421,4.4118375,23.9398813768,19.154632719,15.1608221573
GIQYUB_clean,N2,293.0,5.0,14.0,GIQYUB_clean_N2_293.0K_5.0bar_14.0/Output/System_0,1.3791666614,2.1102583333,38.6352576867,30.9126081012,55.869498217
jacs.6b08724_ja6b08724_si_012_clean,N2,293.0,5.0,14.0,jacs.6b08724_ja6b08724_si_012_clean_N2_293.0K_5.0bar_14.0/Output/System_0,1.3921540448,4.540375,38.9990794919,31.2037069978,11.0409578871
NAVJAW01_clean,N2,293.0,5.0,14.0,NAVJAW01_clean_N2_293.0K_5.0bar_14.0/Output/System_0,1.1419388397,1.0687333333,31.9896808469,25.5953894581,29.9756844089
BETGOY_clean,N2,293.0,5.0,14.0,BETGOY_clean_N2_293.0K_5.0bar_14.0/Output/System_0,1.2577188134,6.1464625,35.2330808255,28.1904789814,36.122044427
ZEZQAY_clean,N2,293.0,5.0,14.0,ZEZQAY_clean_N2_293.0K_5.0bar_14.0/Output/System_0,1.5056674902,1.5725388889,42.1789861235,33.7479946094,42.3733473718
AROFAP_clean,N2,293.0,5.0,14.0,AROFAP_clean_N2_293.0K_5.0bar_14.0/Output/System_0,2.058267601,5.1705375,57.6592382751,46.1339600908,53.9752416503
HUFJEZ_clean,N2,293.0,5.0,14.0,HUFJEZ_clean_N2_293.0K_5.0bar_14.0/Output/System_0,0.7421852798,3.74135,20.7911924925,16.6353228621,16.9884655771
