GAS,TEMP,LOW,HIGH,INPUT,SAMPLING,MODEL,R2_MEAN,R2_STD,MAE_MEAN,MAE_STD
He,293,Henry,15,struct+input,qt_then_rd,gbm,0.9644117850447499,0.042365778267999504,0.01895451415565086,0.0009478160876138924
He,313,0.1,1,struct+input,qt_then_rd,gbm,0.9666338184530872,0.0416183506480202,0.0004922240597445601,5.169666284471144e-05
Ar,293,0.01,5,struct+input,qt_then_rd,rf,0.9517799284109356,0.004833454230545178,0.08004360064071583,0.0023767780173740583
Ar,293,0.05,1,struct+input,qt_then_rd,gbm,0.9756288660092144,0.005050720298207408,0.01409152020940348,0.0008102007647126396
He,293,0.1,15,struct+input,qt_then_rd,rf,0.9676644215966939,0.049762683897992904,0.007160853182125959,0.0008624372242676362
He,273,0.1,1,struct+input,qt_then_rd,gbm,0.9711773676270508,0.038708984188330436,0.00058601069207038,5.396708279992628e-05
Ar,273,0.05,1,struct+input,qt_then_rd,gbm,0.9561379421602373,0.007357155885250083,0.026815527953159023,0.0017641206838711302
N2,293,0.01,5,struct+input,qt_then_rd,rf,0.931861522928957,0.02148699696227532,0.0715923795989892,0.003445903163089974
He,293,0.5,1,struct+input,qt_then_rd,gbm,0.9683593411040574,0.040043918903112125,0.00031181445292754003,5.619119210256575e-05
Ar,293,0.5,1,struct+input,qt_then_rd,rf,0.9948376284158942,0.0015511347653351778,0.006947243027324521,0.0004379217676620854
He,313,0.01,1,struct+input,qt_then_rd,gbm,0.9598579840268492,0.04337121645235881,0.0008837254356245201,5.770084049465616e-05
Ar,273,0.05,15,struct+input,qt_then_rd,gbm,0.9461779931873572,0.004323188975518633,0.27183674409145564,0.010727426690705283
Ar,313,0.01,1,struct+input,qt_then_rd,cat,0.9179411769170807,0.03362977064597384,0.0126182602216844,0.0007878572305957813
He,313,0.05,5,struct+input,qt_then_rd,rf,0.9694997555510735,0.04371302130202247,0.0028713013263297,0.00029392337662368224
Ar,273,0.01,15,struct+input,qt_then_rd,cat,0.9478038923800594,0.0030152050453448333,0.2683291688051048,0.005867676204090602
He,313,0.05,1,struct+input,qt_then_rd,gbm,0.9706968697110906,0.041139025524748164,0.00059130986950242,5.5164414611345875e-05
He,293,0.5,15,struct+input,qt_then_rd,gbm,0.9667216634671615,0.043027618122191635,0.0045785810488681005,0.0008473432822871334
Ar,273,0.5,1,struct+input,qt_then_rd,cat,0.9956456155790837,0.0004473739621257131,0.011964478625209562,0.00039079038871519454
Ar,293,0.5,15,struct+input,qt_then_rd,rf,0.9704027383747139,0.0025133884167207695,0.1581232636451263,0.0027675652496236868
He,313,0.01,15,struct+input,qt_then_rd,rf,0.9625795006658056,0.04965464669559056,0.01270578185257992,0.0008373411242965626
Ar,273,0.1,15,struct+input,qt_then_rd,gbm,0.9465509204372917,0.0017485707887424044,0.2700669359210585,0.004221359520858288
H2,293,0.01,5,struct+input,qt_then_rd,rf,0.9520331106497707,0.008517642270193453,0.04241978547564918,0.0013260544899580259
Ar,273,0.05,15,struct+input,qt_then_rd,rf,0.9455741883077027,0.0047082696976385495,0.2632963962562556,0.011253509766026196
Ar,293,0.1,1,struct+input,qt_then_rd,cat,0.9752930395759544,0.010460113201002496,0.014476156197879378,0.0009331630958442337
He,293,Henry,1,struct+input,qt_then_rd,cat,0.9704471600975708,0.050303063913158794,0.0004160136917469401,3.425949791663028e-05
Ar,273,0.05,1,struct+input,qt_then_rd,rf,0.9531491127565218,0.009742865228831962,0.02757727753300428,0.0018479997516637557
He,313,0.5,5,struct+input,qt_then_rd,cat,0.9696020481736912,0.04961775356681329,0.0022723498988082404,0.00015487883458528343
Ar,293,0.01,15,struct+input,qt_then_rd,rf,0.9583192079399984,0.005169266328466168,0.17947131787532103,0.0041203187676794335
Ar,313,0.5,15,struct+input,qt_then_rd,rf,0.9558022134701647,0.008647600151571719,0.12910097710248744,0.003495702281967015
Ar,313,0.5,1,struct+input,qt_then_rd,gbm,0.9954699882130423,0.001354855683407602,0.00433351885431648,0.0001548764947693211
Ar,293,0.5,15,struct+input,qt_then_rd,cat,0.9735219525507773,0.0011115206949545028,0.16157280818501019,0.0017766952869782335
N2,293,0.01,5,struct+input,qt_then_rd,cat,0.8612166450469942,0.07565491466017903,0.07260692019779666,0.002474636446725772
Ar,273,0.1,5,struct+input,qt_then_rd,cat,0.9406114153137072,0.006264626791634833,0.12593894993958993,0.0045220191571018415
He,293,0.01,15,struct+input,qt_then_rd,gbm,0.9615624872460092,0.04340276827693392,0.01397622260236224,0.0009642811376872059
He,293,0.05,1,struct+input,qt_then_rd,rf,0.9670236499282803,0.04654119791354068,0.00060789316203924,5.774474796468302e-05
He,293,Henry,15,struct+input,qt_then_rd,cat,0.9691065917776699,0.052760559251048285,0.00630548221305684,0.0004635077609969166
Ar,293,0.5,1,struct+input,qt_then_rd,cat,0.9953417636132681,0.0008829367004950754,0.00797711571396298,0.00031866603538383275
Ar,273,0.01,5,struct+input,qt_then_rd,rf,0.924183773685139,0.011218126862489174,0.13443786949588335,0.0027146464240256304
Ar,293,0.1,1,struct+input,qt_then_rd,rf,0.966686112637459,0.010342242373645087,0.013814910247160361,0.001117805131923984
Ar,313,0.05,15,struct+input,qt_then_rd,cat,0.9505424295546959,0.007999200875307375,0.13865777699520057,0.003215332473471072
He,273,0.5,1,struct+input,qt_then_rd,cat,0.9681209089301139,0.0505003532248806,0.0005831956049473,3.639615564099642e-05
Ar,293,0.5,5,struct+input,qt_then_rd,cat,0.9781624557010449,0.0013883076762508785,0.06156919909798377,0.0009312915853063704
He,293,0.1,5,struct+input,qt_then_rd,gbm,0.9709541128664417,0.03762383813862714,0.0023750298579500602,0.0002582920590409104
H2,293,0.01,5,struct+input,qt_then_rd,gbm,0.9582232704235961,0.008278806248383556,0.04099485804199061,0.0010981170172022177
He,293,0.5,15,struct+input,qt_then_rd,rf,0.9681863050859635,0.0497614066893405,0.0046531802924708,0.0008122015425686989
He,273,0.05,1,struct+input,qt_then_rd,cat,0.965604697802158,0.05245856146387565,0.0007891034689892801,5.466743394420345e-05
He,313,0.5,15,struct+input,qt_then_rd,cat,0.9674783398732938,0.054025596843794335,0.006928653038914059,0.0005008722075872546
He,313,0.5,15,struct+input,qt_then_rd,rf,0.9667470739091109,0.04980470160141554,0.004647448521148619,0.0007741267699082057
He,313,0.05,1,struct+input,qt_then_rd,rf,0.967387457062079,0.048231599701112425,0.00058940386598774,5.906812383449991e-05
He,293,0.5,5,struct+input,qt_then_rd,cat,0.9707874011716431,0.04979029766969468,0.0022297630487288196,0.0001968780617396556
He,273,0.5,5,struct+input,qt_then_rd,gbm,0.9708171042367258,0.03491918789720834,0.00193095824508768,0.00022446659135676606
He,293,0.5,15,struct+input,qt_then_rd,cat,0.9674547271353905,0.05619085790814478,0.006869330941986801,0.0005789131650991594
He,273,0.01,1,struct+input,qt_then_rd,gbm,0.966265002838222,0.03853052828050622,0.0011126986307752002,5.2265660070851854e-05
Ar,313,0.5,15,struct+input,qt_then_rd,gbm,0.9566224974073961,0.006879283787207911,0.13407433620883305,0.004123652539862998
He,313,0.1,1,struct+input,qt_then_rd,cat,0.9679568960841068,0.05181446651012714,0.00057875586427156,3.6207032789702384e-05
He,293,Henry,1,struct+input,qt_then_rd,rf,0.959550849570783,0.0453125290553454,0.00126682881551956,6.291704504822856e-05
Ar,313,0.5,5,struct+input,qt_then_rd,rf,0.9525748373058753,0.00583858399023981,0.04678997860796543,0.0012863531930265935
O2,293,0.01,5,struct+input,qt_then_rd,rf,0.9564324748532925,0.01190503014519039,0.060583634779015835,0.0010175970581097283
He,313,0.1,5,struct+input,qt_then_rd,cat,0.9706914959606211,0.04702013392772786,0.0027843927737104803,0.00020020400376533564
He,293,0.1,15,struct+input,qt_then_rd,cat,0.9666552919512418,0.05569814756848784,0.00863039426381204,0.0006914721068944665
He,273,0.01,5,struct+input,qt_then_rd,rf,0.9674439351046692,0.04363459810150986,0.00533869977120288,0.00031784462995219047
Ar,273,0.1,5,struct+input,qt_then_rd,gbm,0.93230279470449,0.0075430566388615785,0.13028937214414554,0.0056045588610293805
Ar,313,0.1,1,struct+input,qt_then_rd,cat,0.97273876580338,0.006062794149106898,0.00913012989215412,0.00026816664803115995
Ar,273,0.01,1,struct+input,qt_then_rd,gbm,0.9546640514593436,0.013864315053921663,0.029734772793213637,0.0007354917736047419
Ar,273,0.1,5,struct+input,qt_then_rd,rf,0.9315989770436808,0.006420679486813271,0.12605236000307513,0.0041572119989840995
He,273,0.01,15,struct+input,qt_then_rd,rf,0.9640554493270139,0.04775593839753288,0.015518940054297839,0.0009784915852715187
Ar,273,0.1,15,struct+input,qt_then_rd,cat,0.9494671095550681,0.002165071842377099,0.2627556857117367,0.004504368431015185
He,313,0.1,15,struct+input,qt_then_rd,gbm,0.9656212722529898,0.04357793331521127,0.00717808384827214,0.0007877055293246764
He,273,0.01,15,struct+input,qt_then_rd,cat,0.9647274608228027,0.053389336711113775,0.016143348983793344,0.0009750761042963456
Ar,313,0.5,15,struct+input,qt_then_rd,cat,0.9598515901636551,0.005167966675241536,0.12927272110138083,0.0029036352001307222
He,313,0.1,1,struct+input,qt_then_rd,rf,0.9680251187158213,0.04825456860113317,0.00048743854890100004,4.949929149530119e-05
He,273,0.05,5,struct+input,qt_then_rd,rf,0.9701112682055101,0.04381153609815324,0.00332880715480312,0.00032829528398442364
Ar,293,0.05,5,struct+input,qt_then_rd,rf,0.9648876450259705,0.004072560651700612,0.07340251171284191,0.002454744332697859
He,273,0.5,5,struct+input,qt_then_rd,rf,0.9706655369074658,0.043628382859251594,0.00190932766445116,0.00027669259998850293
He,273,0.1,5,struct+input,qt_then_rd,rf,0.9701919400083089,0.04378908721152906,0.00284869632533148,0.00030686932649741665
He,293,0.01,1,struct+input,qt_then_rd,cat,0.9662907269371639,0.051564625745777984,0.0009893397791361802,7.028613372287187e-05
Ar,313,0.01,5,struct+input,qt_then_rd,cat,0.9279664195721562,0.01846941983461414,0.06382017362209683,0.004185232954810639
Ar,313,0.05,1,struct+input,qt_then_rd,rf,0.9759418337238422,0.0027063376316054993,0.008948614943479361,0.00047765462953659374
Ar,313,0.1,5,struct+input,qt_then_rd,gbm,0.9274284482993727,0.021062865910997684,0.05660164040063008,0.0035436482006061926
Ar,273,0.5,5,struct+input,qt_then_rd,gbm,0.964701759384418,0.005311413321599587,0.10187374084912884,0.0045749705635996325
Ar,313,0.5,1,struct+input,qt_then_rd,cat,0.99406994544378,0.0010705071086864876,0.005555690689677201,0.0002693485451834073
Ar,273,0.05,15,struct+input,qt_then_rd,cat,0.9493533724849682,0.0034197994326588335,0.2627104580542344,0.009021624566564537
Ar,293,0.1,15,struct+input,qt_then_rd,gbm,0.964059258243212,0.005877561149117775,0.1775452715624398,0.002691295323856223
Ar,313,0.1,5,struct+input,qt_then_rd,rf,0.9312271510238143,0.019102944443275968,0.05481887230370488,0.0036987605615467745
Ar,313,0.01,15,struct+input,qt_then_rd,rf,0.946937839723861,0.007495500190532365,0.14542523342493063,0.003120880643222734
Ar,273,0.1,1,struct+input,qt_then_rd,cat,0.9772381653591692,0.00547597763594951,0.02285978643245904,0.001529664741778773
He,273,0.5,5,struct+input,qt_then_rd,cat,0.9700510071100574,0.04780484706888888,0.0027868171534428,0.00018125713361113305
He,293,Henry,1,struct+input,qt_then_rd,gbm,0.962497638277689,0.03867018653027846,0.0013202957398615,5.5784159796114735e-05
He,293,0.1,5,struct+input,qt_then_rd,cat,0.969926354018139,0.051199475209962084,0.0028411788705531597,0.00023332656597852474
He,273,0.05,15,struct+input,qt_then_rd,gbm,0.9651054393196936,0.040838083439187496,0.01015003315802258,0.0009544993269024841
Ar,273,0.5,5,struct+input,qt_then_rd,rf,0.9628548739474635,0.007213227257799785,0.09817952653503415,0.00591021350610929
He,293,0.01,5,struct+input,qt_then_rd,cat,0.9664590771061086,0.050211354290281195,0.00487868951340018,0.0003536483098348464
Ar,293,0.5,15,struct+input,qt_then_rd,gbm,0.9729489687406476,0.0012247882109020166,0.16331051777011324,0.0015579497054075619
Ar,313,0.5,5,struct+input,qt_then_rd,cat,0.9504350383198297,0.0068404636785595946,0.04843775032566046,0.0015085268470369933
He,293,0.01,1,struct+input,qt_then_rd,gbm,0.9573709427388589,0.044275201886410556,0.0009691765157186999,6.488251989055311e-05
Ar,273,0.5,1,struct+input,qt_then_rd,rf,0.9952464815995216,0.0007726497471045706,0.01069907358150608,0.0005967922149868687
Ar,273,0.05,1,struct+input,qt_then_rd,cat,0.9586398672276838,0.00901086281937151,0.027069110944921405,0.0015626157489117727
He,313,0.05,15,struct+input,qt_then_rd,cat,0.9659825504980312,0.05519113681150398,0.009553137027218939,0.0007627726468680777
Ar,293,0.01,15,struct+input,qt_then_rd,cat,0.9630248500363269,0.005827948252478193,0.1806142831229514,0.003690971429433096
He,313,0.01,5,struct+input,qt_then_rd,gbm,0.9665197258963371,0.03692209422476207,0.00431627404955968,0.0002553966179113552
He,293,Henry,5,struct+input,qt_then_rd,rf,0.9621687066796925,0.04362920193810814,0.006239301403124719,0.0003157430785637158
Ar,293,0.5,5,struct+input,qt_then_rd,gbm,0.9777636954737513,0.0021621263234314187,0.061587291252159136,0.001561895988172706
Ar,273,0.01,1,struct+input,qt_then_rd,rf,0.9510992142448492,0.011488451877328228,0.0309290267110935,0.0006618952926387932
Ar,293,0.1,15,struct+input,qt_then_rd,cat,0.9653692978792844,0.00731931509435855,0.17337408514726832,0.002835668062274321
He,313,0.05,1,struct+input,qt_then_rd,cat,0.9662976187648233,0.05361592447621298,0.0006598127246960201,4.7854340098760975e-05
He,293,0.5,1,struct+input,qt_then_rd,rf,0.9677598447481817,0.046376149637543364,0.00032005155881956,5.5695323830864116e-05
Ar,313,0.05,5,struct+input,qt_then_rd,gbm,0.9304379242744952,0.012458309928011533,0.05905485597779255,0.001830823408175276
Ar,313,0.05,1,struct+input,qt_then_rd,gbm,0.9788977309945472,0.004428703864032509,0.00832176800999876,0.00029936827225138414
He,293,0.1,5,struct+input,qt_then_rd,rf,0.9700034031189583,0.04470731543254481,0.0023959417964877997,0.00029032863962316445
Ar,293,0.01,1,struct+input,qt_then_rd,gbm,0.9406482862785165,0.007290648808461871,0.0179599764801186,0.0010346957640225479
Ar,293,0.05,15,struct+input,qt_then_rd,cat,0.9676971051067165,0.0016367629596174638,0.17662720990543596,0.0024586316213691833
He,293,0.05,15,struct+input,qt_then_rd,gbm,0.9663618035659015,0.04269044955633012,0.008848592189643439,0.0008028751596399525
He,313,0.01,15,struct+input,qt_then_rd,gbm,0.9628147731766695,0.043302977342724584,0.012784880596061799,0.0008220061227104376
He,293,0.1,1,struct+input,qt_then_rd,cat,0.9680303456646356,0.052388486868380386,0.0005911389499553001,4.8992256396324204e-05
He,293,0.1,1,struct+input,qt_then_rd,gbm,0.9680095405528814,0.03989052036206645,0.00049214352030716,5.4322629489539385e-05
He,293,0.05,5,struct+input,qt_then_rd,rf,0.9692982020477702,0.04462994814610168,0.0029639686776029802,0.0002775815154237559
Ar,293,0.01,15,struct+input,qt_then_rd,gbm,0.9607873353834332,0.003471272549454505,0.1865186695221614,0.002801059325550122
Ar,313,0.1,1,struct+input,qt_then_rd,rf,0.9682709769467767,0.007160734361585995,0.00844220210739698,0.00032683137962676896
Ar,313,0.05,5,struct+input,qt_then_rd,rf,0.9334176151252118,0.00855537525724428,0.05709716258101042,0.0019041429326091702
He,273,0.1,1,struct+input,qt_then_rd,rf,0.9697674614984922,0.047133607935816633,0.00059162291384258,6.001171537381781e-05
Ar,273,0.5,1,struct+input,qt_then_rd,gbm,0.9960054346348569,0.0005004598697684838,0.010315693326309942,0.00036700368996162497
He,313,0.05,5,struct+input,qt_then_rd,gbm,0.9686195208970467,0.03701643444478664,0.0028937928956675398,0.00025734088923243275
Ar,313,0.01,15,struct+input,qt_then_rd,gbm,0.9501172821288464,0.007014731680702796,0.15013590831268442,0.003500879522151774
He,313,0.5,15,struct+input,qt_then_rd,gbm,0.9681093507688651,0.04357874686954034,0.00452887723460784,0.0007708044870948158
Ar,293,0.05,15,struct+input,qt_then_rd,rf,0.9638512885692808,0.0013220948018267972,0.17421026260454214,0.0034447701121065283
Ar,313,0.01,5,struct+input,qt_then_rd,rf,0.9144606264879549,0.028784646310971846,0.06484018422132885,0.004630344830503536
Ar,273,0.01,15,struct+input,qt_then_rd,gbm,0.9431043427335952,0.003409373362713741,0.2778923643550179,0.004518281570649811
He,273,0.5,1,struct+input,qt_then_rd,rf,0.970357227102874,0.04693976789347584,0.0004042784442256,5.742397922059158e-05
He,293,0.05,1,struct+input,qt_then_rd,cat,0.9688219353491997,0.05088822489474079,0.00067253017160264,5.233051579590145e-05
Ar,313,0.1,15,struct+input,qt_then_rd,rf,0.9513116902378732,0.008056680909680555,0.1347832636050882,0.004119487687431175
He,293,0.01,1,struct+input,qt_then_rd,rf,0.9647527953780992,0.04616940674081328,0.0009539656646511401,5.829926872874455e-05
He,293,Henry,5,struct+input,qt_then_rd,gbm,0.9651554526003038,0.036810732179234536,0.006499143813846239,0.0002874412467558081
Ar,293,0.01,1,struct+input,qt_then_rd,rf,0.9420134252325247,0.007919051358348101,0.01818799031652648,0.0009510818176841025
Ar,313,0.1,15,struct+input,qt_then_rd,gbm,0.9537661440426237,0.0058463146397763135,0.13936106974668352,0.0034938307208159185
He,273,0.01,5,struct+input,qt_then_rd,gbm,0.9695017436666749,0.03621716201716845,0.0054355293148730605,0.0002829304476805422
Ar,273,0.01,5,struct+input,qt_then_rd,gbm,0.9270624557156028,0.009372360167666533,0.1390393883868934,0.0035666309292838923
He,313,0.1,5,struct+input,qt_then_rd,rf,0.9700117365920187,0.04375141997367962,0.0023572897722698,0.0002427062441480295
He,313,0.5,1,struct+input,qt_then_rd,cat,0.9675176761850904,0.054557686954197035,0.0004776691824637001,3.382960838797393e-05
Ar,273,0.5,5,struct+input,qt_then_rd,cat,0.966621609457549,0.004426951995084509,0.10042779889276968,0.004013395784962292
He,273,0.1,15,struct+input,qt_then_rd,cat,0.9680657046393282,0.052837796461760865,0.01003255268331296,0.0007390903237647906
He,293,0.01,15,struct+input,qt_then_rd,cat,0.9641339427794444,0.05480544421109598,0.01439645217445298,0.001107823851882696
He,273,0.05,5,struct+input,qt_then_rd,gbm,0.9695029264556869,0.035088632380019164,0.00342597360658432,0.0002994147260233654
Ar,293,0.5,5,struct+input,qt_then_rd,rf,0.9760827479527594,0.0017046284820281727,0.05980314573814525,0.0008027771229975917
Ar,293,0.05,5,struct+input,qt_then_rd,cat,0.9678751794083331,0.004853632869703698,0.07612726002539152,0.002583587722620252
He,313,0.01,1,struct+input,qt_then_rd,cat,0.9640814351771352,0.05270936473666085,0.0009192805240910999,5.392311740661965e-05
Ar,293,0.1,5,struct+input,qt_then_rd,rf,0.9607224232356731,0.006503657901583176,0.07185133635508424,0.00284419442738811
He,313,0.05,5,struct+input,qt_then_rd,cat,0.9682603770213062,0.04899835510295443,0.00319829301714206,0.00024029118706893915
He,293,0.01,15,struct+input,qt_then_rd,rf,0.964896042068791,0.04956818042019857,0.013747649562201281,0.0010041118692889223
He,313,0.5,5,struct+input,qt_then_rd,gbm,0.9683625825642477,0.03789324902235702,0.0014837870558043402,0.00023334459755097563
He,313,0.1,15,struct+input,qt_then_rd,rf,0.9661586859490633,0.049957641592741873,0.00714194177745602,0.0008002211310962946
Ar,273,0.05,5,struct+input,qt_then_rd,rf,0.9238535920165699,0.00816001593305028,0.13127755190909807,0.00803764389322022
