name,gas,temp,pressure,cutoff,path,abs_mol_per_kg_framework,abs_molecules_per_uc,abs_mg_per_g_framework,abs_cm3STP_per_g,abs_cm3STP_per_cm3
HAJYEZ_clean,helium,313.0,0.5,14.0,HAJYEZ_clean_helium_313.0K_0.5bar_14.0/Output/System_0,0.0035922176,0.0039925926,0.0143782173,0.0805158777,0.1204359378
XIDSUZ_clean,helium,313.0,0.5,14.0,XIDSUZ_clean_helium_313.0K_0.5bar_14.0/Output/System_0,0.0292089685,0.227175,0.1169118758,0.6546891118,0.3229339635
IVOLEM_clean,helium,313.0,0.5,14.0,IVOLEM_clean_helium_313.0K_0.5bar_14.0/Output/System_0,0.0019421754,0.0072833333,0.0077737551,0.043531872,0.0930933327
cm503311x_alf100K_clean,helium,313.0,0.5,14.0,cm503311x_alf100K_clean_helium_313.0K_0.5bar_14.0/Output/System_0,0.0116105016,0.00957,0.0464722169,0.2602375011,0.2512948951
MIMSUY_clean,helium,313.0,0.5,14.0,MIMSUY_clean_helium_313.0K_0.5bar_14.0/Output/System_0,0.0099422371,0.0278125,0.039794818,0.2228450604,0.217281721
IBITEU_clean,helium,313.0,0.5,14.0,IBITEU_clean_helium_313.0K_0.5bar_14.0/Output/System_0,0.0061230469,0.0241416667,0.0245081199,0.1372418257,0.1533119502
YINXIE_clean,helium,313.0,0.5,14.0,YINXIE_clean_helium_313.0K_0.5bar_14.0/Output/System_0,0.005217752,0.0061018519,0.0208845844,0.1169505659,0.1493900836
am301365h_si_002_clean,helium,313.0,0.5,14.0,am301365h_si_002_clean_helium_313.0K_0.5bar_14.0/Output/System_0,0.0104272496,0.02873125,0.0417361303,0.2337161207,0.2119971655
HOGJIX_clean,helium,313.0,0.5,14.0,HOGJIX_clean_helium_313.0K_0.5bar_14.0/Output/System_0,0.0181877259,0.05293125,0.0727982282,0.407659248,0.3197166521
APAYUN_clean,helium,313.0,0.5,14.0,APAYUN_clean_helium_313.0K_0.5bar_14.0/Output/System_0,0.0103682712,0.041325,0.0415000632,0.2323941803,0.2432476022
