folder,filename,num_atoms,a,b,c,aspect_ratio_ab,aspect_ratio_ac,aspect_ratio_bc
structure_10143,HOXJIO_charged.cif,272,13.0479,19.147699999999997,19.9355,0.6814343237046748,0.65450578114419,0.9604825562438863
structure_10143,EBIMOT_charged.cif,364,10.781,15.8837,25.1737,0.6787461359758747,0.4282644188180522,0.6309640616993132
disorder_1877,IYIHUU_manual.cif,90,11.106,15.916,16.224,0.697788389042473,0.6845414201183432,0.9810157790927022
structure_10143,YUNKIC_charged.cif,400,18.028,18.484,18.924,0.9753300151482361,0.9526527161276686,0.9767491016698374
structure_10143,MIXBIG_auto.cif,342,18.454188038953067,18.466,35.3859,0.9993603400277844,0.5215124679308162,0.5218462721027303
structure_10143,ZEDWAI_charged.cif,664,11.35,23.896,32.793,0.4749748911951791,0.3461104504010002,0.7286920989235508
structure_10143,IRISAD01_charged.cif,36,9.2545,9.463199999999999,9.463229176012527,0.9779461492941078,0.977943134195501,0.9999969169073277
structure_10143,EBIDOK_ion_b.cif,556,17.4801,27.684100000000004,27.6841,0.6314129771240531,0.6314129771240532,1.0000000000000002
structure_10143,IFUDES_charged.cif,120,9.105000000000002,9.105,23.656,1.0000000000000002,0.38489178221170117,0.38489178221170106
structure_10143,XIGFOJ_manual.cif,324,9.0389,24.498,45.853,0.3689648134541595,0.1971277778989379,0.534272566680479
disorder_1877,LAJLAL_charged.cif,1020,26.852292462598708,26.851999999999997,26.851999999999997,1.0000108916504808,1.0000108916504808,1.0
structure_10143,GEZFOI_charged.cif,112,10.5415,10.541499999999997,16.9981,1.0000000000000002,0.620157547019961,0.6201575470199608
structure_10143,IFENOY03_SL.cif,144,5.3287,18.882416971947737,18.882416971947737,0.2822043389845945,0.2822043389845945,1.0
structure_10143,UMARAC_charged.cif,596,22.6467,22.6467,22.6467,1.0,1.0,1.0
structure_10143,OKITIM01_charged.cif,428,15.8539,15.8539,21.66,1.0,0.7319436749769159,0.7319436749769159
structure_10143,BUYNAL_charged.cif,147,14.0756,14.0756,14.0756,1.0,1.0,1.0
structure_10143,ZARLUB_charged.cif,276,19.345307519350836,19.3455,19.3455,0.9999900503657613,0.9999900503657613,1.0
structure_10143,VEGMOK03_charged.cif,202,9.8791,17.493800000000004,18.1814,0.5647200722541699,0.543362997348939,0.962181130165994
structure_10143,CDLGLU02_SL.cif,72,7.247,10.718,11.545,0.6761522672140324,0.6277176266782156,0.9283672585534863
structure_10143,LARPOL_charged.cif,368,14.3712,18.125799999999998,19.907,0.792858797956504,0.7219169136484653,0.9105239363038127
structure_10143,WEHRIL_charged.cif,236,15.1185,15.1185,19.734,1.0,0.7661143204621464,0.7661143204621464
structure_10143,GURTIX_charged.cif,320,13.502,15.465,32.416,0.8730682185580343,0.4165227048371175,0.4770792201382034
structure_10143,IRAGEN_charged.cif,480,11.942,21.5758,25.1163,0.5534904847097211,0.4754681222950833,0.8590357656183435
structure_10143,NEVQAH_charged.cif,264,13.2342,18.0808,18.0808,0.7319477014291402,0.7319477014291402,1.0
structure_10143,NIGHOA_charged.cif,264,12.28,12.553,19.49,0.9782522106269417,0.6300667008722421,0.6440738840430991
structure_10143,KEBDIG_charged.cif,246,13.922,17.031000000000002,17.031,0.8174505313839469,0.817450531383947,1.0000000000000002
structure_10143,EGELUY_SL.cif,38,6.6352,11.067486848083444,11.067486848083444,0.5995218328313638,0.5995218328313638,1.0
structure_10143,OKIKEZ_charged.cif,184,10.0613,11.993,26.359,0.8389310431084799,0.3817026442581281,0.4549869114913312
structure_10143,UDIHIZ_charged.cif,906,12.781900000000002,12.7819,85.294,1.0000000000000002,0.14985696531995218,0.14985696531995218
structure_10143,FEDJUU_charged.cif,174,11.269,13.1064,13.1064,0.8598089483000672,0.8598089483000672,1.0
structure_10143,QUSFEP_charged.cif,136,10.949,13.371000000000002,14.453,0.8188617156532794,0.7575589842939182,0.9251366498304852
structure_10143,NAJMIV_charged.cif,424,14.3905,22.2074,22.273196449048033,0.6480047191476714,0.6460904716985539,0.9970459359437452
structure_10143,OKIWUB_charged.cif,408,15.8496,15.8496,21.709,1.0,0.7300935096043116,0.7300935096043116
structure_10143,DUVNIS_charged.cif,776,17.78,24.58,39.386,0.7233523189585029,0.451429441933682,0.624079622200782
structure_10143,YIKLUZ_SL_part.cif,112,9.885,10.02,16.438,0.9865269461077845,0.6013505292614674,0.6095632072028228
structure_10143,OKIYIR03_charged.cif,428,15.8562,15.8562,21.765,1.0,0.7285182632667125,0.7285182632667125
structure_10143,UGUQOC_charged.cif,62,9.5866,9.5866,11.072,1.0,0.8658417630057804,0.8658417630057804
structure_10143,OBONUO_charged.cif,440,21.103053717185905,21.1031,21.1031,0.9999978068239218,0.9999978068239218,1.0
structure_10143,WAYMEQ_SL.cif,38,6.6125,11.033703743870413,11.033703743870413,0.5993001220169122,0.5993001220169122,1.0
structure_10143,EZUCOS_SL.cif,144,9.8868,13.657396398380625,17.549075612388478,0.7239154309947604,0.5633801015148956,0.7782402161820656
structure_10143,CAWVIH_SL.cif,296,11.9887,17.9807,18.6365,0.6667537971269194,0.6432913905508008,0.9648109891878839
structure_10143,MUDLIH_manual.cif,264,18.271925404723017,18.2721,18.2721,0.9999904447065755,0.9999904447065755,1.0
structure_10143,QALGUH_SL.cif,38,6.8365,11.18429492491592,11.18429492491592,0.6112589167127489,0.6112589167127489,1.0
structure_10143,SABVOH_manual.cif,76,6.6284,12.1816,17.129,0.5441321337098575,0.3869694669858135,0.7111681942903847
structure_10143,PEMGIZ_charged.cif,320,13.9842,18.473100000000002,18.473078802497017,0.757003426604089,0.757004295250976,1.000001147480786
structure_10143,GESBOW_charged.cif,900,24.4332,24.4332,24.4332,1.0,1.0,1.0
structure_10143,XAZGAG_charged.cif,316,6.543,16.849,29.402,0.388331651730073,0.22253588191279505,0.5730562546765526
structure_10143,NABCEA_charged.cif,476,10.6597,18.8495,39.7552,0.5655163266930158,0.2681334768784964,0.4741392321004547
structure_10143,SUKNOC_charged.cif,344,21.056,21.367600000000003,21.367599999999996,0.9854171736648009,0.9854171736648012,1.0000000000000002
structure_10143,SONTUL_neutral_b.cif,156,18.6,18.6,18.6,1.0,1.0,1.0
structure_10143,OLEKUM_manual.cif,432,21.817939517855446,21.817939517855446,24.7318,1.0,0.8821816251892481,0.8821816251892481
structure_10143,XOJWID_charged.cif,116,10.075000000000001,13.051000000000002,13.24,0.7719714964370546,0.76095166163142,0.985725075528701
structure_10143,FAZRAA_charged.cif,72,8.415,12.503,12.682,0.6730384707670158,0.663538873994638,0.9858855070178205
structure_10143,EXOTUH_SL.cif,207,15.214000000000002,15.214,19.686,1.0000000000000002,0.7728334857258967,0.7728334857258966
structure_10143,PADBAZ_charged.cif,180,12.681,16.1637,16.163658987646127,0.784535718925741,0.784537709542875,1.0000025373186792
structure_10143,NICZAA01_charged.cif,75,10.926200000000001,10.9262,10.9262,1.0000000000000002,1.0000000000000002,1.0
structure_10143,QUSBIQ_charged.cif,153,11.9893,16.119200000000003,16.1192,0.7437900143927737,0.7437900143927739,1.0000000000000002
structure_10143,CEXSEE_charged.cif,704,12.327,26.914,33.375,0.45801441628892026,0.36934831460674156,0.8064119850187267
structure_10143,FURRUG01_ion_b.cif,198,8.3337,20.148526912489984,20.14852691248999,0.4136133642025202,0.4136133642025201,0.9999999999999997
structure_10143,VEPDEB_charged.cif,350,14.834399999999999,19.0682,19.0682,0.7779654083762494,0.7779654083762494,1.0
structure_10143,VEXTUO_manual.cif,220,18.8523,18.8523,18.8523,1.0,1.0,1.0
structure_10143,VAKREG_charged.cif,178,9.851,17.3273,17.7341,0.5685248134446798,0.555483503532742,0.9770611420934809
structure_10143,DANZAV_charged.cif,432,10.3646,28.9318,28.9318,0.3582424875050982,0.3582424875050982,1.0
structure_10143,HOHMEX_manual.cif,312,27.9999,27.9999,29.585802421753367,1.0,0.9463965046766043,0.9463965046766043
structure_10143,UNABIV_charged.cif,204,13.7619,15.394899999999998,17.35,0.8939259105288117,0.7931930835734871,0.8873141210374638
structure_10143,FASYUU_charged.cif,568,22.4779580944549,22.4779,22.4779,1.0000025845143405,1.0000025845143405,1.0
structure_10143,ADASAB_charged.cif,1088,45.205999999999996,45.205999999999996,45.205999999999996,1.0,1.0,1.0
structure_10143,VARWIW_charged.cif,368,11.561,20.8211,23.6909,0.555254045175327,0.4879932801202149,0.8788648806081661
structure_10143,OFUYUL_SL.cif,144,12.9256,14.555,16.78402833005321,0.8880522157334249,0.7701130947721071,0.8671934838156852
structure_10143,GUNFAW01_neutral.cif,80,15.4901,15.4901,15.4901,1.0,1.0,1.0
structure_10143,MITSIS_charged.cif,316,10.243,17.971,36.485,0.5699738467531023,0.28074551185418667,0.492558585720159
structure_10143,WUNSEE02_charged.cif,408,15.8178,15.8178,21.503,1.0,0.7356089847928196,0.7356089847928196
structure_10143,TEYHIP_charged.cif,412,21.43953350936215,21.4393,21.4393,1.0000108916504806,1.0000108916504806,1.0
structure_10143,CAWDOU01_charged.cif,276,13.905,16.403,16.403,0.8477107846125709,0.8477107846125709,1.0
structure_10143,OKIVIO_charged.cif,428,15.8318,15.8318,21.957,1.0,0.7210365714806212,0.7210365714806212
structure_10143,ZOXFAV_charged.cif,150,11.629,12.38,17.902,0.9393376413570274,0.6495922243324768,0.6915428443749302
structure_10143,YEYCUC_SL.cif,306,23.092000000000002,23.092,23.092,1.0000000000000002,1.0000000000000002,1.0
structure_10143,CITZIP_manual.cif,73,10.8123,11.1357,11.1357,0.9709582693499287,0.9709582693499287,1.0
structure_10143,NEDVOJ_charged.cif,159,11.725799999999998,15.4489,16.7107,0.7590054955368989,0.7016941241240641,0.9244914934742411
structure_10143,ja512762r_si_002_auto.cif,324,14.918,24.348,24.348,0.61269919500575,0.61269919500575,1.0
structure_10143,HIWXER01_SL.cif,70,8.5505,9.109141516355972,14.211310644323198,0.9386724297396302,0.6016686436599394,0.6409782844339328
structure_10143,VEGMIE01_charged.cif,202,9.7794,17.3026,18.2274,0.5651982938980269,0.5365219394976793,0.9492631971647082
structure_10143,RATNIL_charged.cif,242,10.9249,12.6148,29.957,0.8660383042140977,0.36468605000500715,0.4210969055646427
structure_10143,VAPBAR_charged.cif,139,12.336,12.488000000000001,12.487999999999998,0.9878283151825752,0.9878283151825755,1.0000000000000002
structure_10143,GIWBEU_charged.cif,364,13.082,16.616600000000002,31.2505,0.787285004152474,0.41861730212316606,0.531722692436921
structure_10143,BUCROH_charged.cif,262,13.532,14.661,16.931,0.9229929745583522,0.7992439903136258,0.8659264071820919
structure_10143,VETVAS_manual.cif,524,16.153,16.1512,31.2991,1.0001114468274803,0.5160851270483815,0.5160276174075292
structure_10143,ja406030p_si_009_manual.cif,416,19.2343,19.234299999999998,36.009,1.0000000000000002,0.5341525729678692,0.5341525729678691
structure_10143,SUGDIJ_auto.cif,226,16.909,24.36,24.36,0.6941297208538587,0.6941297208538587,1.0
structure_10143,FEVTEF_charged.cif,216,11.301,13.1942,20.3262,0.8565127101302087,0.5559819346459249,0.6491228070175439
