folder,mean,std,count
./try09\Ar_273_0.01_to_1__struct+input__random_struct__rf_TRAIN_RATIO0.05_QTFRAC_0.05,0.8871518105054772,0.01842980201515679,5
./try09\Ar_273_0.01_to_1__struct+input__random_struct__rf_TRAIN_RATIO0.15_QTFRAC_0.15,0.9217960298836442,0.007918547425254385,5
./try09\Ar_273_0.01_to_1__struct+input__random_struct__rf_TRAIN_RATIO0.1_QTFRAC_0.1,0.9001760813974276,0.017186656472834978,5
./try09\Ar_273_0.01_to_1__struct+input__random_struct__rf_TRAIN_RATIO0.25_QTFRAC_0.25,0.9303961184164852,0.006869718315927875,5
./try09\Ar_273_0.01_to_1__struct+input__random_struct__rf_TRAIN_RATIO0.2_QTFRAC_0.2,0.924023660562589,0.01667364305988626,5
./try09\Ar_273_0.01_to_1__struct+input__random_struct__rf_TRAIN_RATIO0.35_QTFRAC_0.35,0.9444179515033969,0.009156434416435873,5
./try09\Ar_273_0.01_to_1__struct+input__random_struct__rf_TRAIN_RATIO0.3_QTFRAC_0.3,0.9356691810757864,0.0052904772344714406,5
./try09\Ar_273_0.01_to_1__struct+input__random_struct__rf_TRAIN_RATIO0.45_QTFRAC_0.45,0.9421656701851546,0.010225046052709073,5
./try09\Ar_273_0.01_to_1__struct+input__random_struct__rf_TRAIN_RATIO0.4_QTFRAC_0.4,0.9411029453464153,0.009715181584223902,5
./try09\Ar_273_0.01_to_1__struct+input__random_struct__rf_TRAIN_RATIO0.55_QTFRAC_0.55,0.9530832354071098,0.008061974110588678,5
./try09\Ar_273_0.01_to_1__struct+input__random_struct__rf_TRAIN_RATIO0.5_QTFRAC_0.5,0.9446577455773,0.007992405843409201,5
./try09\Ar_273_0.01_to_1__struct+input__random_struct__rf_TRAIN_RATIO0.65_QTFRAC_0.65,0.9503697246644162,0.010660233844790474,5
./try09\Ar_273_0.01_to_1__struct+input__random_struct__rf_TRAIN_RATIO0.6_QTFRAC_0.6,0.9559115043237565,0.014563534040333751,5
./try09\Ar_273_0.01_to_1__struct+input__random_struct__rf_TRAIN_RATIO0.75_QTFRAC_0.75,0.9498402157300896,0.009872763404338,5
./try09\Ar_273_0.01_to_1__struct+input__random_struct__rf_TRAIN_RATIO0.7_QTFRAC_0.7,0.957713481851702,0.009070390188887065,5
./try09\Ar_273_0.01_to_1__struct+input__random_struct__rf_TRAIN_RATIO0.8_QTFRAC_0.8,0.9603524771112448,0.011779345337163388,5
./try09\Ar_293_0.01_to_1__struct+input__qt_then_rd__cat_TRAIN_RATIO0.05_QTFRAC_0.05,0.9265573289391164,0.013708875226979016,5
./try09\Ar_293_0.01_to_1__struct+input__qt_then_rd__cat_TRAIN_RATIO0.15_QTFRAC_0.15,0.9678216269244683,0.004198867397886994,5
./try09\Ar_293_0.01_to_1__struct+input__qt_then_rd__cat_TRAIN_RATIO0.1_QTFRAC_0.1,0.9553818786762417,0.01127872186467986,5
./try09\Ar_293_0.01_to_1__struct+input__qt_then_rd__cat_TRAIN_RATIO0.25_QTFRAC_0.25,0.9800099750995418,0.001796237831502951,5
./try09\Ar_293_0.01_to_1__struct+input__qt_then_rd__cat_TRAIN_RATIO0.2_QTFRAC_0.2,0.9762164342422744,0.004455752983247084,5
./try09\Ar_293_0.01_to_1__struct+input__qt_then_rd__cat_TRAIN_RATIO0.35_QTFRAC_0.35,0.9841556282708334,0.0006922220795195392,5
./try09\Ar_293_0.01_to_1__struct+input__qt_then_rd__cat_TRAIN_RATIO0.3_QTFRAC_0.3,0.982318246809734,0.0014927282407463044,5
./try09\Ar_293_0.01_to_1__struct+input__qt_then_rd__cat_TRAIN_RATIO0.45_QTFRAC_0.45,0.9847310456036871,0.0008346091527834168,5
./try09\Ar_293_0.01_to_1__struct+input__qt_then_rd__cat_TRAIN_RATIO0.4_QTFRAC_0.4,0.9846511608799636,0.0006411764393993064,5
./try09\Ar_293_0.01_to_1__struct+input__qt_then_rd__cat_TRAIN_RATIO0.55_QTFRAC_0.55,0.9857147618168917,0.0010726111444333596,5
./try09\Ar_293_0.01_to_1__struct+input__qt_then_rd__cat_TRAIN_RATIO0.5_QTFRAC_0.5,0.9847012902430832,0.0012647991879490214,5
./try09\Ar_293_0.01_to_1__struct+input__qt_then_rd__cat_TRAIN_RATIO0.65_QTFRAC_0.65,0.9859769000917085,0.0010358080903851673,5
./try09\Ar_293_0.01_to_1__struct+input__qt_then_rd__cat_TRAIN_RATIO0.6_QTFRAC_0.6,0.9864258667004631,0.00046055603362316863,5
./try09\Ar_293_0.01_to_1__struct+input__qt_then_rd__cat_TRAIN_RATIO0.75_QTFRAC_0.75,0.9858512441529893,0.000762066435718372,5
./try09\Ar_293_0.01_to_1__struct+input__qt_then_rd__cat_TRAIN_RATIO0.7_QTFRAC_0.7,0.985496116313155,0.0002695624606669802,5
./try09\Ar_293_0.01_to_1__struct+input__qt_then_rd__cat_TRAIN_RATIO0.8_QTFRAC_0.8,0.9849173448844418,0.001915288606879493,5
./try09\Ar_293_0.01_to_1__struct+input__qt_then_rd__gbm_TRAIN_RATIO0.05_QTFRAC_0.05,0.9315739100349372,0.011260544308334392,5
./try09\Ar_293_0.01_to_1__struct+input__qt_then_rd__gbm_TRAIN_RATIO0.15_QTFRAC_0.15,0.9689238860262425,0.0029957202989135106,5
./try09\Ar_293_0.01_to_1__struct+input__qt_then_rd__gbm_TRAIN_RATIO0.1_QTFRAC_0.1,0.9599402737773322,0.0056893369727564974,5
./try09\Ar_293_0.01_to_1__struct+input__qt_then_rd__gbm_TRAIN_RATIO0.25_QTFRAC_0.25,0.9801526956137764,0.0023649793995178647,5
./try09\Ar_293_0.01_to_1__struct+input__qt_then_rd__gbm_TRAIN_RATIO0.2_QTFRAC_0.2,0.9761281761005767,0.005232959350655145,5
./try09\Ar_293_0.01_to_1__struct+input__qt_then_rd__gbm_TRAIN_RATIO0.35_QTFRAC_0.35,0.9848553210232651,0.0015706743063527168,5
./try09\Ar_293_0.01_to_1__struct+input__qt_then_rd__gbm_TRAIN_RATIO0.3_QTFRAC_0.3,0.9827659259456564,0.003260661836608573,5
./try09\Ar_293_0.01_to_1__struct+input__qt_then_rd__gbm_TRAIN_RATIO0.45_QTFRAC_0.45,0.9858214493608543,0.000933896242770727,5
./try09\Ar_293_0.01_to_1__struct+input__qt_then_rd__gbm_TRAIN_RATIO0.4_QTFRAC_0.4,0.9855171111696912,0.0008448960725758472,5
./try09\Ar_293_0.01_to_1__struct+input__qt_then_rd__gbm_TRAIN_RATIO0.55_QTFRAC_0.55,0.9867326626239772,0.0009854011166330488,5
./try09\Ar_293_0.01_to_1__struct+input__qt_then_rd__gbm_TRAIN_RATIO0.5_QTFRAC_0.5,0.9859994059054559,0.0009579628071777847,5
./try09\Ar_293_0.01_to_1__struct+input__qt_then_rd__gbm_TRAIN_RATIO0.65_QTFRAC_0.65,0.9867142579315444,0.001180413363992412,5
./try09\Ar_293_0.01_to_1__struct+input__qt_then_rd__gbm_TRAIN_RATIO0.6_QTFRAC_0.6,0.986837719630216,0.0004570835749113642,5
./try09\Ar_293_0.01_to_1__struct+input__qt_then_rd__gbm_TRAIN_RATIO0.75_QTFRAC_0.75,0.9870722421326483,0.0004168832020872902,5
./try09\Ar_293_0.01_to_1__struct+input__qt_then_rd__gbm_TRAIN_RATIO0.7_QTFRAC_0.7,0.9861832747337187,0.0005081669132218823,5
./try09\Ar_293_0.01_to_1__struct+input__qt_then_rd__gbm_TRAIN_RATIO0.8_QTFRAC_0.8,0.9861660777201843,0.0020364459491007472,5
./try09\Ar_293_0.01_to_1__struct+input__qt_then_rd__rf_TRAIN_RATIO0.05_QTFRAC_0.05,0.9260776453479556,0.012211449103094353,5
./try09\Ar_293_0.01_to_1__struct+input__qt_then_rd__rf_TRAIN_RATIO0.15_QTFRAC_0.15,0.9671937308291151,0.0032672296322669918,5
./try09\Ar_293_0.01_to_1__struct+input__qt_then_rd__rf_TRAIN_RATIO0.1_QTFRAC_0.1,0.9577622182160177,0.008268373766100413,5
./try09\Ar_293_0.01_to_1__struct+input__qt_then_rd__rf_TRAIN_RATIO0.25_QTFRAC_0.25,0.9804901162077891,0.0029559195955653015,5
./try09\Ar_293_0.01_to_1__struct+input__qt_then_rd__rf_TRAIN_RATIO0.2_QTFRAC_0.2,0.974913006281134,0.003853070653530059,5
./try09\Ar_293_0.01_to_1__struct+input__qt_then_rd__rf_TRAIN_RATIO0.35_QTFRAC_0.35,0.984360929170854,0.001331076363317254,5
./try09\Ar_293_0.01_to_1__struct+input__qt_then_rd__rf_TRAIN_RATIO0.3_QTFRAC_0.3,0.9823919715200201,0.003338921131949799,5
./try09\Ar_293_0.01_to_1__struct+input__qt_then_rd__rf_TRAIN_RATIO0.45_QTFRAC_0.45,0.9848327897386568,0.0011057749876342315,5
./try09\Ar_293_0.01_to_1__struct+input__qt_then_rd__rf_TRAIN_RATIO0.4_QTFRAC_0.4,0.9843750135729492,0.0010043999532100931,5
./try09\Ar_293_0.01_to_1__struct+input__qt_then_rd__rf_TRAIN_RATIO0.55_QTFRAC_0.55,0.9855836637349575,0.001488610721326107,5
./try09\Ar_293_0.01_to_1__struct+input__qt_then_rd__rf_TRAIN_RATIO0.5_QTFRAC_0.5,0.9845214774430131,0.001216231997600405,5
./try09\Ar_293_0.01_to_1__struct+input__qt_then_rd__rf_TRAIN_RATIO0.65_QTFRAC_0.65,0.9857118393959118,0.001300536926667735,5
./try09\Ar_293_0.01_to_1__struct+input__qt_then_rd__rf_TRAIN_RATIO0.6_QTFRAC_0.6,0.9860066437316501,0.0004779392804011953,5
./try09\Ar_293_0.01_to_1__struct+input__qt_then_rd__rf_TRAIN_RATIO0.75_QTFRAC_0.75,0.98568834326876,0.0005182329688324143,5
./try09\Ar_293_0.01_to_1__struct+input__qt_then_rd__rf_TRAIN_RATIO0.7_QTFRAC_0.7,0.9849983356862648,0.0005036186310778007,5
./try09\Ar_293_0.01_to_1__struct+input__qt_then_rd__rf_TRAIN_RATIO0.8_QTFRAC_0.8,0.9852530502247193,0.0018902557025951678,5
./try09\Ar_293_0.01_to_1__struct+input__random_struct__cat_TRAIN_RATIO0.05_QTFRAC_0.05,0.8042121488461328,0.06133570494972506,5
./try09\Ar_293_0.01_to_1__struct+input__random_struct__cat_TRAIN_RATIO0.15_QTFRAC_0.15,0.8907472167724547,0.01767851693462246,5
./try09\Ar_293_0.01_to_1__struct+input__random_struct__cat_TRAIN_RATIO0.1_QTFRAC_0.1,0.8610108315645263,0.03893559185468747,5
./try09\Ar_293_0.01_to_1__struct+input__random_struct__cat_TRAIN_RATIO0.25_QTFRAC_0.25,0.9079180113333344,0.012046112469888237,5
./try09\Ar_293_0.01_to_1__struct+input__random_struct__cat_TRAIN_RATIO0.2_QTFRAC_0.2,0.9011054179422743,0.011922812702304561,5
./try09\Ar_293_0.01_to_1__struct+input__random_struct__cat_TRAIN_RATIO0.35_QTFRAC_0.35,0.9158312917520103,0.019606411608867263,5
./try09\Ar_293_0.01_to_1__struct+input__random_struct__cat_TRAIN_RATIO0.3_QTFRAC_0.3,0.9084908845022589,0.013029002980207708,5
./try09\Ar_293_0.01_to_1__struct+input__random_struct__cat_TRAIN_RATIO0.45_QTFRAC_0.45,0.9245313735477909,0.009243086141537996,5
./try09\Ar_293_0.01_to_1__struct+input__random_struct__cat_TRAIN_RATIO0.4_QTFRAC_0.4,0.9247418632100356,0.006599361398133393,5
./try09\Ar_293_0.01_to_1__struct+input__random_struct__cat_TRAIN_RATIO0.55_QTFRAC_0.55,0.9274319733316119,0.015867010221433865,5
./try09\Ar_293_0.01_to_1__struct+input__random_struct__cat_TRAIN_RATIO0.5_QTFRAC_0.5,0.9252795907927354,0.01013160979916424,5
./try09\Ar_293_0.01_to_1__struct+input__random_struct__cat_TRAIN_RATIO0.65_QTFRAC_0.65,0.9386453869365902,0.020415792123194144,5
./try09\Ar_293_0.01_to_1__struct+input__random_struct__cat_TRAIN_RATIO0.6_QTFRAC_0.6,0.9374817816375604,0.020063622044411283,5
./try09\Ar_293_0.01_to_1__struct+input__random_struct__cat_TRAIN_RATIO0.75_QTFRAC_0.75,0.9421135173561195,0.023337242403155243,5
./try09\Ar_293_0.01_to_1__struct+input__random_struct__cat_TRAIN_RATIO0.7_QTFRAC_0.7,0.941391806962183,0.027142183349151926,5
./try09\Ar_293_0.01_to_1__struct+input__random_struct__cat_TRAIN_RATIO0.8_QTFRAC_0.8,0.9368265293835076,0.026558358698724062,5
./try09\Ar_293_0.01_to_1__struct+input__random_struct__gbm_TRAIN_RATIO0.05_QTFRAC_0.05,0.8297363283416856,0.055824269287068025,5
./try09\Ar_293_0.01_to_1__struct+input__random_struct__gbm_TRAIN_RATIO0.15_QTFRAC_0.15,0.8998467491186268,0.011578155562863188,5
./try09\Ar_293_0.01_to_1__struct+input__random_struct__gbm_TRAIN_RATIO0.1_QTFRAC_0.1,0.8730557407883159,0.02894095470993335,5
./try09\Ar_293_0.01_to_1__struct+input__random_struct__gbm_TRAIN_RATIO0.25_QTFRAC_0.25,0.9202772814472819,0.010215191792859022,5
./try09\Ar_293_0.01_to_1__struct+input__random_struct__gbm_TRAIN_RATIO0.2_QTFRAC_0.2,0.9010844048294494,0.008629276028633948,5
./try09\Ar_293_0.01_to_1__struct+input__random_struct__gbm_TRAIN_RATIO0.35_QTFRAC_0.35,0.9164538377272045,0.044613030542130165,5
./try09\Ar_293_0.01_to_1__struct+input__random_struct__gbm_TRAIN_RATIO0.3_QTFRAC_0.3,0.923732536928114,0.013013754283371556,5
./try09\Ar_293_0.01_to_1__struct+input__random_struct__gbm_TRAIN_RATIO0.45_QTFRAC_0.45,0.9357267662769921,0.01422769104615035,5
./try09\Ar_293_0.01_to_1__struct+input__random_struct__gbm_TRAIN_RATIO0.4_QTFRAC_0.4,0.9221048966313898,0.04134534691752428,5
./try09\Ar_293_0.01_to_1__struct+input__random_struct__gbm_TRAIN_RATIO0.55_QTFRAC_0.55,0.9444435820786395,0.013429812380600323,5
./try09\Ar_293_0.01_to_1__struct+input__random_struct__gbm_TRAIN_RATIO0.5_QTFRAC_0.5,0.9402792634912984,0.006808918911971899,5
./try09\Ar_293_0.01_to_1__struct+input__random_struct__gbm_TRAIN_RATIO0.65_QTFRAC_0.65,0.9508555146620005,0.015410358909185953,5
./try09\Ar_293_0.01_to_1__struct+input__random_struct__gbm_TRAIN_RATIO0.6_QTFRAC_0.6,0.9487642316408698,0.017091106124348894,5
./try09\Ar_293_0.01_to_1__struct+input__random_struct__gbm_TRAIN_RATIO0.75_QTFRAC_0.75,0.9484710613461849,0.018961044485896084,5
./try09\Ar_293_0.01_to_1__struct+input__random_struct__gbm_TRAIN_RATIO0.7_QTFRAC_0.7,0.9474531294448459,0.02063055566826382,5
./try09\Ar_293_0.01_to_1__struct+input__random_struct__gbm_TRAIN_RATIO0.8_QTFRAC_0.8,0.948798786635375,0.01856555657426526,5
./try09\Ar_293_0.01_to_1__struct+input__random_struct__rf_TRAIN_RATIO0.05_QTFRAC_0.05,0.8614117740916581,0.037188473245984476,5
./try09\Ar_293_0.01_to_1__struct+input__random_struct__rf_TRAIN_RATIO0.15_QTFRAC_0.15,0.9003742089365627,0.012878096625052717,5
