folder,mean,std,count,GAS,TEMP,SAMPLING,MODEL,TRAIN_RATIO,QT_FRAC,LOW,HIGH
./try09\He_293_0.01_to_1__struct+input__qt_then_rd__cat_TRAIN_RATIO0.3_QTFRAC_0.3,0.9878500064491694,0.0010458993267294,5,He,293,qt_then_rd,cat,RATIO0.3,0.3,0.01,1
./try09\He_293_0.01_to_1__struct+input__qt_then_rd__cat_TRAIN_RATIO0.45_QTFRAC_0.45,0.9859095109824648,0.0007915342972667,5,He,293,qt_then_rd,cat,RATIO0.45,0.45,0.01,1
./try09\He_293_0.01_to_1__struct+input__qt_then_rd__cat_TRAIN_RATIO0.4_QTFRAC_0.4,0.98670045292385,0.0007078007359739,5,He,293,qt_then_rd,cat,RATIO0.4,0.4,0.01,1
./try09\He_293_0.01_to_1__struct+input__qt_then_rd__cat_TRAIN_RATIO0.55_QTFRAC_0.55,0.984372181911145,0.0004293860149138,5,He,293,qt_then_rd,cat,RATIO0.55,0.55,0.01,1
./try09\He_293_0.01_to_1__struct+input__qt_then_rd__cat_TRAIN_RATIO0.5_QTFRAC_0.5,0.9847391294966088,0.0003152582879154,5,He,293,qt_then_rd,cat,RATIO0.5,0.5,0.01,1
./try09\He_293_0.01_to_1__struct+input__qt_then_rd__cat_TRAIN_RATIO0.65_QTFRAC_0.65,0.9824667756708416,0.0005423181188003,5,He,293,qt_then_rd,cat,RATIO0.65,0.65,0.01,1
./try09\He_293_0.01_to_1__struct+input__qt_then_rd__cat_TRAIN_RATIO0.6_QTFRAC_0.6,0.9826949317974242,0.0006242977565996,5,He,293,qt_then_rd,cat,RATIO0.6,0.6,0.01,1
./try09\He_293_0.01_to_1__struct+input__qt_then_rd__cat_TRAIN_RATIO0.75_QTFRAC_0.75,0.9792428454505078,0.0007465164964953,5,He,293,qt_then_rd,cat,RATIO0.75,0.75,0.01,1
./try09\He_293_0.01_to_1__struct+input__qt_then_rd__cat_TRAIN_RATIO0.7_QTFRAC_0.7,0.9810662171355892,0.0006761761022418,5,He,293,qt_then_rd,cat,RATIO0.7,0.7,0.01,1
./try09\He_293_0.01_to_1__struct+input__qt_then_rd__cat_TRAIN_RATIO0.8_QTFRAC_0.8,0.9783872433757108,0.0013465980518704,5,He,293,qt_then_rd,cat,RATIO0.8,0.8,0.01,1
./try09\He_293_0.01_to_1__struct+input__qt_then_rd__gbm_TRAIN_RATIO0.05_QTFRAC_0.05,0.9613661750570696,0.0210969899269474,5,He,293,qt_then_rd,gbm,RATIO0.05,0.05,0.01,1
./try09\He_293_0.01_to_1__struct+input__qt_then_rd__gbm_TRAIN_RATIO0.15_QTFRAC_0.15,0.987530481135183,0.008360001227919,5,He,293,qt_then_rd,gbm,RATIO0.15,0.15,0.01,1
./try09\He_293_0.01_to_1__struct+input__qt_then_rd__gbm_TRAIN_RATIO0.1_QTFRAC_0.1,0.9794700761774252,0.0149933233105714,5,He,293,qt_then_rd,gbm,RATIO0.1,0.1,0.01,1
./try09\He_293_0.01_to_1__struct+input__qt_then_rd__gbm_TRAIN_RATIO0.25_QTFRAC_0.25,0.990012425928022,0.0001637913629986,5,He,293,qt_then_rd,gbm,RATIO0.25,0.25,0.01,1
./try09\He_293_0.01_to_1__struct+input__qt_then_rd__gbm_TRAIN_RATIO0.2_QTFRAC_0.2,0.9906446802800708,0.000210813416129,5,He,293,qt_then_rd,gbm,RATIO0.2,0.2,0.01,1
./try09\He_293_0.01_to_1__struct+input__qt_then_rd__gbm_TRAIN_RATIO0.35_QTFRAC_0.35,0.9881585158300046,0.0002397797361367,5,He,293,qt_then_rd,gbm,RATIO0.35,0.35,0.01,1
./try09\He_293_0.01_to_1__struct+input__qt_then_rd__gbm_TRAIN_RATIO0.3_QTFRAC_0.3,0.989129082423241,0.0001167890770738,5,He,293,qt_then_rd,gbm,RATIO0.3,0.3,0.01,1
./try09\He_293_0.01_to_1__struct+input__qt_then_rd__gbm_TRAIN_RATIO0.45_QTFRAC_0.45,0.986172079095154,0.0002334344502725,5,He,293,qt_then_rd,gbm,RATIO0.45,0.45,0.01,1
./try09\He_293_0.01_to_1__struct+input__qt_then_rd__gbm_TRAIN_RATIO0.4_QTFRAC_0.4,0.9871318333324446,0.0002059860729806,5,He,293,qt_then_rd,gbm,RATIO0.4,0.4,0.01,1
./try09\He_293_0.01_to_1__struct+input__qt_then_rd__gbm_TRAIN_RATIO0.55_QTFRAC_0.55,0.984533589218786,0.0003848199790016,5,He,293,qt_then_rd,gbm,RATIO0.55,0.55,0.01,1
./try09\He_293_0.01_to_1__struct+input__qt_then_rd__gbm_TRAIN_RATIO0.5_QTFRAC_0.5,0.9855936612353025,0.0001411075206137,5,He,293,qt_then_rd,gbm,RATIO0.5,0.5,0.01,1
./try09\He_293_0.01_to_1__struct+input__qt_then_rd__gbm_TRAIN_RATIO0.65_QTFRAC_0.65,0.982364819701836,0.0005944062821573,5,He,293,qt_then_rd,gbm,RATIO0.65,0.65,0.01,1
./try09\He_293_0.01_to_1__struct+input__qt_then_rd__gbm_TRAIN_RATIO0.6_QTFRAC_0.6,0.9832510499673052,0.0003387447952618,5,He,293,qt_then_rd,gbm,RATIO0.6,0.6,0.01,1
./try09\He_293_0.01_to_1__struct+input__qt_then_rd__gbm_TRAIN_RATIO0.75_QTFRAC_0.75,0.979209898222616,0.0007062628507775,5,He,293,qt_then_rd,gbm,RATIO0.75,0.75,0.01,1
./try09\He_293_0.01_to_1__struct+input__qt_then_rd__gbm_TRAIN_RATIO0.7_QTFRAC_0.7,0.980887165895172,0.0005843253364165,5,He,293,qt_then_rd,gbm,RATIO0.7,0.7,0.01,1
./try09\He_293_0.01_to_1__struct+input__qt_then_rd__gbm_TRAIN_RATIO0.8_QTFRAC_0.8,0.9784850993501306,0.0009547569692866,5,He,293,qt_then_rd,gbm,RATIO0.8,0.8,0.01,1
./try09\He_293_0.01_to_1__struct+input__qt_then_rd__rf_TRAIN_RATIO0.05_QTFRAC_0.05,0.961103143120741,0.0228619296509794,5,He,293,qt_then_rd,rf,RATIO0.05,0.05,0.01,1
./try09\He_293_0.01_to_1__struct+input__qt_then_rd__rf_TRAIN_RATIO0.15_QTFRAC_0.15,0.9898741425674552,0.0032622543985421,5,He,293,qt_then_rd,rf,RATIO0.15,0.15,0.01,1
./try09\He_293_0.01_to_1__struct+input__qt_then_rd__rf_TRAIN_RATIO0.1_QTFRAC_0.1,0.9811195549587404,0.0177287917170332,5,He,293,qt_then_rd,rf,RATIO0.1,0.1,0.01,1
./try09\He_293_0.01_to_1__struct+input__qt_then_rd__rf_TRAIN_RATIO0.25_QTFRAC_0.25,0.9900915864504376,0.0001974531418037,5,He,293,qt_then_rd,rf,RATIO0.25,0.25,0.01,1
./try09\He_293_0.01_to_1__struct+input__qt_then_rd__rf_TRAIN_RATIO0.2_QTFRAC_0.2,0.9907038716073842,0.000226507281121,5,He,293,qt_then_rd,rf,RATIO0.2,0.2,0.01,1
./try09\He_293_0.01_to_1__struct+input__qt_then_rd__rf_TRAIN_RATIO0.35_QTFRAC_0.35,0.9881356798790584,0.0002538574227403,5,He,293,qt_then_rd,rf,RATIO0.35,0.35,0.01,1
./try09\He_293_0.01_to_1__struct+input__qt_then_rd__rf_TRAIN_RATIO0.3_QTFRAC_0.3,0.9892461101684392,0.000243703707831,5,He,293,qt_then_rd,rf,RATIO0.3,0.3,0.01,1
./try09\He_293_0.01_to_1__struct+input__qt_then_rd__rf_TRAIN_RATIO0.45_QTFRAC_0.45,0.9864043404915224,0.0002371028269746,5,He,293,qt_then_rd,rf,RATIO0.45,0.45,0.01,1
./try09\He_293_0.01_to_1__struct+input__qt_then_rd__rf_TRAIN_RATIO0.4_QTFRAC_0.4,0.9871901391442792,0.0003504555891193,5,He,293,qt_then_rd,rf,RATIO0.4,0.4,0.01,1
./try09\He_293_0.01_to_1__struct+input__qt_then_rd__rf_TRAIN_RATIO0.55_QTFRAC_0.55,0.9844472386373184,0.0001786785627094,5,He,293,qt_then_rd,rf,RATIO0.55,0.55,0.01,1
./try09\He_293_0.01_to_1__struct+input__qt_then_rd__rf_TRAIN_RATIO0.5_QTFRAC_0.5,0.9854949417072127,0.0003085447534308,5,He,293,qt_then_rd,rf,RATIO0.5,0.5,0.01,1
./try09\He_293_0.01_to_1__struct+input__qt_then_rd__rf_TRAIN_RATIO0.65_QTFRAC_0.65,0.9826839819924812,0.0005370987358001,5,He,293,qt_then_rd,rf,RATIO0.65,0.65,0.01,1
./try09\He_293_0.01_to_1__struct+input__qt_then_rd__rf_TRAIN_RATIO0.6_QTFRAC_0.6,0.9829812665801568,0.0003386437556167,5,He,293,qt_then_rd,rf,RATIO0.6,0.6,0.01,1
./try09\He_293_0.01_to_1__struct+input__qt_then_rd__rf_TRAIN_RATIO0.75_QTFRAC_0.75,0.9793852672348312,0.0007699328805922,5,He,293,qt_then_rd,rf,RATIO0.75,0.75,0.01,1
./try09\He_293_0.01_to_1__struct+input__qt_then_rd__rf_TRAIN_RATIO0.7_QTFRAC_0.7,0.9809072087783568,0.0006349339047551,5,He,293,qt_then_rd,rf,RATIO0.7,0.7,0.01,1
./try09\He_293_0.01_to_1__struct+input__qt_then_rd__rf_TRAIN_RATIO0.8_QTFRAC_0.8,0.9783012013624562,0.0013308645562154,5,He,293,qt_then_rd,rf,RATIO0.8,0.8,0.01,1
./try09\He_293_0.01_to_1__struct+input__random_struct__cat_TRAIN_RATIO0.05_QTFRAC_0.05,0.8836085580116844,0.0239306687166717,5,He,293,random_struct,cat,RATIO0.05,0.05,0.01,1
./try09\He_293_0.01_to_1__struct+input__random_struct__cat_TRAIN_RATIO0.15_QTFRAC_0.15,0.915085285635568,0.0242395790995851,5,He,293,random_struct,cat,RATIO0.15,0.15,0.01,1
./try09\He_293_0.01_to_1__struct+input__random_struct__cat_TRAIN_RATIO0.1_QTFRAC_0.1,0.900290458708916,0.0184706236981846,5,He,293,random_struct,cat,RATIO0.1,0.1,0.01,1
./try09\He_293_0.01_to_1__struct+input__random_struct__cat_TRAIN_RATIO0.25_QTFRAC_0.25,0.9164003945354512,0.0161491138684216,5,He,293,random_struct,cat,RATIO0.25,0.25,0.01,1
./try09\He_293_0.01_to_1__struct+input__random_struct__cat_TRAIN_RATIO0.2_QTFRAC_0.2,0.9153309745883896,0.0253898224191737,5,He,293,random_struct,cat,RATIO0.2,0.2,0.01,1
./try09\He_293_0.01_to_1__struct+input__random_struct__cat_TRAIN_RATIO0.35_QTFRAC_0.35,0.9211888959302575,0.0097465767794738,5,He,293,random_struct,cat,RATIO0.35,0.35,0.01,1
./try09\He_293_0.01_to_1__struct+input__random_struct__cat_TRAIN_RATIO0.3_QTFRAC_0.3,0.9236795513339284,0.0105652916980401,5,He,293,random_struct,cat,RATIO0.3,0.3,0.01,1
./try09\He_293_0.01_to_1__struct+input__random_struct__cat_TRAIN_RATIO0.45_QTFRAC_0.45,0.9258461353583106,0.0324759675693979,5,He,293,random_struct,cat,RATIO0.45,0.45,0.01,1
./try09\He_293_0.01_to_1__struct+input__random_struct__cat_TRAIN_RATIO0.4_QTFRAC_0.4,0.9286018245193952,0.0283463617478393,5,He,293,random_struct,cat,RATIO0.4,0.4,0.01,1
./try09\He_293_0.01_to_1__struct+input__random_struct__cat_TRAIN_RATIO0.55_QTFRAC_0.55,0.9321631440092504,0.0468653555279792,5,He,293,random_struct,cat,RATIO0.55,0.55,0.01,1
./try09\He_293_0.01_to_1__struct+input__random_struct__cat_TRAIN_RATIO0.5_QTFRAC_0.5,0.9198827379622878,0.0296982602771645,5,He,293,random_struct,cat,RATIO0.5,0.5,0.01,1
./try09\He_293_0.01_to_1__struct+input__random_struct__cat_TRAIN_RATIO0.65_QTFRAC_0.65,0.9739035691227664,0.0373480856512042,5,He,293,random_struct,cat,RATIO0.65,0.65,0.01,1
./try09\He_293_0.01_to_1__struct+input__random_struct__cat_TRAIN_RATIO0.6_QTFRAC_0.6,0.9572920548128556,0.0459708359976221,5,He,293,random_struct,cat,RATIO0.6,0.6,0.01,1
./try09\He_293_0.01_to_1__struct+input__random_struct__cat_TRAIN_RATIO0.75_QTFRAC_0.75,0.9683941692076824,0.0477255873031887,5,He,293,random_struct,cat,RATIO0.75,0.75,0.01,1
./try09\He_293_0.01_to_1__struct+input__random_struct__cat_TRAIN_RATIO0.7_QTFRAC_0.7,0.9724945440712534,0.0418478268357346,5,He,293,random_struct,cat,RATIO0.7,0.7,0.01,1
./try09\He_293_0.01_to_1__struct+input__random_struct__cat_TRAIN_RATIO0.8_QTFRAC_0.8,0.9620504214815976,0.0580137504314441,5,He,293,random_struct,cat,RATIO0.8,0.8,0.01,1
./try09\He_293_0.01_to_1__struct+input__random_struct__gbm_TRAIN_RATIO0.05_QTFRAC_0.05,0.919203701886189,0.0208034757841352,5,He,293,random_struct,gbm,RATIO0.05,0.05,0.01,1
./try09\He_293_0.01_to_1__struct+input__random_struct__gbm_TRAIN_RATIO0.15_QTFRAC_0.15,0.929513641480605,0.0183673248453167,5,He,293,random_struct,gbm,RATIO0.15,0.15,0.01,1
./try09\He_293_0.01_to_1__struct+input__random_struct__gbm_TRAIN_RATIO0.1_QTFRAC_0.1,0.925807145978342,0.0165224212271399,5,He,293,random_struct,gbm,RATIO0.1,0.1,0.01,1
./try09\He_293_0.01_to_1__struct+input__random_struct__gbm_TRAIN_RATIO0.25_QTFRAC_0.25,0.937495870699478,0.0140589817647394,5,He,293,random_struct,gbm,RATIO0.25,0.25,0.01,1
./try09\He_293_0.01_to_1__struct+input__random_struct__gbm_TRAIN_RATIO0.2_QTFRAC_0.2,0.933505433044608,0.0248976479661216,5,He,293,random_struct,gbm,RATIO0.2,0.2,0.01,1
./try09\He_293_0.01_to_1__struct+input__random_struct__gbm_TRAIN_RATIO0.35_QTFRAC_0.35,0.9399184087291272,0.0127485254760869,5,He,293,random_struct,gbm,RATIO0.35,0.35,0.01,1
./try09\He_293_0.01_to_1__struct+input__random_struct__gbm_TRAIN_RATIO0.3_QTFRAC_0.3,0.9417532332294718,0.0140703433214072,5,He,293,random_struct,gbm,RATIO0.3,0.3,0.01,1
./try09\He_293_0.01_to_1__struct+input__random_struct__gbm_TRAIN_RATIO0.45_QTFRAC_0.45,0.9411733519047004,0.0276818155223376,5,He,293,random_struct,gbm,RATIO0.45,0.45,0.01,1
./try09\He_293_0.01_to_1__struct+input__random_struct__gbm_TRAIN_RATIO0.4_QTFRAC_0.4,0.9448677963200464,0.02847821361992,5,He,293,random_struct,gbm,RATIO0.4,0.4,0.01,1
./try09\He_293_0.01_to_1__struct+input__random_struct__gbm_TRAIN_RATIO0.55_QTFRAC_0.55,0.9454300220720032,0.0344069107720671,5,He,293,random_struct,gbm,RATIO0.55,0.55,0.01,1
./try09\He_293_0.01_to_1__struct+input__random_struct__gbm_TRAIN_RATIO0.5_QTFRAC_0.5,0.9350564491826614,0.0244250256902308,5,He,293,random_struct,gbm,RATIO0.5,0.5,0.01,1
./try09\He_293_0.01_to_1__struct+input__random_struct__gbm_TRAIN_RATIO0.65_QTFRAC_0.65,0.9693220124633392,0.0249685617738635,5,He,293,random_struct,gbm,RATIO0.65,0.65,0.01,1
./try09\He_293_0.01_to_1__struct+input__random_struct__gbm_TRAIN_RATIO0.6_QTFRAC_0.6,0.9563133594379148,0.0341239527367176,5,He,293,random_struct,gbm,RATIO0.6,0.6,0.01,1
./try09\He_293_0.01_to_1__struct+input__random_struct__gbm_TRAIN_RATIO0.75_QTFRAC_0.75,0.960521829439689,0.0346738309800132,5,He,293,random_struct,gbm,RATIO0.75,0.75,0.01,1
./try09\He_293_0.01_to_1__struct+input__random_struct__gbm_TRAIN_RATIO0.7_QTFRAC_0.7,0.9617251178777168,0.0297179696748465,5,He,293,random_struct,gbm,RATIO0.7,0.7,0.01,1
./try09\He_293_0.01_to_1__struct+input__random_struct__gbm_TRAIN_RATIO0.8_QTFRAC_0.8,0.9599495312369916,0.0404565179401089,5,He,293,random_struct,gbm,RATIO0.8,0.8,0.01,1
./try09\He_293_0.01_to_1__struct+input__random_struct__rf_TRAIN_RATIO0.05_QTFRAC_0.05,0.909510330906558,0.0182843108375184,5,He,293,random_struct,rf,RATIO0.05,0.05,0.01,1
./try09\He_293_0.01_to_1__struct+input__random_struct__rf_TRAIN_RATIO0.15_QTFRAC_0.15,0.9229269068134835,0.0198882667562782,5,He,293,random_struct,rf,RATIO0.15,0.15,0.01,1
./try09\He_293_0.01_to_1__struct+input__random_struct__rf_TRAIN_RATIO0.1_QTFRAC_0.1,0.9186662561020986,0.0163840376039536,5,He,293,random_struct,rf,RATIO0.1,0.1,0.01,1
./try09\He_293_0.01_to_1__struct+input__random_struct__rf_TRAIN_RATIO0.25_QTFRAC_0.25,0.9296608595374928,0.0137554249971975,5,He,293,random_struct,rf,RATIO0.25,0.25,0.01,1
./try09\He_293_0.01_to_1__struct+input__random_struct__rf_TRAIN_RATIO0.2_QTFRAC_0.2,0.9270618398058706,0.0239149228232985,5,He,293,random_struct,rf,RATIO0.2,0.2,0.01,1
./try09\He_293_0.01_to_1__struct+input__random_struct__rf_TRAIN_RATIO0.35_QTFRAC_0.35,0.9333036135038502,0.0107753079883126,5,He,293,random_struct,rf,RATIO0.35,0.35,0.01,1
./try09\He_293_0.01_to_1__struct+input__random_struct__rf_TRAIN_RATIO0.3_QTFRAC_0.3,0.9344610141957108,0.0124429106044309,5,He,293,random_struct,rf,RATIO0.3,0.3,0.01,1
./try09\He_293_0.01_to_1__struct+input__random_struct__rf_TRAIN_RATIO0.45_QTFRAC_0.45,0.936233132611586,0.0307039167150671,5,He,293,random_struct,rf,RATIO0.45,0.45,0.01,1
./try09\He_293_0.01_to_1__struct+input__random_struct__rf_TRAIN_RATIO0.4_QTFRAC_0.4,0.9392577136675696,0.0287777885989079,5,He,293,random_struct,rf,RATIO0.4,0.4,0.01,1
./try09\He_293_0.01_to_1__struct+input__random_struct__rf_TRAIN_RATIO0.55_QTFRAC_0.55,0.9429293447034356,0.0409093376142342,5,He,293,random_struct,rf,RATIO0.55,0.55,0.01,1
./try09\He_293_0.01_to_1__struct+input__random_struct__rf_TRAIN_RATIO0.5_QTFRAC_0.5,0.9315158727227422,0.0313062493652473,5,He,293,random_struct,rf,RATIO0.5,0.5,0.01,1
./try09\He_293_0.01_to_1__struct+input__random_struct__rf_TRAIN_RATIO0.65_QTFRAC_0.65,0.97314885203214,0.029743743512175,5,He,293,random_struct,rf,RATIO0.65,0.65,0.01,1
./try09\He_293_0.01_to_1__struct+input__random_struct__rf_TRAIN_RATIO0.6_QTFRAC_0.6,0.9567716686802982,0.0407538447144018,5,He,293,random_struct,rf,RATIO0.6,0.6,0.01,1
./try09\He_293_0.01_to_1__struct+input__random_struct__rf_TRAIN_RATIO0.75_QTFRAC_0.75,0.967302886817032,0.038593223647746,5,He,293,random_struct,rf,RATIO0.75,0.75,0.01,1
./try09\He_293_0.01_to_1__struct+input__random_struct__rf_TRAIN_RATIO0.7_QTFRAC_0.7,0.9697533166291888,0.0340486514941766,5,He,293,random_struct,rf,RATIO0.7,0.7,0.01,1
./try09\He_293_0.01_to_1__struct+input__random_struct__rf_TRAIN_RATIO0.8_QTFRAC_0.8,0.9604971662721165,0.0500699124308949,5,He,293,random_struct,rf,RATIO0.8,0.8,0.01,1
./try09\He_313_0.01_to_1__struct+input__qt_then_rd__cat_TRAIN_RATIO0.05_QTFRAC_0.05,0.9509612197970894,0.0276262050850338,5,He,313,qt_then_rd,cat,RATIO0.05,0.05,0.01,1
./try09\He_313_0.01_to_1__struct+input__qt_then_rd__cat_TRAIN_RATIO0.15_QTFRAC_0.15,0.988299616810305,0.0015095891684803,5,He,313,qt_then_rd,cat,RATIO0.15,0.15,0.01,1
./try09\He_313_0.01_to_1__struct+input__qt_then_rd__cat_TRAIN_RATIO0.1_QTFRAC_0.1,0.964973375639704,0.0309846132188395,5,He,313,qt_then_rd,cat,RATIO0.1,0.1,0.01,1
./try09\He_313_0.01_to_1__struct+input__qt_then_rd__cat_TRAIN_RATIO0.25_QTFRAC_0.25,0.9886818953883356,0.0007751121628576,5,He,313,qt_then_rd,cat,RATIO0.25,0.25,0.01,1
./try09\He_313_0.01_to_1__struct+input__qt_then_rd__cat_TRAIN_RATIO0.2_QTFRAC_0.2,0.9874859094226442,0.0019439682781278,5,He,313,qt_then_rd,cat,RATIO0.2,0.2,0.01,1
./try09\He_313_0.01_to_1__struct+input__qt_then_rd__cat_TRAIN_RATIO0.35_QTFRAC_0.35,0.9869884454733108,0.0010094325281878,5,He,313,qt_then_rd,cat,RATIO0.35,0.35,0.01,1
./try09\He_313_0.01_to_1__struct+input__qt_then_rd__cat_TRAIN_RATIO0.3_QTFRAC_0.3,0.9875736745474916,0.0009203609249585,5,He,313,qt_then_rd,cat,RATIO0.3,0.3,0.01,1
./try09\He_313_0.01_to_1__struct+input__qt_then_rd__cat_TRAIN_RATIO0.45_QTFRAC_0.45,0.9853185371423734,0.0009685804279393,5,He,313,qt_then_rd,cat,RATIO0.45,0.45,0.01,1
./try09\He_313_0.01_to_1__struct+input__qt_then_rd__cat_TRAIN_RATIO0.4_QTFRAC_0.4,0.985299957288016,0.0019605422298313,5,He,313,qt_then_rd,cat,RATIO0.4,0.4,0.01,1
./try09\He_313_0.01_to_1__struct+input__qt_then_rd__cat_TRAIN_RATIO0.55_QTFRAC_0.55,0.9833157747112862,0.0006330854593245,5,He,313,qt_then_rd,cat,RATIO0.55,0.55,0.01,1
./try09\He_313_0.01_to_1__struct+input__qt_then_rd__cat_TRAIN_RATIO0.5_QTFRAC_0.5,0.9842667569036274,0.0009263402549441,5,He,313,qt_then_rd,cat,RATIO0.5,0.5,0.01,1
./try09\He_313_0.01_to_1__struct+input__qt_then_rd__cat_TRAIN_RATIO0.65_QTFRAC_0.65,0.9808295682961792,0.0006938054234401,5,He,313,qt_then_rd,cat,RATIO0.65,0.65,0.01,1
./try09\He_313_0.01_to_1__struct+input__qt_then_rd__cat_TRAIN_RATIO0.6_QTFRAC_0.6,0.983072750144168,0.0003476675272815,5,He,313,qt_then_rd,cat,RATIO0.6,0.6,0.01,1
./try09\He_313_0.01_to_1__struct+input__qt_then_rd__cat_TRAIN_RATIO0.75_QTFRAC_0.75,0.9788630293707484,0.0005518850976138,5,He,313,qt_then_rd,cat,RATIO0.75,0.75,0.01,1
./try09\He_313_0.01_to_1__struct+input__qt_then_rd__cat_TRAIN_RATIO0.7_QTFRAC_0.7,0.9802471841395318,0.0005818382581044,5,He,313,qt_then_rd,cat,RATIO0.7,0.7,0.01,1
./try09\He_313_0.01_to_1__struct+input__qt_then_rd__cat_TRAIN_RATIO0.8_QTFRAC_0.8,0.9779711319701494,0.0011472599968687,5,He,313,qt_then_rd,cat,RATIO0.8,0.8,0.01,1
./try09\He_313_0.01_to_1__struct+input__qt_then_rd__gbm_TRAIN_RATIO0.05_QTFRAC_0.05,0.958132240416606,0.0211061105350943,5,He,313,qt_then_rd,gbm,RATIO0.05,0.05,0.01,1
./try09\He_313_0.01_to_1__struct+input__qt_then_rd__gbm_TRAIN_RATIO0.15_QTFRAC_0.15,0.9910716744665444,0.0003574173515303,5,He,313,qt_then_rd,gbm,RATIO0.15,0.15,0.01,1
./try09\He_313_0.01_to_1__struct+input__qt_then_rd__gbm_TRAIN_RATIO0.1_QTFRAC_0.1,0.9768243081803366,0.0194811403800845,5,He,313,qt_then_rd,gbm,RATIO0.1,0.1,0.01,1
./try09\He_313_0.01_to_1__struct+input__qt_then_rd__gbm_TRAIN_RATIO0.25_QTFRAC_0.25,0.99002335812543,0.0002299110435064,5,He,313,qt_then_rd,gbm,RATIO0.25,0.25,0.01,1
./try09\He_313_0.01_to_1__struct+input__qt_then_rd__gbm_TRAIN_RATIO0.2_QTFRAC_0.2,0.99060665781173,0.0006494741482794,5,He,313,qt_then_rd,gbm,RATIO0.2,0.2,0.01,1
./try09\He_313_0.01_to_1__struct+input__qt_then_rd__gbm_TRAIN_RATIO0.35_QTFRAC_0.35,0.988195571961478,0.0001820566966569,5,He,313,qt_then_rd,gbm,RATIO0.35,0.35,0.01,1
./try09\He_313_0.01_to_1__struct+input__qt_then_rd__gbm_TRAIN_RATIO0.3_QTFRAC_0.3,0.989228603176327,0.0002676055979743,5,He,313,qt_then_rd,gbm,RATIO0.3,0.3,0.01,1
./try09\He_313_0.01_to_1__struct+input__qt_then_rd__gbm_TRAIN_RATIO0.45_QTFRAC_0.45,0.986305095278467,0.0002276199919533,5,He,313,qt_then_rd,gbm,RATIO0.45,0.45,0.01,1
./try09\He_313_0.01_to_1__struct+input__qt_then_rd__gbm_TRAIN_RATIO0.4_QTFRAC_0.4,0.9871215852035832,0.0003303137998195,5,He,313,qt_then_rd,gbm,RATIO0.4,0.4,0.01,1
./try09\He_313_0.01_to_1__struct+input__qt_then_rd__gbm_TRAIN_RATIO0.55_QTFRAC_0.55,0.9844619821311102,0.0004759368119577,5,He,313,qt_then_rd,gbm,RATIO0.55,0.55,0.01,1
./try09\He_313_0.01_to_1__struct+input__qt_then_rd__gbm_TRAIN_RATIO0.5_QTFRAC_0.5,0.9850988895106048,0.0004573356630401,5,He,313,qt_then_rd,gbm,RATIO0.5,0.5,0.01,1
./try09\He_313_0.01_to_1__struct+input__qt_then_rd__gbm_TRAIN_RATIO0.65_QTFRAC_0.65,0.9818246734996516,0.000415927793536,5,He,313,qt_then_rd,gbm,RATIO0.65,0.65,0.01,1
./try09\He_313_0.01_to_1__struct+input__qt_then_rd__gbm_TRAIN_RATIO0.6_QTFRAC_0.6,0.9836590352833736,0.00034016790677,5,He,313,qt_then_rd,gbm,RATIO0.6,0.6,0.01,1
./try09\He_313_0.01_to_1__struct+input__qt_then_rd__gbm_TRAIN_RATIO0.75_QTFRAC_0.75,0.978825318477612,0.0007036682774654,5,He,313,qt_then_rd,gbm,RATIO0.75,0.75,0.01,1
./try09\He_313_0.01_to_1__struct+input__qt_then_rd__gbm_TRAIN_RATIO0.7_QTFRAC_0.7,0.9799671135740204,0.0005417759875655,5,He,313,qt_then_rd,gbm,RATIO0.7,0.7,0.01,1
./try09\He_313_0.01_to_1__struct+input__qt_then_rd__gbm_TRAIN_RATIO0.8_QTFRAC_0.8,0.9780616007657073,0.0006864339135149,5,He,313,qt_then_rd,gbm,RATIO0.8,0.8,0.01,1
./try09\He_313_0.01_to_1__struct+input__qt_then_rd__rf_TRAIN_RATIO0.05_QTFRAC_0.05,0.9591683181593978,0.0254691419472685,5,He,313,qt_then_rd,rf,RATIO0.05,0.05,0.01,1
./try09\He_313_0.01_to_1__struct+input__qt_then_rd__rf_TRAIN_RATIO0.15_QTFRAC_0.15,0.9908643311159976,0.0005253052151313,5,He,313,qt_then_rd,rf,RATIO0.15,0.15,0.01,1
./try09\He_313_0.01_to_1__struct+input__qt_then_rd__rf_TRAIN_RATIO0.1_QTFRAC_0.1,0.9736314628927903,0.0240053904472235,5,He,313,qt_then_rd,rf,RATIO0.1,0.1,0.01,1
./try09\He_313_0.01_to_1__struct+input__qt_then_rd__rf_TRAIN_RATIO0.25_QTFRAC_0.25,0.9898132097298432,0.0002416735404803,5,He,313,qt_then_rd,rf,RATIO0.25,0.25,0.01,1
./try09\He_313_0.01_to_1__struct+input__qt_then_rd__rf_TRAIN_RATIO0.2_QTFRAC_0.2,0.9907198073208524,0.0003012486009006,5,He,313,qt_then_rd,rf,RATIO0.2,0.2,0.01,1
./try09\He_313_0.01_to_1__struct+input__qt_then_rd__rf_TRAIN_RATIO0.35_QTFRAC_0.35,0.9878055737527252,0.0003125629431223,5,He,313,qt_then_rd,rf,RATIO0.35,0.35,0.01,1
