GAS,TEMP,LOW,HIGH,INPUT,SAMPLING,MODEL,R2_MEAN,R2_STD,MAE_MEAN,MAE_STD
Ar,293,0.01,1,struct+input,qt_then_rd__gbm_TRAIN_RATIO0.15,0.15,0.9689238860262425,0.0026794536919786697,0.01658559038365334,0.00024659782778658026
He,273,0.01,1,struct+input,qt_then_rd__cat_TRAIN_RATIO0.2,0.2,0.9857638247819522,0.0017839564278314232,0.0011873453119292002,2.1707696903576416e-05
Ar,293,0.01,1,struct+input,qt_then_rd__rf_TRAIN_RATIO0.15,0.15,0.9671937308291151,0.00292229902234025,0.0165189871698108,0.00021123419490740053
Ar,273,0.01,1,struct+input,qt_then_rd__gbm_TRAIN_RATIO0.8,0.8,0.9826299100318409,0.0008021432412864139,0.016543138579202178,0.00027707706569360857
He,273,0.01,1,struct+input,qt_then_rd__gbm_TRAIN_RATIO0.75,0.75,0.976564888294907,0.0007144517286023758,0.00105996630947972,1.610103727687348e-05
He,313,0.01,1,struct+input,qt_then_rd__cat_TRAIN_RATIO0.3,0.3,0.9875736745474916,0.0008231958368167445,0.0009071490133401401,8.900805213416246e-06
Ar,273,0.01,1,struct+input,qt_then_rd__rf_TRAIN_RATIO0.7,0.7,0.980417870659769,0.0007444990094559827,0.01724947356490396,0.0004611783294860541
He,293,0.01,1,struct+input,qt_then_rd__cat_TRAIN_RATIO0.7,0.7,0.9810662171355892,0.0006047902917494193,0.00091617207436992,1.0799662722387499e-05
Ar,293,0.01,1,struct+input,qt_then_rd__rf_TRAIN_RATIO0.05,0.05,0.9260776453479558,0.01092225211931911,0.023073414529924702,0.0006141402741790133
Ar,293,0.01,1,struct+input,qt_then_rd__rf_TRAIN_RATIO0.1,0.1,0.9577622182160177,0.0073954583217505825,0.01851618223598328,0.000365819587357381
He,293,0.01,1,struct+input,qt_then_rd__cat_TRAIN_RATIO0.55,0.55,0.9843721819111447,0.000384054527173988,0.00093600910071974,9.495360046317874e-06
Ar,293,0.01,1,struct+input,qt_then_rd__rf_TRAIN_RATIO0.5,0.5,0.9845214774430131,0.0010878309692179395,0.01202633060772404,0.00016678359213260222
He,313,0.01,1,struct+input,qt_then_rd__rf_TRAIN_RATIO0.15,0.15,0.9908643311159977,0.00046984726798755735,0.0009172045254293201,9.723768084241163e-06
Ar,293,0.01,1,struct+input,qt_then_rd__cat_TRAIN_RATIO0.65,0.65,0.9859769000917085,0.0009264549206981914,0.01239860667897136,0.00017254638482749177
He,293,0.01,1,struct+input,qt_then_rd__gbm_TRAIN_RATIO0.2,0.2,0.9906446802800707,0.00018855725161337754,0.0009940608942936202,3.854942299285041e-06
He,273,0.01,1,struct+input,qt_then_rd__gbm_TRAIN_RATIO0.35,0.35,0.986988769942232,0.00010140125020380632,0.00109599761301958,3.4238896137797847e-06
Ar,313,0.01,1,struct+input,qt_then_rd__gbm_TRAIN_RATIO0.1,0.1,0.9602378828643229,0.004566105497198354,0.01072078641788528,0.00015732380363108357
Ar,273,0.01,1,struct+input,qt_then_rd__cat_TRAIN_RATIO0.3,0.3,0.9762717630877358,0.0012545130432867922,0.024979288564967138,0.0005218381104790883
He,313,0.01,1,struct+input,qt_then_rd__rf_TRAIN_RATIO0.1,0.1,0.9736314628927903,0.021471073946566357,0.00096365571725936,1.3415449547123462e-05
He,313,0.01,1,struct+input,qt_then_rd__rf_TRAIN_RATIO0.3,0.3,0.9889807464411907,0.00025174242299800707,0.00087595379714024,4.251515824753514e-06
He,313,0.01,1,struct+input,qt_then_rd__cat_TRAIN_RATIO0.35,0.35,0.9869884454733107,0.0009028639006909459,0.00088608475052478,5.169921856066558e-06
Ar,313,0.01,1,struct+input,qt_then_rd__gbm_TRAIN_RATIO0.7,0.7,0.98926523509143,0.0007578685927741168,0.006734467937305319,0.00018339603667380712
He,313,0.01,1,struct+input,qt_then_rd__gbm_TRAIN_RATIO0.7,0.7,0.9799671135740201,0.00048457917470941,0.0008395381622386799,6.269020077254414e-06
He,313,0.01,1,struct+input,qt_then_rd__rf_TRAIN_RATIO0.65,0.65,0.9811245732146379,0.000180044571504365,0.00084029993439382,6.287264211341658e-06
He,273,0.01,1,struct+input,qt_then_rd__rf_TRAIN_RATIO0.4,0.4,0.9860585813679371,0.00025066606642775064,0.0010710339534116399,9.338762698591459e-06
He,293,0.01,1,struct+input,qt_then_rd__rf_TRAIN_RATIO0.05,0.05,0.961103143120741,0.020448331518563248,0.00113339635563174,1.0096758237837692e-05
He,313,0.01,1,struct+input,qt_then_rd__gbm_TRAIN_RATIO0.1,0.1,0.9768243081803366,0.01742446166763407,0.00098569030702536,1.6728498917663432e-05
Ar,293,0.01,1,struct+input,qt_then_rd__cat_TRAIN_RATIO0.45,0.45,0.9847310456036871,0.0007464971201068943,0.0140021304242896,0.00014929505942241626
He,313,0.01,1,struct+input,qt_then_rd__gbm_TRAIN_RATIO0.6,0.6,0.9836590352833735,0.0003042554253206945,0.0008385142436258799,6.739518629585939e-06
He,293,0.01,1,struct+input,qt_then_rd__rf_TRAIN_RATIO0.35,0.35,0.9881356798790584,0.00022705698153615292,0.0009429574102388001,5.078589585174858e-06
Ar,273,0.01,1,struct+input,qt_then_rd__gbm_TRAIN_RATIO0.6,0.6,0.9821002843882848,0.000756235146015255,0.01801026516517472,8.009174756865743e-05
He,273,0.01,1,struct+input,qt_then_rd__gbm_TRAIN_RATIO0.65,0.65,0.9809804107131675,0.0005191788595842394,0.0010547881483191,1.3382418848303017e-05
Ar,273,0.01,1,struct+input,qt_then_rd__gbm_TRAIN_RATIO0.35,0.35,0.9780525594693937,0.0013554958639669767,0.021436582936639102,0.0003405406601421814
Ar,293,0.01,1,struct+input,qt_then_rd__rf_TRAIN_RATIO0.75,0.75,0.98568834326876,0.0004635216585963183,0.010832594544957861,0.00016218612260372717
He,313,0.01,1,struct+input,qt_then_rd__cat_TRAIN_RATIO0.8,0.8,0.9779711319701494,0.0010261405363458508,0.0008157376888623801,1.1475856403111154e-05
He,313,0.01,1,struct+input,qt_then_rd__gbm_TRAIN_RATIO0.4,0.4,0.9871215852035832,0.0002954416441211496,0.0008631068551469198,3.6791090075665543e-06
He,273,0.01,1,struct+input,qt_then_rd__gbm_TRAIN_RATIO0.25,0.25,0.9887899538041953,0.00022168865125871224,0.0011177803293954199,6.718220308535848e-06
Ar,293,0.01,1,struct+input,qt_then_rd__rf_TRAIN_RATIO0.3,0.3,0.9823919715200203,0.002986421849020115,0.01327428022618106,0.00013229590744966662
He,313,0.01,1,struct+input,qt_then_rd__rf_TRAIN_RATIO0.45,0.45,0.9859668198031614,0.000280627156874127,0.0008518713687432599,6.561796241653325e-06
He,293,0.01,1,struct+input,qt_then_rd__gbm_TRAIN_RATIO0.05,0.05,0.9613661750570696,0.018869721438913134,0.00116134912175584,1.4804174781423253e-05
Ar,293,0.01,1,struct+input,qt_then_rd__gbm_TRAIN_RATIO0.25,0.25,0.9801526956137764,0.0021153018810834245,0.0140760325022968,0.000219562251028123
Ar,313,0.01,1,struct+input,qt_then_rd__cat_TRAIN_RATIO0.7,0.7,0.9879243624888592,0.0005564022666632987,0.00733418268481108,9.849314443759395e-05
He,313,0.01,1,struct+input,qt_then_rd__cat_TRAIN_RATIO0.4,0.4,0.985299957288016,0.0017535622794647354,0.00088199622960934,9.206655493036228e-06
He,293,0.01,1,struct+input,qt_then_rd__gbm_TRAIN_RATIO0.8,0.8,0.9784850993501305,0.0008539605941266783,0.00090802371296166,1.5597180158359876e-05
He,293,0.01,1,struct+input,qt_then_rd__gbm_TRAIN_RATIO0.55,0.55,0.9845335892187859,0.0003441934528590613,0.0009324164640497599,8.631636695631751e-06
Ar,293,0.01,1,struct+input,qt_then_rd__rf_TRAIN_RATIO0.2,0.2,0.974913006281134,0.0034462911613610987,0.01490773541833822,0.00013568117596373495
Ar,293,0.01,1,struct+input,qt_then_rd__gbm_TRAIN_RATIO0.6,0.6,0.9868377196302159,0.0004088279779601643,0.0113463465841543,0.00013822999807800338
Ar,313,0.01,1,struct+input,qt_then_rd__cat_TRAIN_RATIO0.6,0.6,0.9884009601916727,0.000478111934554045,0.007614451810133781,0.00016826665656820758
Ar,313,0.01,1,struct+input,qt_then_rd__rf_TRAIN_RATIO0.55,0.55,0.9892974409720571,0.0007632549512105149,0.007033965756664459,9.591470119602547e-05
Ar,273,0.01,1,struct+input,qt_then_rd__cat_TRAIN_RATIO0.05,0.05,0.9312480210467783,0.007030166021917945,0.04396060372474616,0.002215378948959928
Ar,313,0.01,1,struct+input,qt_then_rd__rf_TRAIN_RATIO0.25,0.25,0.9894487104616603,0.0011327446248246423,0.00779675785516578,0.00012653333918756222
He,293,0.01,1,struct+input,qt_then_rd__cat_TRAIN_RATIO0.65,0.65,0.9824667756708415,0.00048506407162696673,0.0009231824951162799,1.8453965743336254e-05
Ar,293,0.01,1,struct+input,qt_then_rd__gbm_TRAIN_RATIO0.2,0.2,0.9761281761005767,0.004680501132623215,0.01501578067042458,0.00012007660928881556
He,273,0.01,1,struct+input,qt_then_rd__gbm_TRAIN_RATIO0.3,0.3,0.9878819698818324,0.00025490186752880636,0.00110849372619746,4.884758546224516e-06
He,313,0.01,1,struct+input,qt_then_rd__gbm_TRAIN_RATIO0.65,0.65,0.9818246734996517,0.00037201712803127545,0.00084391811299166,9.659122688733215e-06
He,273,0.01,1,struct+input,qt_then_rd__gbm_TRAIN_RATIO0.15,0.15,0.9903294297905584,0.00014960425056944452,0.0011572716004965198,6.931879518119643e-06
Ar,293,0.01,1,struct+input,qt_then_rd__rf_TRAIN_RATIO0.8,0.8,0.9852530502247193,0.0016906960983437541,0.0107915375752515,0.00026886787431941336
He,273,0.01,1,struct+input,qt_then_rd__gbm_TRAIN_RATIO0.2,0.2,0.9891885020394113,0.0005778954582550723,0.00114283609990758,1.0718818354683562e-05
He,293,0.01,1,struct+input,qt_then_rd__rf_TRAIN_RATIO0.8,0.8,0.9783012013624562,0.001190361446617135,0.00088800698533996,1.927493155946598e-05
He,273,0.01,1,struct+input,qt_then_rd__rf_TRAIN_RATIO0.55,0.55,0.9831121018501374,0.0002380983606514298,0.00104567607268558,7.257114232122461e-06
Ar,313,0.01,1,struct+input,qt_then_rd__rf_TRAIN_RATIO0.1,0.1,0.9537486807651071,0.007962130832516196,0.01108754131039354,0.0001991948597261694
Ar,313,0.01,1,struct+input,qt_then_rd__gbm_TRAIN_RATIO0.2,0.2,0.9789706222500939,0.007127728447752925,0.0084549123594445,0.00019110699480727206
Ar,313,0.01,1,struct+input,qt_then_rd__rf_TRAIN_RATIO0.7,0.7,0.9882857986517648,0.0008319933871129299,0.0068467624427761,0.0001487249018710617
Ar,273,0.01,1,struct+input,qt_then_rd__gbm_TRAIN_RATIO0.65,0.65,0.9808289736568498,0.0019806415659667414,0.0181525834967837,0.00043875611723199895
Ar,273,0.01,1,struct+input,qt_then_rd__rf_TRAIN_RATIO0.8,0.8,0.9809879834908557,0.001528596355043689,0.01670028026079736,0.00031506945009198475
He,293,0.01,1,struct+input,qt_then_rd__cat_TRAIN_RATIO0.05,0.05,0.9529774251096402,0.02146251734901349,0.00136325118255302,4.0915855347364325e-05
Ar,293,0.01,1,struct+input,qt_then_rd__gbm_TRAIN_RATIO0.75,0.75,0.9870722421326485,0.0003728716714180037,0.01076367575856468,0.00019340902768602675
He,313,0.01,1,struct+input,qt_then_rd__gbm_TRAIN_RATIO0.2,0.2,0.9906066578117301,0.0005809073380726608,0.00090120558372282,7.365265271276499e-06
Ar,313,0.01,1,struct+input,qt_then_rd__gbm_TRAIN_RATIO0.25,0.25,0.989827823349227,0.0011278010664970963,0.00779394175886184,0.0001226819190466016
Ar,273,0.01,1,struct+input,qt_then_rd__rf_TRAIN_RATIO0.35,0.35,0.9762790720260854,0.0010917946621373448,0.0213426737960002,0.0003406108391338301
Ar,293,0.01,1,struct+input,qt_then_rd__cat_TRAIN_RATIO0.15,0.15,0.9678216269244683,0.0037555811720732008,0.02066033057565114,0.0005200919473275263
Ar,313,0.01,1,struct+input,qt_then_rd__cat_TRAIN_RATIO0.3,0.3,0.9877649425113508,0.0004223055546047331,0.009079953759279679,0.00030341602062146074
Ar,293,0.01,1,struct+input,qt_then_rd__cat_TRAIN_RATIO0.05,0.05,0.9265573289391164,0.012261590761035168,0.0297582555259992,0.0017206851543336555
He,313,0.01,1,struct+input,qt_then_rd__gbm_TRAIN_RATIO0.8,0.8,0.9780616007657074,0.0006139651570722465,0.00081702779626712,1.2177745306419175e-05
Ar,313,0.01,1,struct+input,qt_then_rd__rf_TRAIN_RATIO0.75,0.75,0.9879958069516025,0.0010940799244293935,0.00685985849847584,0.00014611562721461303
He,293,0.01,1,struct+input,qt_then_rd__cat_TRAIN_RATIO0.75,0.75,0.9792428454505078,0.0006677046529954026,0.00092736265510496,9.144075124764214e-06
He,293,0.01,1,struct+input,qt_then_rd__gbm_TRAIN_RATIO0.5,0.5,0.9855936612353023,0.00012621040329148595,0.0009335027585229,5.672666383328567e-06
He,313,0.01,1,struct+input,qt_then_rd__cat_TRAIN_RATIO0.45,0.45,0.9853185371423734,0.0008663246714193062,0.0008682522017772001,5.322129462002256e-06
Ar,313,0.01,1,struct+input,qt_then_rd__cat_TRAIN_RATIO0.75,0.75,0.9879138173490999,0.0007362672644126444,0.00721003791080838,0.00012753112058360618
He,313,0.01,1,struct+input,qt_then_rd__rf_TRAIN_RATIO0.8,0.8,0.9772636298430804,0.0003785517474836976,0.00081059658933854,9.965028413296679e-06
Ar,313,0.01,1,struct+input,qt_then_rd__cat_TRAIN_RATIO0.2,0.2,0.9749052295446698,0.008069868469494574,0.01074210788912872,0.0002649480373890432
Ar,273,0.01,1,struct+input,qt_then_rd__gbm_TRAIN_RATIO0.55,0.55,0.9811390388624488,0.0011652505382895246,0.01854950360548962,0.0004662986222924497
Ar,293,0.01,1,struct+input,qt_then_rd__cat_TRAIN_RATIO0.7,0.7,0.985496116313155,0.0002411039944933782,0.012203387169667599,6.335379095234415e-05
He,313,0.01,1,struct+input,qt_then_rd__rf_TRAIN_RATIO0.6,0.6,0.9829780777492516,0.000384263182410249,0.0008371298375791199,6.257566594717595e-06
He,273,0.01,1,struct+input,qt_then_rd__rf_TRAIN_RATIO0.15,0.15,0.9903313296882225,0.00039453972560589813,0.00113432938893814,4.725267837470014e-06
Ar,293,0.01,1,struct+input,qt_then_rd__rf_TRAIN_RATIO0.35,0.35,0.984360929170854,0.0011905508926482293,0.0126886845168323,0.00013675589547363417
He,293,0.01,1,struct+input,qt_then_rd__rf_TRAIN_RATIO0.6,0.6,0.9829812665801567,0.0003028921830860024,0.00091450797540228,8.919968153016356e-06
He,293,0.01,1,struct+input,qt_then_rd__gbm_TRAIN_RATIO0.35,0.35,0.9881585158300048,0.00021446551585149582,0.0009582661681528601,5.561266521193776e-06
He,313,0.01,1,struct+input,qt_then_rd__cat_TRAIN_RATIO0.5,0.5,0.9842667569036274,0.000828543912139874,0.0008657338324655,3.504470310147653e-06
Ar,273,0.01,1,struct+input,qt_then_rd__cat_TRAIN_RATIO0.55,0.55,0.9809071640882022,0.0015333021926976277,0.01998095783616314,0.0005392358999315802
Ar,313,0.01,1,struct+input,qt_then_rd__rf_TRAIN_RATIO0.15,0.15,0.9753250663259454,0.0039314416289732415,0.009491095121436841,0.00013462928845852626
Ar,293,0.01,1,struct+input,qt_then_rd__gbm_TRAIN_RATIO0.05,0.05,0.9315739100349372,0.01007173701483362,0.022315512431473238,0.0003210233042624455
Ar,273,0.01,1,struct+input,qt_then_rd__cat_TRAIN_RATIO0.35,0.35,0.9786862118011618,0.0006609956984867341,0.02320791740890818,0.00027439900981783105
Ar,313,0.01,1,struct+input,qt_then_rd__rf_TRAIN_RATIO0.5,0.5,0.990122972089712,0.0004328031867307155,0.007085601344689679,7.522477906098185e-05
Ar,313,0.01,1,struct+input,qt_then_rd__rf_TRAIN_RATIO0.65,0.65,0.9887985222520687,0.000539526437905136,0.006904758409869099,8.325029613963485e-05
He,273,0.01,1,struct+input,qt_then_rd__gbm_TRAIN_RATIO0.8,0.8,0.9761843133001074,0.0005905692388119355,0.00104742207457194,1.4099789536436247e-05
He,313,0.01,1,struct+input,qt_then_rd__gbm_TRAIN_RATIO0.55,0.55,0.9844619821311102,0.00042569082581280377,0.00085160035073324,1.1153374398847057e-05
Ar,293,0.01,1,struct+input,qt_then_rd__gbm_TRAIN_RATIO0.1,0.1,0.9599402737773322,0.005088697687194598,0.018426606166359837,0.00019265149515344367
Ar,293,0.01,1,struct+input,qt_then_rd__rf_TRAIN_RATIO0.55,0.55,0.9855836637349575,0.0013314539059680651,0.01155998001947536,0.00013194871538427981
Ar,293,0.01,1,struct+input,qt_then_rd__rf_TRAIN_RATIO0.45,0.45,0.9848327897386568,0.0009890352160676309,0.01223839748167702,0.00023586826373197113
Ar,273,0.01,1,struct+input,qt_then_rd__gbm_TRAIN_RATIO0.15,0.15,0.9625997163226657,0.004488297738034285,0.028258402107136937,0.0005514412724375703
He,273,0.01,1,struct+input,qt_then_rd__rf_TRAIN_RATIO0.5,0.5,0.9841256549943255,0.00038867431899672014,0.0010556670917132398,1.570918462065247e-05
He,293,0.01,1,struct+input,qt_then_rd__rf_TRAIN_RATIO0.25,0.25,0.9900915864504374,0.00017660745897767234,0.00096342739391478,7.1927782934667405e-06
Ar,293,0.01,1,struct+input,qt_then_rd__gbm_TRAIN_RATIO0.65,0.65,0.9867142579315444,0.0010557938093744923,0.011235920360698981,0.00018532545962559693
He,313,0.01,1,struct+input,qt_then_rd__rf_TRAIN_RATIO0.4,0.4,0.9867233918156797,0.00026606383836326697,0.0008612432778270999,3.512594184368631e-06
Ar,273,0.01,1,struct+input,qt_then_rd__cat_TRAIN_RATIO0.15,0.15,0.961765750208218,0.007537697058618174,0.031850268264881514,0.0013187686688759738
He,273,0.01,1,struct+input,qt_then_rd__rf_TRAIN_RATIO0.75,0.75,0.9761544811339998,0.0006038512298390834,0.0010436576811629998,8.93345009024186e-06
He,313,0.01,1,struct+input,qt_then_rd__cat_TRAIN_RATIO0.25,0.25,0.9886818953883356,0.0006932813945345778,0.00091798889296068,1.063114707967701e-05
