name,gas,temp,pressure,cutoff,path,abs_mol_per_kg_framework,abs_molecules_per_uc,abs_mg_per_g_framework,abs_cm3STP_per_g,abs_cm3STP_per_cm3
GIXNAE_clean,H2,293.0,0.01,14.0,GIXNAE_clean_H2_293.0K_0.01bar_14.0/Output/System_0,0.0020295951,0.0028166667,0.0040914201,0.0454912944,0.038787691
YOZBEW_clean,H2,293.0,0.01,14.0,YOZBEW_clean_H2_293.0K_0.01bar_14.0/Output/System_0,0.0017454997,0.0048208333,0.003518718,0.039123589,0.0300349884
acscombsci.5b00188_5013797_clean,H2,293.0,0.01,14.0,acscombsci.5b00188_5013797_clean_H2_293.0K_0.01bar_14.0/Output/System_0,0.0033850628,0.0049791667,0.0068238804,0.0758727153,0.0504545344
DAWWAB_clean,H2,293.0,0.01,14.0,DAWWAB_clean_H2_293.0K_0.01bar_14.0/Output/System_0,0.0009189042,0.0042125,0.0018524006,0.0205962968,0.0331983422
YIWLUL_clean,H2,293.0,0.01,14.0,YIWLUL_clean_H2_293.0K_0.01bar_14.0/Output/System_0,0.0007637589,0.0007902778,0.0015396463,0.0171188735,0.0229875576
QOXFIU_clean,H2,293.0,0.01,14.0,QOXFIU_clean_H2_293.0K_0.01bar_14.0/Output/System_0,0.000484442,0.00835,0.0009765769,0.0108582711,0.024198042
acs.jpcc.6b08594_Zn2Cd6MOF5_opt_clean,H2,293.0,0.01,14.0,acs.jpcc.6b08594_Zn2Cd6MOF5_opt_clean_H2_293.0K_0.01bar_14.0/Output/System_0,0.001518497,0.0083,0.0030611077,0.0340355547,0.0213936951
XUJSAY_clean,H2,293.0,0.01,14.0,XUJSAY_clean_H2_293.0K_0.01bar_14.0/Output/System_0,0.0044114535,0.0155208333,0.0088929608,0.0988782109,0.1429699349
FASHOX_clean,H2,293.0,0.01,14.0,FASHOX_clean_H2_293.0K_0.01bar_14.0/Output/System_0,0.0006760752,0.0021229167,0.0013628865,0.015153533,0.0565465244
SIQQEO_clean,H2,293.0,0.01,14.0,SIQQEO_clean_H2_293.0K_0.01bar_14.0/Output/System_0,0.0022967697,0.0014972222,0.0046300121,0.0514797408,0.0526172279
GEGGEG01_clean,H2,293.0,0.01,14.0,GEGGEG01_clean_H2_293.0K_0.01bar_14.0/Output/System_0,0.0049166124,0.0090481481,0.0099113007,0.1102008319,0.1665692143
EMAMOW_clean,H2,293.0,0.01,14.0,EMAMOW_clean_H2_293.0K_0.01bar_14.0/Output/System_0,0.0007518418,0.0022916667,0.0015156229,0.0168517649,0.0188457779
VUGYAZ_clean,H2,293.0,0.01,14.0,VUGYAZ_clean_H2_293.0K_0.01bar_14.0/Output/System_0,0.0027916962,0.0038416667,0.0056277245,0.06257301,0.069254156
APAZIC_clean,H2,293.0,0.01,14.0,APAZIC_clean_H2_293.0K_0.01bar_14.0/Output/System_0,0.0027551138,0.0126583333,0.0055539788,0.0617530536,0.0551823414
cm503311x_alf375K_clean,H2,293.0,0.01,14.0,cm503311x_alf375K_clean_H2_293.0K_0.01bar_14.0/Output/System_0,0.0015731402,0.0012966667,0.0031712619,0.0352603265,0.0340356398
QARMAA_clean,H2,293.0,0.01,14.0,QARMAA_clean_H2_293.0K_0.01bar_14.0/Output/System_0,0.00126175,0.020475,0.0025435367,0.0282808349,0.0488076109
NAMDUD_clean,H2,293.0,0.01,14.0,NAMDUD_clean_H2_293.0K_0.01bar_14.0/Output/System_0,0.0039564176,0.0325875,0.0079756631,0.0886790484,0.0684070764
c5cp03920g_c5cp03920g2_clean,H2,293.0,0.01,14.0,c5cp03920g_c5cp03920g2_clean_H2_293.0K_0.01bar_14.0/Output/System_0,0.0021533674,0.0035833333,0.0043409304,0.0482655256,0.0589332708
WORSUT_clean,H2,293.0,0.01,14.0,WORSUT_clean_H2_293.0K_0.01bar_14.0/Output/System_0,0.002202159,0.0050625,0.0044392884,0.0493591395,0.0542960912
TUTHOG_clean,H2,293.0,0.01,14.0,TUTHOG_clean_H2_293.0K_0.01bar_14.0/Output/System_0,0.0030218422,0.0039305556,0.0060916713,0.0677314983,0.0701389059
ja109659k_si_002_clean,H2,293.0,0.01,14.0,ja109659k_si_002_clean_H2_293.0K_0.01bar_14.0/Output/System_0,0.0025659726,0.00648125,0.0051726929,0.0575136486,0.0661208426
TAKVAF_clean,H2,293.0,0.01,14.0,TAKVAF_clean_H2_293.0K_0.01bar_14.0/Output/System_0,0.0035493335,0.0067,0.0071550304,0.0795546753,0.0938573287
VIWZOR_clean,H2,293.0,0.01,14.0,VIWZOR_clean_H2_293.0K_0.01bar_14.0/Output/System_0,0.0020464843,0.0039361111,0.0041254668,0.0458698498,0.0648058284
ORAQUU_clean,H2,293.0,0.01,14.0,ORAQUU_clean_H2_293.0K_0.01bar_14.0/Output/System_0,8.5608237291,48.2123,17.2575933391,191.8820954445,164.6978748616
NOCYUB_clean,H2,293.0,0.01,14.0,NOCYUB_clean_H2_293.0K_0.01bar_14.0/Output/System_0,0.0013351946,0.0019652778,0.002691592,0.0299270184,0.0516438998
WENKUX_manual,H2,293.0,0.01,14.0,WENKUX_manual_H2_293.0K_0.01bar_14.0/Output/System_0,0.0012214594,0.00334375,0.0024623156,0.027377762,0.042388282
KAHYEY_clean,H2,293.0,0.01,14.0,KAHYEY_clean_H2_293.0K_0.01bar_14.0/Output/System_0,0.0011008005,0.0007416667,0.0022190817,0.0246733157,0.0481968476
UMODEH18_clean,H2,293.0,0.01,14.0,UMODEH18_clean_H2_293.0K_0.01bar_14.0/Output/System_0,0.002785014,0.0212,0.0056142541,0.0624232368,0.0329389203
QALWUV_clean,H2,293.0,0.01,14.0,QALWUV_clean_H2_293.0K_0.01bar_14.0/Output/System_0,0.001145283,0.00494375,0.0023087531,0.0256703456,0.0216275919
KEHGIP_clean,H2,293.0,0.01,14.0,KEHGIP_clean_H2_293.0K_0.01bar_14.0/Output/System_0,0.004475514,0.0083777778,0.0090220992,0.1003140626,0.1073622842
JOHFIW_manual,H2,293.0,0.01,14.0,JOHFIW_manual_H2_293.0K_0.01bar_14.0/Output/System_0,0.0027916403,0.0033055556,0.0056276119,0.062571759,0.0812264276
CUNWEO_clean,H2,293.0,0.01,14.0,CUNWEO_clean_H2_293.0K_0.01bar_14.0/Output/System_0,0.0016691587,0.00431875,0.0033648236,0.0374124823,0.0460709444
COQHUN_clean,H2,293.0,0.01,14.0,COQHUN_clean_H2_293.0K_0.01bar_14.0/Output/System_0,0.002974496,0.0092277778,0.005996227,0.0666702814,0.0647146048
ja907023c_si_004_clean,H2,293.0,0.01,14.0,ja907023c_si_004_clean_H2_293.0K_0.01bar_14.0/Output/System_0,0.0025486884,0.00635625,0.00513785,0.0571262403,0.0380353556
JOVXEZ_clean,H2,293.0,0.01,14.0,JOVXEZ_clean_H2_293.0K_0.01bar_14.0/Output/System_0,0.0022310845,0.0023537037,0.0044975987,0.0500074747,0.0570047888
UMOYOM16_clean,H2,293.0,0.01,14.0,UMOYOM16_clean_H2_293.0K_0.01bar_14.0/Output/System_0,0.003335359,0.02725,0.0067236835,0.0747586557,0.0583100914
acs.inorgchem.6b02413_ic6b02413_si_002_clean,H2,293.0,0.01,14.0,acs.inorgchem.6b02413_ic6b02413_si_002_clean_H2_293.0K_0.01bar_14.0/Output/System_0,0.0017261787,0.017475,0.0034797691,0.0386905275,0.0311178413
KODPUP_clean,H2,293.0,0.01,14.0,KODPUP_clean_H2_293.0K_0.01bar_14.0/Output/System_0,0.0019710015,0.00625,0.0039733025,0.0441779798,0.0688851307
ic500323r_si_002_clean,H2,293.0,0.01,14.0,ic500323r_si_002_clean_H2_293.0K_0.01bar_14.0/Output/System_0,0.0010968106,0.0023833333,0.0022110385,0.0245838857,0.0414063452
DADNOO_clean,H2,293.0,0.01,14.0,DADNOO_clean_H2_293.0K_0.01bar_14.0/Output/System_0,0.0013353105,0.0048666667,0.0026918258,0.0299296182,0.0567844498
KOFPEB_clean,H2,293.0,0.01,14.0,KOFPEB_clean_H2_293.0K_0.01bar_14.0/Output/System_0,0.0009606245,0.0024111111,0.0019365036,0.0215314133,0.0383528295
VIXGEQ_clean,H2,293.0,0.01,14.0,VIXGEQ_clean_H2_293.0K_0.01bar_14.0/Output/System_0,0.0036612366,0.002625,0.0073806136,0.0820628678,0.1591384155
NOFHOG_clean,H2,293.0,0.01,14.0,NOFHOG_clean_H2_293.0K_0.01bar_14.0/Output/System_0,0.0031916036,0.007,0.0064338898,0.071536525,0.0588616626
CISXEJ_clean,H2,293.0,0.01,14.0,CISXEJ_clean_H2_293.0K_0.01bar_14.0/Output/System_0,0.0027812821,0.0163083333,0.0056067309,0.0623395886,0.0622316078
CEFLEF_clean,H2,293.0,0.01,14.0,CEFLEF_clean_H2_293.0K_0.01bar_14.0/Output/System_0,0.0017266911,0.0051125,0.0034808021,0.0387020126,0.0596757026
MIZKOW_clean,H2,293.0,0.01,14.0,MIZKOW_clean_H2_293.0K_0.01bar_14.0/Output/System_0,0.0008133852,0.0017395833,0.0016396869,0.0182311952,0.0363611536
QEGHEP_clean,H2,293.0,0.01,14.0,QEGHEP_clean_H2_293.0K_0.01bar_14.0/Output/System_0,0.0009633956,0.00710625,0.0019420899,0.0215935253,0.0280428416
SUNJOB_clean,H2,293.0,0.01,14.0,SUNJOB_clean_H2_293.0K_0.01bar_14.0/Output/System_0,0.0027050071,0.0022240741,0.0054529696,0.0606299625,0.0833715971
QUSBIP_clean,H2,293.0,0.01,14.0,QUSBIP_clean_H2_293.0K_0.01bar_14.0/Output/System_0,0.0023195363,0.0119,0.0046759069,0.0519900311,0.0293769399
LUSJEP_clean,H2,293.0,0.01,14.0,LUSJEP_clean_H2_293.0K_0.01bar_14.0/Output/System_0,0.0024438461,0.0030611111,0.0049265004,0.0547763068,0.0651412616
ECEDAU_clean,H2,293.0,0.01,14.0,ECEDAU_clean_H2_293.0K_0.01bar_14.0/Output/System_0,0.0034242469,0.0033055556,0.0069028707,0.0767509859,0.1175634618
GUJREK01_clean,H2,293.0,0.01,14.0,GUJREK01_clean_H2_293.0K_0.01bar_14.0/Output/System_0,0.0016010459,0.0078333333,0.0032275164,0.0358858038,0.0443627304
GIRYIR_clean,H2,293.0,0.01,14.0,GIRYIR_clean_H2_293.0K_0.01bar_14.0/Output/System_0,0.0014333477,0.0029037037,0.0028894569,0.0321270201,0.049449281
OGAGAF_clean,H2,293.0,0.01,14.0,OGAGAF_clean_H2_293.0K_0.01bar_14.0/Output/System_0,0.0015691128,0.0030694444,0.0031631431,0.0351700566,0.0494336766
cm503311x_aloh375K_clean,H2,293.0,0.01,14.0,cm503311x_aloh375K_clean_H2_293.0K_0.01bar_14.0/Output/System_0,0.0019492992,0.0015833333,0.0039295534,0.0436915461,0.0414321124
GURZID01_clean,H2,293.0,0.01,14.0,GURZID01_clean_H2_293.0K_0.01bar_14.0/Output/System_0,0.0016598738,0.0025233333,0.0033461064,0.0372043717,0.0778047369
YUKKAR_clean,H2,293.0,0.01,14.0,YUKKAR_clean_H2_293.0K_0.01bar_14.0/Output/System_0,0.0027255229,0.0019361111,0.0054943271,0.0610898046,0.0700880526
BOKQEZ_clean,H2,293.0,0.01,14.0,BOKQEZ_clean_H2_293.0K_0.01bar_14.0/Output/System_0,0.001292796,0.0039,0.0026061216,0.0289766976,0.0385264938
XAMDOF_clean,H2,293.0,0.01,14.0,XAMDOF_clean_H2_293.0K_0.01bar_14.0/Output/System_0,0.0072058803,0.012796875,0.01452619,0.161512427,0.1928757739
KOMVIT_clean,H2,293.0,0.01,14.0,KOMVIT_clean_H2_293.0K_0.01bar_14.0/Output/System_0,0.001025266,0.0022666667,0.0020668132,0.0229802867,0.0249257554
LUNWEW_clean,H2,293.0,0.01,14.0,LUNWEW_clean_H2_293.0K_0.01bar_14.0/Output/System_0,0.0024992379,0.0092388889,0.0050381637,0.056017858,0.0743329337
IXEQIL_clean,H2,293.0,0.01,14.0,IXEQIL_clean_H2_293.0K_0.01bar_14.0/Output/System_0,0.0017502492,0.0051194444,0.0035282924,0.0392300433,0.0757415868
TERFED_clean,H2,293.0,0.01,14.0,TERFED_clean_H2_293.0K_0.01bar_14.0/Output/System_0,0.0037662437,0.00961875,0.0075922953,0.0844164944,0.1082027444
DELGEI_manual,H2,293.0,0.01,14.0,DELGEI_manual_H2_293.0K_0.01bar_14.0/Output/System_0,0.0020089255,0.0031875,0.0040497527,0.0450280068,0.0269965896
NEDVUP_clean,H2,293.0,0.01,14.0,NEDVUP_clean_H2_293.0K_0.01bar_14.0/Output/System_0,0.0020682444,0.0030416667,0.0041693326,0.0463575803,0.0409417574
LATYOX_clean,H2,293.0,0.01,14.0,LATYOX_clean_H2_293.0K_0.01bar_14.0/Output/System_0,0.0016252081,0.0019825,0.0032762244,0.0364273741,0.0327676815
IZENEI_clean,H2,293.0,0.01,14.0,IZENEI_clean_H2_293.0K_0.01bar_14.0/Output/System_0,0.0032246151,0.0269875,0.0065004371,0.0722764447,0.0886901409
HIWLIK_clean,H2,293.0,0.01,14.0,HIWLIK_clean_H2_293.0K_0.01bar_14.0/Output/System_0,0.0027877567,0.0057555556,0.0056197831,0.062484712,0.1055942609
HURGUX01_clean,H2,293.0,0.01,14.0,HURGUX01_clean_H2_293.0K_0.01bar_14.0/Output/System_0,0.0027265187,0.0049555556,0.0054963345,0.0611121237,0.0810269749
ZIDVAL_clean,H2,293.0,0.01,14.0,ZIDVAL_clean_H2_293.0K_0.01bar_14.0/Output/System_0,0.0031379569,0.009025,0.0063257445,0.0703340897,0.0941878659
NEVPOU_clean,H2,293.0,0.01,14.0,NEVPOU_clean_H2_293.0K_0.01bar_14.0/Output/System_0,0.002072986,0.0066833333,0.0041788909,0.0464638569,0.057493487
CAZGOZ_clean,H2,293.0,0.01,14.0,CAZGOZ_clean_H2_293.0K_0.01bar_14.0/Output/System_0,0.0028214507,0.0117,0.0056877061,0.0632399279,0.0572539776
SURKUN01_clean,H2,293.0,0.01,14.0,SURKUN01_clean_H2_293.0K_0.01bar_14.0/Output/System_0,0.0038351642,0.03344375,0.0077312308,0.0859612774,0.1391155649
COTXEQ_clean,H2,293.0,0.01,14.0,COTXEQ_clean_H2_293.0K_0.01bar_14.0/Output/System_0,0.0033006382,0.01179375,0.0066536905,0.0739804244,0.0799897655
