,name,gas,pressure,temp,cutoff,path,Average loading absolute [mol/kg framework],Average loading excess [mol/kg framework],Average loading absolute [molecules/unit cell],Average loading excess [molecules/unit cell]
0,00958972.2016.1250260_1436516_clean,helium,0.35,293.0,14.0,00958972.2016.1250260_1436516_clean_helium_293.0K_0.35bar_14.0/Output/System_0,0.004000126,0.004000126,0.0023344444,0.0023344444
1,00958972.2016.1250260_1436519_clean,helium,0.35,293.0,14.0,00958972.2016.1250260_1436519_clean_helium_293.0K_0.35bar_14.0/Output/System_0,0.002607315,0.002607315,0.0059333333,0.0059333333
2,00958972.2016.1253069_1472494_clean,helium,0.35,293.0,14.0,00958972.2016.1253069_1472494_clean_helium_293.0K_0.35bar_14.0/Output/System_0,0.0016117918,0.0016117918,0.02545625,0.02545625
3,ABAYOU_clean,helium,0.35,293.0,14.0,ABAYOU_clean_helium_293.0K_0.35bar_14.0/Output/System_0,0.0090062189,0.0090062189,0.10049375,0.10049375
4,ABETAE_clean,helium,0.35,293.0,14.0,ABETAE_clean_helium_293.0K_0.35bar_14.0/Output/System_0,0.0023137385,0.0023137385,0.0145305556,0.0145305556
5,ABEXEM_clean,helium,0.35,293.0,14.0,ABEXEM_clean_helium_293.0K_0.35bar_14.0/Output/System_0,0.0028025999,0.0028025999,0.007825,0.007825
6,ABEYEN_clean,helium,0.35,293.0,14.0,ABEYEN_clean_helium_293.0K_0.35bar_14.0/Output/System_0,0.002460806,0.002460806,0.0071277778,0.0071277778
7,ABEYIR_clean,helium,0.35,293.0,14.0,ABEYIR_clean_helium_293.0K_0.35bar_14.0/Output/System_0,0.002394193,0.002394193,0.0070361111,0.0070361111
8,ABIYIV_clean,helium,0.35,293.0,14.0,ABIYIV_clean_helium_293.0K_0.35bar_14.0/Output/System_0,0.0018615362,0.0018615362,0.0071,0.0071
9,ABUWOJ_clean,helium,0.35,293.0,14.0,ABUWOJ_clean_helium_293.0K_0.35bar_14.0/Output/System_0,0.006349181,0.006349181,0.0200125,0.0200125
10,ac403674p_si_001_clean,helium,0.35,293.0,14.0,ac403674p_si_001_clean_helium_293.0K_0.35bar_14.0/Output/System_0,0.0050124353,0.0050124353,0.011025,0.011025
11,ACAJIZ_clean,helium,0.35,293.0,14.0,ACAJIZ_clean_helium_293.0K_0.35bar_14.0/Output/System_0,0.0030920432,0.0030920432,0.00706875,0.00706875
12,ACAKUM_clean,helium,0.35,293.0,14.0,ACAKUM_clean_helium_293.0K_0.35bar_14.0/Output/System_0,0.0023262004,0.0023262004,0.0049611111,0.0049611111
13,ACECIV_ion_b,helium,0.35,293.0,14.0,ACECIV_ion_b_helium_293.0K_0.35bar_14.0/Output/System_0,0.0004618829,0.0004618829,0.0023416667,0.0023416667
14,ACOCOM_clean,helium,0.35,293.0,14.0,ACOCOM_clean_helium_293.0K_0.35bar_14.0/Output/System_0,0.0369859004,0.0369859004,0.7881,0.7881
15,ACODAZ_clean,helium,0.35,293.0,14.0,ACODAZ_clean_helium_293.0K_0.35bar_14.0/Output/System_0,0.0376374622,0.0376374622,0.79365,0.79365
16,ACOGAB_clean,helium,0.35,293.0,14.0,ACOGAB_clean_helium_293.0K_0.35bar_14.0/Output/System_0,0.0053134879,0.0053134879,0.0098291667,0.0098291667
17,ACOGEF_clean,helium,0.35,293.0,14.0,ACOGEF_clean_helium_293.0K_0.35bar_14.0/Output/System_0,0.004770128,0.004770128,0.0097208333,0.0097208333
18,ACOLEL_clean,helium,0.35,293.0,14.0,ACOLEL_clean_helium_293.0K_0.35bar_14.0/Output/System_0,0.0003422853,0.0003422853,0.00178125,0.00178125
19,ACOLIP_clean,helium,0.35,293.0,14.0,ACOLIP_clean_helium_293.0K_0.35bar_14.0/Output/System_0,0.0054041299,0.0054041299,0.0052185185,0.0052185185
20,ACOLOV_clean,helium,0.35,293.0,14.0,ACOLOV_clean_helium_293.0K_0.35bar_14.0/Output/System_0,0.0107620086,0.0107620086,0.056225,0.056225
21,acs.cgd.5b00681_AJUPEC1449470_clean,helium,0.35,293.0,14.0,acs.cgd.5b00681_AJUPEC1449470_clean_helium_293.0K_0.35bar_14.0/Output/System_0,0.0033349422,0.0033349422,0.0042645833,0.0042645833
22,acs.cgd.5b01178_MAHFOT1419063_clean,helium,0.35,293.0,14.0,acs.cgd.5b01178_MAHFOT1419063_clean_helium_293.0K_0.35bar_14.0/Output/System_0,0.0078429597,0.0078429597,0.010503125,0.010503125
23,acs.cgd.5b01554_VAGNUP1452791_clean,helium,0.35,293.0,14.0,acs.cgd.5b01554_VAGNUP1452791_clean_helium_293.0K_0.35bar_14.0/Output/System_0,0.0034299188,0.0034299188,0.02323125,0.02323125
24,acs.cgd.5b01632_ZAHKOL1438120_clean,helium,0.35,293.0,14.0,acs.cgd.5b01632_ZAHKOL1438120_clean_helium_293.0K_0.35bar_14.0/Output/System_0,0.0105071327,0.0105071327,0.03729375,0.03729375
25,acs.cgd.5b01684_CUTGIJ1438510_clean,helium,0.35,293.0,14.0,acs.cgd.5b01684_CUTGIJ1438510_clean_helium_293.0K_0.35bar_14.0/Output/System_0,0.0135076748,0.0135076748,0.0198458333,0.0198458333
26,acs.cgd.6b00119_OLISUZ1440339_clean,helium,0.35,293.0,14.0,acs.cgd.6b00119_OLISUZ1440339_clean_helium_293.0K_0.35bar_14.0/Output/System_0,0.010581094,0.010581094,0.0498125,0.0498125
27,acs.cgd.6b00151_AKECEA1449783_clean,helium,0.35,293.0,14.0,acs.cgd.6b00151_AKECEA1449783_clean_helium_293.0K_0.35bar_14.0/Output/System_0,0.005243262,0.005243262,0.0128833333,0.0128833333
28,acs.cgd.6b00151_AKECOK1449785_clean,helium,0.35,293.0,14.0,acs.cgd.6b00151_AKECOK1449785_clean_helium_293.0K_0.35bar_14.0/Output/System_0,0.0016421652,0.0016421652,0.0020175,0.0020175
29,acs.cgd.6b00151_AKEDAX1449787_clean,helium,0.35,293.0,14.0,acs.cgd.6b00151_AKEDAX1449787_clean_helium_293.0K_0.35bar_14.0/Output/System_0,0.0045828929,0.0045828929,0.0046416667,0.0046416667
30,acs.cgd.6b00151_AKEDEB1449788_clean,helium,0.35,293.0,14.0,acs.cgd.6b00151_AKEDEB1449788_clean_helium_293.0K_0.35bar_14.0/Output/System_0,0.0040307602,0.0040307602,0.0113777778,0.0113777778
