,name,gas,pressure,temp,cutoff,path,Average loading absolute [mol/kg framework],Average loading excess [mol/kg framework],Average loading absolute [molecules/unit cell],Average loading excess [molecules/unit cell]
0,1499489-acs.cgd.6b01265_1499490_clean,helium,0.01,293.0,14.0,1499489-acs.cgd.6b01265_1499490_clean_helium_293.0K_0.01bar_14.0/Output/System_0,0.0003010645,0.0003010645,0.0022375,0.0022375
1,ABAVIJ_clean,helium,0.01,293.0,14.0,ABAVIJ_clean_helium_293.0K_0.01bar_14.0/Output/System_0,4.429e-05,4.429e-05,5.37037e-05,5.37037e-05
2,ABAYIO_clean,helium,0.01,293.0,14.0,ABAYIO_clean_helium_293.0K_0.01bar_14.0/Output/System_0,0.0002638719,0.0002638719,0.00289375,0.00289375
3,ABEFUL_clean,helium,0.01,293.0,14.0,ABEFUL_clean_helium_293.0K_0.01bar_14.0/Output/System_0,4.78766e-05,4.78766e-05,0.0001041667,0.0001041667
4,ABESUX_clean,helium,0.01,293.0,14.0,ABESUX_clean_helium_293.0K_0.01bar_14.0/Output/System_0,6.54623e-05,6.54623e-05,0.0004111111,0.0004111111
5,ABETIN_clean,helium,0.01,293.0,14.0,ABETIN_clean_helium_293.0K_0.01bar_14.0/Output/System_0,0.000464415,0.000464415,0.00334375,0.00334375
6,ABEXEN_clean,helium,0.01,293.0,14.0,ABEXEN_clean_helium_293.0K_0.01bar_14.0/Output/System_0,0.0004145466,0.0004145466,0.0026125,0.0026125
7,ABEXIQ_clean,helium,0.01,293.0,14.0,ABEXIQ_clean_helium_293.0K_0.01bar_14.0/Output/System_0,9.51792e-05,9.51792e-05,0.0002666667,0.0002666667
8,ABEXOW_clean,helium,0.01,293.0,14.0,ABEXOW_clean_helium_293.0K_0.01bar_14.0/Output/System_0,8.01263e-05,8.01263e-05,0.000225,0.000225
9,ABEXUC_clean,helium,0.01,293.0,14.0,ABEXUC_clean_helium_293.0K_0.01bar_14.0/Output/System_0,6.56547e-05,6.56547e-05,0.0001861111,0.0001861111
10,ABEYAJ_clean,helium,0.01,293.0,14.0,ABEYAJ_clean_helium_293.0K_0.01bar_14.0/Output/System_0,6.74279e-05,6.74279e-05,0.0001944444,0.0001944444
11,ABIXOZ_clean,helium,0.01,293.0,14.0,ABIXOZ_clean_helium_293.0K_0.01bar_14.0/Output/System_0,9.80605e-05,9.80605e-05,0.0002361111,0.0002361111
12,ABULOB_clean,helium,0.01,293.0,14.0,ABULOB_clean_helium_293.0K_0.01bar_14.0/Output/System_0,0.0001876438,0.0001876438,0.0002604167,0.0002604167
