,name,gas,pressure,temp,cutoff,path,Average loading absolute [mol/kg framework],Average loading excess [mol/kg framework],Average loading absolute [molecules/unit cell],Average loading excess [molecules/unit cell]
0,00958972.2016.1250260_1436516_clean,helium,5.0,293.0,14.0,00958972.2016.1250260_1436516_clean_helium_293.0K_5.0bar_14.0/Output/System_0,0.057601053,0.057601053,0.0336155556,0.0336155556
1,00958972.2016.1250260_1436519_clean,helium,5.0,293.0,14.0,00958972.2016.1250260_1436519_clean_helium_293.0K_5.0bar_14.0/Output/System_0,0.0365408611,0.0365408611,0.0831541667,0.0831541667
2,00958972.2016.1253069_1472494_clean,helium,5.0,293.0,14.0,00958972.2016.1253069_1472494_clean_helium_293.0K_5.0bar_14.0/Output/System_0,0.0223288362,0.0223288362,0.35265625,0.35265625
3,ABAYOU_clean,helium,5.0,293.0,14.0,ABAYOU_clean_helium_293.0K_5.0bar_14.0/Output/System_0,0.1288781584,0.1288781584,1.43805625,1.43805625
4,ABETAE_clean,helium,5.0,293.0,14.0,ABETAE_clean_helium_293.0K_5.0bar_14.0/Output/System_0,0.032626323,0.032626323,0.2048972222,0.2048972222
5,ABEXEM_clean,helium,5.0,293.0,14.0,ABEXEM_clean_helium_293.0K_5.0bar_14.0/Output/System_0,0.0403427143,0.0403427143,0.1126388889,0.1126388889
6,ABEYEN_clean,helium,5.0,293.0,14.0,ABEYEN_clean_helium_293.0K_5.0bar_14.0/Output/System_0,0.0352635604,0.0352635604,0.1021416667,0.1021416667
7,ABEYIR_clean,helium,5.0,293.0,14.0,ABEYIR_clean_helium_293.0K_5.0bar_14.0/Output/System_0,0.0341633289,0.0341633289,0.1004,0.1004
8,ABIYIV_clean,helium,5.0,293.0,14.0,ABIYIV_clean_helium_293.0K_5.0bar_14.0/Output/System_0,0.0257064598,0.0257064598,0.0980458333,0.0980458333
9,ABUWOJ_clean,helium,5.0,293.0,14.0,ABUWOJ_clean_helium_293.0K_5.0bar_14.0/Output/System_0,0.089959289,0.089959289,0.28355,0.28355
10,ac403674p_si_001_clean,helium,5.0,293.0,14.0,ac403674p_si_001_clean_helium_293.0K_5.0bar_14.0/Output/System_0,0.0708352203,0.0708352203,0.1558041667,0.1558041667
11,ACAJIZ_clean,helium,5.0,293.0,14.0,ACAJIZ_clean_helium_293.0K_5.0bar_14.0/Output/System_0,0.0434900017,0.0434900017,0.0994229167,0.0994229167
12,ACAKUM_clean,helium,5.0,293.0,14.0,ACAKUM_clean_helium_293.0K_5.0bar_14.0/Output/System_0,0.0322242575,0.0322242575,0.068725,0.068725
13,ACECIV_ion_b,helium,5.0,293.0,14.0,ACECIV_ion_b_helium_293.0K_5.0bar_14.0/Output/System_0,0.0065540254,0.0065540254,0.0332277778,0.0332277778
14,ACOCOM_clean,helium,5.0,293.0,14.0,ACOCOM_clean_helium_293.0K_5.0bar_14.0/Output/System_0,0.5200810797,0.5200810797,11.08195,11.08195
15,ACODAZ_clean,helium,5.0,293.0,14.0,ACODAZ_clean_helium_293.0K_5.0bar_14.0/Output/System_0,0.534794359,0.534794359,11.27705,11.27705
16,ACOGAB_clean,helium,5.0,293.0,14.0,ACOGAB_clean_helium_293.0K_5.0bar_14.0/Output/System_0,0.0771030121,0.0771030121,0.1426291667,0.1426291667
17,ACOGEF_clean,helium,5.0,293.0,14.0,ACOGEF_clean_helium_293.0K_5.0bar_14.0/Output/System_0,0.0687978004,0.0687978004,0.1402,0.1402
18,ACOLEL_clean,helium,5.0,293.0,14.0,ACOLEL_clean_helium_293.0K_5.0bar_14.0/Output/System_0,0.0049036878,0.0049036878,0.02551875,0.02551875
19,ACOLIP_clean,helium,5.0,293.0,14.0,ACOLIP_clean_helium_293.0K_5.0bar_14.0/Output/System_0,0.0763194315,0.0763194315,0.0736981481,0.0736981481
20,ACOLOV_clean,helium,5.0,293.0,14.0,ACOLOV_clean_helium_293.0K_5.0bar_14.0/Output/System_0,0.1500731554,0.1500731554,0.7840416667,0.7840416667
21,acs.cgd.5b00681_AJUPEC1449470_clean,helium,5.0,293.0,14.0,acs.cgd.5b00681_AJUPEC1449470_clean_helium_293.0K_5.0bar_14.0/Output/System_0,0.0477351275,0.0477351275,0.0610416667,0.0610416667
22,acs.cgd.5b01178_MAHFOT1419063_clean,helium,5.0,293.0,14.0,acs.cgd.5b01178_MAHFOT1419063_clean_helium_293.0K_5.0bar_14.0/Output/System_0,0.1095307475,0.1095307475,0.14668125,0.14668125
23,acs.cgd.5b01554_VAGNUP1452791_clean,helium,5.0,293.0,14.0,acs.cgd.5b01554_VAGNUP1452791_clean_helium_293.0K_5.0bar_14.0/Output/System_0,0.0487284699,0.0487284699,0.33004375,0.33004375
24,acs.cgd.5b01632_ZAHKOL1438120_clean,helium,5.0,293.0,14.0,acs.cgd.5b01632_ZAHKOL1438120_clean_helium_293.0K_5.0bar_14.0/Output/System_0,0.1448318533,0.1448318533,0.5140625,0.5140625
25,acs.cgd.5b01684_CUTGIJ1438510_clean,helium,5.0,293.0,14.0,acs.cgd.5b01684_CUTGIJ1438510_clean_helium_293.0K_5.0bar_14.0/Output/System_0,0.1974423325,0.1974423325,0.2900875,0.2900875
26,acs.cgd.6b00119_OLISUZ1440339_clean,helium,5.0,293.0,14.0,acs.cgd.6b00119_OLISUZ1440339_clean_helium_293.0K_5.0bar_14.0/Output/System_0,0.1502807427,0.1502807427,0.707475,0.707475
27,acs.cgd.6b00151_AKECEA1449783_clean,helium,5.0,293.0,14.0,acs.cgd.6b00151_AKECEA1449783_clean_helium_293.0K_5.0bar_14.0/Output/System_0,0.0736413775,0.0736413775,0.1809458333,0.1809458333
28,acs.cgd.6b00151_AKECOK1449785_clean,helium,5.0,293.0,14.0,acs.cgd.6b00151_AKECOK1449785_clean_helium_293.0K_5.0bar_14.0/Output/System_0,0.0227827535,0.0227827535,0.02799,0.02799
29,acs.cgd.6b00151_AKEDAX1449787_clean,helium,5.0,293.0,14.0,acs.cgd.6b00151_AKEDAX1449787_clean_helium_293.0K_5.0bar_14.0/Output/System_0,0.0642098678,0.0642098678,0.0650333333,0.0650333333
30,acs.cgd.6b00151_AKEDEB1449788_clean,helium,5.0,293.0,14.0,acs.cgd.6b00151_AKEDEB1449788_clean_helium_293.0K_5.0bar_14.0/Output/System_0,0.057992365,0.057992365,0.1636972222,0.1636972222
31,acs.cgd.6b00163_UKEBAP1448505_clean,helium,5.0,293.0,14.0,acs.cgd.6b00163_UKEBAP1448505_clean_helium_293.0K_5.0bar_14.0/Output/System_0,0.1372853995,0.1372853995,0.1836944444,0.1836944444
