,name,gas,pressure,temp,cutoff,path,Average loading absolute [mol/kg framework],Average loading excess [mol/kg framework],Average loading absolute [molecules/unit cell],Average loading excess [molecules/unit cell]
0,1499489-acs.cgd.6b01265_1499490_clean,helium,0.2,293.0,14.0,1499489-acs.cgd.6b01265_1499490_clean_helium_293.0K_0.2bar_14.0/Output/System_0,0.0055453048,0.0055453048,0.0412125,0.0412125
1,ABAVIJ_clean,helium,0.2,293.0,14.0,ABAVIJ_clean_helium_293.0K_0.2bar_14.0/Output/System_0,0.0011271048,0.0011271048,0.0013666667,0.0013666667
2,ABAYIO_clean,helium,0.2,293.0,14.0,ABAYIO_clean_helium_293.0K_0.2bar_14.0/Output/System_0,0.0052073385,0.0052073385,0.05710625,0.05710625
3,ABEFUL_clean,helium,0.2,293.0,14.0,ABEFUL_clean_helium_293.0K_0.2bar_14.0/Output/System_0,0.0012390454,0.0012390454,0.0026958333,0.0026958333
4,ABESUX_clean,helium,0.2,293.0,14.0,ABESUX_clean_helium_293.0K_0.2bar_14.0/Output/System_0,0.0012986305,0.0012986305,0.0081555556,0.0081555556
5,ABETIN_clean,helium,0.2,293.0,14.0,ABETIN_clean_helium_293.0K_0.2bar_14.0/Output/System_0,0.0098100069,0.0098100069,0.07063125,0.07063125
6,ABEXEN_clean,helium,0.2,293.0,14.0,ABEXEN_clean_helium_293.0K_0.2bar_14.0/Output/System_0,0.0088482884,0.0088482884,0.0557625,0.0557625
7,ABEXIQ_clean,helium,0.2,293.0,14.0,ABEXIQ_clean_helium_293.0K_0.2bar_14.0/Output/System_0,0.001577397,0.001577397,0.0044194444,0.0044194444
8,ABEXOW_clean,helium,0.2,293.0,14.0,ABEXOW_clean_helium_293.0K_0.2bar_14.0/Output/System_0,0.0015787842,0.0015787842,0.0044333333,0.0044333333
9,ABEXUC_clean,helium,0.2,293.0,14.0,ABEXUC_clean_helium_293.0K_0.2bar_14.0/Output/System_0,0.001537496,0.001537496,0.0043583333,0.0043583333
10,ABEYAJ_clean,helium,0.2,293.0,14.0,ABEYAJ_clean_helium_293.0K_0.2bar_14.0/Output/System_0,0.0014853409,0.0014853409,0.0042833333,0.0042833333
11,ABIXOZ_clean,helium,0.2,293.0,14.0,ABIXOZ_clean_helium_293.0K_0.2bar_14.0/Output/System_0,0.0022438559,0.0022438559,0.0054027778,0.0054027778
12,ABULOB_clean,helium,0.2,293.0,14.0,ABULOB_clean_helium_293.0K_0.2bar_14.0/Output/System_0,0.0031599214,0.0031599214,0.0043854167,0.0043854167
13,ACAJIY_clean,helium,0.2,293.0,14.0,ACAJIY_clean_helium_293.0K_0.2bar_14.0/Output/System_0,0.0023019357,0.0023019357,0.00836875,0.00836875
14,ACAJOF_clean,helium,0.2,293.0,14.0,ACAJOF_clean_helium_293.0K_0.2bar_14.0/Output/System_0,0.0021329514,0.0021329514,0.0049958333,0.0049958333
15,ACALIB_clean,helium,0.2,293.0,14.0,ACALIB_clean_helium_293.0K_0.2bar_14.0/Output/System_0,0.0008953693,0.0008953693,0.0020111111,0.0020111111
16,ACIBIY_clean,helium,0.2,293.0,14.0,ACIBIY_clean_helium_293.0K_0.2bar_14.0/Output/System_0,0.0013880204,0.0013880204,0.00744375,0.00744375
17,ACIBOE_clean,helium,0.2,293.0,14.0,ACIBOE_clean_helium_293.0K_0.2bar_14.0/Output/System_0,0.0047364412,0.0047364412,0.01186875,0.01186875
18,ACMPCD_SL,helium,0.2,293.0,14.0,ACMPCD_SL_helium_293.0K_0.2bar_14.0/Output/System_0,0.000493067,0.000493067,0.0008541667,0.0008541667
19,ACOCUS_clean,helium,0.2,293.0,14.0,ACOCUS_clean_helium_293.0K_0.2bar_14.0/Output/System_0,0.0214043407,0.0214043407,0.458,0.458
20,ACODON_clean,helium,0.2,293.0,14.0,ACODON_clean_helium_293.0K_0.2bar_14.0/Output/System_0,0.0038359773,0.0038359773,0.0090333333,0.0090333333
21,ACODUT_clean,helium,0.2,293.0,14.0,ACODUT_clean_helium_293.0K_0.2bar_14.0/Output/System_0,0.0014847137,0.0014847137,0.0031625,0.0031625
