,name,gas,pressure,temp,cutoff,path,Average loading absolute [mol/kg framework],Average loading excess [mol/kg framework],Average loading absolute [molecules/unit cell],Average loading excess [molecules/unit cell]
578,CUTBEA_clean,helium,0.1,293.0,14.0,CUTBEA_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0025105563,0.0025105563,0.009925,0.009925
579,CUVHIL01_clean,helium,0.1,293.0,14.0,CUVHIL01_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0014345148,0.0014345148,0.0064041667,0.0064041667
580,CUVHIL02_clean_h,helium,0.1,293.0,14.0,CUVHIL02_clean_h_helium_293.0K_0.1bar_14.0/Output/System_0,0.0013878354,0.0013878354,0.0062041667,0.0062041667
581,CUVVOG_clean,helium,0.1,293.0,14.0,CUVVOG_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0017337937,0.0017337937,0.0093166667,0.0093166667
582,CUWVAT_clean,helium,0.1,293.0,14.0,CUWVAT_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0016900712,0.0016900712,0.0017481481,0.0017481481
583,CUWVEX_clean,helium,0.1,293.0,14.0,CUWVEX_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0009455353,0.0009455353,0.0010481481,0.0010481481
584,CUWVIB_clean,helium,0.1,293.0,14.0,CUWVIB_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0012236395,0.0012236395,0.0013074074,0.0013074074
585,CUWXUP_clean,helium,0.1,293.0,14.0,CUWXUP_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0013097184,0.0013097184,0.0058388889,0.0058388889
586,CUXDUU_clean,helium,0.1,293.0,14.0,CUXDUU_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0009933581,0.0009933581,0.0013425926,0.0013425926
587,CUXJAI_clean,helium,0.1,293.0,14.0,CUXJAI_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0022389124,0.0022389124,0.0019574074,0.0019574074
588,CUXJEM_clean,helium,0.1,293.0,14.0,CUXJEM_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0011024,0.0011024,0.0011425926,0.0011425926
589,CUXLEO_clean,helium,0.1,293.0,14.0,CUXLEO_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0022354593,0.0022354593,0.0030375,0.0030375
590,CUYQIX_clean,helium,0.1,293.0,14.0,CUYQIX_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0004813495,0.0004813495,0.0005194444,0.0005194444
591,CUYRUK_clean,helium,0.1,293.0,14.0,CUYRUK_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0001313071,0.0001313071,0.0004333333,0.0004333333
592,CUYYAX_clean,helium,0.1,293.0,14.0,CUYYAX_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.001658137,0.001658137,0.002578125,0.002578125
593,DABFET_clean,helium,0.1,293.0,14.0,DABFET_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.000802162,0.000802162,0.00704375,0.00704375
594,DABFIX_clean,helium,0.1,293.0,14.0,DABFIX_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0008468183,0.0008468183,0.0074375,0.0074375
595,DABGIZ_clean,helium,0.1,293.0,14.0,DABGIZ_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0004281315,0.0004281315,0.00355,0.00355
596,DABMUR_clean,helium,0.1,293.0,14.0,DABMUR_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0032059982,0.0032059982,0.0087125,0.0087125
597,DACXOV_clean,helium,0.1,293.0,14.0,DACXOV_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0008328384,0.0008328384,0.0011,0.0011
598,DACYUE_clean,helium,0.1,293.0,14.0,DACYUE_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0043699402,0.0043699402,0.0066166667,0.0066166667
599,DADLIG_clean,helium,0.1,293.0,14.0,DADLIG_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.001324606,0.001324606,0.0037875,0.0037875
600,DADNII_clean,helium,0.1,293.0,14.0,DADNII_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0010813651,0.0010813651,0.00385,0.00385
