,name,gas,pressure,temp,cutoff,path,Average loading absolute [mol/kg framework],Average loading excess [mol/kg framework],Average loading absolute [molecules/unit cell],Average loading excess [molecules/unit cell]
0,00958972.2016.1250260_1436516_clean,helium,15.0,293.0,14.0,00958972.2016.1250260_1436516_clean_helium_293.0K_15.0bar_14.0/Output/System_0,0.1699092076,0.1699092076,0.0991577778,0.0991577778
1,00958972.2016.1250260_1436519_clean,helium,15.0,293.0,14.0,00958972.2016.1250260_1436519_clean_helium_293.0K_15.0bar_14.0/Output/System_0,0.1096738508,0.1096738508,0.2495791667,0.2495791667
2,00958972.2016.1253069_1472494_clean,helium,15.0,293.0,14.0,00958972.2016.1253069_1472494_clean_helium_293.0K_15.0bar_14.0/Output/System_0,0.0663525555,0.0663525555,1.04795625,1.04795625
3,ABAYIO_clean,helium,15.0,293.0,14.0,ABAYIO_clean_helium_293.0K_15.0bar_14.0/Output/System_0,0.3735451797,0.3735451797,4.09648125,4.09648125
4,ABEFUL_clean,helium,15.0,293.0,14.0,ABEFUL_clean_helium_293.0K_15.0bar_14.0/Output/System_0,0.0880698919,0.0880698919,0.1916166667,0.1916166667
5,ABETIN_clean,helium,15.0,293.0,14.0,ABETIN_clean_helium_293.0K_15.0bar_14.0/Output/System_0,0.7069446347,0.7069446347,5.08994375,5.08994375
6,ABEXEN_clean,helium,15.0,293.0,14.0,ABEXEN_clean_helium_293.0K_15.0bar_14.0/Output/System_0,0.6587085582,0.6587085582,4.151225,4.151225
7,ABUWOJ_clean,helium,15.0,293.0,14.0,ABUWOJ_clean_helium_293.0K_15.0bar_14.0/Output/System_0,0.2651586133,0.2651586133,0.835775,0.835775
8,ACALIB_clean,helium,15.0,293.0,14.0,ACALIB_clean_helium_293.0K_15.0bar_14.0/Output/System_0,0.066061933,0.066061933,0.1483833333,0.1483833333
9,ACIBIY_clean,helium,15.0,293.0,14.0,ACIBIY_clean_helium_293.0K_15.0bar_14.0/Output/System_0,0.0995517165,0.0995517165,0.53388125,0.53388125
10,ACOCOM_clean,helium,15.0,293.0,14.0,ACOCOM_clean_helium_293.0K_15.0bar_14.0/Output/System_0,1.5213472686,1.5213472686,32.41705,32.41705
11,ACODUT_clean,helium,15.0,293.0,14.0,ACODUT_clean_helium_293.0K_15.0bar_14.0/Output/System_0,0.1112977803,0.1112977803,0.23706875,0.23706875
12,ACOGAB_clean,helium,15.0,293.0,14.0,ACOGAB_clean_helium_293.0K_15.0bar_14.0/Output/System_0,0.2259437425,0.2259437425,0.4179625,0.4179625
13,ACOGEF_clean,helium,15.0,293.0,14.0,ACOGEF_clean_helium_293.0K_15.0bar_14.0/Output/System_0,0.2016171392,0.2016171392,0.4108666667,0.4108666667
14,ACOLIP_clean,helium,15.0,293.0,14.0,ACOLIP_clean_helium_293.0K_15.0bar_14.0/Output/System_0,0.2238916831,0.2238916831,0.2162018519,0.2162018519
15,acs.cgd.5b01178_MAHFOT1419063_clean,helium,15.0,293.0,14.0,acs.cgd.5b01178_MAHFOT1419063_clean_helium_293.0K_15.0bar_14.0/Output/System_0,0.3215940168,0.3215940168,0.430671875,0.430671875
16,acs.cgd.5b01554_VAHLEY1433683_clean,helium,15.0,293.0,14.0,acs.cgd.5b01554_VAHLEY1433683_clean_helium_293.0K_15.0bar_14.0/Output/System_0,0.0803236448,0.0803236448,0.7443875,0.7443875
17,acs.cgd.5b01632_ZAHKOL1438120_clean,helium,15.0,293.0,14.0,acs.cgd.5b01632_ZAHKOL1438120_clean_helium_293.0K_15.0bar_14.0/Output/System_0,0.4389910701,0.4389910701,1.55814375,1.55814375
18,acs.cgd.5b01686_WAHFUJ1434675_clean,helium,15.0,293.0,14.0,acs.cgd.5b01686_WAHFUJ1434675_clean_helium_293.0K_15.0bar_14.0/Output/System_0,0.1513353434,0.1513353434,0.2765541667,0.2765541667
19,acs.cgd.6b00038_ILUSOZ1440258_clean,helium,15.0,293.0,14.0,acs.cgd.6b00038_ILUSOZ1440258_clean_helium_293.0K_15.0bar_14.0/Output/System_0,0.2276858674,0.2276858674,0.1638625,0.1638625
20,acs.cgd.6b00151_AKECEA1449783_clean,helium,15.0,293.0,14.0,acs.cgd.6b00151_AKECEA1449783_clean_helium_293.0K_15.0bar_14.0/Output/System_0,0.2163761283,0.2163761283,0.5316625,0.5316625
21,acs.cgd.6b00151_AKEDEB1449788_clean,helium,15.0,293.0,14.0,acs.cgd.6b00151_AKEDEB1449788_clean_helium_293.0K_15.0bar_14.0/Output/System_0,0.1743431699,0.1743431699,0.492125,0.492125
22,acs.cgd.6b00506_OMECIU1457820_clean,helium,15.0,293.0,14.0,acs.cgd.6b00506_OMECIU1457820_clean_helium_293.0K_15.0bar_14.0/Output/System_0,0.0786601892,0.0786601892,0.19015,0.19015
