,name,gas,pressure,temp,cutoff,path,Average loading absolute [mol/kg framework],Average loading excess [mol/kg framework],Average loading absolute [molecules/unit cell],Average loading excess [molecules/unit cell]
0,00958972.2016.1250260_1436516_clean,helium,1.0,293.0,14.0,00958972.2016.1250260_1436516_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0114177799,0.0114177799,0.0066633333,0.0066633333
1,00958972.2016.1250260_1436519_clean,helium,1.0,293.0,14.0,00958972.2016.1250260_1436519_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0076736358,0.0076736358,0.0174625,0.0174625
2,00958972.2016.1253069_1472494_clean,helium,1.0,293.0,14.0,00958972.2016.1253069_1472494_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0044910937,0.0044910937,0.07093125,0.07093125
3,ABAYIO_clean,helium,1.0,293.0,14.0,ABAYIO_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0258560284,0.0258560284,0.28355,0.28355
4,ABEFUL_clean,helium,1.0,293.0,14.0,ABEFUL_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0058237049,0.0058237049,0.0126708333,0.0126708333
5,ABETIN_clean,helium,1.0,293.0,14.0,ABETIN_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0487618367,0.0487618367,0.35108125,0.35108125
6,ABEXEN_clean,helium,1.0,293.0,14.0,ABEXEN_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0456754954,0.0456754954,0.28785,0.28785
7,ABUWOJ_clean,helium,1.0,293.0,14.0,ABUWOJ_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0180977436,0.0180977436,0.05704375,0.05704375
8,ACALIB_clean,helium,1.0,293.0,14.0,ACALIB_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0043667806,0.0043667806,0.0098083333,0.0098083333
9,ACIBIY_clean,helium,1.0,293.0,14.0,ACIBIY_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0065357,0.0065357,0.03505,0.03505
10,ACOCOM_clean,helium,1.0,293.0,14.0,ACOCOM_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.1060534675,0.1060534675,2.2598,2.2598
11,ACODUT_clean,helium,1.0,293.0,14.0,ACODUT_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0077081877,0.0077081877,0.01641875,0.01641875
12,ACOGAB_clean,helium,1.0,293.0,14.0,ACOGAB_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0152061709,0.0152061709,0.0281291667,0.0281291667
13,ACOGEF_clean,helium,1.0,293.0,14.0,ACOGEF_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0134352813,0.0134352813,0.0273791667,0.0273791667
14,ACOLIP_clean,helium,1.0,293.0,14.0,ACOLIP_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0152324357,0.0152324357,0.0147092593,0.0147092593
15,acs.cgd.5b01178_MAHFOT1419063_clean,helium,1.0,293.0,14.0,acs.cgd.5b01178_MAHFOT1419063_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0218954153,0.0218954153,0.029321875,0.029321875
16,acs.cgd.5b01554_VAHLEY1433683_clean,helium,1.0,293.0,14.0,acs.cgd.5b01554_VAHLEY1433683_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.005578724,0.005578724,0.0517,0.0517
17,acs.cgd.5b01632_ZAHKOL1438120_clean,helium,1.0,293.0,14.0,acs.cgd.5b01632_ZAHKOL1438120_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0301215037,0.0301215037,0.1069125,0.1069125
18,acs.cgd.5b01686_WAHFUJ1434675_clean,helium,1.0,293.0,14.0,acs.cgd.5b01686_WAHFUJ1434675_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0102751529,0.0102751529,0.0187770833,0.0187770833
19,acs.cgd.6b00038_ILUSOZ1440258_clean,helium,1.0,293.0,14.0,acs.cgd.6b00038_ILUSOZ1440258_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0153466655,0.0153466655,0.0110447917,0.0110447917
20,acs.cgd.6b00151_AKECEA1449783_clean,helium,1.0,293.0,14.0,acs.cgd.6b00151_AKECEA1449783_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.015212582,0.015212582,0.0373791667,0.0373791667
21,acs.cgd.6b00151_AKEDEB1449788_clean,helium,1.0,293.0,14.0,acs.cgd.6b00151_AKEDEB1449788_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0115490726,0.0115490726,0.0326,0.0326
22,acs.cgd.6b00506_OMECIU1457820_clean,helium,1.0,293.0,14.0,acs.cgd.6b00506_OMECIU1457820_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0053881092,0.0053881092,0.013025,0.013025
23,acs.cgd.6b01311_1481292-1481295_clean,helium,1.0,293.0,14.0,acs.cgd.6b01311_1481292-1481295_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0323296989,0.0323296989,0.0424291667,0.0424291667
24,acs.chemmater.5b03723_cm5b03723_si_004_clean,helium,1.0,293.0,14.0,acs.chemmater.5b03723_cm5b03723_si_004_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.039197095,0.039197095,0.4421,0.4421
25,acs.inorgchem.5b02108_ic5b02108_si_002_clean,helium,1.0,293.0,14.0,acs.inorgchem.5b02108_ic5b02108_si_002_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.022762699,0.022762699,0.0454958333,0.0454958333
26,acs.inorgchem.5b02242_ic5b02242_si_002_clean,helium,1.0,293.0,14.0,acs.inorgchem.5b02242_ic5b02242_si_002_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0155931674,0.0155931674,0.0210791667,0.0210791667
27,acs.inorgchem.5b02378_ic5b02378_si_002_clean,helium,1.0,293.0,14.0,acs.inorgchem.5b02378_ic5b02378_si_002_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0054467803,0.0054467803,0.0320777778,0.0320777778
28,acs.inorgchem.5b02434_ic5b02434_si_007_clean,helium,1.0,293.0,14.0,acs.inorgchem.5b02434_ic5b02434_si_007_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0183086221,0.0183086221,0.0524791667,0.0524791667
29,acs.inorgchem.5b02973_ic5b02973_si_002_clean,helium,1.0,293.0,14.0,acs.inorgchem.5b02973_ic5b02973_si_002_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0177144227,0.0177144227,0.0344375,0.0344375
30,acs.inorgchem.6b00001_ic6b00001_si_002_clean,helium,1.0,293.0,14.0,acs.inorgchem.6b00001_ic6b00001_si_002_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0053085144,0.0053085144,0.0536625,0.0536625
31,acs.inorgchem.6b00044_ic6b00044_si_002_clean,helium,1.0,293.0,14.0,acs.inorgchem.6b00044_ic6b00044_si_002_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0202663838,0.0202663838,0.10649375,0.10649375
32,acs.inorgchem.6b00081_ic6b00081_si_001_clean,helium,1.0,293.0,14.0,acs.inorgchem.6b00081_ic6b00081_si_001_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0087008259,0.0087008259,0.0788,0.0788
33,acs.inorgchem.6b00105_ic6b00105_si_001_clean,helium,1.0,293.0,14.0,acs.inorgchem.6b00105_ic6b00105_si_001_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0124600259,0.0124600259,0.0086541667,0.0086541667
34,acs.inorgchem.6b00136_ic6b00136_si_002_clean,helium,1.0,293.0,14.0,acs.inorgchem.6b00136_ic6b00136_si_002_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0178097751,0.0178097751,0.055665625,0.055665625
