,name,gas,pressure,temp,cutoff,path,Average loading absolute [mol/kg framework],Average loading excess [mol/kg framework],Average loading absolute [molecules/unit cell],Average loading excess [molecules/unit cell]
0,00958972.2016.1250260_1436516_clean,helium,0.5,293.0,14.0,00958972.2016.1250260_1436516_clean_helium_293.0K_0.5bar_14.0/Output/System_0,0.0057345928,0.0057345928,0.0033466667,0.0033466667
1,00958972.2016.1250260_1436519_clean,helium,0.5,293.0,14.0,00958972.2016.1250260_1436519_clean_helium_293.0K_0.5bar_14.0/Output/System_0,0.0037754801,0.0037754801,0.0085916667,0.0085916667
2,00958972.2016.1253069_1472494_clean,helium,0.5,293.0,14.0,00958972.2016.1253069_1472494_clean_helium_293.0K_0.5bar_14.0/Output/System_0,0.0022766113,0.0022766113,0.03595625,0.03595625
3,ABAYOU_clean,helium,0.5,293.0,14.0,ABAYOU_clean_helium_293.0K_0.5bar_14.0/Output/System_0,0.0129091565,0.0129091565,0.14404375,0.14404375
4,ABETAE_clean,helium,0.5,293.0,14.0,ABETAE_clean_helium_293.0K_0.5bar_14.0/Output/System_0,0.003332385,0.003332385,0.0209277778,0.0209277778
5,ABEXEM_clean,helium,0.5,293.0,14.0,ABEXEM_clean_helium_293.0K_0.5bar_14.0/Output/System_0,0.0040830209,0.0040830209,0.0114,0.0114
6,ABEYEN_clean,helium,0.5,293.0,14.0,ABEYEN_clean_helium_293.0K_0.5bar_14.0/Output/System_0,0.0035253011,0.0035253011,0.0102111111,0.0102111111
7,ABEYIR_clean,helium,0.5,293.0,14.0,ABEYIR_clean_helium_293.0K_0.5bar_14.0/Output/System_0,0.0035558445,0.0035558445,0.01045,0.01045
8,ABIYIV_clean,helium,0.5,293.0,14.0,ABIYIV_clean_helium_293.0K_0.5bar_14.0/Output/System_0,0.002520284,0.002520284,0.0096125,0.0096125
9,ABUWOJ_clean,helium,0.5,293.0,14.0,ABUWOJ_clean_helium_293.0K_0.5bar_14.0/Output/System_0,0.0087425169,0.0087425169,0.02755625,0.02755625
10,ac403674p_si_001_clean,helium,0.5,293.0,14.0,ac403674p_si_001_clean_helium_293.0K_0.5bar_14.0/Output/System_0,0.0073708941,0.0073708941,0.0162125,0.0162125
11,ACAJIZ_clean,helium,0.5,293.0,14.0,ACAJIZ_clean_helium_293.0K_0.5bar_14.0/Output/System_0,0.0044589942,0.0044589942,0.01019375,0.01019375
12,ACAKUM_clean,helium,0.5,293.0,14.0,ACAKUM_clean_helium_293.0K_0.5bar_14.0/Output/System_0,0.0033121655,0.0033121655,0.0070638889,0.0070638889
13,ACECIV_ion_b,helium,0.5,293.0,14.0,ACECIV_ion_b_helium_293.0K_0.5bar_14.0/Output/System_0,0.0006810444,0.0006810444,0.0034527778,0.0034527778
14,ACOCOM_clean,helium,0.5,293.0,14.0,ACOCOM_clean_helium_293.0K_0.5bar_14.0/Output/System_0,0.0532918909,0.0532918909,1.13555,1.13555
15,ACODAZ_clean,helium,0.5,293.0,14.0,ACODAZ_clean_helium_293.0K_0.5bar_14.0/Output/System_0,0.0535953857,0.0535953857,1.13015,1.13015
16,ACOGAB_clean,helium,0.5,293.0,14.0,ACOGAB_clean_helium_293.0K_0.5bar_14.0/Output/System_0,0.0077438625,0.0077438625,0.014325,0.014325
