,name,gas,pressure,temp,cutoff,path,Average loading absolute [mol/kg framework],Average loading excess [mol/kg framework],Average loading absolute [molecules/unit cell],Average loading excess [molecules/unit cell]
0,00958972.2016.1250260_1436516_clean,helium,0.1,293.0,14.0,00958972.2016.1250260_1436516_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0012032745,0.0012032745,0.0007022222,0.0007022222
1,00958972.2016.1250260_1436519_clean,helium,0.1,293.0,14.0,00958972.2016.1250260_1436519_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0007946452,0.0007946452,0.0018083333,0.0018083333
2,00958972.2016.1253069_1472494_clean,helium,0.1,293.0,14.0,00958972.2016.1253069_1472494_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0004531062,0.0004531062,0.00715625,0.00715625
3,ABAYIO_clean,helium,0.1,293.0,14.0,ABAYIO_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0026296005,0.0026296005,0.0288375,0.0288375
4,ABEFUL_clean,helium,0.1,293.0,14.0,ABEFUL_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0006262254,0.0006262254,0.0013625,0.0013625
5,ABETIN_clean,helium,0.1,293.0,14.0,ABETIN_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0047283521,0.0047283521,0.03404375,0.03404375
6,ABEXEN_clean,helium,0.1,293.0,14.0,ABEXEN_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0045223263,0.0045223263,0.0285,0.0285
7,ABUWOJ_clean,helium,0.1,293.0,14.0,ABUWOJ_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.001764763,0.001764763,0.0055625,0.0055625
8,ACALIB_clean,helium,0.1,293.0,14.0,ACALIB_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0004254241,0.0004254241,0.0009555556,0.0009555556
9,ACIBIY_clean,helium,0.1,293.0,14.0,ACIBIY_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0006468105,0.0006468105,0.00346875,0.00346875
10,ACOCOM_clean,helium,0.1,293.0,14.0,ACOCOM_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0105006918,0.0105006918,0.22375,0.22375
11,ACODUT_clean,helium,0.1,293.0,14.0,ACODUT_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0007628964,0.0007628964,0.001625,0.001625
12,ACOGAB_clean,helium,0.1,293.0,14.0,ACOGAB_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0014933627,0.0014933627,0.0027625,0.0027625
13,ACOGEF_clean,helium,0.1,293.0,14.0,ACOGEF_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0014455553,0.0014455553,0.0029458333,0.0029458333
14,ACOLIP_clean,helium,0.1,293.0,14.0,ACOLIP_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.001524586,0.001524586,0.0014722222,0.0014722222
15,acs.cgd.5b01178_MAHFOT1419063_clean,helium,0.1,293.0,14.0,acs.cgd.5b01178_MAHFOT1419063_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0023311862,0.0023311862,0.003121875,0.003121875
16,acs.cgd.5b01554_VAHLEY1433683_clean,helium,0.1,293.0,14.0,acs.cgd.5b01554_VAHLEY1433683_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0005772954,0.0005772954,0.00535,0.00535
17,acs.cgd.5b01632_ZAHKOL1438120_clean,helium,0.1,293.0,14.0,acs.cgd.5b01632_ZAHKOL1438120_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0029459415,0.0029459415,0.01045625,0.01045625
18,acs.cgd.5b01686_WAHFUJ1434675_clean,helium,0.1,293.0,14.0,acs.cgd.5b01686_WAHFUJ1434675_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0009895521,0.0009895521,0.0018083333,0.0018083333
19,acs.cgd.6b00038_ILUSOZ1440258_clean,helium,0.1,293.0,14.0,acs.cgd.6b00038_ILUSOZ1440258_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0015168637,0.0015168637,0.0010916667,0.0010916667
20,acs.cgd.6b00151_AKECEA1449783_clean,helium,0.1,293.0,14.0,acs.cgd.6b00151_AKECEA1449783_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0015923102,0.0015923102,0.0039125,0.0039125
21,acs.cgd.6b00151_AKEDEB1449788_clean,helium,0.1,293.0,14.0,acs.cgd.6b00151_AKEDEB1449788_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0011730142,0.0011730142,0.0033111111,0.0033111111
22,acs.cgd.6b00506_OMECIU1457820_clean,helium,0.1,293.0,14.0,acs.cgd.6b00506_OMECIU1457820_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.000502873,0.000502873,0.001215625,0.001215625
23,acs.cgd.6b01311_1481292-1481295_clean,helium,0.1,293.0,14.0,acs.cgd.6b01311_1481292-1481295_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0030542247,0.0030542247,0.0040083333,0.0040083333
24,acs.chemmater.5b03723_cm5b03723_si_004_clean,helium,0.1,293.0,14.0,acs.chemmater.5b03723_cm5b03723_si_004_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0036528394,0.0036528394,0.0412,0.0412
25,acs.inorgchem.5b02108_ic5b02108_si_002_clean,helium,0.1,293.0,14.0,acs.inorgchem.5b02108_ic5b02108_si_002_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0022764784,0.0022764784,0.00455,0.00455
26,acs.inorgchem.5b02242_ic5b02242_si_002_clean,helium,0.1,293.0,14.0,acs.inorgchem.5b02242_ic5b02242_si_002_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0016043178,0.0016043178,0.00216875,0.00216875
27,acs.inorgchem.5b02378_ic5b02378_si_002_clean,helium,0.1,293.0,14.0,acs.inorgchem.5b02378_ic5b02378_si_002_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0005631673,0.0005631673,0.0033166667,0.0033166667
28,acs.inorgchem.5b02434_ic5b02434_si_007_clean,helium,0.1,293.0,14.0,acs.inorgchem.5b02434_ic5b02434_si_007_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0017225659,0.0017225659,0.0049375,0.0049375
29,acs.inorgchem.5b02973_ic5b02973_si_002_clean,helium,0.1,293.0,14.0,acs.inorgchem.5b02973_ic5b02973_si_002_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.001750545,0.001750545,0.003403125,0.003403125
30,acs.inorgchem.6b00001_ic6b00001_si_002_clean,helium,0.1,293.0,14.0,acs.inorgchem.6b00001_ic6b00001_si_002_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0005341901,0.0005341901,0.0054,0.0054
31,acs.inorgchem.6b00044_ic6b00044_si_002_clean,helium,0.1,293.0,14.0,acs.inorgchem.6b00044_ic6b00044_si_002_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0020683867,0.0020683867,0.01086875,0.01086875
32,acs.inorgchem.6b00081_ic6b00081_si_001_clean,helium,0.1,293.0,14.0,acs.inorgchem.6b00081_ic6b00081_si_001_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0008419264,0.0008419264,0.007625,0.007625
33,acs.inorgchem.6b00105_ic6b00105_si_001_clean,helium,0.1,293.0,14.0,acs.inorgchem.6b00105_ic6b00105_si_001_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0012493021,0.0012493021,0.0008677083,0.0008677083
34,acs.inorgchem.6b00136_ic6b00136_si_002_clean,helium,0.1,293.0,14.0,acs.inorgchem.6b00136_ic6b00136_si_002_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0017296868,0.0017296868,0.00540625,0.00540625
35,acs.inorgchem.6b00186_ic6b00186_si_001_clean,helium,0.1,293.0,14.0,acs.inorgchem.6b00186_ic6b00186_si_001_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.002308511,0.002308511,0.0048944444,0.0048944444
36,acs.inorgchem.6b00276_ic6b00276_si_001_clean,helium,0.1,293.0,14.0,acs.inorgchem.6b00276_ic6b00276_si_001_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0019367846,0.0019367846,0.0083625,0.0083625
37,acs.inorgchem.6b00276_ic6b00276_si_003_clean,helium,0.1,293.0,14.0,acs.inorgchem.6b00276_ic6b00276_si_003_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0013691681,0.0013691681,0.0023583333,0.0023583333
38,acs.inorgchem.6b00276_ic6b00276_si_009_clean,helium,0.1,293.0,14.0,acs.inorgchem.6b00276_ic6b00276_si_009_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0019630722,0.0019630722,0.01261875,0.01261875
39,acs.inorgchem.6b00433_ic6b00433_si_002_clean,helium,0.1,293.0,14.0,acs.inorgchem.6b00433_ic6b00433_si_002_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0012821896,0.0012821896,0.0017648148,0.0017648148
40,acs.inorgchem.6b00570_ic6b00570_si_002_clean,helium,0.1,293.0,14.0,acs.inorgchem.6b00570_ic6b00570_si_002_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0001961924,0.0001961924,0.00035625,0.00035625
41,acs.inorgchem.6b00878_ic6b00878_si_002_clean,helium,0.1,293.0,14.0,acs.inorgchem.6b00878_ic6b00878_si_002_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0013900843,0.0013900843,0.0038277778,0.0038277778
42,acs.inorgchem.6b00971_ic6b00971_si_002_clean,helium,0.1,293.0,14.0,acs.inorgchem.6b00971_ic6b00971_si_002_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0008679068,0.0008679068,0.02495,0.02495
43,acs.inorgchem.6b00971_ic6b00971_si_003_clean,helium,0.1,293.0,14.0,acs.inorgchem.6b00971_ic6b00971_si_003_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0009125485,0.0009125485,0.026175,0.026175
44,acs.inorgchem.6b01060_ic6b01060_si_004_clean,helium,0.1,293.0,14.0,acs.inorgchem.6b01060_ic6b01060_si_004_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0020056092,0.0020056092,0.0028083333,0.0028083333
45,acs.inorgchem.6b01168_ic6b01168_si_003_clean,helium,0.1,293.0,14.0,acs.inorgchem.6b01168_ic6b01168_si_003_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0018954252,0.0018954252,0.0111666667,0.0111666667
46,acs.inorgchem.6b01199_ic6b01199_si_003_clean,helium,0.1,293.0,14.0,acs.inorgchem.6b01199_ic6b01199_si_003_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0004267216,0.0004267216,0.0007116667,0.0007116667
47,acs.inorgchem.6b01211_ic6b01211_si_002_clean,helium,0.1,293.0,14.0,acs.inorgchem.6b01211_ic6b01211_si_002_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0035255404,0.0035255404,0.0201,0.0201
48,acs.inorgchem.6b01231_ic6b01231_si_002_clean,helium,0.1,293.0,14.0,acs.inorgchem.6b01231_ic6b01231_si_002_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0024763507,0.0024763507,0.01418125,0.01418125
49,acs.inorgchem.6b01845_ic6b01845_si_003_clean,helium,0.1,293.0,14.0,acs.inorgchem.6b01845_ic6b01845_si_003_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0024607826,0.0024607826,0.007325,0.007325
50,acs.inorgchem.6b01845_ic6b01845_si_007_clean,helium,0.1,293.0,14.0,acs.inorgchem.6b01845_ic6b01845_si_007_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0012962147,0.0012962147,0.03505,0.03505
51,acs.inorgchem.6b02160_ic6b02160_si_002_clean,helium,0.1,293.0,14.0,acs.inorgchem.6b02160_ic6b02160_si_002_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0012144952,0.0012144952,0.02375,0.02375
52,acs.inorgchem.6b02332_ic6b02332_si_002_clean,helium,0.1,293.0,14.0,acs.inorgchem.6b02332_ic6b02332_si_002_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0012940773,0.0012940773,0.0029291667,0.0029291667
53,acs.inorgchem.6b02407_ic6b02407_si_002_clean,helium,0.1,293.0,14.0,acs.inorgchem.6b02407_ic6b02407_si_002_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0028571957,0.0028571957,0.0051041667,0.0051041667
