,name,gas,pressure,temp,cutoff,path,Average loading absolute [mol/kg framework],Average loading excess [mol/kg framework],Average loading absolute [molecules/unit cell],Average loading excess [molecules/unit cell]
3168,MOCHES_clean,helium,0.05,293.0,14.0,MOCHES_clean_helium_293.0K_0.05bar_14.0/Output/System_0,0.0001922917,0.0001922917,0.000101875,0.000101875
3169,MOCJAQ_clean,helium,0.05,293.0,14.0,MOCJAQ_clean_helium_293.0K_0.05bar_14.0/Output/System_0,0.0001168144,0.0001168144,6.75e-05,6.75e-05
3170,MOCJEU_clean,helium,0.05,293.0,14.0,MOCJEU_clean_helium_293.0K_0.05bar_14.0/Output/System_0,0.0001339063,0.0001339063,7.8e-05,7.8e-05
3171,MOCKAR_clean,helium,0.05,293.0,14.0,MOCKAR_clean_helium_293.0K_0.05bar_14.0/Output/System_0,0.0020296834,0.0020296834,0.00291875,0.00291875
3172,MOCKEV_clean,helium,0.05,293.0,14.0,MOCKEV_clean_helium_293.0K_0.05bar_14.0/Output/System_0,0.0020516492,0.0020516492,0.0029625,0.0029625
3173,MODDEP_clean,helium,0.05,293.0,14.0,MODDEP_clean_helium_293.0K_0.05bar_14.0/Output/System_0,0.0001002505,0.0001002505,0.0002,0.0002
3174,MODMIB_clean,helium,0.05,293.0,14.0,MODMIB_clean_helium_293.0K_0.05bar_14.0/Output/System_0,0.0006092422,0.0006092422,0.0021208333,0.0021208333
3175,MOFLAV_clean,helium,0.05,293.0,14.0,MOFLAV_clean_helium_293.0K_0.05bar_14.0/Output/System_0,0.0010980173,0.0010980173,0.0061583333,0.0061583333
3176,MOGNAY_clean,helium,0.05,293.0,14.0,MOGNAY_clean_helium_293.0K_0.05bar_14.0/Output/System_0,0.0006018315,0.0006018315,0.0011775,0.0011775
3177,MOGVAG_clean,helium,0.05,293.0,14.0,MOGVAG_clean_helium_293.0K_0.05bar_14.0/Output/System_0,0.0001424022,0.0001424022,0.0002138889,0.0002138889
3178,MOGXUB_clean,helium,0.05,293.0,14.0,MOGXUB_clean_helium_293.0K_0.05bar_14.0/Output/System_0,0.0001434695,0.0001434695,0.0007708333,0.0007708333
3179,MOJJUR_clean,helium,0.05,293.0,14.0,MOJJUR_clean_helium_293.0K_0.05bar_14.0/Output/System_0,0.0003731957,0.0003731957,0.0008166667,0.0008166667
3180,MOLKAB_clean,helium,0.05,293.0,14.0,MOLKAB_clean_helium_293.0K_0.05bar_14.0/Output/System_0,0.0009279699,0.0009279699,0.00356875,0.00356875
3181,MOLLII_clean,helium,0.05,293.0,14.0,MOLLII_clean_helium_293.0K_0.05bar_14.0/Output/System_0,7.28716e-05,7.28716e-05,0.0001316667,0.0001316667
3182,MOLRIP_clean,helium,0.05,293.0,14.0,MOLRIP_clean_helium_293.0K_0.05bar_14.0/Output/System_0,0.0002397596,0.0002397596,0.000975,0.000975
3183,MOMRIR_clean,helium,0.05,293.0,14.0,MOMRIR_clean_helium_293.0K_0.05bar_14.0/Output/System_0,0.0003647401,0.0003647401,0.0032166667,0.0032166667
3184,MONRAJ_clean,helium,0.05,293.0,14.0,MONRAJ_clean_helium_293.0K_0.05bar_14.0/Output/System_0,0.0007630892,0.0007630892,0.00085,0.00085
3185,MONWET_clean,helium,0.05,293.0,14.0,MONWET_clean_helium_293.0K_0.05bar_14.0/Output/System_0,0.0002284141,0.0002284141,0.0017833333,0.0017833333
3186,MOPKEJ_clean,helium,0.05,293.0,14.0,MOPKEJ_clean_helium_293.0K_0.05bar_14.0/Output/System_0,0.0005544768,0.0005544768,0.0004445312,0.0004445312
3187,MOPQIT_clean,helium,0.05,293.0,14.0,MOPQIT_clean_helium_293.0K_0.05bar_14.0/Output/System_0,0.000483856,0.000483856,0.0006638889,0.0006638889
3188,MOQSIV_clean,helium,0.05,293.0,14.0,MOQSIV_clean_helium_293.0K_0.05bar_14.0/Output/System_0,9.1823e-05,9.1823e-05,0.0002166667,0.0002166667
3189,MORZID_clean,helium,0.05,293.0,14.0,MORZID_clean_helium_293.0K_0.05bar_14.0/Output/System_0,0.0004099944,0.0004099944,0.0006,0.0006
3190,MOSBIG_clean,helium,0.05,293.0,14.0,MOSBIG_clean_helium_293.0K_0.05bar_14.0/Output/System_0,0.0007526695,0.0007526695,0.00240625,0.00240625
3191,MOSDUT_clean,helium,0.05,293.0,14.0,MOSDUT_clean_helium_293.0K_0.05bar_14.0/Output/System_0,0.0008228973,0.0008228973,0.0023541667,0.0023541667
3192,MOTMAK_clean,helium,0.05,293.0,14.0,MOTMAK_clean_helium_293.0K_0.05bar_14.0/Output/System_0,0.0011834477,0.0011834477,0.0008425926,0.0008425926
3193,MOTVOI_clean,helium,0.05,293.0,14.0,MOTVOI_clean_helium_293.0K_0.05bar_14.0/Output/System_0,0.0012638923,0.0012638923,0.00400625,0.00400625
3194,MOVHEM_clean,helium,0.05,293.0,14.0,MOVHEM_clean_helium_293.0K_0.05bar_14.0/Output/System_0,0.0008010858,0.0008010858,0.00355625,0.00355625
3195,MOVKOZ_clean,helium,0.05,293.0,14.0,MOVKOZ_clean_helium_293.0K_0.05bar_14.0/Output/System_0,0.0009629924,0.0009629924,0.004275,0.004275
3196,MOWQIZ_clean,helium,0.05,293.0,14.0,MOWQIZ_clean_helium_293.0K_0.05bar_14.0/Output/System_0,0.0003438458,0.0003438458,0.000903125,0.000903125
3197,MOXNIY_clean,helium,0.05,293.0,14.0,MOXNIY_clean_helium_293.0K_0.05bar_14.0/Output/System_0,0.0005896027,0.0005896027,0.0013333333,0.0013333333
3198,MOYNIY_clean,helium,0.05,293.0,14.0,MOYNIY_clean_helium_293.0K_0.05bar_14.0/Output/System_0,0.0004305526,0.0004305526,0.0015458333,0.0015458333
3199,MOYTUR_clean,helium,0.05,293.0,14.0,MOYTUR_clean_helium_293.0K_0.05bar_14.0/Output/System_0,0.0005715975,0.0005715975,0.0028458333,0.0028458333
3200,MUBZOA_auto,helium,0.05,293.0,14.0,MUBZOA_auto_helium_293.0K_0.05bar_14.0/Output/System_0,0.0036327241,0.0036327241,0.0103875,0.0103875
3201,MUDLIH_manual,helium,0.05,293.0,14.0,MUDLIH_manual_helium_293.0K_0.05bar_14.0/Output/System_0,0.0003055947,0.0003055947,0.00169375,0.00169375
3202,MUDTAH_clean,helium,0.05,293.0,14.0,MUDTAH_clean_helium_293.0K_0.05bar_14.0/Output/System_0,0.003077336,0.003077336,0.0205,0.0205
3203,MUDTEL_clean,helium,0.05,293.0,14.0,MUDTEL_clean_helium_293.0K_0.05bar_14.0/Output/System_0,0.0030943486,0.0030943486,0.020475,0.020475
3204,MUDTIP_clean,helium,0.05,293.0,14.0,MUDTIP_clean_helium_293.0K_0.05bar_14.0/Output/System_0,0.000904456,0.000904456,0.0040208333,0.0040208333
3205,MUFHUR_clean,helium,0.05,293.0,14.0,MUFHUR_clean_helium_293.0K_0.05bar_14.0/Output/System_0,0.0001928442,0.0001928442,0.0002640625,0.0002640625
3206,MUFJAZ_clean,helium,0.05,293.0,14.0,MUFJAZ_clean_helium_293.0K_0.05bar_14.0/Output/System_0,0.0001272123,0.0001272123,0.000178125,0.000178125
3207,MUFXUI_clean,helium,0.05,293.0,14.0,MUFXUI_clean_helium_293.0K_0.05bar_14.0/Output/System_0,0.0004617208,0.0004617208,0.0012854167,0.0012854167
3208,MUFYAP_clean,helium,0.05,293.0,14.0,MUFYAP_clean_helium_293.0K_0.05bar_14.0/Output/System_0,0.0004744788,0.0004744788,0.0013145833,0.0013145833
3209,MUGFOK_clean,helium,0.05,293.0,14.0,MUGFOK_clean_helium_293.0K_0.05bar_14.0/Output/System_0,0.0006972826,0.0006972826,0.0012861111,0.0012861111
3210,MUGHED_clean,helium,0.05,293.0,14.0,MUGHED_clean_helium_293.0K_0.05bar_14.0/Output/System_0,0.0007265265,0.0007265265,0.0016055556,0.0016055556
3211,MUGXIX_clean,helium,0.05,293.0,14.0,MUGXIX_clean_helium_293.0K_0.05bar_14.0/Output/System_0,0.0009126721,0.0009126721,0.002228125,0.002228125
3212,MUHNAG_clean,helium,0.05,293.0,14.0,MUHNAG_clean_helium_293.0K_0.05bar_14.0/Output/System_0,0.000491969,0.000491969,0.0003902778,0.0003902778
3213,MUHNUA_clean,helium,0.05,293.0,14.0,MUHNUA_clean_helium_293.0K_0.05bar_14.0/Output/System_0,0.0004920005,0.0004920005,0.001775,0.001775
3214,MUHPAI_clean,helium,0.05,293.0,14.0,MUHPAI_clean_helium_293.0K_0.05bar_14.0/Output/System_0,0.0002018658,0.0002018658,0.0005333333,0.0005333333
3215,MUHPOV_clean,helium,0.05,293.0,14.0,MUHPOV_clean_helium_293.0K_0.05bar_14.0/Output/System_0,0.0004222001,0.0004222001,0.0009416667,0.0009416667
3216,MUHQAI_clean,helium,0.05,293.0,14.0,MUHQAI_clean_helium_293.0K_0.05bar_14.0/Output/System_0,7.26897e-05,7.26897e-05,0.0001805556,0.0001805556
3217,MUJRIT_clean,helium,0.05,293.0,14.0,MUJRIT_clean_helium_293.0K_0.05bar_14.0/Output/System_0,0.000522328,0.000522328,0.0019,0.0019
