,name,gas,pressure,temp,cutoff,path,Average loading absolute [mol/kg framework],Average loading excess [mol/kg framework],Average loading absolute [molecules/unit cell],Average loading excess [molecules/unit cell]
2082,MINVOU_clean,helium,0.1,293.0,14.0,MINVOU_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.002139244,0.002139244,0.0019516667,0.0019516667
2083,MIRLUU_clean,helium,0.1,293.0,14.0,MIRLUU_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0003876298,0.0003876298,0.000625,0.000625
2084,MISQIQ03_clean,helium,0.1,293.0,14.0,MISQIQ03_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0005374618,0.0005374618,0.00035625,0.00035625
2085,MISQIQ05_clean,helium,0.1,293.0,14.0,MISQIQ05_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0005003738,0.0005003738,0.0003316667,0.0003316667
2086,MITGUR_clean,helium,0.1,293.0,14.0,MITGUR_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0004291004,0.0004291004,0.0007020833,0.0007020833
2087,MIXBAY_clean,helium,0.1,293.0,14.0,MIXBAY_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0049359315,0.0049359315,0.009825,0.009825
2088,MIXBEC_clean,helium,0.1,293.0,14.0,MIXBEC_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0049288667,0.0049288667,0.052325,0.052325
2089,MIXKUB_clean,helium,0.1,293.0,14.0,MIXKUB_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0004908045,0.0004908045,0.0004958333,0.0004958333
2090,MIXPIU_clean,helium,0.1,293.0,14.0,MIXPIU_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0003816951,0.0003816951,0.0009638889,0.0009638889
2091,MIXYOJ_clean,helium,0.1,293.0,14.0,MIXYOJ_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0022834245,0.0022834245,0.006825,0.006825
2092,MIZCEF_clean,helium,0.1,293.0,14.0,MIZCEF_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0028014273,0.0028014273,0.0070166667,0.0070166667
2093,MIZJUB_clean,helium,0.1,293.0,14.0,MIZJUB_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.002685981,0.002685981,0.0071791667,0.0071791667
2094,MIZPUI_clean,helium,0.1,293.0,14.0,MIZPUI_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0039811289,0.0039811289,0.0071125,0.0071125
2095,MIZZOM_clean,helium,0.1,293.0,14.0,MIZZOM_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0026397609,0.0026397609,0.0038333333,0.0038333333
2096,MOBBOU_clean,helium,0.1,293.0,14.0,MOBBOU_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.000432971,0.000432971,0.000559375,0.000559375
2097,MOCHES_clean,helium,0.1,293.0,14.0,MOCHES_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0003763254,0.0003763254,0.000199375,0.000199375
2098,MOCJEU_clean,helium,0.1,293.0,14.0,MOCJEU_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0002283273,0.0002283273,0.000133,0.000133
2099,MOCKAR_clean,helium,0.1,293.0,14.0,MOCKAR_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.004441834,0.004441834,0.0063875,0.0063875
2100,MODMIB_clean,helium,0.1,293.0,14.0,MODMIB_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0012950886,0.0012950886,0.0045083333,0.0045083333
2101,MOFLAV_clean,helium,0.1,293.0,14.0,MOFLAV_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0021811765,0.0021811765,0.0122333333,0.0122333333
2102,MOGVAG_clean,helium,0.1,293.0,14.0,MOGVAG_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0002348712,0.0002348712,0.0003527778,0.0003527778
2103,MOGXUB_clean,helium,0.1,293.0,14.0,MOGXUB_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0003218369,0.0003218369,0.0017291667,0.0017291667
2104,MOJJUR_clean,helium,0.1,293.0,14.0,MOJJUR_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0007330629,0.0007330629,0.0016041667,0.0016041667
2105,MOLKAB_clean,helium,0.1,293.0,14.0,MOLKAB_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0018738167,0.0018738167,0.00720625,0.00720625
2106,MOLLII_clean,helium,0.1,293.0,14.0,MOLLII_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0001706488,0.0001706488,0.0003083333,0.0003083333
2107,MOMRIR_clean,helium,0.1,293.0,14.0,MOMRIR_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0006822341,0.0006822341,0.0060166667,0.0060166667
