,name,gas,pressure,temp,cutoff,path,Average loading absolute [mol/kg framework],Average loading excess [mol/kg framework],Average loading absolute [molecules/unit cell],Average loading excess [molecules/unit cell]
2290,NUCPIM_clean,helium,1.0,293.0,14.0,NUCPIM_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0256858688,0.0256858688,0.1249625,0.1249625
2291,NUCPOS_clean,helium,1.0,293.0,14.0,NUCPOS_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0059293675,0.0059293675,0.00677625,0.00677625
2292,NUCREJ_clean,helium,1.0,293.0,14.0,NUCREJ_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0030705937,0.0030705937,0.006675,0.006675
2293,NUCYIV_clean,helium,1.0,293.0,14.0,NUCYIV_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.006078333,0.006078333,0.0123458333,0.0123458333
2294,NUDLAA_clean,helium,1.0,293.0,14.0,NUDLAA_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0222858352,0.0222858352,0.1121875,0.1121875
2295,NUDMAC_clean,helium,1.0,293.0,14.0,NUDMAC_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0165868074,0.0165868074,0.0290027778,0.0290027778
2296,NUDMEG_clean,helium,1.0,293.0,14.0,NUDMEG_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0153921633,0.0153921633,0.0269138889,0.0269138889
2297,NUDMOQ_clean,helium,1.0,293.0,14.0,NUDMOQ_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0170919894,0.0170919894,0.0298861111,0.0298861111
2298,NUDNEH_clean,helium,1.0,293.0,14.0,NUDNEH_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0165439146,0.0165439146,0.0289277778,0.0289277778
2299,NUFBEX_clean,helium,1.0,293.0,14.0,NUFBEX_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0146892821,0.0146892821,0.01915,0.01915
2300,NUFBUN_clean,helium,1.0,293.0,14.0,NUFBUN_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0245202956,0.0245202956,0.0410944444,0.0410944444
2301,NUGRIR_clean,helium,1.0,293.0,14.0,NUGRIR_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.018780608,0.018780608,0.1980625,0.1980625
2302,NUHNUA_clean,helium,1.0,293.0,14.0,NUHNUA_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0176016297,0.0176016297,0.083875,0.083875
2303,NUHPAI_clean,helium,1.0,293.0,14.0,NUHPAI_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0180287856,0.0180287856,0.0217111111,0.0217111111
2304,NUHQUE_clean,helium,1.0,293.0,14.0,NUHQUE_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0197425704,0.0197425704,0.0691444444,0.0691444444
2305,NUJXEV_clean,helium,1.0,293.0,14.0,NUJXEV_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0133418321,0.0133418321,0.039415625,0.039415625
2306,NUNCEG_clean,helium,1.0,293.0,14.0,NUNCEG_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0252343882,0.0252343882,0.0270648148,0.0270648148
2307,NUNNUH_clean,helium,1.0,293.0,14.0,NUNNUH_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0324132519,0.0324132519,0.0615777778,0.0615777778
2308,NUNPAP_clean,helium,1.0,293.0,14.0,NUNPAP_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.032613088,0.032613088,0.0616944444,0.0616944444
2309,NUNSOG_clean,helium,1.0,293.0,14.0,NUNSOG_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0077810796,0.0077810796,0.04534375,0.04534375
2310,NUNZUT_clean,helium,1.0,293.0,14.0,NUNZUT_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0158035324,0.0158035324,0.018975,0.018975
2311,NUSSEA_clean,helium,1.0,293.0,14.0,NUSSEA_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0058134729,0.0058134729,0.018275,0.018275
2312,NUSXEG_clean,helium,1.0,293.0,14.0,NUSXEG_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0484713745,0.0484713745,1.18165,1.18165
