,name,gas,pressure,temp,cutoff,path,Average loading absolute [mol/kg framework],Average loading excess [mol/kg framework],Average loading absolute [molecules/unit cell],Average loading excess [molecules/unit cell]
0,ABAYOU_clean,helium,1.0,293.0,14.0,ABAYOU_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0254867202,0.0254867202,0.2843875,0.2843875
1,ABETAE_clean,helium,1.0,293.0,14.0,ABETAE_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0065179222,0.0065179222,0.0409333333,0.0409333333
2,ABEXEM_clean,helium,1.0,293.0,14.0,ABEXEM_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0082038476,0.0082038476,0.0229055556,0.0229055556
3,ABEYEN_clean,helium,1.0,293.0,14.0,ABEYEN_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0070189551,0.0070189551,0.0203305556,0.0203305556
4,ABEYIR_clean,helium,1.0,293.0,14.0,ABEYIR_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0067988276,0.0067988276,0.0199805556,0.0199805556
5,ABIYIV_clean,helium,1.0,293.0,14.0,ABIYIV_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0051006528,0.0051006528,0.0194541667,0.0194541667
6,ac403674p_si_001_clean,helium,1.0,293.0,14.0,ac403674p_si_001_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0141507527,0.0141507527,0.031125,0.031125
7,ACAJIZ_clean,helium,1.0,293.0,14.0,ACAJIZ_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0088295922,0.0088295922,0.0201854167,0.0201854167
8,ACAKUM_clean,helium,1.0,293.0,14.0,ACAKUM_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0064706403,0.0064706403,0.0138,0.0138
9,ACECIV_ion_b,helium,1.0,293.0,14.0,ACECIV_ion_b_helium_293.0K_1.0bar_14.0/Output/System_0,0.0013242835,0.0013242835,0.0067138889,0.0067138889
10,ACODAZ_clean,helium,1.0,293.0,14.0,ACODAZ_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.1087699657,0.1087699657,2.2936,2.2936
11,ACOLEL_clean,helium,1.0,293.0,14.0,ACOLEL_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0009379819,0.0009379819,0.00488125,0.00488125
12,ACOLOV_clean,helium,1.0,293.0,14.0,ACOLOV_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0301087408,0.0301087408,0.1573,0.1573
13,acs.cgd.5b00681_AJUPEC1449470_clean,helium,1.0,293.0,14.0,acs.cgd.5b00681_AJUPEC1449470_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0094590495,0.0094590495,0.0120958333,0.0120958333
14,acs.cgd.5b01554_VAGNUP1452791_clean,helium,1.0,293.0,14.0,acs.cgd.5b01554_VAGNUP1452791_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0097693168,0.0097693168,0.06616875,0.06616875
15,acs.cgd.5b01684_CUTGIJ1438510_clean,helium,1.0,293.0,14.0,acs.cgd.5b01684_CUTGIJ1438510_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0407527372,0.0407527372,0.059875,0.059875
16,acs.cgd.6b00119_OLISUZ1440339_clean,helium,1.0,293.0,14.0,acs.cgd.6b00119_OLISUZ1440339_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0298222227,0.0298222227,0.14039375,0.14039375
17,acs.cgd.6b00151_AKECOK1449785_clean,helium,1.0,293.0,14.0,acs.cgd.6b00151_AKECOK1449785_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0045805625,0.0045805625,0.0056275,0.0056275
18,acs.cgd.6b00151_AKEDAX1449787_clean,helium,1.0,293.0,14.0,acs.cgd.6b00151_AKEDAX1449787_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0131041666,0.0131041666,0.0132722222,0.0132722222
19,acs.cgd.6b00163_UKEBAP1448505_clean,helium,1.0,293.0,14.0,acs.cgd.6b00163_UKEBAP1448505_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0278162267,0.0278162267,0.0372194444,0.0372194444
20,acs.cgd.6b00163_UKEBOD1448508_clean,helium,1.0,293.0,14.0,acs.cgd.6b00163_UKEBOD1448508_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0059527406,0.0059527406,0.0298166667,0.0298166667
21,acs.chemmater.5b03723_cm5b03723_si_005_clean,helium,1.0,293.0,14.0,acs.chemmater.5b03723_cm5b03723_si_005_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0482896053,0.0482896053,0.4588,0.4588
22,acs.chemrev.6b00346_cr6b00346_si_001_clean,helium,1.0,293.0,14.0,acs.chemrev.6b00346_cr6b00346_si_001_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0316720551,0.0316720551,0.1103125,0.1103125
23,acs.inorgchem.5b02464_ic5b02464_si_002_clean,helium,1.0,293.0,14.0,acs.inorgchem.5b02464_ic5b02464_si_002_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0221372465,0.0221372465,0.1480125,0.1480125
24,acs.inorgchem.5b02666_ic5b02666_si_002_clean,helium,1.0,293.0,14.0,acs.inorgchem.5b02666_ic5b02666_si_002_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0078687417,0.0078687417,0.0182166667,0.0182166667
25,acs.inorgchem.5b02786_ic5b02786_si_002_clean,helium,1.0,293.0,14.0,acs.inorgchem.5b02786_ic5b02786_si_002_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0127264568,0.0127264568,0.071825,0.071825
26,acs.inorgchem.6b00001_ic6b00001_si_004_clean,helium,1.0,293.0,14.0,acs.inorgchem.6b00001_ic6b00001_si_004_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0032051026,0.0032051026,0.0091208333,0.0091208333
27,acs.inorgchem.6b00158_ic6b00158_si_002_clean,helium,1.0,293.0,14.0,acs.inorgchem.6b00158_ic6b00158_si_002_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0160270395,0.0160270395,0.10108125,0.10108125
28,acs.inorgchem.6b00276_ic6b00276_si_002_clean,helium,1.0,293.0,14.0,acs.inorgchem.6b00276_ic6b00276_si_002_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0178449199,0.0178449199,0.0528291667,0.0528291667
29,acs.inorgchem.6b00292_ic6b00292_si_002_clean,helium,1.0,293.0,14.0,acs.inorgchem.6b00292_ic6b00292_si_002_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0052823663,0.0052823663,0.0022083333,0.0022083333
30,acs.inorgchem.6b00413_ic6b00413_si_003_clean,helium,1.0,293.0,14.0,acs.inorgchem.6b00413_ic6b00413_si_003_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0041964458,0.0041964458,0.00591,0.00591
31,acs.inorgchem.6b00505_ic6b00505_si_002_clean,helium,1.0,293.0,14.0,acs.inorgchem.6b00505_ic6b00505_si_002_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0059736224,0.0059736224,0.0096833333,0.0096833333
32,acs.inorgchem.6b00661_ic6b00661_si_002_clean,helium,1.0,293.0,14.0,acs.inorgchem.6b00661_ic6b00661_si_002_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0559553635,0.0559553635,0.0258597222,0.0258597222
33,acs.inorgchem.6b00876_ic6b00876_si_002_clean,helium,1.0,293.0,14.0,acs.inorgchem.6b00876_ic6b00876_si_002_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0067567408,0.0067567408,0.0177194444,0.0177194444
34,acs.inorgchem.6b01060_ic6b01060_si_003_clean,helium,1.0,293.0,14.0,acs.inorgchem.6b01060_ic6b01060_si_003_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0106848456,0.0106848456,0.0053416667,0.0053416667
35,acs.inorgchem.6b01231_ic6b01231_si_003_clean,helium,1.0,293.0,14.0,acs.inorgchem.6b01231_ic6b01231_si_003_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0254085154,0.0254085154,0.14550625,0.14550625
36,acs.inorgchem.6b01416_ic6b01416_si_001_clean,helium,1.0,293.0,14.0,acs.inorgchem.6b01416_ic6b01416_si_001_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0371936485,0.0371936485,0.1052166667,0.1052166667
37,acs.inorgchem.6b01416_ic6b01416_si_004_clean,helium,1.0,293.0,14.0,acs.inorgchem.6b01416_ic6b01416_si_004_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0139599498,0.0139599498,0.09665,0.09665
38,acs.inorgchem.6b01713_ic6b01713_si_002_clean,helium,1.0,293.0,14.0,acs.inorgchem.6b01713_ic6b01713_si_002_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0173457756,0.0173457756,0.0322527778,0.0322527778
39,acs.inorgchem.6b01762_ic6b01762_si_002_clean,helium,1.0,293.0,14.0,acs.inorgchem.6b01762_ic6b01762_si_002_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0098979889,0.0098979889,0.3219,0.3219
40,acs.inorgchem.6b01836_ic6b01836_si_002_clean,helium,1.0,293.0,14.0,acs.inorgchem.6b01836_ic6b01836_si_002_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0337700884,0.0337700884,0.02968125,0.02968125
