,name,gas,pressure,temp,cutoff,path,Average loading absolute [mol/kg framework],Average loading excess [mol/kg framework],Average loading absolute [molecules/unit cell],Average loading excess [molecules/unit cell]
0,1499489-acs.cgd.6b01265_1499490_clean,helium,5.0,293.0,14.0,1499489-acs.cgd.6b01265_1499490_clean_helium_293.0K_5.0bar_14.0/Output/System_0,0.142601962,0.142601962,1.0598125,1.0598125
1,ABAVIJ_clean,helium,5.0,293.0,14.0,ABAVIJ_clean_helium_293.0K_5.0bar_14.0/Output/System_0,0.026511399,0.026511399,0.0321462963,0.0321462963
2,ABAYIO_clean,helium,5.0,293.0,14.0,ABAYIO_clean_helium_293.0K_5.0bar_14.0/Output/System_0,0.1289336322,0.1289336322,1.41395,1.41395
3,ABEFUL_clean,helium,5.0,293.0,14.0,ABEFUL_clean_helium_293.0K_5.0bar_14.0/Output/System_0,0.0297217692,0.0297217692,0.0646666667,0.0646666667
4,ABESUX_clean,helium,5.0,293.0,14.0,ABESUX_clean_helium_293.0K_5.0bar_14.0/Output/System_0,0.0320782973,0.0320782973,0.2014555556,0.2014555556
5,ABETIN_clean,helium,5.0,293.0,14.0,ABETIN_clean_helium_293.0K_5.0bar_14.0/Output/System_0,0.2443768983,0.2443768983,1.75949375,1.75949375
6,ABEXEN_clean,helium,5.0,293.0,14.0,ABEXEN_clean_helium_293.0K_5.0bar_14.0/Output/System_0,0.2224250643,0.2224250643,1.4017375,1.4017375
7,ABEXIQ_clean,helium,5.0,293.0,14.0,ABEXIQ_clean_helium_293.0K_5.0bar_14.0/Output/System_0,0.0394706171,0.0394706171,0.1105861111,0.1105861111
8,ABEXOW_clean,helium,5.0,293.0,14.0,ABEXOW_clean_helium_293.0K_5.0bar_14.0/Output/System_0,0.0387919945,0.0387919945,0.1089305556,0.1089305556
9,ABEXUC_clean,helium,5.0,293.0,14.0,ABEXUC_clean_helium_293.0K_5.0bar_14.0/Output/System_0,0.0376779608,0.0376779608,0.1068055556,0.1068055556
10,ABEYAJ_clean,helium,5.0,293.0,14.0,ABEYAJ_clean_helium_293.0K_5.0bar_14.0/Output/System_0,0.0358957392,0.0358957392,0.1035138889,0.1035138889
11,ABIXOZ_clean,helium,5.0,293.0,14.0,ABIXOZ_clean_helium_293.0K_5.0bar_14.0/Output/System_0,0.0560664032,0.0560664032,0.1349972222,0.1349972222
12,ABULOB_clean,helium,5.0,293.0,14.0,ABULOB_clean_helium_293.0K_5.0bar_14.0/Output/System_0,0.0788884522,0.0788884522,0.1094833333,0.1094833333
13,ACAJIY_clean,helium,5.0,293.0,14.0,ACAJIY_clean_helium_293.0K_5.0bar_14.0/Output/System_0,0.0544436165,0.0544436165,0.19793125,0.19793125
14,ACAJOF_clean,helium,5.0,293.0,14.0,ACAJOF_clean_helium_293.0K_5.0bar_14.0/Output/System_0,0.0534963423,0.0534963423,0.1253,0.1253
15,ACALIB_clean,helium,5.0,293.0,14.0,ACALIB_clean_helium_293.0K_5.0bar_14.0/Output/System_0,0.0219588094,0.0219588094,0.0493222222,0.0493222222
16,ACIBIY_clean,helium,5.0,293.0,14.0,ACIBIY_clean_helium_293.0K_5.0bar_14.0/Output/System_0,0.0337705025,0.0337705025,0.18110625,0.18110625
17,ACIBOE_clean,helium,5.0,293.0,14.0,ACIBOE_clean_helium_293.0K_5.0bar_14.0/Output/System_0,0.1168072746,0.1168072746,0.2927,0.2927
